sub2	tbasej2	lap1_32	lap1_33	cur1_32	cur1_33	rp2431	rp3445
		0.295789	5.35766	0.013933	0.0173229		
		0.295773	5.36062	0.0134123	0.0186316		
		0.295759	5.36358	0.0135994	0.0188865		
		0.295744	5.36655	0.0162715	0.0182333		
		0.295728	5.36952	0.014848	0.0169236		
		0.295713	5.3725	0.0151895	0.0188361		
		0.295696	5.37548	0.0150739	0.017224		
		0.29568	5.37845	0.0136505	0.017737		
		0.295662	5.38144	0.0126905	0.0189464		
		0.295644	5.38442	0.0139905	0.0188758		
		0.295627	5.38741	0.0150662	0.0185075		
		0.29561	5.3904	0.0181306	0.0202843		
		0.295593	5.39339	0.0172662	0.0207408		
		0.295575	5.39639	0.0171774	0.0162339		
		0.295559	5.39938	0.0160713	0.0138782		
		0.295543	5.40238	0.0175062	0.0178264		
		0.295528	5.40537	0.0124792	0.0178084		
		0.295515	5.40837	0.0153845	0.019895		
		0.2955	5.41136	0.0139416	0.0192997		
		0.295486	5.41436	0.0154862	0.0167869		
		0.295474	5.41737	0.013802	0.0180592		
		0.295462	5.42038	0.0158659	0.0164336		
		0.295451	5.42339	0.0143811	0.0190637		
		0.295441	5.42641	0.0118322	0.0164925		
		0.295431	5.42944	0.0123597	0.017569		
		0.295423	5.43246	0.0130993	0.0171405		
		0.295415	5.43549	0.0147504	0.0165275		
		0.295407	5.43852	0.0157481	0.0183427		
		0.2954	5.44154	0.0138657	0.0163934		
		0.295393	5.44458	0.0155651	0.0167029		
		0.295384	5.44761	0.015007	0.017164		
		0.295376	5.45066	0.0142228	0.0151391		
		0.295366	5.45371	0.0153447	0.0187165		
		0.295358	5.45675	0.0129789	0.0193708		
		0.295352	5.45981	0.0173914	0.0168036		
		0.295345	5.46286	0.0155144	0.0174357		
		0.295338	5.46593	0.0138436	0.0168547		
		0.295334	5.469	0.0118083	0.0194076		
		0.29533	5.47207	0.014606	0.0175328		
		0.295329	5.47514	0.0171326	0.0164937		
		0.295329	5.47823	0.0163667	0.0170127		
		0.295328	5.48132	0.0156358	0.0178588		
		0.295327	5.48441	0.0149663	0.0175831		
		0.295325	5.48752	0.0135876	0.018621		
		0.295324	5.49062	0.0162591	0.0188411		
		0.295322	5.49373	0.0146011	0.0185094		
		0.295322	5.49684	0.0137756	0.0175368		
		0.295323	5.49995	0.0130218	0.017565		
		0.295326	5.50307	0.0142799	0.017013		
		0.295328	5.50619	0.0153082	0.0201919		
		0.29533	5.50932	0.0149456	0.0183369		
		0.295334	5.51245	0.016729	0.0175945		
		0.295336	5.51558	0.0158753	0.0179743		
		0.295338	5.51873	0.015413	0.0174944		
		0.29534	5.52187	0.0162965	0.015824		
		0.295344	5.52502	0.0151584	0.0205332		
		0.295349	5.52818	0.0142234	0.0162382		
		0.295355	5.53135	0.0174168	0.0195457		
		0.295361	5.53452	0.0175299	0.0182928		
		0.295368	5.5377	0.0153835	0.0180118		
		0.295374	5.54088	0.0127253	0.0173536		
		0.295381	5.54406	0.0162259	0.0190292		
		0.295386	5.54725	0.0156109	0.0148974		
		0.295391	5.55044	0.0159129	0.0189316		
		0.295395	5.55364	0.015401	0.017915		
		0.2954	5.55685	0.0135352	0.0166511		
		0.295403	5.56006	0.0157569	0.0181511		
		0.295405	5.56327	0.0146984	0.0176863		
		0.295406	5.56649	0.0110284	0.0170548		
		0.29541	5.56972	0.0139908	0.0167699		
		0.295415	5.57295	0.0156518	0.0175439		
		0.29542	5.57619	0.0144484	0.0186717		
		0.295425	5.57944	0.0151705	0.0174384		
		0.295431	5.58269	0.0146447	0.0165046		
		0.295437	5.58595	0.0168404	0.0153917		
		0.295444	5.58922	0.0147364	0.0183086		
		0.295451	5.59249	0.0171948	0.0173035		
		0.295459	5.59577	0.0134594	0.0181589		
		0.295468	5.59906	0.0138852	0.0159149		
		0.295475	5.60236	0.0152088	0.0180822		
		0.295484	5.60566	0.0165774	0.018434		
		0.295492	5.60896	0.0147366	0.0169803		
		0.295501	5.61227	0.0149709	0.0176683		
		0.29551	5.61559	0.0116793	0.0195297		
		0.295519	5.61891	0.0133855	0.0162865		
		0.295532	5.62223	0.0171577	0.0152412		
		0.295544	5.62556	0.0155085	0.0176412		
		0.295556	5.6289	0.0136182	0.0167117		
		0.295569	5.63225	0.0167586	0.0164833		
		0.295581	5.6356	0.0144495	0.0158001		
		0.295595	5.63896	0.013597	0.0157152		
		0.295607	5.64232	0.0129206	0.0168721		
		0.29562	5.6457	0.0153869	0.0171967		
		0.295634	5.64907	0.0146559	0.0213346		
		0.295648	5.65246	0.0173289	0.0154382		
		0.295661	5.65584	0.0131102	0.0187296		
		0.295672	5.65923	0.0135639	0.0170324		
		0.295684	5.66262	0.0145608	0.0159375		
		0.295694	5.66602	0.0154588	0.0164087		
		0.295704	5.66941	0.0161329	0.0183155		
		0.295713	5.67282	0.0164428	0.0157837		
		0.295721	5.67624	0.0164457	0.0195372		
		0.29573	5.67966	0.0152972	0.0189171		
		0.295737	5.68309	0.0138899	0.0173782		
		0.295745	5.68652	0.0142586	0.0177319		
		0.295754	5.68995	0.0146049	0.0171294		
		0.295763	5.69339	0.0144949	0.0177852		
		0.295772	5.69682	0.0142784	0.0152247		
		0.295783	5.70027	0.0179548	0.01788		
		0.295794	5.70372	0.0135097	0.0157273		
		0.295806	5.70716	0.0159942	0.0178154		
		0.295817	5.71062	0.0149177	0.0165237		
		0.295829	5.71408	0.0151894	0.0172831		
		0.295841	5.71754	0.014122	0.0183145		
		0.295852	5.72101	0.0142659	0.0201099		
		0.295862	5.72448	0.0151793	0.0158314		
		0.295873	5.72795	0.0139321	0.0173323		
		0.295883	5.73144	0.0152443	0.0189023		
		0.295894	5.73493	0.0140312	0.0187117		
		0.295905	5.73842	0.0163848	0.0168796		
		0.295917	5.74192	0.0149386	0.0179962		
		0.295927	5.74542	0.0153906	0.0188964		
		0.295937	5.74892	0.0145871	0.0171982		
		0.295948	5.75242	0.0157677	0.0164133		
		0.295959	5.75592	0.0149375	0.0167949		
		0.295969	5.75943	0.0151968	0.0180607		
		0.295978	5.76295	0.0166843	0.0173397		
		0.295986	5.76646	0.0147293	0.0162268		
		0.295995	5.76998	0.0140973	0.0175192		
		0.296003	5.7735	0.0146471	0.0183842		
		0.29601	5.77703	0.0161219	0.017082		
		0.296018	5.78055	0.0150697	0.01781		
		0.296025	5.78408	0.0130348	0.0188731		
		0.296034	5.78762	0.0151971	0.0181098		
		0.296043	5.79115	0.0134669	0.0215832		
		0.296052	5.79469	0.0177217	0.0178498		
		0.296059	5.79823	0.0176825	0.0157776		
		0.296066	5.80176	0.0143341	0.0192168		
		0.296072	5.80531	0.0155209	0.017756		
		0.296078	5.80885	0.0154787	0.0159541		
		0.296082	5.8124	0.0162576	0.0180317		
		0.296085	5.81595	0.0141313	0.0146737		
		0.296089	5.8195	0.0171322	0.0168019		
		0.296092	5.82305	0.014809	0.0185459		
		0.296096	5.8266	0.0135866	0.0201028		
		0.2961	5.83016	0.0166051	0.0182739		
		0.296105	5.83372	0.0160611	0.0162748		
		0.29611	5.83729	0.0142917	0.0167657		
		0.296113	5.84085	0.0148254	0.0174179		
		0.296114	5.84442	0.0153512	0.0182122		
		0.296117	5.84799	0.0144692	0.0174321		
		0.29612	5.85156	0.0148979	0.0187369		
		0.296121	5.85513	0.0162857	0.0170968		
		0.296123	5.85871	0.0139228	0.0185433		
		0.296125	5.8623	0.0147484	0.0198732		
		0.296128	5.86588	0.0130478	0.0166238		
		0.29613	5.86946	0.0160438	0.0194318		
		0.296131	5.87304	0.0125782	0.0181561		
		0.29613	5.87662	0.0126266	0.0210516		
		0.296128	5.8802	0.0137784	0.0186124		
		0.296127	5.88379	0.0142164	0.0173492		
		0.296126	5.88737	0.0143037	0.0176533		
		0.296124	5.89096	0.0165328	0.0180208		
		0.296122	5.89455	0.0160174	0.0178311		
		0.296122	5.89814	0.0156725	0.0167562		
		0.29612	5.90174	0.0144006	0.018387		
		0.296118	5.90533	0.0129835	0.0192794		
		0.296119	5.90892	0.0143816	0.0177026		
		0.296121	5.91252	0.0157774	0.0160203		
		0.296123	5.91612	0.0141091	0.0173594		
		0.296125	5.91973	0.0125358	0.0187532		
		0.296127	5.92334	0.0153075	0.0174725		
		0.296127	5.92696	0.0156957	0.0188681		
		0.296128	5.93057	0.0154995	0.0174628		
		0.296128	5.93419	0.0164797	0.0186971		
		0.296129	5.9378	0.0146552	0.0177103		
		0.296131	5.94142	0.0183928	0.0176133		
		0.296133	5.94504	0.0146042	0.0179259		
		0.296136	5.94865	0.0138453	0.0203451		
		0.296138	5.95227	0.0135903	0.0173907		
		0.296141	5.95588	0.0154662	0.0193724		
		0.296143	5.9595	0.0149747	0.0169778		
		0.296144	5.96312	0.0161802	0.0187372		
		0.296144	5.96674	0.0161644	0.0189073		
		0.296143	5.97036	0.0146255	0.0169976		
		0.296141	5.97398	0.0131685	0.0168676		
		0.296137	5.97762	0.013441	0.0172635		
		0.296133	5.98125	0.0164271	0.0185683		
		0.296127	5.98488	0.0151284	0.0173607		
		0.296121	5.98852	0.0132582	0.018658		
		0.296114	5.99215	0.0130307	0.0153605		
		0.296107	5.99578	0.0177285	0.0176746		
		0.2961	5.99942	0.0167105	0.0165158		
		0.296092	6.00307	0.0141132	0.0185837		
		0.296082	6.00671	0.0167301	0.0160466		
		0.296072	6.01035	0.0135056	0.0173905		
		0.296063	6.01401	0.0152698	0.0161517		
		0.296055	6.01766	0.0157484	0.0178261		
		0.296047	6.02132	0.014984	0.0167451		
		0.29604	6.02498	0.0167082	0.0181268		
		0.296033	6.02864	0.0143703	0.0178991		
		0.296027	6.0323	0.0158054	0.0165691		
		0.296021	6.03596	0.0143929	0.0188569		
		0.296016	6.03963	0.013194	0.0177517		
		0.296012	6.0433	0.0172122	0.0192332		
		0.296008	6.04697	0.0168931	0.018125		
		0.296004	6.05064	0.0152028	0.0161206		
		0.295998	6.05432	0.0150788	0.0177486		
		0.295992	6.058	0.0160864	0.0170125		
		0.295985	6.06168	0.015168	0.0179442		
		0.295976	6.06537	0.0155554	0.0174998		
		0.295968	6.06906	0.0153612	0.0177157		
		0.295959	6.07275	0.0169686	0.0168364		
		0.295951	6.07645	0.0165733	0.0188067		
		0.295943	6.08015	0.016298	0.0204894		
		0.295938	6.08385	0.0155824	0.0167911		
		0.295932	6.08755	0.0129404	0.0178258		
		0.295927	6.09126	0.0172021	0.0190815		
		0.295921	6.09496	0.0175928	0.0180609		
		0.295915	6.09867	0.0168474	0.0171557		
		0.295909	6.10238	0.0134143	0.0169599		
		0.295904	6.10609	0.0166315	0.0182708		
		0.295899	6.1098	0.0157203	0.017009		
		0.295892	6.11352	0.0164117	0.019529		
		0.295883	6.11724	0.0153257	0.0171639		
		0.295874	6.12097	0.0132997	0.0166342		
		0.295865	6.12471	0.015576	0.0178078		
		0.295856	6.12844	0.0141737	0.0169342		
		0.295849	6.13218	0.0157508	0.0171212		
		0.295841	6.13592	0.0166409	0.0171808		
		0.295832	6.13966	0.0135619	0.0180318		
		0.295824	6.14341	0.0149466	0.0177924		
		0.295815	6.14716	0.0151192	0.0180703		
		0.295806	6.15092	0.0170612	0.0171566		
		0.295795	6.15468	0.0152039	0.0187224		
		0.295784	6.15844	0.0149043	0.0152783		
		0.295772	6.1622	0.0141057	0.0211839		
		0.295762	6.16597	0.012175	0.0188412		
		0.295752	6.16974	0.0127822	0.0173358		
		0.295742	6.17352	0.0153308	0.0179599		
		0.295731	6.1773	0.0149387	0.0181848		
		0.295721	6.18108	0.0165549	0.0191548		
		0.295711	6.18487	0.0140739	0.0164972		
		0.295699	6.18867	0.0157225	0.0203527		
		0.295688	6.19246	0.0173425	0.0193357		
		0.295676	6.19626	0.0158408	0.0191348		
		0.295664	6.20006	0.0159468	0.0174894		
		0.295652	6.20386	0.0163532	0.0191845		
		0.29564	6.20767	0.0137825	0.0149507		
		0.295628	6.21149	0.0145307	0.0179465		
		0.295617	6.21532	0.0131935	0.0155133		
		0.295607	6.21914	0.0144644	0.0168813		
		0.295598	6.22297	0.0137455	0.0151637		
		0.295591	6.2268	0.0151677	0.0178385		
		0.295584	6.23064	0.0126596	0.0179737		
		0.295577	6.23448	0.0164685	0.0180331		
		0.295569	6.23833	0.0136488	0.0162691		
		0.295562	6.24218	0.0152552	0.0191096		
		0.295556	6.24603	0.0138709	0.0178105		
		0.295549	6.24989	0.0146474	0.0163071		
		0.295543	6.25376	0.0141884	0.0182392		
		0.295537	6.25763	0.0140992	0.0158878		
		0.295532	6.26151	0.0127855	0.0184478		
		0.295528	6.26539	0.016086	0.0163594		
		0.295525	6.26929	0.0147947	0.0166684		
		0.29552	6.27318	0.0153303	0.0191605		
		0.295518	6.27708	0.0157697	0.0189564		
		0.295515	6.28099	0.0135606	0.0182047		
		0.295511	6.2849	0.0162572	0.0173742		
		0.295505	6.28881	0.0139139	0.016625		
		0.295499	6.29273	0.0143366	0.0187279		
		0.295493	6.29664	0.0142716	0.0151918		
		0.295487	6.30055	0.0138828	0.019065		
		0.295483	6.30447	0.015245	0.0192447		
		0.295476	6.30839	0.0132841	0.0193906		
		0.29547	6.31231	0.0150943	0.0188222		
		0.295463	6.31624	0.0175709	0.0186685		
		0.295453	6.32018	0.0175068	0.0195		
		0.295443	6.32413	0.0127805	0.0166263		
		0.295432	6.32808	0.0136915	0.0171763		
		0.295422	6.33203	0.0157125	0.0188394		
		0.295411	6.33599	0.0138223	0.0167965		
		0.2954	6.33995	0.0147393	0.018412		
		0.29539	6.34392	0.013649	0.0167903		
		0.295381	6.34789	0.0135183	0.0181388		
		0.295373	6.35187	0.0130006	0.0176353		
		0.295366	6.35584	0.0150314	0.0196342		
		0.295359	6.35982	0.0144069	0.0180773		
		0.295355	6.3638	0.0136232	0.0187321		
		0.295351	6.36779	0.0139558	0.0173073		
		0.295348	6.37178	0.011679	0.0199153		
		0.295346	6.37577	0.0136187	0.0177281		
		0.295344	6.37977	0.017723	0.0204155		
		0.295344	6.38377	0.0141515	0.0210298		
		0.295344	6.38777	0.0152914	0.0164363		
		0.295344	6.39177	0.0178832	0.0181871		
		0.295344	6.39577	0.015033	0.016331		
		0.295344	6.39978	0.0129514	0.0185304		
		0.295344	6.40379	0.0149315	0.0184923		
		0.295345	6.4078	0.0154326	0.0185069		
		0.295347	6.41181	0.0147463	0.0201776		
		0.295349	6.41583	0.0151542	0.0163856		
		0.295352	6.41986	0.0175629	0.0176787		
		0.295355	6.42388	0.0150214	0.017161		
		0.295357	6.42791	0.0131488	0.0161617		
		0.295358	6.43194	0.0129903	0.0175788		
		0.29536	6.43597	0.0122231	0.0175709		
		0.29536	6.44001	0.0137369	0.016745		
		0.295363	6.44405	0.0125124	0.0186872		
		0.295365	6.4481	0.0131736	0.0156376		
		0.295367	6.45214	0.0142369	0.0170691		
		0.295371	6.45619	0.0157975	0.0193937		
		0.295374	6.46025	0.0141139	0.0159838		
		0.295379	6.4643	0.0129659	0.0171661		
		0.295382	6.46835	0.0147224	0.0178168		
		0.295384	6.47241	0.0165896	0.0153771		
		0.295385	6.47648	0.0131937	0.0180783		
		0.295388	6.48054	0.0149762	0.0186389		
		0.29539	6.48461	0.0134787	0.0175409		
		0.295391	6.48868	0.0149694	0.0192561		
		0.295391	6.49276	0.0186458	0.0161062		
		0.29539	6.49683	0.0141121	0.0173213		
		0.295388	6.50091	0.015087	0.0194465		
		0.295388	6.505	0.0157164	0.0166751		
		0.295389	6.50908	0.0158826	0.0172855		
		0.29539	6.51316	0.0132688	0.0185919		
		0.295393	6.51724	0.0149058	0.0176883		
		0.295394	6.52133	0.0148952	0.01888		
		0.295395	6.52541	0.0143734	0.0196824		
		0.295396	6.5295	0.0152685	0.0183338		
		0.295397	6.53359	0.0155109	0.017243		
		0.295399	6.53768	0.0136715	0.0169714		
		0.295402	6.54177	0.0132831	0.0174257		
		0.295408	6.54586	0.0154546	0.0166931		
		0.295414	6.54996	0.0156437	0.0184298		
		0.29542	6.55405	0.0131287	0.0178345		
		0.295426	6.55815	0.0142685	0.0203148		
		0.295432	6.56225	0.016546	0.0179591		
		0.295438	6.56635	0.0158886	0.0170269		
		0.295444	6.57046	0.0135167	0.0173678		
		0.295451	6.57456	0.0140898	0.0180181		
		0.295458	6.57866	0.0163262	0.0171973		
		0.295465	6.58277	0.0158058	0.0167082		
		0.295475	6.58687	0.0129139	0.0177842		
		0.295486	6.59098	0.014065	0.0177173		
		0.295498	6.59508	0.0148273	0.0165388		
		0.295509	6.5992	0.0154646	0.019917		
		0.295519	6.60331	0.0167407	0.0179241		
		0.295529	6.60742	0.0136359	0.0173815		
		0.295538	6.61153	0.0167416	0.0173616		
		0.295548	6.61564	0.0166949	0.0155		
		0.295558	6.61975	0.014772	0.0176613		
		0.295566	6.62386	0.0156407	0.0179938		
		0.295573	6.62797	0.0141038	0.0159893		
		0.295578	6.63207	0.01431	0.0208458		
		0.295583	6.63618	0.0133302	0.0176954		
		0.295589	6.64029	0.0137634	0.0190985		
		0.295596	6.6444	0.0156733	0.0181518		
		0.295602	6.64852	0.0162456	0.0202289		
		0.295609	6.65263	0.0124355	0.0176524		
		0.295618	6.65675	0.0130862	0.0187567		
		0.295627	6.66086	0.0169279	0.0169235		
		0.295636	6.66497	0.0146584	0.0187668		
		0.295644	6.66908	0.0156582	0.0183519		
		0.295652	6.67319	0.0153887	0.0192244		
		0.295659	6.67729	0.0165123	0.0165455		
		0.295667	6.6814	0.0159484	0.0165352		
		0.295672	6.6855	0.0134677	0.0186167		
		0.295678	6.6896	0.0133521	0.0183447		
		0.295684	6.6937	0.0164242	0.0198078		
		0.29569	6.6978	0.0159287	0.0158247		
		0.295697	6.70191	0.0149361	0.0166731		
		0.295702	6.70602	0.0139009	0.0208276		
		0.295708	6.71013	0.0124772	0.018037		
		0.295714	6.71424	0.0133066	0.018017		
		0.29572	6.71835	0.0109834	0.0174286		
		0.295726	6.72246	0.0128927	0.0166729		
		0.295734	6.72657	0.0121796	0.0184427		
		0.295743	6.73067	0.0136423	0.0162114		
		0.295753	6.73478	0.0151751	0.0179897		
		0.295762	6.73888	0.0145221	0.0178777		
		0.295772	6.74298	0.0149112	0.0181034		
		0.295783	6.74709	0.0149907	0.0184552		
		0.295794	6.75119	0.0157885	0.0192514		
		0.295805	6.75529	0.0155091	0.0182519		
		0.295816	6.7594	0.0121478	0.0185237		
		0.295825	6.7635	0.0156311	0.0177136		
		0.295835	6.7676	0.0138288	0.0187885		
		0.295843	6.77172	0.0131876	0.0164398		
		0.29585	6.77582	0.0134692	0.0178634		
		0.295857	6.77993	0.0145481	0.0161923		
		0.295863	6.78403	0.0136064	0.0187229		
		0.295869	6.78814	0.0145886	0.0201692		
		0.295876	6.79224	0.0142189	0.0184413		
		0.295881	6.79635	0.013639	0.0177856		
		0.295888	6.80047	0.0152641	0.0172377		
		0.295895	6.80458	0.0143745	0.019196		
		0.295904	6.80869	0.0157998	0.0152058		
		0.295911	6.81281	0.0152786	0.0172759		
		0.29592	6.81693	0.0150213	0.0161994		
		0.295928	6.82105	0.0157482	0.0183204		
		0.295935	6.82517	0.0156515	0.0177591		
		0.295943	6.8293	0.013404	0.0171221		
		0.29595	6.83342	0.0143961	0.0184623		
		0.295955	6.83755	0.0169022	0.0182276		
		0.295962	6.84167	0.013682	0.020233		
		0.295969	6.8458	0.0133953	0.0172178		
		0.295975	6.84993	0.015186	0.0177629		
		0.295981	6.85405	0.0143305	0.0180982		
		0.295986	6.85817	0.0133124	0.0198701		
		0.295991	6.86229	0.0136398	0.0187352		
		0.295998	6.86642	0.0145869	0.0184174		
		0.296004	6.87054	0.0152686	0.0180367		
		0.296009	6.87467	0.0160514	0.0183551		
		0.296013	6.8788	0.0151566	0.0181259		
		0.296017	6.88293	0.0147434	0.0165345		
		0.296023	6.88706	0.0165283	0.0179101		
		0.296028	6.89119	0.0153584	0.0192817		
		0.296032	6.89533	0.0159743	0.0180036		
		0.296036	6.89946	0.0129584	0.0188172		
		0.296041	6.9036	0.0139716	0.0171678		
		0.296048	6.90774	0.0149521	0.0168836		
		0.296056	6.91188	0.0128633	0.016049		
		0.296064	6.91603	0.0138322	0.0211413		
		0.296072	6.92018	0.0169065	0.0196663		
		0.296079	6.92433	0.0163522	0.0174555		
		0.296087	6.92848	0.0153288	0.0139304		
		0.296094	6.93263	0.0120764	0.0177581		
		0.296102	6.93679	0.0156784	0.0170597		
		0.29611	6.94095	0.0164689	0.0173602		
		0.296117	6.9451	0.0164026	0.018972		
		0.296125	6.94926	0.0137361	0.0173918		
		0.296132	6.95342	0.0149307	0.0174627		
		0.296138	6.95759	0.0169896	0.0182051		
		0.296141	6.96175	0.0163703	0.0182785		
		0.296145	6.96592	0.0139969	0.0178943		
		0.296149	6.97009	0.0154235	0.0185776		
		0.296155	6.97426	0.0149182	0.0171429		
		0.296162	6.97843	0.0172509	0.0206047		
		0.296169	6.98261	0.0134075	0.019264		
		0.296175	6.98678	0.0128562	0.0174007		
		0.296182	6.99096	0.0152636	0.018537		
		0.296188	6.99513	0.0142617	0.0164005		
		0.296192	6.99931	0.0142165	0.0163937		
		0.296195	7.00349	0.0155576	0.0189792		
		0.296196	7.00767	0.0154416	0.019409		
		0.296198	7.01185	0.0166963	0.0208896		
		0.296199	7.01603	0.0153667	0.0175097		
		0.296202	7.02021	0.0139107	0.0168049		
		0.296205	7.02439	0.0149172	0.0189606		
		0.29621	7.02857	0.0156925	0.0170106		
		0.296213	7.03276	0.0177754	0.019226		
		0.296213	7.03696	0.0143666	0.0175401		
		0.296216	7.04115	0.014428	0.0196692		
		0.296218	7.04534	0.0183376	0.0185015		
		0.296221	7.04953	0.014042	0.0186781		
		0.296224	7.05372	0.0130999	0.0172407		
		0.296227	7.05792	0.0139349	0.0172716		
		0.296228	7.06211	0.0169199	0.0193442		
		0.296229	7.0663	0.0147322	0.0168252		
		0.296228	7.07049	0.0134076	0.0173865		
		0.296227	7.07468	0.0160464	0.0172979		
		0.296224	7.07888	0.0137828	0.0202453		
		0.296223	7.08307	0.0164628	0.0165783		
		0.296222	7.08727	0.0149739	0.017648		
		0.29622	7.09146	0.0155491	0.0187014		
		0.296219	7.09566	0.0143981	0.0200283		
		0.296218	7.09986	0.0135111	0.0191677		
		0.296218	7.10406	0.0141618	0.0187813		
		0.296218	7.10827	0.0162516	0.0178635		
		0.296217	7.11247	0.0133851	0.0193512		
		0.296218	7.11667	0.0165093	0.0180923		
		0.296218	7.12087	0.0143516	0.0189434		
		0.29622	7.12507	0.0147697	0.0203175		
		0.296222	7.12926	0.014782	0.0178885		
		0.296224	7.13346	0.0137267	0.0175031		
		0.296228	7.13766	0.0148766	0.0189787		
		0.296232	7.14185	0.0154722	0.0180062		
		0.296235	7.14604	0.0160456	0.0195323		
		0.296238	7.15024	0.0155513	0.0175749		
		0.29624	7.15443	0.0140825	0.0176793		
		0.296243	7.15863	0.0159926	0.0167807		
		0.296243	7.16282	0.0116741	0.0184069		
		0.296242	7.16701	0.0143212	0.0185919		
		0.296242	7.1712	0.0150648	0.0164543		
		0.296243	7.17538	0.0131943	0.0200678		
		0.296244	7.17956	0.0141007	0.0197277		
		0.296245	7.18374	0.0146196	0.0163331		
		0.296246	7.18791	0.0152577	0.0187666		
		0.296249	7.19208	0.015745	0.0163075		
		0.296251	7.19625	0.0153269	0.019923		
		0.296254	7.20042	0.0137873	0.0178072		
		0.296259	7.20458	0.0137655	0.0170364		
		0.296263	7.20875	0.0130506	0.0186008		
		0.296266	7.2129	0.0144924	0.0187354		
		0.296269	7.21706	0.015567	0.0159302		
		0.296272	7.22121	0.0161116	0.0162816		
		0.296276	7.22535	0.0168875	0.0180582		
		0.296278	7.22949	0.0154556	0.0188865		
		0.29628	7.23363	0.0148222	0.019149		
		0.296282	7.23776	0.013135	0.0169081		
		0.296284	7.24188	0.0156571	0.0168289		
		0.296284	7.24599	0.0156511	0.0174898		
		0.296283	7.2501	0.0152931	0.0177544		
		0.296281	7.2542	0.0127609	0.0196134		
		0.296281	7.2583	0.0150022	0.0184971		
		0.296279	7.26239	0.0134189	0.0180166		
		0.296278	7.26647	0.0162501	0.0181661		
		0.296279	7.27055	0.0154405	0.0181439		
		0.29628	7.27463	0.0157686	0.0169541		
		0.296281	7.2787	0.012859	0.0164938		
		0.296283	7.28276	0.0118976	0.0177829		
		0.296285	7.28682	0.0150572	0.0173635		
		0.296286	7.29087	0.0161294	0.0187313		
		0.296288	7.29492	0.0140652	0.0185075		
		0.29629	7.29895	0.0142797	0.0170413		
		0.296292	7.30298	0.0139343	0.020472		
		0.296292	7.307	0.0131924	0.0186699		
		0.296295	7.31101	0.0162474	0.0169604		
		0.296297	7.31501	0.0146833	0.0187579		
		0.2963	7.31901	0.014217	0.0173859		
		0.296302	7.323	0.0143857	0.0195944		
		0.296303	7.32698	0.0150137	0.0164024		
