sub1	tbasej	rp25b	rp610	rp56	jlap1_5	cur1_5
					0.217918	0.0166013
					0.228005	0.0153332
					0.222581	0.01312
					0.217097	0.0138131
					0.223443	0.0119935
					0.222033	0.0142255
					0.213166	0.012238
					0.211466	0.0157759
					0.215197	0.0159081
					0.223626	0.0157067
					0.218817	0.016593
					0.215589	0.0136489
					0.218531	0.0140213
					0.215461	0.0141562
					0.224153	0.0159723
					0.21794	0.0142837
					0.213136	0.0146783
					0.226795	0.0156876
					0.21792	0.0142092
					0.228928	0.0141324
					0.21951	0.015579
					0.21687	0.0135532
					0.21818	0.0134088
					0.207405	0.0151117
					0.211092	0.0136543
					0.212982	0.013602
					0.220125	0.0134132
					0.224203	0.0145042
					0.220733	0.0174852
					0.211659	0.0176134
					0.218983	0.0151747
					0.221724	0.0156878
					0.211089	0.014489
					0.230551	0.0134016
					0.218998	0.013473
					0.220169	0.0152898
					0.207419	0.0133703
					0.212441	0.0178426
					0.213259	0.0149667
					0.215643	0.0125049
					0.226983	0.0132422
					0.217127	0.0127972
					0.215637	0.0125105
					0.209077	0.014989
					0.213762	0.012599
					0.22208	0.0146828
					0.220349	0.0136474
					0.219951	0.0140767
					0.210763	0.0153044
					0.221796	0.015335
					0.218422	0.0136679
					0.221166	0.0151626
					0.225642	0.0144577
					0.224533	0.014658
					0.216274	0.0139744
					0.215301	0.0124991
					0.222192	0.0139386
					0.216485	0.0140747
					0.217493	0.0134641
					0.222113	0.015401
					0.216174	0.0135714
					0.215999	0.0136658
					0.220883	0.0123052
					0.222526	0.0124214
					0.214521	0.0122762
					0.225243	0.0134584
					0.223984	0.0149842
					0.218142	0.0142887
					0.213064	0.0137627
					0.207827	0.0128379
					0.224352	0.014112
					0.211887	0.0135863
					0.211382	0.0135307
					0.227014	0.0142044
					0.223101	0.0129102
					0.220915	0.01131
					0.219	0.0120935
					0.218585	0.0138319
					0.216168	0.0132453
					0.222289	0.0128112
					0.218177	0.0136797
					0.21367	0.0154559
					0.207986	0.0151605
					0.223676	0.0147639
					0.221233	0.0144051
					0.220533	0.0154808
					0.217454	0.0152092
					0.213807	0.0131373
					0.211452	0.0152411
					0.221236	0.0127212
					0.208837	0.0132464
					0.219703	0.0123022
					0.218973	0.0133432
					0.22736	0.0152815
					0.222376	0.0140122
					0.212755	0.0172452
					0.219077	0.0135268
					0.21993	0.0141592
					0.221864	0.0146625
					0.213246	0.0141815
					0.218518	0.0131762
					0.223867	0.0158067
					0.217039	0.0152686
					0.216456	0.0158845
					0.222324	0.0143594
					0.225918	0.0143549
					0.214574	0.0153072
					0.222689	0.0158314
					0.221599	0.013844
					0.222061	0.0149913
					0.20662	0.0156427
					0.211181	0.0133242
					0.225118	0.0146357
					0.220551	0.0132295
					0.217118	0.0127293
					0.224241	0.0149725
					0.222635	0.014128
					0.218347	0.0136239
					0.232176	0.0143794
					0.221306	0.0140883
					0.20871	0.0145285
					0.212236	0.0133512
					0.210918	0.0155395
					0.215656	0.0141979
					0.221901	0.0142065
					0.215969	0.014556
					0.22199	0.0139474
					0.228905	0.0137121
					0.215922	0.0147904
					0.215355	0.0149646
					0.217801	0.0119662
					0.216272	0.0146187
					0.214317	0.0146512
					0.212105	0.0133889
					0.215225	0.0160267
					0.204412	0.0146948
					0.220112	0.0123934
					0.217993	0.0167785
					0.206988	0.0137491
					0.210804	0.0153744
					0.222554	0.0134874
					0.21631	0.014294
					0.231013	0.0149957
					0.224778	0.0127921
					0.210541	0.0153018
					0.21878	0.0142541
					0.212711	0.0134403
					0.210137	0.0144976
					0.219976	0.0147951
					0.219247	0.0148767
					0.219838	0.0149321
					0.21318	0.013073
					0.232304	0.0164069
					0.214088	0.0144593
					0.213157	0.00985129
					0.220055	0.0161157
					0.231328	0.0138065
					0.21247	0.0133025
					0.213393	0.014444
					0.226465	0.015855
					0.220669	0.0134215
					0.218451	0.0145192
					0.231817	0.014389
					0.217889	0.0145909
					0.216737	0.0123182
					0.227503	0.0152024
					0.219163	0.0111774
					0.225882	0.0126161
					0.220498	0.0139482
					0.21572	0.0137139
					0.216938	0.0130351
					0.221316	0.0130536
					0.214506	0.0130519
					0.21808	0.0177948
					0.21607	0.0156248
					0.219204	0.0154126
					0.216133	0.0137229
					0.212934	0.0134745
					0.229786	0.0143117
					0.217657	0.0140339
					0.221193	0.0129661
					0.2194	0.0150996
					0.218652	0.012952
					0.225849	0.0138886
					0.212491	0.0148843
					0.229562	0.0142607
					0.22188	0.0130964
					0.215514	0.013987
					0.211491	0.0152482
					0.221501	0.0139661
					0.21387	0.0138097
					0.225095	0.0139605
					0.223005	0.0149914
					0.220122	0.0142988
					0.214376	0.0150419
					0.214868	0.0143715
					0.222741	0.0139052
					0.217869	0.014452
					0.215414	0.0146351
					0.210929	0.0148171
					0.215314	0.0155652
					0.216893	0.0145822
					0.224277	0.012679
					0.216773	0.0124782
					0.223084	0.0134908
					0.214456	0.0136913
					0.216749	0.0139179
					0.211366	0.015424
					0.22035	0.0153413
					0.221454	0.0134374
					0.222304	0.0174182
					0.214937	0.0144793
					0.225635	0.0147508
					0.215243	0.0136694
					0.218897	0.0143898
					0.218743	0.0155701
					0.217232	0.0126304
					0.214303	0.0151732
					0.214919	0.016194
					0.22501	0.0156385
					0.226081	0.0147213
					0.217325	0.013141
					0.226858	0.0142085
					0.215515	0.0141576
					0.203953	0.0135206
					0.216471	0.0163061
					0.220255	0.0164799
					0.226896	0.0151453
					0.212405	0.0133541
					0.210258	0.0136981
					0.209375	0.0161976
					0.219781	0.0122553
					0.2045	0.0156439
					0.218066	0.0150364
					0.21911	0.0131236
					0.219741	0.0127618
					0.214706	0.0148482
					0.205693	0.0153862
					0.22691	0.0144624
					0.217689	0.012653
					0.223117	0.0149847
					0.219487	0.0136041
					0.225399	0.0152175
					0.224168	0.0132547
					0.231516	0.0127979
					0.21349	0.0154591
					0.224083	0.0146481
					0.219608	0.0152164
					0.209822	0.0147476
					0.215387	0.014124
					0.213749	0.0151051
					0.21365	0.0141666
					0.2305	0.0147311
					0.213756	0.0117745
					0.215211	0.0135523
					0.214626	0.0119088
					0.213961	0.0138117
					0.221209	0.0128114
					0.222898	0.0154804
					0.214977	0.0142794
					0.208712	0.0142281
					0.223487	0.0134324
					0.225383	0.0147691
					0.22567	0.0113881
					0.222057	0.0158578
					0.217711	0.0146645
					0.211976	0.0145333
					0.218832	0.0144252
					0.213939	0.0130684
					0.222759	0.01349
					0.219814	0.011646
					0.224042	0.0123032
					0.216232	0.0154344
					0.225787	0.0165636
					0.218485	0.0145808
					0.211719	0.0151229
					0.217864	0.010371
					0.210647	0.0130501
					0.228729	0.0153126
					0.224355	0.0148738
					0.220289	0.0148713
					0.21992	0.0154162
					0.220774	0.0148907
					0.214688	0.0131166
					0.231342	0.0130024
					0.222869	0.0146616
					0.216363	0.0156678
					0.217226	0.0130687
					0.213064	0.013052
					0.215197	0.0131883
					0.218517	0.0139058
					0.21652	0.0137355
					0.223007	0.013349
					0.22076	0.0159683
					0.229042	0.0119963
					0.215405	0.0130164
					0.209817	0.0132719
					0.222796	0.0163608
					0.212203	0.0137973
					0.22004	0.0137725
					0.213991	0.01477
					0.223078	0.0147109
					0.213803	0.0148523
					0.226885	0.0140641
					0.210136	0.0137303
					0.217969	0.0135924
					0.211127	0.0132362
					0.219009	0.0147314
					0.226451	0.0143434
					0.221815	0.0142673
					0.218377	0.0159558
					0.211377	0.0164803
					0.221077	0.0159958
					0.211987	0.0166341
					0.216417	0.013383
					0.218212	0.0180532
					0.21798	0.0142713
					0.216933	0.0142424
					0.218702	0.0130268
					0.212278	0.0144927
					0.213468	0.0143146
					0.214043	0.0135553
					0.210965	0.0147463
					0.214473	0.0117938
					0.209446	0.0159262
					0.224419	0.0138381
					0.20836	0.0137439
					0.215553	0.0113547
					0.213096	0.0144704
					0.214421	0.014455
					0.221306	0.0138483
					0.222425	0.0124673
					0.221286	0.0154233
					0.221001	0.0151797
					0.216942	0.0118836
					0.223823	0.0138884
					0.230059	0.0132702
					0.212313	0.0145308
					0.211507	0.0162657
					0.211544	0.015751
					0.222372	0.0164046
					0.212913	0.0155797
					0.218106	0.0140432
					0.215723	0.0141942
					0.214178	0.0135187
					0.216007	0.0130352
					0.219882	0.0149726
					0.223798	0.0142394
					0.208157	0.0141017
					0.216401	0.01458
					0.212484	0.0142855
					0.211884	0.0138128
					0.229343	0.0138684
					0.2192	0.0140611
					0.209957	0.0146769
					0.219195	0.0126876
					0.215305	0.0153774
					0.215067	0.0129973
					0.221196	0.0125414
					0.213388	0.0117937
					0.224963	0.0143227
					0.222238	0.0142344
					0.212699	0.0150439
					0.221969	0.0136594
					0.218756	0.0142855
					0.221752	0.0106584
					0.220693	0.0155883
					0.223061	0.015199
					0.223986	0.0134803
					0.221311	0.0143295
					0.221574	0.0174116
					0.216612	0.0154313
					0.218894	0.0169037
					0.221157	0.014755
					0.213638	0.0151082
					0.218926	0.0147136
					0.212764	0.0154371
					0.21964	0.0147392
					0.212865	0.0151992
					0.219716	0.0141655
					0.223904	0.0124953
					0.216351	0.0133167
					0.220013	0.0151941
					0.229138	0.0154017
					0.220244	0.0147373
					0.221244	0.0147146
					0.219103	0.0164068
					0.218183	0.0151631
					0.215861	0.0138521
					0.223948	0.012357
					0.227788	0.0130657
					0.220987	0.0136312
					0.227641	0.0126473
					0.2154	0.0140997
					0.213668	0.0148509
					0.23035	0.0136381
					0.217808	0.0136589
					0.217641	0.0138348
					0.215327	0.0151866
					0.223284	0.0133236
					0.212294	0.012808
					0.226605	0.0118466
					0.214333	0.0114945
					0.215495	0.0137813
					0.217113	0.0159819
					0.213888	0.0156972
					0.219634	0.0141283
					0.214942	0.0148847
					0.207067	0.0137183
					0.217169	0.0137058
					0.224202	0.0150026
					0.214963	0.0141147
					0.220603	0.012333
					0.223562	0.0132345
					0.222187	0.0126431
					0.220253	0.0125345
					0.214289	0.0127206
					0.211951	0.0144949
					0.209238	0.0145594
					0.211673	0.0156992
					0.211168	0.01214
					0.223772	0.0151237
					0.220583	0.0134086
					0.217563	0.0125306
					0.21025	0.0129861
					0.206545	0.0137978
					0.213168	0.0115436
					0.212681	0.0127258
					0.223057	0.0131061
					0.229467	0.01341
					0.219353	0.0129538
					0.219847	0.010511
					0.222539	0.0113097
					0.2233	0.0127696
					0.212606	0.0140626
					0.22468	0.0113453
					0.211374	0.0148051
					0.219839	0.0134735
					0.223975	0.0148921
					0.22245	0.0126291
					0.219658	0.0136817
					0.208405	0.0151749
					0.220508	0.0144061
					0.216919	0.0134396
					0.209283	0.0134714
					0.211431	0.0147531
					0.222725	0.0131672
					0.233142	0.0131887
					0.213743	0.0142032
					0.21817	0.0144917
					0.209157	0.0132894
					0.2049	0.0137628
					0.223646	0.0153094
					0.213445	0.0139047
					0.219738	0.015059
					0.225182	0.0149951
					0.220548	0.0135583
					0.216537	0.0158576
					0.224817	0.0144017
					0.218381	0.014965
					0.20358	0.0130481
					0.214697	0.0146437
					0.213559	0.0143083
					0.210457	0.0150762
					0.222132	0.0148113
					0.223833	0.0175065
					0.217021	0.0151283
					0.212694	0.0154045
					0.230279	0.0146605
					0.217391	0.0139655
					0.217128	0.0149409
					0.231833	0.0143199
					0.213848	0.0140017
					0.214888	0.0130785
					0.209848	0.01682
					0.217961	0.0156485
					0.211884	0.0162868
					0.223778	0.0170364
					0.220273	0.015347
					0.220476	0.0140836
					0.217562	0.0161177
					0.213126	0.015236
					0.21064	0.0148573
					0.221814	0.0145745
					0.222284	0.0134617
					0.216301	0.015327
					0.217478	0.0135193
					0.212044	0.0120368
					0.219313	0.0134942
					0.216715	0.0156076
					0.217804	0.0166159
					0.233359	0.0129264
					0.211673	0.0149915
					0.222574	0.014444
					0.212178	0.013831
					0.221103	0.0137746
					0.224406	0.0154248
					0.210915	0.0150562
					0.206374	0.0150859
					0.222788	0.0134394
					0.21958	0.0145715
					0.222379	0.014666
					0.228661	0.013885
					0.224826	0.0152091
					0.213753	0.0151042
					0.216942	0.0149808
					0.218696	0.012076
					0.220551	0.0139102
					0.221133	0.0117198
					0.221151	0.0120765
					0.216741	0.0123328
					0.222371	0.0133936
					0.223466	0.0158037
					0.226764	0.0144802
					0.219682	0.0147016
					0.227052	0.0152725
					0.216493	0.0140915
					0.218577	0.0121967
					0.219191	0.0134508
					0.216581	0.014249
					0.222691	0.0112467
					0.214863	0.0127075
					0.221939	0.0134052
					0.212773	0.0155059
					0.213917	0.0140753
					0.214845	0.0142542
					0.223619	0.0122994
					0.219672	0.0123003
					0.213737	0.0113982
					0.218976	0.0150149
					0.218052	0.0163412
					0.219903	0.0134443
					0.215311	0.0124335
					0.220505	0.0145951
					0.219718	0.0137268
					0.223615	0.0159526
					0.219267	0.0124906
					0.214757	0.0113106
					0.23302	0.0124757
					0.216782	0.0150034
					0.221064	0.0146869
					0.220158	0.0159969
					0.214062	0.0164325
					0.217909	0.0151226
					0.233609	0.015568
					0.215375	0.0156883
					0.218845	0.0147638
					0.22263	0.0133681
					0.213642	0.0151282
					0.219615	0.0156532
					0.214432	0.0146442
					0.216541	0.0115052
					0.222979	0.0139043
					0.222856	0.0135734
					0.215546	0.0134653
					0.219657	0.0137478
					0.218478	0.0142155
					0.225674	0.0137234
					0.228251	0.0143497
					0.21504	0.0158422
					0.210096	0.0136198
					0.21325	0.0165157
					0.212577	0.0164931
					0.214112	0.0139425
					0.220889	0.0170215
					0.208925	0.0140284
					0.22003	0.0148636
					0.220027	0.014257
					0.202734	0.0146131
					0.210254	0.0160623
					0.222091	0.0148707
					0.228562	0.0139672
					0.217665	0.013985
					0.217904	0.0114829
					0.216614	0.0155693
					0.218661	0.0146023
					0.217441	0.01301
					0.217811	0.015255
					0.217947	0.0126039
					0.221391	0.0146781
					0.214987	0.0135175
					0.214356	0.0117866
					0.212269	0.0125914
					0.221479	0.0133835
					0.219046	0.01677
					0.21322	0.0162758
					0.218486	0.0155113
					0.220413	0.0143619
					0.227697	0.0151692
					0.226121	0.0130162
					0.220281	0.0152568
					0.22324	0.0151508
					0.208456	0.0137899
					0.218698	0.0157536
					0.222984	0.0154142
					0.211643	0.012944
					0.213387	0.014176
					0.20472	0.0144246
					0.223297	0.0141373
					0.229059	0.0149003
					0.216442	0.014422
					0.223829	0.0133396
					0.223369	0.0160478
					0.224305	0.01271
					0.214772	0.013982
					0.214357	0.0121808
					0.227256	0.0151248
					0.229897	0.0135992
					0.211253	0.0142096
					0.214316	0.0143977
					0.215755	0.0154772
					0.20682	0.0140433
					0.210052	0.0147971
					0.218371	0.0119315
					0.22544	0.0152489
					0.223708	0.0139376
					0.21577	0.0145277
					0.217661	0.0144731
					0.220473	0.0135756
					0.219141	0.0145556
					0.214003	0.0148477
					0.231508	0.0165113
					0.204044	0.0153496
					0.227102	0.0109871
					0.215482	0.0119439
					0.21117	0.0131948
					0.218142	0.0154776
					0.221269	0.0133348
					0.218962	0.0139935
					0.219244	0.0161615
					0.216555	0.0130153
					0.215792	0.0140849
					0.214424	0.0125231
					0.214813	0.015806
					0.215225	0.0143975
					0.214227	0.0134662
					0.212364	0.0120613
					0.211732	0.0165079
					0.208235	0.0152556
					0.22248	0.01482
					0.225814	0.0151331
					0.214924	0.0156366
					0.214499	0.0144732
					0.216471	0.0143817
					0.223077	0.0131861
					0.221136	0.0123117
					0.227645	0.0124552
					0.222617	0.0145033
					0.218009	0.0150251
					0.225673	0.0155026
					0.221234	0.012957
					0.222344	0.0145089
					0.221182	0.0148823
					0.222816	0.0156245
					0.213277	0.0135543
					0.210243	0.0151495
					0.217096	0.0160303
					0.214205	0.0130343
					0.216461	0.0135956
					0.216629	0.0148849
					0.224944	0.0150869
					0.22187	0.0160275
					0.223076	0.0132362
					0.211008	0.0153585
					0.212142	0.0138322
					0.222702	0.0149971
					0.220339	0.0151201
					0.214568	0.0152051
					0.223799	0.015557
					0.226472	0.01571
					0.211736	0.0141216
					0.216496	0.0142671
					0.216346	0.0155107
					0.222275	0.0149928
					0.213103	0.0152029
					0.212544	0.0163539
					0.215388	0.0148316
					0.222262	0.015723
					0.222076	0.0152641
					0.212377	0.0151411
					0.22473	0.014482
					0.226202	0.0135982
					0.21395	0.0163964
					0.214987	0.0138691
					0.203691	0.0128212
					0.224232	0.0160408
					0.219939	0.0127376
					0.221298	0.0154329
					0.224847	0.0130065
					0.219037	0.0138445
					0.217814	0.0150702
					0.217523	0.0140599
					0.212758	0.0130868
					0.219249	0.0140501
					0.216895	0.0129604
					0.224754	0.0143417
					0.211766	0.0124473
					0.224353	0.0128972
					0.211603	0.0122298
					0.220201	0.0144081
					0.225326	0.0116023
					0.215835	0.0121829
					0.228818	0.0140148
					0.225442	0.0159709
					0.208984	0.0141526
					0.214401	0.0153274
					0.211402	0.015396
					0.217242	0.0134977
					0.213967	0.014596
					0.213918	0.0141878
					0.206873	0.0165892
					0.20408	0.0124011
					0.215364	0.014507
					0.219906	0.0124474
					0.218078	0.013126
					0.215249	0.0127154
					0.213299	0.0145113
					0.217619	0.0131426
					0.223486	0.0134028
					0.218222	0.0152567
