cur1_63	cur1_64	cur1_65	cur1_66	cur1_67	jlap1_63	jlap1_64	jlap1_65	jlap1_66	jlap1_67	rp5462	rp6367	rp6878	sub	sub3	tbasej3
-0.00913879	-0.00538569	-0.00604276	-0.00502708	-0.00549288	0.00957735	0.0796921	-0.00777601	0.103223	0.202241						
-0.00758223	-0.00482436	-0.00330956	-0.00559239	-0.00958564	-0.000888001	0.0820082	0.00553717	0.0967076	0.20052						
-0.00893354	-0.00567489	-0.00817505	-0.00423611	-0.00687694	0.00369051	0.0847395	-0.00267069	0.104615	0.203382						
-0.00754911	-0.00583819	-0.00569423	-0.00614485	-0.00711788	-0.00218289	0.0776536	-0.00710391	0.0968626	0.202252						
-0.0085029	-0.00377276	-0.00466632	-0.00588203	-0.00434568	-0.00658782	0.0815065	0.00846013	0.107213	0.201062						
-0.00640249	-0.00537852	-0.00440959	-0.00568906	-0.00434213	0.00663384	0.0863076	0.0149895	0.105291	0.200714						
-0.0067752	-0.00437322	-0.00477477	-0.00864027	-0.00555717	0.00689084	0.0833465	0.00336732	0.105444	0.20333						
-0.00945334	-0.00641318	-0.00463693	-0.00586445	-0.0074561	-0.00358264	0.0731559	-0.00473442	0.105143	0.210039						
-0.00748313	-0.00517645	-0.00437364	-0.00518408	-0.00485805	0.00873437	0.0717329	0.0151904	0.101634	0.21216						
-0.00673226	-0.006658	-0.00429442	-0.00569239	-0.00624537	-0.00152616	0.0814441	-0.00187573	0.101071	0.207464						
-0.00634354	-0.00615633	-0.00802869	-0.0057014	-0.00570031	-0.00406705	0.0780439	0.00423686	0.0983433	0.212252						
-0.0095657	-0.00729209	-0.00332019	-0.00620661	-0.00528778	-0.00831922	0.0796245	0.0107518	0.113883	0.213297						
-0.0079555	-0.00592575	-0.00739272	-0.00501813	-0.00630328	0.00156156	0.073418	-0.00296053	0.112753	0.201559						
-0.00952974	-0.00460613	-0.0045679	-0.00776386	-0.00531745	-0.00215171	0.080298	-0.00645286	0.113381	0.20986						
-0.0071742	-0.00606779	-0.00234907	-0.00322857	-0.00624467	0.00659016	0.0857125	-0.00128102	0.111344	0.206037						
-0.00722857	-0.00571831	-0.00738655	-0.00539154	-0.00490646	0.00362756	0.0694193	-0.0065243	0.115403	0.228369						
-0.00723871	-0.006907	-0.0072567	-0.00316022	-0.006304	0.00215867	0.0784234	0.000725347	0.119759	0.214243						
-0.00844896	-0.00410819	-0.00659579	-0.00612787	-0.00648938	-0.00870433	0.0781515	-0.00239754	0.112802	0.229008						
-0.00768171	-0.00412986	-0.00668011	-0.00619755	-0.00712411	-0.00120119	0.0808212	0.0116973	0.119182	0.234327						
-0.00546422	-0.00226177	-0.00371488	-0.00523404	-0.00617963	-0.00207703	0.0784699	0.00757053	0.106171	0.232169						
-0.00610637	-0.00507927	-0.00730447	-0.00528392	-0.0043349	0.00970927	0.075318	0.00151668	0.128702	0.241829						
-0.00543561	-0.00597457	-0.00826706	-0.00573084	-0.00342293	-0.00431496	0.0865736	-0.00931125	0.118186	0.240452						
-0.00964646	-0.0059986	-0.00664316	-0.00419147	-0.00626141	0.00375514	0.0903661	-0.0114187	0.118826	0.242162						
-0.00586725	-0.00549793	-0.00490002	-0.00642568	-0.00556026	0.00814883	0.0732959	-0.00138928	0.1205	0.245239						
-0.00912143	-0.00513193	-0.00504527	-0.0051977	-0.00480569	0.000804896	0.0745202	0.00731012	0.119124	0.245514						
-0.00880928	-0.00735294	-0.00809699	-0.00689138	-0.00826222	0.0180961	0.0781542	-0.00138364	0.114652	0.239871						
-0.00658186	-0.00444673	-0.00524082	-0.00566495	-0.00404889	0.00398718	0.0760626	0.0148782	0.139547	0.234911						
-0.00667504	-0.00602477	-0.00426181	-0.00327687	-0.00790662	0.0162302	0.0893297	0.0125365	0.143819	0.233556						
-0.00779105	-0.00589005	-0.00857703	-0.00452416	-0.00452262	0.0277064	0.086229	-0.00750897	0.145569	0.237149						
-0.00653329	-0.00292326	-0.00404342	-0.00604377	-0.00412613	0.0215342	0.0772431	-0.00610262	0.125915	0.254946						
-0.00905615	-0.00686225	-0.00766946	-0.00231811	-0.00694554	0.00953711	0.080883	0.0106001	0.136196	0.251034						
-0.00615999	-0.00679267	-0.00522933	-0.00588155	-0.00473369	0.011713	0.0742605	0.0211695	0.133678	0.232201						
-0.00737711	-0.00640626	-0.00700863	-0.00604808	-0.00650276	0.0121654	0.0874527	-0.0100396	0.140486	0.247284						
-0.00608466	-0.00763382	-0.00645624	-0.00665543	-0.0059147	0.0171391	0.0698406	0.011261	0.148949	0.244708						
-0.00747508	-0.00378734	-0.00402782	-0.00547981	-0.00725202	0.0248964	0.0831702	0.00466134	0.140998	0.255947						
-0.00775502	-0.00419583	-0.00427738	-0.00543571	-0.00540994	0.00976907	0.081786	-0.000106463	0.142258	0.252183						
-0.00942399	-0.00662787	-0.00528852	-0.00483301	-0.00349336	0.0129777	0.0770922	0.00376677	0.142792	0.244107						
-0.00608871	-0.0083591	-0.0052572	-0.00354492	-0.00488846	0.010061	0.0874634	-0.00172952	0.139172	0.235214						
-0.00626101	-0.00602345	-0.00716504	-0.00662694	-0.00445813	0.0187716	0.0795077	0.00548937	0.13788	0.24574						
-0.00906732	-0.00406171	-0.00479034	-0.0075867	-0.00449407	0.00752304	0.0792962	-0.0147042	0.149939	0.250993						
-0.00530211	-0.00462896	-0.00676781	-0.00498684	-0.0044616	0.0150926	0.0919887	-0.00656378	0.147221	0.249589						
-0.00605352	-0.00548237	-0.00619986	-0.00385028	-0.00564142	0.0108017	0.0856839	-0.00115453	0.147341	0.252288						
-0.00609515	-0.00342106	-0.00500045	-0.00891213	-0.0043448	0.0288723	0.0793635	-0.00116281	0.144002	0.258811						
-0.00817624	-0.00785236	-0.00617805	-0.00580667	-0.00543602	0.0292247	0.0810161	0.00440104	0.136636	0.26901						
-0.0101084	-0.00706805	-0.00883254	-0.0046109	-0.00672052	0.0248059	0.0783358	0.00975691	0.15794	0.273322						
-0.00810714	-0.00793354	-0.00207913	-0.006164	-0.00422726	0.0194171	0.0835347	0.0124854	0.151599	0.270748						
-0.00698238	-0.00422255	-0.00519733	-0.0062837	-0.00667015	0.022642	0.0855306	-0.00111564	0.14642	0.259033						
-0.00768999	-0.00518032	-0.00519796	-0.00448901	-0.0043509	0.0230376	0.078166	-0.00011328	0.146369	0.249832						
-0.00696316	-0.00629806	-0.00631842	-0.00667102	-0.00315559	0.0225338	0.086518	0.0118804	0.154562	0.277322						
-0.00708326	-0.00326026	-0.00703097	-0.00557534	-0.00557987	0.0322582	0.0690141	-0.010243	0.153585	0.275135						
-0.00821805	-0.00672501	-0.00299858	-0.00611333	-0.0061801	0.029004	0.0892751	0.00451792	0.151561	0.274638						
-0.00614659	-0.00475155	-0.00641663	-0.00626128	-0.00348225	0.0399886	0.0891271	0.0165579	0.15275	0.276437						
-0.00786965	-0.00592183	-0.00507568	-0.00395742	-0.00448237	0.0345797	0.0735959	0.00763123	0.14732	0.273952						
-0.00619643	-0.00333522	-0.0062333	-0.00270289	-0.00381748	0.0251238	0.0788558	0.000376128	0.151411	0.26219						
-0.00683678	-0.00325293	-0.0060194	-0.00853139	-0.00893112	0.0380992	0.064937	0.00325535	0.143954	0.273139						
-0.00783852	-0.00665229	-0.00557914	-0.00463846	-0.00618438	0.0308715	0.0726094	0.00811137	0.148394	0.27395						
-0.00600184	-0.0046953	-0.00566344	-0.00740827	-0.00568027	0.039242	0.0683151	0.00253849	0.14315	0.291256						
-0.00525802	-0.00561132	-0.00637158	-0.00577715	-0.00661965	0.0237824	0.064622	0.00723706	0.150243	0.273742						
-0.00705332	-0.00621443	-0.00512101	-0.00802533	-0.00426924	0.039231	0.0782911	-0.0122362	0.150077	0.26856						
-0.00636541	-0.00662169	-0.00394974	-0.00618873	-0.00420252	0.0261653	0.0667685	0.00522887	0.160395	0.282002						
-0.00788812	-0.00420689	-0.0058616	-0.00586856	-0.00606012	0.0267777	0.0750433	-0.00417325	0.154041	0.27375						
-0.00815136	-0.00615248	-0.00576974	-0.00579151	-0.00458135	0.0322408	0.0666435	0.00238633	0.153229	0.272548						
-0.00813225	-0.0050578	-0.00745418	-0.00533286	-0.00342034	0.0398072	0.0719647	-0.00266927	0.160555	0.276529						
-0.00922894	-0.00549251	-0.00721077	-0.00622263	-0.00545901	0.0417353	0.0669421	0.00213183	0.155168	0.280832						
-0.00724147	-0.00435603	-0.00546026	-0.00343538	-0.00500341	0.0398721	0.0639763	-0.00654296	0.169685	0.297848						
-0.00844232	-0.00447307	-0.00580076	-0.00698911	-0.00522511	0.0403426	0.0737186	0.0109412	0.167635	0.292473						
-0.00721244	-0.00506339	-0.00573873	-0.00561719	-0.00577105	0.0476161	0.0702482	0.00806519	0.163524	0.278861						
-0.00741204	-0.00522411	-0.00676945	-0.00667726	-0.00713366	0.0391203	0.0616844	0.0139706	0.150132	0.268206						
-0.00492302	-0.00364911	-0.00767722	-0.00591976	-0.00686371	0.0321294	0.0750945	0.0150356	0.149266	0.28895						
-0.0066078	-0.00701507	-0.00517573	-0.00622217	-0.00680899	0.0391532	0.0690758	0.0127116	0.169243	0.275268						
-0.00644722	-0.00496491	-0.00891553	-0.00634151	-0.00444639	0.039951	0.0736358	0.0112953	0.158362	0.281957						
-0.0065778	-0.00662427	-0.00323557	-0.0051324	-0.00484127	0.0469776	0.0689399	0.00505801	0.156044	0.284812						
-0.00673403	-0.00598809	-0.00417204	-0.00769676	-0.00549154	0.0521002	0.0778766	0.000447497	0.161093	0.288164						
-0.00775207	-0.00589788	-0.00675926	-0.00336344	-0.00627097	0.0465262	0.0721655	0.00601663	0.161188	0.287527						
-0.00657602	-0.00613421	-0.00559361	-0.00612349	-0.00542583	0.051595	0.0699787	0.00140558	0.166116	0.283007						
-0.00757858	-0.00896003	-0.0051429	-0.00464238	-0.00498013	0.0559044	0.0756113	0.00292712	0.164685	0.285108						
-0.00712623	-0.00398752	-0.00506124	-0.00589479	-0.00405842	0.05038	0.0705723	0.011022	0.169814	0.281408						
-0.00747478	-0.00539125	-0.00761157	-0.00450403	-0.0060836	0.0603039	0.079013	0.0113761	0.162689	0.284605						
-0.0091121	-0.00782683	-0.00548308	-0.00479705	-0.00702361	0.0529004	0.0706773	0.0193529	0.150256	0.278254						
-0.00789872	-0.00637391	-0.00372233	-0.00653589	-0.00591804	0.0608519	0.0683228	0.0149103	0.152494	0.289242						
-0.0104845	-0.00449956	-0.00550367	-0.00878708	-0.00618069	0.052805	0.0780237	0.004268	0.156715	0.274039						
-0.00994995	-0.00522472	-0.00581221	-0.0054649	-0.00563772	0.0532318	0.0706139	0.00951161	0.161675	0.296444						
-0.00756786	-0.00420125	-0.00514667	-0.00580945	-0.00409432	0.0581933	0.071746	0.00763583	0.168544	0.282773						
-0.00747604	-0.00631482	-0.00478688	-0.00412963	-0.00294095	0.0648169	0.0760405	0.0181719	0.161306	0.291565						
-0.00684766	-0.00680189	-0.00418833	-0.00718823	-0.00571511	0.0596985	0.0720732	0.00452484	0.16087	0.291867						
-0.00598378	-0.00514702	-0.00743314	-0.00466336	-0.00351477	0.0625207	0.0696287	0.00623912	0.159069	0.282532						
-0.00703284	-0.00551193	-0.00586367	-0.005183	-0.00418553	0.0614976	0.0737993	0.00270901	0.164334	0.299085						
-0.00515491	-0.00449077	-0.00809899	-0.00390741	-0.00695144	0.0627041	0.0633043	0.0127783	0.163477	0.282773						
-0.00585328	-0.00557322	-0.00621247	-0.00571955	-0.00354594	0.0599402	0.0651845	0.012007	0.171708	0.3023						
-0.00771131	-0.00582419	-0.00440613	-0.00624451	-0.00702698	0.062569	0.0658444	0.0128554	0.156702	0.301943						
-0.00883752	-0.00462413	-0.00500259	-0.00555517	-0.00377036	0.0585163	0.0574554	0.0173473	0.160967	0.29416						
-0.00778625	-0.00455069	-0.00464037	-0.00382913	-0.00672889	0.0675684	0.0628777	0.0217545	0.16123	0.288269						
-0.00840888	-0.0050826	-0.00519036	-0.00527073	-0.00521291	0.0702781	0.0726095	0.0169001	0.151616	0.295347						
-0.00532182	-0.00400725	-0.0065854	-0.00475886	-0.0054954	0.065631	0.0674017	0.0152785	0.153072	0.299775						
-0.00637141	-0.00587115	-0.00705004	-0.00483655	-0.00546358	0.0668947	0.061517	0.0219178	0.174497	0.299492						
-0.00850587	-0.00401415	-0.00365303	-0.00472806	-0.00511661	0.069342	0.0624158	0.0265221	0.163268	0.283753						
-0.00876167	-0.00504605	-0.00424953	-0.00514435	-0.00735801	0.0627884	0.0641469	0.0242431	0.152113	0.294332						
-0.00679145	-0.00759154	-0.00626249	-0.00497236	-0.00571	0.0729814	0.0648464	0.0181526	0.177503	0.293865						
-0.0091368	-0.00545735	-0.00750277	-0.00674615	-0.00585159	0.0686236	0.0685174	0.0212384	0.157201	0.303235						
-0.00915938	-0.00448477	-0.00642299	-0.00386934	-0.00402036	0.0800948	0.0613596	0.0207465	0.157679	0.290152						
-0.00911552	-0.00732702	-0.007835	-0.00593186	-0.00510371	0.0716562	0.0626563	0.03237	0.156038	0.275104						
-0.00715359	-0.00605148	-0.00496598	-0.00388147	-0.00797295	0.0782679	0.0669581	0.0302627	0.167635	0.298863						
-0.00775334	-0.00438452	-0.00848394	-0.00574671	-0.00644793	0.0780277	0.0705185	0.0372917	0.169885	0.28166						
-0.00731217	-0.00347073	-0.0034664	-0.00631037	-0.00542959	0.0808257	0.0586044	0.031743	0.165363	0.283908						
-0.00733475	-0.0057528	-0.00660036	-0.00754028	-0.00466855	0.0813456	0.0612932	0.0422721	0.147717	0.289974						
-0.00808422	-0.0067068	-0.00582611	-0.00723553	-0.00636894	0.0820731	0.0672233	0.0357455	0.174381	0.296701						
-0.00749933	-0.00555239	-0.00567243	-0.00458796	-0.00534218	0.0744837	0.0657839	0.0274265	0.158651	0.307088						
-0.00675119	-0.00638548	-0.00462185	-0.00595038	-0.00544879	0.0719872	0.0540096	0.0275803	0.159176	0.276058						
-0.0093368	-0.004699	-0.00477474	-0.00620634	-0.00514223	0.0818694	0.0692683	0.0356556	0.157591	0.298738						
-0.00678167	-0.00491113	-0.00485462	-0.0059397	-0.00492495	0.0812063	0.0602604	0.0272617	0.171764	0.279242						
-0.00986946	-0.00746065	-0.00888943	-0.00546634	-0.00348803	0.082901	0.0696091	0.0303125	0.175854	0.291223						
-0.00852383	-0.00769376	-0.00542127	-0.00899732	-0.00520219	0.0872826	0.071163	0.0348707	0.1595	0.294383						
-0.00903589	-0.00451938	-0.00747022	-0.00453606	-0.00700989	0.0945981	0.0690633	0.0284231	0.164708	0.285693						
-0.00687536	-0.0057429	-0.00475034	-0.00750713	-0.00404951	0.0990842	0.0622739	0.022978	0.160309	0.278433						
-0.00942589	-0.00559244	-0.00657812	-0.00597527	-0.004014	0.101273	0.0676369	0.0268868	0.165177	0.285706						
-0.00492475	-0.00527061	-0.00398993	-0.00658376	-0.00341936	0.106387	0.0615949	0.0366861	0.149982	0.292636						
-0.00671503	-0.00482562	-0.00629421	-0.00544326	-0.00530698	0.093617	0.0697773	0.0207989	0.156689	0.274853						
-0.00946183	-0.0038279	-0.00215156	-0.0076714	-0.00429301	0.090905	0.0571067	0.0474424	0.160173	0.277662						
-0.00781633	-0.00605751	-0.0054377	-0.00557877	-0.00516404	0.105417	0.0609074	0.0424601	0.149042	0.268613						
-0.00653622	-0.00608098	-0.00256843	-0.00586392	-0.004306	0.104989	0.0634006	0.0481897	0.164273	0.298037						
-0.00572859	-0.00624907	-0.00645532	-0.00615295	-0.00315341	0.101613	0.0632787	0.0447246	0.159667	0.296141						
-0.00679688	-0.00600802	-0.00677441	-0.00375179	-0.00462827	0.102389	0.0707712	0.0320299	0.165257	0.278483						
-0.0059188	-0.00511876	-0.0074138	-0.0067174	-0.0071822	0.103256	0.0630187	0.0370871	0.161637	0.287571						
-0.00804038	-0.00608188	-0.00270845	-0.00576297	-0.00366845	0.112102	0.0715645	0.0356953	0.164316	0.282595						
-0.00750729	-0.00387868	-0.0044126	-0.00555557	-0.00344874	0.105056	0.0650509	0.0404513	0.157669	0.278812						
-0.00799083	-0.00557502	-0.00585016	-0.00417662	-0.00665928	0.105662	0.0740743	0.0405993	0.160365	0.287217						
-0.00593072	-0.00680594	-0.00660307	-0.00585184	-0.00518681	0.105085	0.0692595	0.0434744	0.163011	0.271733						
-0.00786925	-0.00551664	-0.00451472	-0.00367288	-0.00447876	0.0950572	0.0705641	0.037877	0.157761	0.276936						
-0.0069725	-0.00549268	-0.00761844	-0.00553694	-0.00601474	0.117103	0.0705099	0.0561907	0.159758	0.274999						
-0.00793081	-0.00567678	-0.00639303	-0.00583307	-0.0042293	0.101292	0.064519	0.0559053	0.171918	0.280752						
-0.00745548	-0.00667713	-0.00507998	-0.00716032	-0.00528409	0.111713	0.0695256	0.0552792	0.164105	0.282122						
-0.0053715	-0.00594816	-0.00667511	-0.0046494	-0.00454644	0.118137	0.0649465	0.0545303	0.166279	0.28859						
-0.00767571	-0.00487882	-0.00393744	-0.00620997	-0.00376468	0.124113	0.0563646	0.0671118	0.161953	0.29415						
-0.007487	-0.00624858	-0.00542485	-0.0045189	-0.00501948	0.11757	0.0709518	0.0607688	0.16422	0.297697						
-0.00842972	-0.00579827	-0.00559297	-0.00430301	-0.00826623	0.109787	0.0534004	0.0443468	0.17119	0.277267						
-0.00905899	-0.00717214	-0.00476441	-0.00643108	-0.00548901	0.11449	0.0668194	0.0454682	0.169935	0.282062						
-0.00795676	-0.00532661	-0.00567412	-0.00862689	-0.0039006	0.117171	0.0587371	0.0564677	0.153691	0.278579						
-0.00714406	-0.00351536	-0.00622354	-0.00211736	-0.00586877	0.106669	0.0577425	0.0509299	0.165101	0.285494						
-0.00821446	-0.00536787	-0.00194714	-0.00455095	-0.00666497	0.118053	0.0640102	0.0593714	0.16443	0.28417						
-0.00640313	-0.0065223	-0.00426355	-0.00584348	-0.0070078	0.116888	0.0690025	0.0552267	0.163659	0.287263						
-0.00831139	-0.00503926	-0.00631198	-0.00631013	-0.00526222	0.106572	0.0632672	0.0634368	0.166827	0.28958						
-0.00561054	-0.0064312	-0.00599499	-0.00612701	-0.00594617	0.119542	0.0522982	0.050005	0.161771	0.276479						
-0.00883634	-0.00649895	-0.00720078	-0.00539604	-0.00530791	0.107438	0.0681503	0.0524853	0.156011	0.289288						
-0.00428771	-0.00451008	-0.00473791	-0.0062026	-0.00439222	0.115849	0.0653307	0.0543739	0.15978	0.292739						
-0.00667979	-0.00413952	-0.00584523	-0.00543473	-0.00581554	0.117089	0.0701461	0.0624882	0.169174	0.281283						
-0.00675466	-0.00527843	-0.00517982	-0.00543618	-0.00659598	0.117174	0.0604789	0.0594862	0.175278	0.281309						
-0.00971214	-0.00639715	-0.00554773	-0.00417639	-0.0046401	0.128404	0.0518487	0.0508677	0.156169	0.284403						
-0.00823149	-0.00569298	-0.00414177	-0.00322722	-0.00368932	0.119872	0.0627947	0.0608878	0.163454	0.287342						
-0.00447345	-0.00376875	-0.00738061	-0.00393748	-0.00460133	0.116289	0.0666171	0.0542334	0.155027	0.285697						
-0.00615073	-0.00697072	-0.00787222	-0.00429006	-0.00456277	0.129732	0.0605014	0.055465	0.175216	0.277464						
-0.00710853	-0.00736849	-0.00624713	-0.00515521	-0.00578875	0.115799	0.0641729	0.0551709	0.15531	0.275435						
-0.0086114	-0.00742156	-0.00612745	-0.00649954	-0.00582314	0.107306	0.0700128	0.0592836	0.166828	0.268799						
-0.00810966	-0.00677847	-0.00534873	-0.00515548	-0.00746815	0.126615	0.0534441	0.0593613	0.168473	0.28688						
-0.00835896	-0.00583448	-0.00599631	-0.00496624	-0.00474303	0.119761	0.0658156	0.0505308	0.154351	0.267065						
-0.00559427	-0.00736254	-0.00537562	-0.00445704	-0.00450426	0.147107	0.0652108	0.0601607	0.156739	0.274216						
-0.00547756	-0.00386087	-0.00667107	-0.00555471	-0.00644798	0.13976	0.0657737	0.0624422	0.168592	0.2806						
-0.00784347	-0.0043305	-0.00637391	-0.00437267	-0.00243916	0.134267	0.0676314	0.0519051	0.160833	0.264751						
-0.00690279	-0.00580705	-0.00682366	-0.00325891	-0.00867417	0.146486	0.0551136	0.0602159	0.1588	0.276112						
-0.00532109	-0.00484705	-0.00635289	-0.00485572	-0.00704171	0.141147	0.0737446	0.0637513	0.175253	0.276448						
-0.0077551	-0.00476739	-0.00641386	-0.00362916	-0.0055805	0.137921	0.0623337	0.0590726	0.153279	0.274393						
-0.00825803	-0.0051527	-0.00324571	-0.00741917	-0.00410931	0.138687	0.0632447	0.0536929	0.159572	0.287194						
-0.00809453	-0.00396352	-0.00548027	-0.00619701	-0.0062603	0.146	0.0588377	0.054141	0.163555	0.269254						
-0.00626916	-0.00493415	-0.00364589	-0.00422524	-0.00395087	0.14242	0.0653555	0.0516739	0.170009	0.287324						
-0.00756648	-0.00574927	-0.00663872	-0.00721692	-0.00489699	0.150681	0.0676304	0.0558878	0.157601	0.279422						
-0.0110888	-0.00429372	-0.00532776	-0.00552769	-0.00728894	0.14254	0.0686689	0.0536483	0.162734	0.272756						
-0.00852922	-0.00225772	-0.00518723	-0.00511449	-0.00665375	0.128477	0.0723985	0.0665376	0.16525	0.276867						
-0.00909889	-0.00655411	-0.00391289	-0.0052746	-0.00655391	0.147611	0.065953	0.0570398	0.164413	0.278721						
-0.00889609	-0.00399703	-0.00575108	-0.00526136	-0.00716821	0.131421	0.0680108	0.0536433	0.160314	0.272133						
-0.00745349	-0.00444465	-0.00571452	-0.00685657	-0.00473653	0.130612	0.0700078	0.0530986	0.160983	0.276569						
-0.00700616	-0.00450946	-0.0067226	-0.00399175	-0.00529101	0.150419	0.0574548	0.0512618	0.153101	0.281157						
-0.00747078	-0.00432406	-0.00445801	-0.00498837	-0.0037617	0.145109	0.058844	0.0603048	0.154982	0.26666						
-0.00509071	-0.00496164	-0.00449282	-0.00419981	-0.0045467	0.131753	0.0665092	0.0573596	0.163677	0.281055						
-0.00712794	-0.00358476	-0.00477692	-0.00598228	-0.0056911	0.145536	0.0629217	0.0491503	0.153673	0.267932						
-0.00864078	-0.0067682	-0.00535017	-0.0056203	-0.00561037	0.12366	0.0572134	0.0640244	0.156082	0.276981						
-0.00586378	-0.00537705	-0.00334009	-0.0038827	-0.00588396	0.132409	0.0668746	0.0502629	0.16115	0.291478						
-0.00753219	-0.00425831	-0.00571104	-0.00655933	-0.00510799	0.138087	0.053738	0.0487184	0.15785	0.271062						
-0.00817906	-0.00756824	-0.00450402	-0.00371678	-0.00244717	0.138945	0.0608994	0.0472486	0.171186	0.268295						
-0.00708553	-0.00592305	-0.00492669	-0.00504097	-0.00463063	0.136489	0.0663529	0.0518074	0.158914	0.269795						
-0.00753485	-0.00373873	-0.00511894	-0.006135	-0.00368987	0.137987	0.072769	0.0523906	0.152112	0.2612						
-0.00731527	-0.00633469	-0.00376385	-0.0065132	-0.00447661	0.148158	0.075068	0.0492193	0.153432	0.272103						
-0.0085562	-0.00428787	-0.00480801	-0.00544459	-0.00486257	0.155111	0.0623571	0.0545698	0.166669	0.270636						
-0.0088823	-0.00544645	-0.00613572	-0.00656391	-0.00611972	0.14256	0.0650357	0.0600518	0.160466	0.283889						
-0.00472379	-0.00376782	-0.00552197	-0.00569216	-0.00247804	0.139912	0.0692228	0.0630475	0.16384	0.270992						
-0.0062389	-0.00640681	-0.00612906	-0.00578198	-0.00651877	0.152327	0.0660079	0.0616776	0.15626	0.259951						
-0.00879365	-0.00669773	-0.0071146	-0.00499709	-0.00408043	0.146993	0.0687834	0.0542921	0.159613	0.266325						
-0.00543066	-0.0049273	-0.00350612	-0.00414345	-0.0066557	0.144266	0.0715892	0.0589152	0.155207	0.276433						
-0.00624164	-0.00566241	-0.00397179	-0.00656716	-0.00625835	0.150363	0.0742064	0.058278	0.171992	0.263124						
-0.00721552	-0.00510224	-0.00482839	-0.00412683	-0.00597168	0.145587	0.0628631	0.0510482	0.163099	0.280494						
-0.00634073	-0.00638735	-0.00503673	-0.00452805	-0.00444674	0.142982	0.0623036	0.0492287	0.157161	0.269826						
-0.00895834	-0.00419241	-0.00475514	-0.00515636	-0.00554957	0.148328	0.067388	0.0582712	0.171546	0.263465						
-0.00856572	-0.00636828	-0.00404915	-0.0058676	-0.00648014	0.147743	0.0646408	0.0608061	0.15956	0.277313						
