sub2	tbasej2	rp2837	rp4150b	cur2_38	cur2_39	lap2_38	lap2_39
				0.0185734	0.0144769	16.1576	15.8305
				0.0184578	0.0142119	16.1576	15.8305
				0.0177691	0.0157908	16.1576	15.8305
				0.0164886	0.0146152	16.1576	15.8305
				0.0173115	0.0149548	16.1576	15.8305
				0.0166786	0.0128674	16.1576	15.8305
				0.0164614	0.0143339	16.1576	15.8304
				0.0179206	0.0134661	16.1576	15.8304
				0.0188748	0.014348	16.1576	15.8304
				0.019285	0.0139783	16.1576	15.8304
				0.0202344	0.0147559	16.1576	15.8304
				0.0198659	0.0162157	16.1576	15.8304
				0.0170404	0.0147633	16.1576	15.8304
				0.0173111	0.0161011	16.1576	15.8304
				0.0164634	0.0144877	16.1576	15.8303
				0.0168956	0.0151221	16.1576	15.8303
				0.018555	0.0167225	16.1576	15.8303
				0.0188654	0.0157501	16.1576	15.8303
				0.017212	0.0147229	16.1576	15.8303
				0.0174545	0.0153898	16.1576	15.8303
				0.017193	0.0146276	16.1576	15.8303
				0.0170352	0.0140723	16.1576	15.8303
				0.0187409	0.0157489	16.1576	15.8303
				0.0201256	0.0158575	16.1576	15.8303
				0.021277	0.0120082	16.1577	15.8303
				0.0161607	0.0133115	16.1577	15.8303
				0.0181668	0.0154703	16.1577	15.8303
				0.0150253	0.014657	16.1577	15.8302
				0.0177562	0.017086	16.1577	15.8302
				0.0181002	0.0129839	16.1577	15.8302
				0.0166431	0.0149473	16.1577	15.8302
				0.0178061	0.0134448	16.1577	15.8302
				0.0191195	0.0128246	16.1577	15.8302
				0.0166348	0.0149223	16.1577	15.8302
				0.0173762	0.0103012	16.1577	15.8302
				0.0183405	0.0133149	16.1577	15.8302
				0.0185234	0.0148254	16.1578	15.8301
				0.0200829	0.016289	16.1578	15.8301
				0.0176315	0.014606	16.1578	15.8301
				0.0171908	0.0150793	16.1578	15.8301
				0.0171497	0.0171238	16.1578	15.8301
				0.0178267	0.0163037	16.1578	15.8301
				0.0172445	0.0148558	16.1579	15.8301
				0.0175448	0.015254	16.1579	15.8301
				0.0169897	0.0137514	16.1579	15.8301
				0.0194281	0.0159439	16.1579	15.8301
				0.018199	0.0153607	16.1579	15.83
				0.0160551	0.0141953	16.1579	15.83
				0.0173534	0.0158231	16.1579	15.83
				0.018995	0.0158093	16.1579	15.8301
				0.0178072	0.0146956	16.158	15.8301
				0.0186721	0.0150816	16.158	15.8301
				0.0180202	0.0130133	16.158	15.8301
				0.0172092	0.0151476	16.158	15.8301
				0.0182846	0.0156566	16.158	15.8301
				0.0171678	0.0159235	16.158	15.8301
				0.0198361	0.0153912	16.158	15.8301
				0.0207049	0.015229	16.158	15.8301
				0.0200354	0.0142506	16.158	15.8301
				0.0183553	0.0152558	16.158	15.8302
				0.018206	0.0151081	16.158	15.8302
				0.0201918	0.0163983	16.158	15.8302
				0.0189429	0.0157219	16.158	15.8302
				0.0177056	0.013853	16.158	15.8302
				0.019342	0.0155758	16.158	15.8302
				0.0182262	0.0146308	16.158	15.8303
				0.0183958	0.0166333	16.158	15.8303
				0.0162678	0.0165016	16.1581	15.8303
				0.0184553	0.0113499	16.1581	15.8303
				0.0176476	0.0153378	16.1581	15.8303
				0.0168001	0.0140692	16.1581	15.8304
				0.0194908	0.0137494	16.1581	15.8304
				0.0200041	0.0147191	16.1581	15.8304
				0.0168822	0.0128918	16.1581	15.8304
				0.0188272	0.0140122	16.1581	15.8305
				0.0176507	0.0153517	16.1581	15.8305
				0.0170034	0.0159079	16.1581	15.8305
				0.0158822	0.0163405	16.1581	15.8305
				0.0186701	0.0162678	16.1581	15.8306
				0.0181129	0.0153852	16.1582	15.8306
				0.0168045	0.015365	16.1582	15.8306
				0.0152028	0.0149995	16.1582	15.8306
				0.0168592	0.0158907	16.1582	15.8307
				0.0162376	0.016228	16.1582	15.8307
				0.0188234	0.0147737	16.1582	15.8307
				0.0180302	0.0161641	16.1582	15.8307
				0.0179811	0.0165056	16.1582	15.8307
				0.0193089	0.0128727	16.1583	15.8307
				0.0206534	0.0138217	16.1583	15.8307
				0.0188993	0.0154393	16.1583	15.8308
				0.0163916	0.0139078	16.1583	15.8308
				0.0174234	0.0159078	16.1583	15.8308
				0.0187232	0.0153677	16.1583	15.8308
				0.0166318	0.0141329	16.1583	15.8308
				0.0183303	0.0160779	16.1583	15.8308
				0.0169615	0.0115695	16.1583	15.8309
				0.0190838	0.0162469	16.1583	15.8309
				0.0181538	0.0162478	16.1584	15.8309
				0.0184072	0.0146977	16.1584	15.8309
				0.0149522	0.0160227	16.1584	15.831
				0.0180892	0.0136479	16.1584	15.831
				0.0185725	0.0182611	16.1584	15.831
				0.0193179	0.0154628	16.1584	15.8311
				0.0191058	0.012797	16.1584	15.8311
				0.0180599	0.0147584	16.1584	15.8311
				0.0186454	0.013991	16.1584	15.8311
				0.0174159	0.0174088	16.1584	15.8312
				0.0180376	0.0143102	16.1584	15.8312
				0.0183198	0.0148973	16.1584	15.8312
				0.0171922	0.0147584	16.1585	15.8312
				0.0178145	0.0156355	16.1585	15.8313
				0.017896	0.0163052	16.1585	15.8313
				0.0190306	0.0168532	16.1585	15.8313
				0.0169895	0.0128152	16.1585	15.8313
				0.0164091	0.0140987	16.1585	15.8314
				0.0192343	0.0141314	16.1585	15.8314
				0.0194242	0.0123326	16.1585	15.8314
				0.0191191	0.0167215	16.1585	15.8314
				0.0188526	0.0144382	16.1585	15.8314
				0.018805	0.0131492	16.1585	15.8314
				0.0163562	0.0127104	16.1585	15.8315
				0.017896	0.0114289	16.1585	15.8315
				0.017636	0.0153142	16.1585	15.8315
				0.0195352	0.0122424	16.1585	15.8315
				0.0181636	0.01501	16.1584	15.8315
				0.0189887	0.0150443	16.1584	15.8315
				0.0178165	0.0157735	16.1584	15.8315
				0.0165708	0.0138659	16.1584	15.8316
				0.0186327	0.0149505	16.1584	15.8316
				0.018327	0.0145802	16.1584	15.8316
				0.0184844	0.0138263	16.1584	15.8316
				0.0179702	0.0156558	16.1583	15.8317
				0.0174636	0.0129885	16.1583	15.8317
				0.0175296	0.0123466	16.1583	15.8317
				0.0187216	0.0154517	16.1583	15.8317
				0.0175432	0.0155852	16.1583	15.8318
				0.0169128	0.0170229	16.1582	15.8318
				0.0178198	0.0155756	16.1582	15.8318
				0.0178569	0.0140483	16.1582	15.8319
				0.0190313	0.0138136	16.1582	15.8319
				0.0186479	0.0143196	16.1582	15.8319
				0.0198633	0.0150459	16.1582	15.8319
				0.0177388	0.0156135	16.1581	15.832
				0.0170146	0.0176544	16.1581	15.832
				0.0165132	0.0134725	16.1581	15.832
				0.0158611	0.0171692	16.1581	15.8321
				0.0197549	0.0127166	16.1581	15.8321
				0.0192413	0.0150634	16.1581	15.8321
				0.0144034	0.0144637	16.1581	15.8321
				0.01661	0.0138321	16.1581	15.8322
				0.0190942	0.0141151	16.1581	15.8322
				0.0183627	0.014403	16.158	15.8322
				0.0165628	0.0115923	16.158	15.8322
				0.017072	0.0160458	16.158	15.8323
				0.0194362	0.0118009	16.158	15.8323
				0.0160164	0.0139903	16.158	15.8323
				0.0172513	0.0155039	16.158	15.8323
				0.0197474	0.0147855	16.158	15.8324
				0.0197469	0.015068	16.158	15.8324
				0.0162791	0.0153882	16.158	15.8324
				0.0186631	0.0150913	16.158	15.8324
				0.0170193	0.0155207	16.158	15.8324
				0.0174598	0.0140437	16.1579	15.8324
				0.0185384	0.0128713	16.1579	15.8324
				0.0184999	0.0156957	16.1579	15.8325
				0.0161699	0.0166441	16.1579	15.8325
				0.0199284	0.0139361	16.1579	15.8325
				0.0182272	0.01423	16.1579	15.8325
				0.0183003	0.0129649	16.1579	15.8325
				0.0192805	0.0156217	16.1579	15.8325
				0.0160953	0.0124793	16.1579	15.8325
				0.0188388	0.0145111	16.1579	15.8325
				0.0156656	0.0151696	16.1579	15.8325
				0.0185213	0.0132753	16.1579	15.8325
				0.0173242	0.0163332	16.1579	15.8325
				0.0185045	0.0150692	16.1579	15.8325
				0.0182616	0.0166759	16.1579	15.8325
				0.0182455	0.0147237	16.1579	15.8325
				0.0179906	0.0162972	16.1579	15.8326
				0.0175498	0.0131499	16.1579	15.8326
				0.0169351	0.016484	16.1579	15.8326
				0.0183979	0.01427	16.1578	15.8326
				0.0182167	0.012609	16.1578	15.8326
				0.0179418	0.0127559	16.1578	15.8326
				0.0156897	0.0149719	16.1578	15.8326
				0.0167726	0.0159248	16.1578	15.8326
				0.0150945	0.0139424	16.1578	15.8326
				0.0164197	0.0156648	16.1578	15.8326
				0.017576	0.0141802	16.1578	15.8326
				0.0186841	0.0148456	16.1577	15.8326
				0.0180161	0.0184624	16.1577	15.8327
				0.0184578	0.0154686	16.1577	15.8327
				0.0161326	0.0149953	16.1577	15.8326
				0.0168727	0.0150655	16.1577	15.8326
				0.0159795	0.0147352	16.1577	15.8326
				0.0183756	0.0143638	16.1577	15.8326
				0.0175289	0.0152975	16.1577	15.8326
				0.0174609	0.0170592	16.1577	15.8326
				0.0181097	0.0160199	16.1577	15.8326
				0.0180087	0.0152102	16.1577	15.8326
				0.0170592	0.0165548	16.1577	15.8326
				0.0198586	0.0126286	16.1577	15.8326
				0.0149515	0.0141846	16.1577	15.8326
				0.0182095	0.015296	16.1578	15.8325
				0.0161176	0.0134632	16.1578	15.8325
				0.01736	0.0171929	16.1578	15.8325
				0.0196857	0.0189803	16.1578	15.8325
				0.0179652	0.0151721	16.1578	15.8325
				0.0171646	0.0173645	16.1578	15.8325
				0.0180263	0.0151768	16.1578	15.8324
				0.016994	0.0173758	16.1578	15.8324
				0.0174434	0.0137699	16.1578	15.8324
				0.0177893	0.0178676	16.1578	15.8324
				0.0193607	0.014961	16.1579	15.8324
				0.0142293	0.0152019	16.1579	15.8323
				0.0187356	0.016163	16.1579	15.8323
				0.0187006	0.0147198	16.1579	15.8323
				0.0170986	0.0181506	16.1579	15.8323
				0.015584	0.0140845	16.158	15.8323
				0.0170498	0.0146144	16.158	15.8323
				0.0170048	0.013898	16.158	15.8323
				0.0177082	0.0135358	16.158	15.8322
				0.0187371	0.012426	16.158	15.8322
				0.0155317	0.0138454	16.1581	15.8322
				0.0194141	0.0154723	16.1581	15.8322
				0.0200222	0.0171212	16.1581	15.8322
				0.0168668	0.0147838	16.1581	15.8322
				0.0174036	0.0153723	16.1582	15.8322
				0.0186934	0.0142509	16.1582	15.8321
				0.0191461	0.0148191	16.1582	15.8321
				0.0171782	0.0158253	16.1582	15.8321
				0.0185115	0.0155525	16.1582	15.8321
				0.0159295	0.0158821	16.1583	15.832
				0.0193056	0.012792	16.1583	15.832
				0.0167242	0.0124049	16.1583	15.832
				0.0188556	0.015481	16.1583	15.832
				0.0182998	0.0133023	16.1583	15.8319
				0.0171536	0.0163724	16.1583	15.8319
				0.0167775	0.0146462	16.1584	15.8319
				0.0206314	0.017036	16.1584	15.8318
				0.0169602	0.0185604	16.1584	15.8318
				0.0176477	0.0144405	16.1584	15.8318
				0.0166929	0.0143439	16.1584	15.8317
				0.019026	0.0165308	16.1584	15.8317
				0.0183725	0.0163186	16.1584	15.8317
				0.0161023	0.0167318	16.1584	15.8316
				0.0202595	0.0143952	16.1584	15.8316
				0.0174224	0.0136234	16.1584	15.8316
				0.0194429	0.0132681	16.1584	15.8315
				0.0197242	0.0149933	16.1584	15.8315
				0.0181984	0.014486	16.1584	15.8315
				0.0180143	0.0164383	16.1584	15.8314
				0.0177742	0.0139733	16.1584	15.8314
				0.0184058	0.0144986	16.1584	15.8314
				0.0194857	0.0130452	16.1584	15.8314
				0.0185123	0.0153972	16.1584	15.8313
				0.017841	0.0150327	16.1584	15.8313
				0.0170044	0.0147358	16.1584	15.8313
				0.0186204	0.0134317	16.1584	15.8313
				0.0184303	0.0159341	16.1584	15.8312
				0.0187774	0.0135657	16.1584	15.8312
				0.0185283	0.0158407	16.1584	15.8312
				0.016282	0.0132888	16.1584	15.8312
				0.0196018	0.0135186	16.1584	15.8311
				0.0177532	0.0147837	16.1584	15.8311
				0.0163663	0.0153183	16.1584	15.8311
				0.0160331	0.013749	16.1584	15.8311
				0.0193826	0.0159873	16.1584	15.831
				0.0151616	0.0136157	16.1584	15.831
				0.0217644	0.0149747	16.1584	15.831
				0.017532	0.015208	16.1584	15.831
				0.0192741	0.0148544	16.1584	15.8309
				0.0174153	0.0172891	16.1584	15.8309
				0.0199025	0.0161476	16.1584	15.8309
				0.0172767	0.0145571	16.1584	15.8309
				0.0171423	0.0120854	16.1584	15.8308
				0.0159833	0.0154361	16.1584	15.8308
				0.0149422	0.0169581	16.1584	15.8308
				0.0190119	0.0139461	16.1584	15.8308
				0.0166387	0.0145033	16.1584	15.8307
				0.0195792	0.0155999	16.1584	15.8307
				0.0180623	0.0152108	16.1584	15.8306
				0.0172836	0.015213	16.1584	15.8306
				0.0205225	0.0134308	16.1584	15.8306
				0.0161622	0.0158949	16.1583	15.8305
				0.0189874	0.014657	16.1583	15.8305
				0.0178803	0.0145251	16.1583	15.8305
				0.0195045	0.0129641	16.1583	15.8305
				0.0192102	0.0140049	16.1583	15.8304
				0.018096	0.0153934	16.1583	15.8304
				0.0183583	0.015037	16.1583	15.8304
				0.0153007	0.0146938	16.1583	15.8303
				0.01754	0.0152011	16.1583	15.8303
				0.0175788	0.0147096	16.1583	15.8303
				0.0149425	0.0138976	16.1583	15.8303
				0.0183115	0.0151153	16.1582	15.8302
				0.0172034	0.0146488	16.1582	15.8302
				0.0190055	0.0128791	16.1582	15.8302
				0.0167749	0.0148357	16.1582	15.8302
				0.018806	0.0155427	16.1582	15.8302
				0.018154	0.0149198	16.1581	15.8301
				0.0176237	0.0154275	16.1581	15.8301
				0.0203244	0.0158548	16.1581	15.8301
				0.0170589	0.0136474	16.1581	15.8301
				0.0151787	0.0123424	16.158	15.8301
				0.0172645	0.0167692	16.158	15.8301
				0.0178691	0.0146348	16.158	15.83
				0.0176719	0.0155087	16.158	15.83
				0.0190367	0.0162346	16.1579	15.83
				0.0182383	0.0133883	16.1579	15.83
				0.0158776	0.0126035	16.1579	15.83
				0.0202897	0.0149464	16.1579	15.83
				0.016155	0.0148509	16.1578	15.83
				0.0166596	0.0140826	16.1578	15.83
				0.0202006	0.015713	16.1578	15.8299
				0.018353	0.0148076	16.1577	15.8299
				0.0179937	0.0127772	16.1577	15.8299
				0.0171094	0.0178333	16.1577	15.8299
				0.0167705	0.0152557	16.1576	15.8299
				0.0185162	0.0147587	16.1576	15.8299
				0.0183628	0.0144819	16.1575	15.8299
				0.017055	0.0123551	16.1575	15.8298
				0.0182586	0.015004	16.1575	15.8298
				0.0190644	0.0157862	16.1574	15.8298
				0.0170249	0.0147197	16.1574	15.8298
				0.0188275	0.0156617	16.1574	15.8298
				0.0157086	0.0155118	16.1573	15.8298
				0.0175689	0.0158704	16.1573	15.8298
				0.0179138	0.0135466	16.1573	15.8297
				0.0177443	0.0159903	16.1573	15.8297
				0.0167387	0.0161856	16.1572	15.8297
				0.0166463	0.0119663	16.1572	15.8297
				0.0160047	0.0144999	16.1572	15.8297
				0.018101	0.0151749	16.1571	15.8297
				0.0184563	0.0144395	16.1571	15.8297
				0.0179558	0.0129889	16.1571	15.8297
				0.0183669	0.0162985	16.1571	15.8297
				0.0184219	0.0135165	16.157	15.8297
				0.0192591	0.0154499	16.157	15.8297
				0.0189757	0.0155306	16.157	15.8298
				0.0169948	0.0153731	16.1569	15.8298
				0.0179398	0.0124014	16.1569	15.8298
				0.0167901	0.0148715	16.1569	15.8298
				0.0147549	0.0129269	16.1569	15.8298
				0.0162713	0.0146791	16.1569	15.8298
				0.0171493	0.0164622	16.1568	15.8298
				0.01782	0.0151178	16.1568	15.8298
				0.0183975	0.0161264	16.1568	15.8298
				0.0179522	0.0146234	16.1568	15.8298
				0.0163037	0.0142692	16.1568	15.8299
				0.0175583	0.0157873	16.1568	15.8299
				0.018461	0.0147531	16.1568	15.8299
				0.0188767	0.0160355	16.1568	15.8299
				0.0180552	0.0139791	16.1567	15.8299
				0.0195829	0.0143255	16.1567	15.8299
				0.0168955	0.0133684	16.1567	15.8299
				0.0181794	0.0160281	16.1567	15.8299
				0.0204767	0.0170347	16.1567	15.8299
				0.0186891	0.0153345	16.1567	15.8298
				0.0184635	0.0124413	16.1567	15.8298
				0.0200034	0.0126037	16.1566	15.8298
				0.0183561	0.0153819	16.1566	15.8298
				0.0175786	0.0154606	16.1566	15.8298
				0.0164422	0.0156136	16.1566	15.8298
				0.0195457	0.0143048	16.1566	15.8298
				0.0163078	0.0130534	16.1565	15.8298
				0.0171293	0.0145989	16.1565	15.8298
				0.0187914	0.0136323	16.1565	15.8298
				0.0150944	0.0147203	16.1565	15.8298
				0.0151123	0.013449	16.1564	15.8298
				0.0180261	0.01554	16.1564	15.8298
				0.0188672	0.0130903	16.1564	15.8298
				0.0158916	0.0124818	16.1564	15.8298
				0.0187473	0.0132994	16.1563	15.8298
				0.0160182	0.015033	16.1563	15.8298
				0.0188826	0.0163467	16.1563	15.8299
				0.0187928	0.0140748	16.1563	15.8299
				0.0170148	0.0171843	16.1563	15.8299
				0.018351	0.0152807	16.1563	15.8299
				0.0167183	0.0160235	16.1562	15.8299
				0.0153486	0.0154536	16.1562	15.8299
				0.0179275	0.0149093	16.1562	15.8299
				0.0156859	0.0152203	16.1562	15.83
				0.0176072	0.0152995	16.1562	15.83
				0.0183931	0.0164158	16.1562	15.83
				0.018317	0.0158557	16.1562	15.83
				0.0170624	0.0146588	16.1562	15.83
				0.0183182	0.0140241	16.1561	15.83
				0.019907	0.0155695	16.1561	15.8301
				0.0205228	0.015089	16.1561	15.8301
				0.0179832	0.0161725	16.1561	15.8301
				0.0176584	0.0150567	16.1561	15.8301
				0.0179557	0.0147255	16.1561	15.8302
				0.0157275	0.0145995	16.1561	15.8302
				0.015885	0.0168394	16.1561	15.8302
				0.0192086	0.0150342	16.1561	15.8302
				0.0165479	0.0170361	16.1561	15.8303
				0.0170434	0.0149129	16.1561	15.8303
				0.0162219	0.0176568	16.1561	15.8303
				0.0178437	0.0161893	16.1561	15.8303
				0.0164268	0.0132487	16.1561	15.8303
				0.0175678	0.0174674	16.1561	15.8304
				0.0196582	0.0151635	16.1561	15.8304
				0.018428	0.0154297	16.156	15.8304
				0.0194788	0.0153716	16.156	15.8304
				0.0197269	0.0156254	16.156	15.8305
				0.0192104	0.0150544	16.156	15.8305
				0.0195637	0.0142212	16.156	15.8305
				0.0183155	0.0155651	16.156	15.8305
				0.0198027	0.0157068	16.1561	15.8305
				0.0199214	0.015487	16.1561	15.8306
				0.0176651	0.0158834	16.1561	15.8306
				0.0180672	0.0150237	16.1561	15.8306
				0.0187434	0.013881	16.1561	15.8306
				0.0174175	0.0166263	16.1561	15.8307
				0.0191342	0.0162761	16.1561	15.8307
				0.016971	0.0143608	16.1561	15.8307
				0.0206255	0.0145934	16.1561	15.8307
				0.0165212	0.0133969	16.1561	15.8308
				0.0175769	0.0145515	16.1561	15.8308
				0.0176387	0.0160004	16.1561	15.8308
				0.0176805	0.0158906	16.1561	15.8309
				0.0164794	0.0158607	16.1561	15.8309
				0.0185027	0.0160495	16.1561	15.8309
				0.0184346	0.0139758	16.1561	15.831
				0.0174524	0.013914	16.1562	15.831
				0.0186804	0.0146719	16.1562	15.831
				0.01712	0.0181216	16.1562	15.831
				0.0183642	0.0139137	16.1562	15.8311
				0.0159819	0.0137738	16.1562	15.8311
				0.0170728	0.0149712	16.1562	15.8311
				0.0194461	0.0153187	16.1562	15.8312
				0.0185003	0.0170737	16.1562	15.8312
				0.0177556	0.014707	16.1562	15.8312
				0.0177228	0.0142521	16.1562	15.8312
				0.0161316	0.013542	16.1562	15.8313
				0.0189306	0.011548	16.1562	15.8313
				0.0161568	0.0158116	16.1563	15.8313
				0.0210305	0.014447	16.1563	15.8313
				0.0202319	0.0158898	16.1563	15.8313
				0.0173851	0.0147356	16.1563	15.8314
				0.0190024	0.0142139	16.1563	15.8314
				0.0188671	0.0145269	16.1563	15.8314
				0.0168196	0.013952	16.1564	15.8314
				0.0156409	0.0148221	16.1564	15.8314
				0.0187101	0.0151268	16.1564	15.8315
				0.0166458	0.0147852	16.1564	15.8315
				0.0165197	0.017149	16.1564	15.8315
				0.0193166	0.015795	16.1564	15.8315
				0.0196175	0.0146519	16.1565	15.8315
				0.0179223	0.0133013	16.1565	15.8316
				0.0185161	0.014847	16.1565	15.8316
				0.0155574	0.0149969	16.1565	15.8316
				0.0166565	0.0132533	16.1565	15.8316
				0.0180568	0.0156562	16.1566	15.8317
				0.0180598	0.0159271	16.1566	15.8317
				0.0147543	0.014341	16.1566	15.8317
				0.0181692	0.0154141	16.1566	15.8318
				0.0181676	0.0152605	16.1567	15.8318
				0.0187106	0.0123088	16.1567	15.8318
				0.0139435	0.0174146	16.1567	15.8319
				0.0185162	0.0152764	16.1567	15.8319
				0.0179467	0.0134941	16.1567	15.8319
				0.0182249	0.0160559	16.1568	15.8319
				0.018429	0.0164779	16.1568	15.832
				0.0188919	0.014789	16.1568	15.832
				0.0181505	0.0139062	16.1568	15.832
				0.016927	0.0126557	16.1569	15.832
				0.0172001	0.0139554	16.1569	15.832
				0.0178141	0.0144096	16.1569	15.8321
				0.0172908	0.015844	16.1569	15.8321
				0.0154799	0.0156465	16.157	15.8321
				0.0154099	0.0132892	16.157	15.8321
				0.0180172	0.015993	16.157	15.8321
				0.0177002	0.0157754	16.1571	15.8321
				0.0173574	0.0150134	16.1571	15.8322
				0.0192148	0.0131982	16.1571	15.8322
				0.0162217	0.0139106	16.1571	15.8322
				0.0171042	0.0137025	16.1572	15.8322
				0.0175544	0.0138013	16.1572	15.8322
				0.0170145	0.0133648	16.1572	15.8322
				0.0189177	0.0163044	16.1573	15.8322
				0.0192698	0.0138584	16.1573	15.8322
				0.0173869	0.0153178	16.1573	15.8322
				0.0184641	0.014532	16.1573	15.8322
				0.0176428	0.0145366	16.1574	15.8322
				0.0182843	0.0132488	16.1574	15.8322
				0.0199846	0.0159877	16.1574	15.8322
				0.0195482	0.0155176	16.1574	15.8322
				0.0165918	0.0155277	16.1574	15.8322
				0.019054	0.0150645	16.1575	15.8322
				0.01575	0.0103615	16.1575	15.8322
				0.0191609	0.0135159	16.1575	15.8322
				0.0177312	0.014426	16.1575	15.8322
				0.0169958	0.0116389	16.1576	15.8322
				0.0167833	0.0166567	16.1576	15.8322
				0.0167744	0.0149902	16.1576	15.8322
				0.0160825	0.0164852	16.1576	15.8322
				0.0180587	0.0144404	16.1576	15.8322
				0.018122	0.0121614	16.1577	15.8322
				0.0148697	0.0154008	16.1577	15.8322
				0.0168576	0.0125854	16.1577	15.8322
				0.0167949	0.0148709	16.1577	15.8322
				0.0168877	0.0152066	16.1577	15.8322
				0.0176485	0.015039	16.1578	15.8322
				0.0188979	0.0134273	16.1578	15.8322
				0.0188576	0.0167597	16.1578	15.8321
				0.0173646	0.015378	16.1578	15.8321
				0.0182429	0.0149311	16.1578	15.8321
				0.01788	0.0153651	16.1579	15.8321
				0.019198	0.0156967	16.1579	15.8321
				0.0177064	0.0115789	16.1579	15.8321
				0.0182918	0.0146459	16.1579	15.8321
				0.0175865	0.0164894	16.158	15.8321
				0.0185808	0.0161783	16.158	15.8321
				0.0180389	0.0145995	16.158	15.8321
				0.0204988	0.015612	16.158	15.8321
				0.0186654	0.0133318	16.158	15.8321
				0.0192255	0.0143205	16.1581	15.8321
				0.0174612	0.013155	16.1581	15.8321
				0.0203316	0.0140477	16.1581	15.8321
				0.0176339	0.0137133	16.1582	15.8321
