jlap1_35	jlap1_36	jlap1_42	jlap1_44	cur1_35	cur1_36	cur1_42	cur1_44
0.243773	0.497088	11.0012	17.3146	-0.166671	-0.166588	-0.166368	-0.170154
0.234672	0.503563	11.0021	17.314	-0.166434	-0.167532	-0.164869	-0.167609
0.232758	0.503	11.002	17.3214	-0.16881	-0.167067	-0.16587	-0.169741
0.247626	0.515217	10.99	17.3146	-0.167854	-0.16733	-0.167443	-0.171691
0.231605	0.509597	11.0093	17.3188	-0.167667	-0.165825	-0.16836	-0.167307
0.23588	0.514738	11.0376	17.3212	-0.16624	-0.167043	-0.167205	-0.169065
0.250805	0.50244	11.0242	17.3121	-0.168211	-0.168065	-0.167841	-0.16687
0.239216	0.514129	11.015	17.329	-0.1679	-0.166811	-0.168004	-0.167152
0.242426	0.501689	11.0474	17.3138	-0.166478	-0.16712	-0.170617	-0.169602
0.235187	0.510303	11.0356	17.3109	-0.165338	-0.164568	-0.165366	-0.170386
0.245294	0.50714	11.0305	17.3214	-0.16567	-0.166563	-0.167568	-0.171375
0.242848	0.511525	11.0481	17.3101	-0.167818	-0.166674	-0.167114	-0.170178
0.243863	0.500449	11.0505	17.3118	-0.168993	-0.165677	-0.165955	-0.170467
0.247095	0.500043	11.0467	17.3088	-0.166685	-0.167251	-0.167793	-0.167698
0.249709	0.502963	11.0656	17.3247	-0.167543	-0.168486	-0.166222	-0.170659
0.249951	0.507723	11.056	17.3228	-0.1667	-0.167728	-0.167021	-0.168521
0.230306	0.517288	11.0562	17.3197	-0.169198	-0.166599	-0.166545	-0.169782
0.238489	0.511877	11.0712	17.3138	-0.167186	-0.170394	-0.1691	-0.170214
0.235769	0.506258	11.0511	17.3233	-0.165261	-0.167504	-0.167585	-0.167292
0.247145	0.50722	11.0748	17.3289	-0.164984	-0.168759	-0.166491	-0.167083
0.24054	0.500556	11.0769	17.3247	-0.167767	-0.169582	-0.169244	-0.17149
0.237164	0.507359	11.0905	17.3305	-0.165754	-0.165546	-0.168171	-0.168688
0.238955	0.509851	11.0801	17.3153	-0.169014	-0.165171	-0.167985	-0.171356
0.234296	0.505807	11.0869	17.312	-0.166243	-0.165529	-0.165825	-0.168618
0.239679	0.49883	11.0729	17.3425	-0.165371	-0.166617	-0.167708	-0.16837
0.238371	0.508234	11.097	17.331	-0.167333	-0.164627	-0.169184	-0.168912
0.241701	0.502035	11.0973	17.3134	-0.167364	-0.166324	-0.166139	-0.170354
0.249948	0.50515	11.1066	17.3134	-0.166747	-0.168345	-0.167554	-0.170325
0.23028	0.507727	11.1059	17.3378	-0.166987	-0.166053	-0.167219	-0.169964
0.236075	0.505945	11.1141	17.3209	-0.168904	-0.168049	-0.16704	-0.169899
0.245181	0.498662	11.1082	17.3169	-0.166951	-0.16495	-0.168423	-0.171442
0.242037	0.505472	11.1047	17.3273	-0.166157	-0.165838	-0.168854	-0.170391
0.234288	0.497428	11.1356	17.3038	-0.166421	-0.168119	-0.171114	-0.167466
0.242429	0.508444	11.1387	17.3247	-0.166528	-0.168229	-0.168174	-0.16862
0.247088	0.504869	11.1261	17.3105	-0.166727	-0.165802	-0.167023	-0.16804
0.239001	0.501225	11.13	17.3202	-0.165997	-0.166395	-0.169036	-0.170548
0.252602	0.502076	11.1326	17.307	-0.166889	-0.168462	-0.168358	-0.169203
0.243896	0.508713	11.1618	17.3236	-0.167927	-0.166472	-0.168569	-0.168684
0.233605	0.508376	11.1519	17.3217	-0.165177	-0.167606	-0.166523	-0.170239
0.240409	0.508535	11.1614	17.3193	-0.167793	-0.168552	-0.167118	-0.168577
0.245825	0.505639	11.176	17.3374	-0.168039	-0.166965	-0.167247	-0.169792
0.24521	0.506272	11.1701	17.3242	-0.165669	-0.167939	-0.166312	-0.171317
0.243622	0.514141	11.1699	17.3274	-0.166324	-0.169251	-0.168005	-0.170169
0.24467	0.514658	11.1545	17.3268	-0.16599	-0.165432	-0.167563	-0.170862
0.234131	0.49671	11.1574	17.3152	-0.167272	-0.166835	-0.168032	-0.167657
0.234169	0.511304	11.166	17.331	-0.165899	-0.165439	-0.16711	-0.171007
0.245096	0.508112	11.1886	17.3377	-0.164491	-0.166666	-0.169609	-0.169298
0.245825	0.519218	11.1905	17.3183	-0.169341	-0.166596	-0.168214	-0.170527
0.251011	0.500175	11.1906	17.313	-0.166694	-0.168634	-0.169766	-0.167598
0.229906	0.498957	11.1828	17.3327	-0.166004	-0.168258	-0.168487	-0.168647
0.2339	0.50494	11.2103	17.3217	-0.165743	-0.164327	-0.169442	-0.171869
0.249443	0.509675	11.2088	17.3203	-0.168712	-0.167142	-0.16582	-0.167275
0.234343	0.523268	11.2224	17.3132	-0.165356	-0.165996	-0.168106	-0.16938
0.241409	0.521581	11.2268	17.3135	-0.165572	-0.166611	-0.16836	-0.166351
0.241312	0.521137	11.2073	17.3111	-0.166233	-0.165311	-0.16606	-0.171175
0.244613	0.518742	11.2162	17.3244	-0.168355	-0.165558	-0.169341	-0.169237
0.241254	0.513532	11.2345	17.3272	-0.165853	-0.165957	-0.166992	-0.167177
0.24377	0.500743	11.2149	17.3144	-0.164552	-0.166078	-0.166506	-0.169441
0.258071	0.501635	11.2106	17.3326	-0.168532	-0.167143	-0.165302	-0.170308
0.230704	0.500646	11.234	17.3118	-0.167112	-0.168832	-0.170986	-0.168748
0.241767	0.516126	11.2255	17.3282	-0.169393	-0.165758	-0.168866	-0.169898
0.244192	0.50893	11.2477	17.3302	-0.166657	-0.166633	-0.166853	-0.166095
0.248297	0.50799	11.2491	17.3041	-0.169529	-0.16626	-0.168414	-0.17262
0.242059	0.498619	11.2649	17.319	-0.167979	-0.168509	-0.166264	-0.16892
0.250661	0.507587	11.2594	17.3081	-0.168316	-0.166109	-0.168552	-0.169409
0.238573	0.515554	11.2673	17.3025	-0.169016	-0.167964	-0.169772	-0.1668
0.237275	0.502739	11.2625	17.3159	-0.166421	-0.168436	-0.167089	-0.167722
0.246261	0.513526	11.2779	17.3177	-0.167703	-0.167414	-0.167842	-0.167757
0.23443	0.501748	11.2729	17.2929	-0.16733	-0.168176	-0.169568	-0.169594
0.251007	0.507795	11.2828	17.3222	-0.164787	-0.166366	-0.169222	-0.167166
0.23656	0.500471	11.2701	17.3209	-0.167195	-0.165628	-0.167516	-0.169381
0.241219	0.511855	11.288	17.3032	-0.166549	-0.16581	-0.165443	-0.169627
0.249597	0.51216	11.2867	17.3355	-0.16813	-0.166792	-0.168033	-0.170289
0.247801	0.51096	11.2917	17.3337	-0.168378	-0.167161	-0.166979	-0.170414
0.240025	0.507844	11.2954	17.3353	-0.168168	-0.165206	-0.166816	-0.168285
0.238604	0.516515	11.2857	17.3276	-0.166715	-0.166147	-0.16656	-0.168599
0.243408	0.507159	11.2853	17.3172	-0.166925	-0.167779	-0.168495	-0.167147
0.228469	0.499834	11.3089	17.325	-0.167372	-0.169206	-0.165978	-0.166937
0.243886	0.507994	11.3061	17.312	-0.168362	-0.165287	-0.164771	-0.169659
0.226465	0.505058	11.3062	17.3158	-0.169338	-0.164775	-0.167453	-0.169051
0.242617	0.5112	11.3318	17.3344	-0.169006	-0.166554	-0.169288	-0.171171
0.230797	0.501296	11.3262	17.3356	-0.167101	-0.165705	-0.167422	-0.168864
0.244474	0.498461	11.3119	17.3271	-0.168436	-0.168923	-0.1672	-0.170313
0.235484	0.49772	11.3245	17.3247	-0.165623	-0.164809	-0.167089	-0.169805
0.23364	0.499055	11.3428	17.33	-0.16653	-0.166558	-0.168764	-0.169148
0.23694	0.507505	11.3394	17.3253	-0.168567	-0.164787	-0.167273	-0.167003
0.239273	0.497837	11.3461	17.331	-0.168306	-0.165563	-0.167426	-0.168802
0.240978	0.511805	11.344	17.3302	-0.1682	-0.167024	-0.167532	-0.170062
0.240112	0.504097	11.3401	17.3146	-0.168012	-0.16631	-0.167772	-0.168875
0.239115	0.531547	11.3368	17.2986	-0.167576	-0.165959	-0.167028	-0.169846
0.242296	0.515539	11.3583	17.3037	-0.165763	-0.167645	-0.169608	-0.168817
0.243495	0.488057	11.369	17.3335	-0.168263	-0.167215	-0.167038	-0.169564
0.234785	0.520195	11.3842	17.3296	-0.167124	-0.168358	-0.166238	-0.169926
0.250315	0.503183	11.389	17.3252	-0.16881	-0.166162	-0.166529	-0.16896
0.245739	0.505043	11.3633	17.3176	-0.167972	-0.169654	-0.165978	-0.167376
0.247297	0.506438	11.3739	17.3151	-0.168598	-0.168873	-0.169012	-0.169858
0.239071	0.502703	11.3754	17.3382	-0.169366	-0.168912	-0.168838	-0.167378
0.234583	0.51108	11.3616	17.3326	-0.168146	-0.168901	-0.165683	-0.167602
0.242065	0.501854	11.3995	17.3199	-0.169934	-0.166749	-0.167464	-0.169901
0.248741	0.51555	11.392	17.3045	-0.166858	-0.167896	-0.167573	-0.169582
0.232064	0.507468	11.4017	17.315	-0.168551	-0.16732	-0.167235	-0.171219
0.232065	0.525457	11.4187	17.3045	-0.167942	-0.165592	-0.167179	-0.167656
0.247876	0.514842	11.3982	17.3227	-0.167769	-0.168176	-0.167134	-0.168302
0.246012	0.501255	11.4116	17.3126	-0.16523	-0.167384	-0.168297	-0.170522
0.241338	0.503321	11.4135	17.3292	-0.167237	-0.167806	-0.167602	-0.170431
0.245253	0.508392	11.412	17.3216	-0.166157	-0.166732	-0.167232	-0.169731
0.2381	0.506298	11.4221	17.3398	-0.168244	-0.168069	-0.167047	-0.170114
0.241713	0.502578	11.4308	17.3165	-0.166645	-0.168482	-0.164948	-0.167916
0.244146	0.503335	11.4259	17.3288	-0.169373	-0.166685	-0.167686	-0.169097
0.243446	0.504105	11.4284	17.3175	-0.165202	-0.170631	-0.167667	-0.167584
0.237512	0.510534	11.448	17.3188	-0.166872	-0.168565	-0.167444	-0.170133
0.235496	0.511914	11.4399	17.3076	-0.169692	-0.165366	-0.169092	-0.169228
0.235568	0.507978	11.438	17.3259	-0.169189	-0.165823	-0.166494	-0.168326
0.253689	0.512035	11.4516	17.3131	-0.168978	-0.16887	-0.167807	-0.167884
0.248571	0.509023	11.4593	17.3307	-0.169483	-0.167805	-0.166376	-0.167572
0.238271	0.511555	11.4603	17.3041	-0.165591	-0.16853	-0.166977	-0.167468
0.229403	0.499967	11.4595	17.3204	-0.167856	-0.169522	-0.16774	-0.168772
0.237023	0.503177	11.4588	17.3178	-0.167484	-0.168499	-0.167141	-0.166663
0.238822	0.509378	11.4781	17.324	-0.167795	-0.167297	-0.166386	-0.169602
0.229022	0.498761	11.4715	17.3163	-0.169707	-0.167369	-0.164028	-0.169886
0.252491	0.507691	11.4737	17.3015	-0.169582	-0.16746	-0.167313	-0.167962
0.234785	0.504924	11.4738	17.3225	-0.166569	-0.168727	-0.167157	-0.168461
0.237083	0.493923	11.4852	17.3223	-0.165131	-0.166853	-0.167734	-0.169745
0.246293	0.508097	11.479	17.3069	-0.165513	-0.168028	-0.16751	-0.168735
0.237357	0.505665	11.4974	17.3247	-0.167549	-0.167128	-0.166603	-0.168921
0.236303	0.510189	11.4899	17.3078	-0.168844	-0.167719	-0.165729	-0.167208
0.252205	0.506779	11.5113	17.3184	-0.167051	-0.166991	-0.16722	-0.169503
0.238394	0.501996	11.4832	17.309	-0.169041	-0.168374	-0.165269	-0.169116
0.234881	0.504536	11.5133	17.3062	-0.170354	-0.166625	-0.166707	-0.168279
0.243874	0.522205	11.513	17.2975	-0.167822	-0.168296	-0.16742	-0.168689
0.233241	0.504221	11.5247	17.3237	-0.168752	-0.167347	-0.16787	-0.166355
0.247459	0.505936	11.5033	17.3185	-0.1689	-0.168191	-0.167409	-0.167215
0.244888	0.501225	11.5046	17.3191	-0.164145	-0.167658	-0.16619	-0.16756
0.238876	0.507817	11.5305	17.3243	-0.165513	-0.167316	-0.166639	-0.167113
0.243135	0.513221	11.5225	17.3346	-0.167527	-0.169896	-0.168381	-0.169485
0.235521	0.501494	11.5449	17.3241	-0.168446	-0.165782	-0.167402	-0.169973
0.236192	0.498346	11.537	17.3095	-0.167331	-0.168034	-0.166198	-0.170701
0.249146	0.499359	11.5478	17.3267	-0.16584	-0.168192	-0.167737	-0.16983
0.24416	0.499873	11.5488	17.3303	-0.167573	-0.167726	-0.168047	-0.167354
0.245055	0.502132	11.5503	17.3138	-0.167246	-0.168097	-0.166789	-0.169732
0.237969	0.508135	11.5487	17.3307	-0.166928	-0.168366	-0.165759	-0.171938
0.236267	0.494691	11.5475	17.3182	-0.167086	-0.168253	-0.165542	-0.17136
0.242516	0.509328	11.5616	17.3123	-0.168789	-0.169191	-0.167053	-0.169052
0.233259	0.514919	11.586	17.3062	-0.170647	-0.168636	-0.164359	-0.167742
0.249736	0.506131	11.5683	17.3015	-0.166115	-0.167947	-0.16711	-0.168811
0.236976	0.507097	11.5918	17.3044	-0.16771	-0.16858	-0.166802	-0.167857
0.23322	0.505756	11.572	17.3042	-0.168925	-0.169736	-0.167346	-0.169347
0.235501	0.51482	11.603	17.3301	-0.169249	-0.168483	-0.166589	-0.169551
0.242634	0.508559	11.5659	17.3158	-0.169304	-0.167647	-0.167047	-0.170632
0.233987	0.515061	11.5959	17.3183	-0.168109	-0.166686	-0.166794	-0.168046
0.231599	0.49854	11.5967	17.3288	-0.168487	-0.167137	-0.166714	-0.168961
0.257977	0.509743	11.5999	17.3237	-0.165812	-0.167236	-0.168383	-0.169313
0.236421	0.501107	11.5899	17.3241	-0.16952	-0.167257	-0.167038	-0.169434
0.239537	0.505868	11.5778	17.3213	-0.167641	-0.166656	-0.164915	-0.170649
0.241366	0.50623	11.6185	17.2996	-0.16765	-0.166516	-0.164611	-0.16921
0.236455	0.506856	11.6126	17.3171	-0.167241	-0.167159	-0.16602	-0.168889
0.243584	0.50035	11.62	17.3095	-0.167715	-0.168562	-0.164873	-0.170019
0.238657	0.509825	11.6299	17.3334	-0.166524	-0.166535	-0.165757	-0.169451
0.238725	0.512831	11.6058	17.312	-0.168814	-0.169556	-0.167701	-0.170579
0.246952	0.509435	11.6322	17.3221	-0.169757	-0.170507	-0.165963	-0.17091
0.242158	0.496525	11.6429	17.3191	-0.168838	-0.169376	-0.164121	-0.16987
0.244213	0.502917	11.6495	17.3185	-0.168423	-0.169939	-0.16728	-0.169234
0.25105	0.517369	11.6277	17.321	-0.166994	-0.165653	-0.167555	-0.168111
0.242195	0.498078	11.6671	17.3098	-0.16722	-0.166246	-0.167458	-0.169065
0.245855	0.505143	11.6427	17.3231	-0.1672	-0.166305	-0.168936	-0.168635
0.241359	0.495984	11.6572	17.3176	-0.169608	-0.16548	-0.165553	-0.167657
0.231604	0.500585	11.6433	17.3252	-0.165511	-0.166009	-0.166858	-0.170776
0.234862	0.506357	11.688	17.319	-0.167038	-0.168884	-0.16563	-0.172941
0.231198	0.496568	11.6698	17.3071	-0.168242	-0.167173	-0.167758	-0.169859
0.239392	0.506835	11.6781	17.3244	-0.166913	-0.16657	-0.166051	-0.17067
0.243749	0.501534	11.69	17.3233	-0.168173	-0.166846	-0.167767	-0.168565
0.23925	0.52432	11.6613	17.3229	-0.167677	-0.167405	-0.166	-0.168317
0.247124	0.50861	11.6908	17.3008	-0.168625	-0.16849	-0.16976	-0.170199
0.242211	0.501681	11.7133	17.3198	-0.16583	-0.168791	-0.166863	-0.169418
0.237359	0.512331	11.6898	17.3156	-0.164608	-0.16809	-0.165719	-0.170877
0.244349	0.510721	11.6956	17.3404	-0.169376	-0.169364	-0.164833	-0.167548
0.244849	0.507845	11.6868	17.2993	-0.16822	-0.166392	-0.167533	-0.172081
0.238079	0.495788	11.7144	17.3096	-0.166372	-0.169625	-0.170154	-0.166111
0.237248	0.503549	11.7117	17.3254	-0.16739	-0.170227	-0.167567	-0.168691
0.23701	0.504028	11.7039	17.3158	-0.167783	-0.168502	-0.167774	-0.167115
0.237956	0.519102	11.723	17.3211	-0.167925	-0.167085	-0.166363	-0.170308
0.232326	0.506849	11.7158	17.3069	-0.16955	-0.166652	-0.16677	-0.170702
0.245626	0.512493	11.699	17.3301	-0.168446	-0.166447	-0.167206	-0.170407
0.244781	0.509555	11.7219	17.3231	-0.166174	-0.168	-0.167105	-0.167641
0.23329	0.523107	11.721	17.3259	-0.164952	-0.167542	-0.168354	-0.168947
0.238704	0.517655	11.7352	17.2967	-0.165732	-0.167377	-0.16722	-0.168838
0.241432	0.508108	11.7387	17.3156	-0.166377	-0.168395	-0.168824	-0.168148
0.235649	0.511487	11.7349	17.331	-0.167457	-0.165223	-0.166322	-0.168049
0.24062	0.507017	11.758	17.3237	-0.165531	-0.164115	-0.166759	-0.172063
0.247278	0.499191	11.7556	17.3094	-0.168389	-0.169694	-0.167761	-0.170737
0.242798	0.499871	11.7637	17.3121	-0.16639	-0.167529	-0.165712	-0.170831
0.232426	0.500969	11.7496	17.3125	-0.167372	-0.167841	-0.165866	-0.169123
0.249709	0.52425	11.7812	17.3377	-0.167748	-0.166735	-0.167741	-0.168929
0.229847	0.519062	11.7556	17.3314	-0.167408	-0.167059	-0.16448	-0.170157
0.240498	0.504592	11.7752	17.3258	-0.166902	-0.16857	-0.165901	-0.166512
0.237374	0.521975	11.7586	17.3207	-0.169144	-0.166957	-0.166695	-0.170988
0.238367	0.523377	11.7767	17.3201	-0.168737	-0.168726	-0.169218	-0.170789
0.237219	0.519798	11.7878	17.3063	-0.166934	-0.168085	-0.168357	-0.17042
0.236316	0.520858	11.7973	17.3315	-0.166034	-0.16565	-0.169057	-0.170703
0.23558	0.530926	11.7909	17.3177	-0.162725	-0.166379	-0.168443	-0.1697
0.23904	0.516916	11.8225	17.3306	-0.165143	-0.164949	-0.169	-0.168456
0.247193	0.532259	11.7851	17.311	-0.16813	-0.166564	-0.166968	-0.171392
0.234492	0.519832	11.8156	17.3318	-0.166021	-0.166304	-0.166843	-0.168673
0.242835	0.532147	11.8086	17.2977	-0.166549	-0.168574	-0.165675	-0.169828
0.252625	0.513122	11.7999	17.314	-0.16708	-0.167186	-0.165483	-0.170953
0.250271	0.523284	11.8223	17.3464	-0.167064	-0.167664	-0.167209	-0.169012
0.234014	0.528953	11.8092	17.3278	-0.168133	-0.168455	-0.168002	-0.169081
0.240695	0.525011	11.8317	17.3241	-0.165889	-0.167568	-0.168216	-0.170831
0.233641	0.513505	11.8209	17.32	-0.166783	-0.170389	-0.167454	-0.170009
0.241199	0.516375	11.8361	17.314	-0.169027	-0.166525	-0.168124	-0.169863
0.232176	0.518773	11.8453	17.3039	-0.168713	-0.169125	-0.167971	-0.168436
0.245305	0.526928	11.8308	17.3259	-0.16734	-0.16715	-0.16823	-0.168237
0.24934	0.538846	11.8401	17.3266	-0.168161	-0.167043	-0.168149	-0.166497
0.236207	0.535643	11.8419	17.3187	-0.166877	-0.165522	-0.168458	-0.169599
0.24107	0.534629	11.8436	17.3055	-0.167312	-0.1687	-0.166939	-0.17183
0.239675	0.531104	11.8514	17.328	-0.166438	-0.165195	-0.167202	-0.166854
0.242663	0.534537	11.8606	17.3197	-0.169519	-0.167026	-0.167581	-0.169097
0.239801	0.530464	11.8445	17.3255	-0.166184	-0.166113	-0.166683	-0.16858
0.235318	0.53647	11.8684	17.3144	-0.166919	-0.166256	-0.168486	-0.170913
0.240642	0.533823	11.8664	17.3281	-0.16576	-0.164053	-0.165525	-0.169158
0.248255	0.552767	11.8923	17.3258	-0.167139	-0.16799	-0.166976	-0.170751
0.24175	0.535406	11.8888	17.3448	-0.166013	-0.167461	-0.167227	-0.169771
0.241242	0.557118	11.8725	17.3184	-0.168106	-0.168357	-0.167265	-0.168904
0.239273	0.532869	11.8786	17.3202	-0.168195	-0.165152	-0.166517	-0.171458
0.234894	0.554129	11.8858	17.3249	-0.168416	-0.169987	-0.167724	-0.169964
0.237059	0.54284	11.8867	17.3151	-0.169097	-0.167916	-0.169265	-0.167865
0.241243	0.548067	11.8834	17.311	-0.167888	-0.168969	-0.168684	-0.166116
0.234505	0.540238	11.8976	17.314	-0.166482	-0.168191	-0.168426	-0.170076
0.240485	0.552944	11.9154	17.3132	-0.17013	-0.16795	-0.169143	-0.171248
0.241583	0.562647	11.9065	17.325	-0.168643	-0.166873	-0.16905	-0.167603
0.2366	0.550653	11.9103	17.3081	-0.165969	-0.165066	-0.169308	-0.169677
0.234903	0.530833	11.9024	17.3134	-0.166685	-0.167003	-0.166133	-0.170003
0.24086	0.552838	11.8964	17.3379	-0.170258	-0.167285	-0.166291	-0.169629
0.240085	0.561618	11.9213	17.3124	-0.165608	-0.167091	-0.169156	-0.169769
0.225362	0.545737	11.9148	17.3127	-0.167962	-0.165924	-0.16794	-0.170524
0.237969	0.549891	11.9418	17.3145	-0.16722	-0.166261	-0.168271	-0.170328
0.249784	0.5594	11.9268	17.3134	-0.166199	-0.166948	-0.166888	-0.170119
0.246233	0.551123	11.9237	17.3349	-0.165952	-0.166576	-0.166222	-0.170458
0.248118	0.558537	11.9279	17.3303	-0.163964	-0.168718	-0.168506	-0.169904
0.234448	0.552511	11.9547	17.3168	-0.166534	-0.166023	-0.16661	-0.169028
0.235668	0.568263	11.9238	17.3256	-0.166354	-0.169465	-0.16924	-0.167049
0.239774	0.564566	11.9588	17.3082	-0.169498	-0.16737	-0.169685	-0.166736
0.233636	0.570822	11.9581	17.3256	-0.166961	-0.167532	-0.166852	-0.167232
0.2449	0.571688	11.966	17.317	-0.167801	-0.164903	-0.167682	-0.166179
0.237723	0.563997	11.951	17.3078	-0.170885	-0.168756	-0.168081	-0.167479
0.229496	0.565163	11.9496	17.3401	-0.167397	-0.167277	-0.168288	-0.172265
0.237876	0.566331	11.9669	17.312	-0.171839	-0.166995	-0.168426	-0.170955
0.237579	0.576729	11.9857	17.3295	-0.167099	-0.166875	-0.168672	-0.16734
0.241972	0.578332	11.9711	17.3276	-0.165974	-0.167005	-0.167936	-0.169684
0.233313	0.575882	12.0017	17.3253	-0.166815	-0.164422	-0.164726	-0.169625
0.235914	0.56921	11.9645	17.335	-0.170162	-0.166972	-0.167498	-0.169981
0.242194	0.578166	11.978	17.3083	-0.168518	-0.166729	-0.166167	-0.169583
0.250527	0.584982	11.9986	17.3173	-0.167298	-0.168321	-0.166741	-0.169161
0.248327	0.56992	11.9938	17.3128	-0.166831	-0.166782	-0.164044	-0.169446
0.237942	0.587935	11.9908	17.3066	-0.166592	-0.166082	-0.167897	-0.169816
0.246395	0.580781	12.0116	17.3206	-0.167305	-0.169718	-0.167992	-0.170108
0.243886	0.582645	11.982	17.317	-0.170999	-0.167995	-0.165827	-0.169486
0.240913	0.592957	12.002	17.3379	-0.16826	-0.167641	-0.169036	-0.169211
0.233481	0.579277	12.0246	17.3268	-0.169968	-0.168717	-0.167891	-0.169915
0.233374	0.593801	12.0218	17.3201	-0.167149	-0.172032	-0.168729	-0.168661
0.232719	0.588947	12.0363	17.3199	-0.167111	-0.167592	-0.168706	-0.168752
0.233572	0.604237	12.0151	17.3181	-0.167749	-0.166016	-0.168094	-0.169131
0.236312	0.610812	12.0283	17.3278	-0.165602	-0.164508	-0.169306	-0.168747
0.237665	0.610304	12.0248	17.3307	-0.166166	-0.166229	-0.16806	-0.168898
0.235837	0.602512	12.0301	17.3249	-0.168354	-0.16468	-0.168754	-0.169988
0.236417	0.612204	12.0456	17.3205	-0.16752	-0.164597	-0.167795	-0.169901
0.233193	0.601963	12.0483	17.3323	-0.168928	-0.165591	-0.167594	-0.169389
0.227785	0.597919	12.0618	17.3184	-0.167319	-0.166409	-0.166791	-0.170126
0.229274	0.607405	12.0525	17.3174	-0.167825	-0.166945	-0.164668	-0.168884
0.239927	0.611788	12.0473	17.3036	-0.166573	-0.16714	-0.166327	-0.169855
0.24097	0.606709	12.0687	17.3209	-0.16868	-0.167766	-0.167199	-0.170627
0.245043	0.612718	12.0679	17.3354	-0.168159	-0.16865	-0.167223	-0.171827
0.241937	0.624055	12.0728	17.326	-0.168568	-0.166913	-0.166946	-0.167539
0.232747	0.631319	12.0917	17.3272	-0.166603	-0.168229	-0.166423	-0.170695
0.236388	0.616565	12.0792	17.3187	-0.16914	-0.168702	-0.169056	-0.169731
0.240327	0.630868	12.0914	17.3359	-0.167711	-0.166099	-0.169865	-0.169363
0.243206	0.614089	12.0868	17.3337	-0.166542	-0.168819	-0.168619	-0.167765
0.237123	0.625861	12.0855	17.3294	-0.167026	-0.167543	-0.167193	-0.167186
0.230687	0.634289	12.1067	17.3316	-0.168639	-0.164488	-0.167215	-0.168569
0.241785	0.624163	12.0922	17.329	-0.168086	-0.166344	-0.168981	-0.16997
0.252445	0.641127	12.1012	17.3172	-0.168363	-0.166921	-0.16859	-0.166635
0.232535	0.640912	12.1007	17.3373	-0.168921	-0.16676	-0.166547	-0.170707
0.236866	0.651774	12.1065	17.3237	-0.167927	-0.166827	-0.169408	-0.167304
0.231286	0.659693	12.1282	17.3085	-0.163716	-0.16661	-0.167463	-0.170421
0.232662	0.657184	12.1204	17.3169	-0.170057	-0.166093	-0.167045	-0.168644
0.24275	0.63809	12.1311	17.3337	-0.169604	-0.165495	-0.165246	-0.170314
0.247821	0.644508	12.1295	17.3174	-0.167373	-0.169008	-0.166234	-0.170106
0.24204	0.654958	12.1212	17.3205	-0.165911	-0.168746	-0.166383	-0.170499
0.245863	0.642463	12.1479	17.3199	-0.16717	-0.16891	-0.168262	-0.168769
0.236873	0.654234	12.1234	17.3104	-0.167204	-0.167207	-0.167028	-0.167431
0.251147	0.662859	12.1323	17.3238	-0.168793	-0.167765	-0.167196	-0.169585
0.245265	0.654996	12.1243	17.3065	-0.166111	-0.165833	-0.16768	-0.166749
0.232855	0.668984	12.1306	17.3279	-0.167389	-0.167993	-0.166953	-0.167136
0.237294	0.664768	12.1484	17.324	-0.167361	-0.166206	-0.166805	-0.167731
0.245928	0.661896	12.1543	17.3174	-0.168879	-0.166488	-0.16656	-0.171194
0.243815	0.673331	12.1501	17.336	-0.170012	-0.166465	-0.168355	-0.169186
0.236834	0.679477	12.1516	17.3242	-0.168197	-0.165685	-0.167382	-0.167313
0.252516	0.660236	12.1732	17.3248	-0.167663	-0.165834	-0.165216	-0.166754
