sub2	tbasej2	rp2033	rp3664b	rp3435	jlap1_34	jlap1_35	cur1_34	cur1_35	rp6778	rp6566	jlap1_65	jlap1_66	cur1_65	cur1_66
					0.28909	0.157924	0.0117128	0.0137129			0.291992	0.265344	0.0105087	0.0139427
					0.290412	0.155814	0.0142109	0.0139068			0.289262	0.271985	0.0142171	0.0125693
					0.28781	0.164481	0.0130916	0.0141083			0.288697	0.282668	0.0124165	0.0143069
					0.272649	0.156395	0.0125693	0.0142627			0.289601	0.279887	0.0103134	0.0160089
					0.27707	0.163503	0.0154143	0.0148628			0.292108	0.269836	0.0115635	0.013498
					0.270686	0.161638	0.0126465	0.014708			0.292759	0.267016	0.0113416	0.0157203
					0.278421	0.156681	0.0137884	0.0146473			0.288936	0.26831	0.0128052	0.0140914
					0.290419	0.156871	0.01147	0.0144644			0.283168	0.276031	0.0122334	0.0134581
					0.285209	0.156586	0.013128	0.0125821			0.30036	0.275985	0.0145674	0.0157222
					0.277855	0.167881	0.00932113	0.0131544			0.294504	0.268701	0.0130905	0.0123035
					0.278189	0.149048	0.0118126	0.0140107			0.294545	0.273321	0.0116617	0.0140268
					0.265483	0.15294	0.010488	0.0135656			0.301835	0.284231	0.0113056	0.0154633
					0.267521	0.159862	0.0116332	0.0130641			0.297677	0.26819	0.0113683	0.0139229
					0.272106	0.160962	0.0120413	0.0140345			0.290016	0.273376	0.0112245	0.014989
					0.279438	0.157835	0.0150876	0.0153714			0.302904	0.266665	0.0139574	0.012313
					0.276886	0.160583	0.0131466	0.0113653			0.295147	0.268579	0.0121771	0.0135934
					0.274234	0.168264	0.0130336	0.0153493			0.284298	0.272674	0.0116582	0.0133845
					0.281488	0.161447	0.0129644	0.0136285			0.287371	0.263406	0.0117743	0.0142749
					0.273735	0.157947	0.0120877	0.0155367			0.29052	0.272828	0.0135847	0.0125516
					0.279263	0.158004	0.0101708	0.0167936			0.292587	0.272239	0.0138201	0.0120904
					0.278161	0.16156	0.0136022	0.0144739			0.294677	0.263554	0.0114954	0.0138103
					0.280905	0.15227	0.0117212	0.0143634			0.293474	0.266865	0.0114368	0.0145391
					0.280331	0.158314	0.0149252	0.0134695			0.281708	0.273155	0.0127707	0.0155797
					0.275127	0.161389	0.0110485	0.0113196			0.292373	0.269669	0.0143901	0.0143611
					0.28565	0.166703	0.013855	0.015147			0.291538	0.273793	0.0117011	0.012953
					0.274387	0.159562	0.0108183	0.0140569			0.295105	0.280373	0.0135505	0.0142981
					0.275002	0.164861	0.0120099	0.015768			0.297867	0.274837	0.0136337	0.014574
					0.278186	0.154561	0.0127467	0.0138214			0.294812	0.273463	0.0133071	0.0157252
					0.276508	0.153789	0.0118651	0.013199			0.285078	0.276517	0.0130372	0.0153688
					0.276926	0.158068	0.0135024	0.0151193			0.292556	0.276198	0.0111718	0.0138947
					0.279592	0.16055	0.0121374	0.0161496			0.289104	0.268211	0.0127919	0.0136751
					0.27678	0.163003	0.0115735	0.0141558			0.288101	0.278796	0.0141035	0.014294
					0.271188	0.159474	0.0119353	0.015983			0.280059	0.280894	0.0114673	0.0141137
					0.282564	0.161087	0.0125322	0.0137568			0.300501	0.293692	0.013614	0.015232
					0.272334	0.15708	0.0130653	0.0142515			0.281827	0.274471	0.0132615	0.0133015
					0.286062	0.162361	0.0127346	0.0136266			0.297387	0.282714	0.0113621	0.0138079
					0.281794	0.151882	0.00880571	0.014232			0.289965	0.274517	0.0140679	0.01567
					0.288991	0.147938	0.0120152	0.0143485			0.299407	0.274529	0.0103386	0.0143255
					0.27794	0.159003	0.010827	0.0147963			0.289409	0.270345	0.0137306	0.0144985
					0.286898	0.164359	0.0114811	0.0152084			0.297183	0.278448	0.0117555	0.0142238
					0.279954	0.165804	0.0108348	0.0139552			0.296017	0.258536	0.0140802	0.0132703
					0.288545	0.152924	0.0106407	0.0135329			0.290838	0.278619	0.0128994	0.0147999
					0.280255	0.156744	0.00998826	0.0140927			0.294454	0.272587	0.0122071	0.0136844
					0.277164	0.157386	0.0131568	0.0139573			0.286634	0.273295	0.0136728	0.0123632
					0.273703	0.160979	0.0119017	0.0160912			0.288416	0.265793	0.00947567	0.0128782
					0.279257	0.156747	0.0118484	0.0131561			0.282928	0.266568	0.0126545	0.0165124
					0.280958	0.159646	0.0124059	0.0150636			0.285608	0.264515	0.0121033	0.0141656
					0.278228	0.163453	0.0142033	0.0141774			0.288583	0.26981	0.0156482	0.0127508
					0.291559	0.163339	0.0114959	0.0161305			0.28393	0.276591	0.0151179	0.017423
					0.272386	0.158897	0.0122291	0.0134755			0.29002	0.281142	0.013663	0.0153141
					0.282104	0.155491	0.010928	0.0157912			0.296076	0.274807	0.0132118	0.0136594
					0.273684	0.16268	0.012546	0.0180048			0.281131	0.277161	0.0130415	0.014735
					0.293789	0.152251	0.0120216	0.0159502			0.287821	0.275507	0.0125585	0.0147536
					0.291682	0.161626	0.0111186	0.0156718			0.294724	0.27513	0.0140358	0.0134577
					0.281025	0.16124	0.0114706	0.0144896			0.290891	0.269524	0.013999	0.0154766
					0.293188	0.1548	0.0110404	0.0138319			0.291658	0.284228	0.012573	0.0135262
					0.283933	0.163798	0.0111285	0.0154665			0.297689	0.270104	0.0120575	0.0136563
					0.275159	0.157963	0.0126074	0.0136705			0.289986	0.28265	0.00955981	0.0132783
					0.278552	0.158773	0.0129146	0.0139134			0.290813	0.284216	0.0109309	0.0139071
					0.273143	0.155648	0.0123588	0.0167048			0.289429	0.274651	0.0107202	0.0147077
					0.274194	0.163705	0.0113975	0.0146182			0.289499	0.270051	0.0164822	0.0142325
					0.27813	0.162877	0.0118365	0.014979			0.288121	0.265659	0.0138332	0.0134818
					0.273771	0.157396	0.0142448	0.0151709			0.290305	0.273724	0.015106	0.0148047
					0.290835	0.155833	0.0098985	0.0148742			0.288142	0.276441	0.0114389	0.0139016
					0.279329	0.15796	0.010468	0.0139308			0.296288	0.274493	0.0134604	0.0122947
					0.283822	0.155368	0.0115303	0.0163752			0.287984	0.276161	0.011679	0.0148141
					0.276919	0.160684	0.0115271	0.0155709			0.298472	0.273265	0.0137866	0.0158052
					0.278469	0.159208	0.0098575	0.0148182			0.282973	0.270697	0.0106796	0.0147496
					0.265791	0.163967	0.010532	0.0151665			0.288012	0.26107	0.0129469	0.0129239
					0.289242	0.149275	0.014046	0.0132853			0.290069	0.268536	0.0123219	0.0153247
					0.274741	0.161677	0.010137	0.0129524			0.29596	0.274252	0.0120358	0.0134221
					0.281532	0.156609	0.0112453	0.0149564			0.288373	0.270295	0.011799	0.0128465
					0.279781	0.15393	0.0104022	0.0151781			0.302265	0.259079	0.0114812	0.0140204
					0.286219	0.15031	0.0132318	0.0138309			0.283946	0.284859	0.012829	0.0159829
					0.278652	0.160731	0.0114067	0.0166212			0.297454	0.271298	0.011333	0.0138136
					0.277196	0.159657	0.0112793	0.013632			0.277744	0.25799	0.0121962	0.0153145
					0.288017	0.160732	0.010123	0.0130168			0.289742	0.27247	0.0105964	0.0130631
					0.289828	0.160977	0.0126429	0.0154663			0.293441	0.270466	0.0113358	0.0119931
					0.276389	0.154941	0.0146097	0.0116314			0.284161	0.274831	0.0120099	0.0148813
					0.284683	0.167498	0.0134681	0.0159009			0.292002	0.271117	0.0111894	0.0131465
					0.272719	0.156634	0.0102745	0.0134909			0.274301	0.273347	0.0138792	0.0141041
					0.275639	0.152102	0.0139424	0.015138			0.287699	0.279616	0.0101277	0.0155103
					0.273102	0.155308	0.0131754	0.0155888			0.291284	0.285367	0.0132613	0.0158738
					0.280888	0.15957	0.0116312	0.0148536			0.281814	0.275345	0.0127333	0.0155723
					0.286368	0.154933	0.0117043	0.0137113			0.285428	0.26977	0.00936513	0.0160356
					0.283505	0.167035	0.0135044	0.0137053			0.287536	0.270799	0.0120855	0.015271
					0.281018	0.160902	0.012425	0.0151237			0.293703	0.268294	0.0114388	0.0127982
					0.275679	0.157955	0.0109703	0.0135733			0.288372	0.279043	0.0132523	0.0140567
					0.279435	0.15751	0.0140537	0.015611			0.299198	0.277795	0.0122256	0.015127
					0.291312	0.157106	0.0130822	0.0153432			0.293239	0.270505	0.0139739	0.0146764
					0.274061	0.15908	0.011937	0.0153696			0.289284	0.27234	0.0115372	0.0140713
					0.282943	0.158823	0.0115	0.0130178			0.287932	0.267876	0.0110126	0.0136767
					0.280379	0.159665	0.0122158	0.0129158			0.295317	0.276392	0.0112674	0.0128708
					0.280412	0.161596	0.0129448	0.0143586			0.275232	0.257738	0.0132594	0.0125324
					0.279047	0.152439	0.0126952	0.0144714			0.294718	0.276441	0.0133229	0.0126503
					0.284324	0.158738	0.0129716	0.013389			0.291744	0.26672	0.0123981	0.0140448
					0.277021	0.154944	0.0123118	0.0133683			0.293618	0.26904	0.013009	0.0139572
					0.294073	0.169516	0.0113832	0.0153068			0.297375	0.277753	0.012096	0.0160259
					0.281724	0.150462	0.013084	0.0176096			0.282712	0.272578	0.0134222	0.0132721
					0.281786	0.161978	0.0123746	0.013799			0.286699	0.273033	0.0111021	0.0159012
					0.276688	0.159962	0.0134597	0.0123155			0.281614	0.275749	0.0143296	0.0155852
					0.276496	0.154779	0.0118688	0.0120877			0.282659	0.275014	0.0145663	0.0158679
					0.281373	0.149261	0.0125065	0.016799			0.286019	0.265392	0.011323	0.0136489
					0.284961	0.15283	0.011607	0.0150155			0.294365	0.280191	0.0129672	0.0143137
					0.281352	0.162965	0.0108431	0.0145937			0.28739	0.268211	0.0125968	0.0150277
					0.282391	0.165044	0.0135036	0.0128755			0.280198	0.268883	0.0114268	0.0142412
					0.276255	0.152156	0.0121283	0.0137161			0.294964	0.276627	0.0119887	0.0144757
					0.288263	0.163212	0.0121647	0.013915			0.293927	0.277879	0.00915811	0.0132006
					0.275911	0.160558	0.0123113	0.0150066			0.287803	0.276165	0.0134918	0.0157506
					0.277766	0.154506	0.0140482	0.014793			0.287361	0.265474	0.0128243	0.0141125
					0.276082	0.151227	0.0116379	0.0132157			0.29461	0.271905	0.0121952	0.0153152
					0.285707	0.162248	0.0137681	0.0109205			0.290035	0.272136	0.00883212	0.0134721
					0.290708	0.16857	0.0106785	0.0127415			0.290458	0.273508	0.011446	0.0143657
					0.27535	0.156904	0.0120814	0.0140605			0.292987	0.26477	0.0121258	0.0136857
					0.284077	0.163056	0.0101196	0.0143232			0.28236	0.266726	0.0105578	0.0141369
					0.277297	0.162878	0.0120975	0.0142544			0.276741	0.268058	0.0120916	0.0144158
					0.283519	0.152355	0.0108524	0.0149358			0.288582	0.267347	0.0127777	0.0145834
					0.279904	0.16097	0.0120198	0.0128906			0.283463	0.272589	0.0140226	0.0150165
					0.280794	0.160864	0.0114287	0.0127802			0.275994	0.277585	0.0125171	0.0144463
					0.285857	0.168429	0.0112835	0.0146307			0.285333	0.279654	0.0113288	0.0143708
					0.290055	0.160804	0.0131149	0.0133247			0.293594	0.278887	0.0119956	0.011236
					0.288362	0.16102	0.0121798	0.0138179			0.292709	0.275618	0.0106418	0.0142648
					0.286942	0.15898	0.0112301	0.0134235			0.295946	0.271442	0.0134549	0.0141185
					0.278174	0.159103	0.0137924	0.0133416			0.295605	0.270823	0.011656	0.0155802
					0.276703	0.154034	0.0122151	0.0137059			0.288319	0.279096	0.0147419	0.0139648
					0.289943	0.162943	0.013203	0.0125049			0.292129	0.271296	0.0111999	0.0139142
					0.282025	0.152449	0.0125067	0.0126636			0.28593	0.273274	0.0126406	0.0136394
					0.287622	0.15684	0.0124338	0.0126087			0.288341	0.276788	0.0122239	0.0135326
					0.285175	0.143034	0.0114779	0.0150674			0.286346	0.280582	0.0136359	0.0136538
					0.276524	0.161798	0.0110711	0.0163376			0.289895	0.275065	0.0113311	0.0146692
					0.282174	0.161143	0.0136739	0.0111063			0.29353	0.282304	0.0139226	0.0123226
					0.285887	0.171005	0.0134634	0.0144861			0.292232	0.267462	0.0111658	0.0133526
					0.270316	0.163622	0.0124659	0.0113504			0.295315	0.269498	0.0138334	0.0147336
					0.28579	0.157044	0.0114263	0.0129632			0.285728	0.273154	0.0125862	0.0159219
					0.275856	0.16554	0.0120607	0.016055			0.283452	0.278206	0.012915	0.013919
					0.27831	0.162305	0.0113853	0.0139292			0.285066	0.270187	0.0130965	0.0136965
					0.280845	0.158474	0.0114034	0.0136316			0.296528	0.283356	0.0160605	0.0140501
					0.282403	0.160274	0.0125384	0.0111205			0.292809	0.281153	0.0125814	0.0152215
					0.284076	0.155407	0.0116512	0.0131412			0.288432	0.269666	0.0120683	0.0145051
					0.282315	0.155091	0.0123748	0.0133254			0.296048	0.273165	0.0118759	0.012899
					0.281149	0.159658	0.0139631	0.0156522			0.294842	0.273182	0.0131416	0.0143176
					0.275807	0.15728	0.0117682	0.0133414			0.2878	0.276571	0.0140482	0.0109221
					0.289448	0.151447	0.0123189	0.015078			0.2907	0.276678	0.0110428	0.0139503
					0.285185	0.160071	0.0104628	0.013804			0.282824	0.276406	0.0108684	0.0126048
					0.295064	0.161696	0.0109239	0.0139665			0.293362	0.270844	0.0131063	0.0133957
					0.281967	0.163397	0.0116839	0.0135867			0.278385	0.266617	0.0104905	0.0147761
					0.281924	0.162171	0.0140767	0.0141422			0.293315	0.273887	0.0130403	0.0143941
					0.286724	0.157467	0.0130592	0.0165676			0.280846	0.278776	0.0128247	0.015385
					0.280536	0.152355	0.0175944	0.0145553			0.280216	0.271796	0.0138812	0.0149375
					0.282482	0.169677	0.0124347	0.0123203			0.284306	0.269719	0.0128597	0.0141649
					0.276373	0.166548	0.0118719	0.0138572			0.290168	0.279371	0.0115806	0.0143967
					0.28363	0.159512	0.0129405	0.0133907			0.287423	0.269623	0.014147	0.013742
					0.276693	0.153444	0.013562	0.0126718			0.292148	0.272104	0.00836909	0.0150819
					0.278735	0.160886	0.015035	0.0148353			0.282785	0.274267	0.0123473	0.0140063
					0.283272	0.157191	0.0114354	0.0126122			0.2818	0.263531	0.0112816	0.0135617
					0.275084	0.160086	0.0115054	0.0109655			0.294028	0.269491	0.0100187	0.0147305
					0.284343	0.156708	0.0107017	0.0157381			0.293197	0.274554	0.0120157	0.0153535
					0.288368	0.162727	0.0140617	0.0141746			0.289252	0.272138	0.0137932	0.0142599
					0.288015	0.16696	0.0118856	0.0114303			0.296232	0.276992	0.0140991	0.0170263
					0.288284	0.161171	0.0111059	0.0124151			0.295818	0.289383	0.0124337	0.0132352
					0.280816	0.166441	0.0123469	0.0152507			0.288411	0.268744	0.0135488	0.011782
					0.288322	0.161205	0.0131209	0.0126346			0.293151	0.270186	0.0130004	0.0135837
					0.283984	0.1555	0.0128152	0.0124353			0.290961	0.275031	0.0117081	0.0139957
					0.280713	0.154058	0.0119885	0.0137907			0.2893	0.277618	0.0107768	0.0153827
					0.275391	0.167003	0.0116387	0.0166608			0.288171	0.264896	0.0153923	0.014564
					0.273637	0.169896	0.0124903	0.0141318			0.286747	0.280559	0.0147774	0.0144801
					0.284157	0.163485	0.0102541	0.0149954			0.277003	0.266541	0.0120977	0.0153424
					0.288013	0.153106	0.0126301	0.0144492			0.286383	0.264951	0.0127831	0.0151112
					0.286322	0.153034	0.0118636	0.0126646			0.288976	0.272259	0.0107643	0.0138842
					0.275062	0.160761	0.0121014	0.0137309			0.287283	0.278823	0.0136485	0.0132556
					0.283056	0.161313	0.0137741	0.0143886			0.284304	0.26592	0.0120718	0.0139411
					0.282502	0.155121	0.0137071	0.0129152			0.288285	0.279039	0.0121645	0.0152992
					0.279654	0.165647	0.0138029	0.0130177			0.296756	0.276544	0.0121531	0.0140471
					0.276495	0.166908	0.0122791	0.0138638			0.288504	0.278722	0.0138054	0.0141935
					0.278636	0.164184	0.0128582	0.014299			0.282523	0.266784	0.0113961	0.0101072
					0.286876	0.168926	0.00980805	0.0130674			0.284803	0.276941	0.0151944	0.0120989
					0.287148	0.164886	0.0110884	0.0146436			0.287208	0.270415	0.0111674	0.0148061
					0.28969	0.163965	0.0141571	0.0154697			0.313696	0.269662	0.0125276	0.0124346
					0.274782	0.157227	0.0123437	0.0128179			0.287902	0.274084	0.0129468	0.0143725
					0.282036	0.15595	0.0114936	0.0147646			0.292092	0.259451	0.0115691	0.0149705
					0.291259	0.154242	0.0120457	0.0148426			0.285244	0.250177	0.0120967	0.0144348
					0.28572	0.163123	0.0111888	0.0143866			0.282593	0.26652	0.0102838	0.0155552
					0.274823	0.160739	0.0108248	0.0131444			0.291728	0.271357	0.00965337	0.0141949
					0.284817	0.159262	0.0125693	0.0144577			0.285546	0.26336	0.0126259	0.0156881
					0.288125	0.164563	0.0118295	0.012918			0.289574	0.268768	0.0132456	0.0123362
					0.282108	0.15937	0.0129212	0.0151791			0.291439	0.275477	0.0123496	0.0158389
					0.275121	0.160944	0.0122412	0.0135222			0.300171	0.281533	0.0141044	0.0135831
					0.278337	0.160505	0.0134039	0.0140153			0.281539	0.273618	0.012089	0.0147585
					0.272477	0.1607	0.0120336	0.0173207			0.28814	0.268936	0.0123599	0.0131799
					0.277678	0.160492	0.0144187	0.0151221			0.288073	0.281704	0.0135221	0.0126189
					0.275181	0.159257	0.0130876	0.015697			0.285339	0.279376	0.0130695	0.0153143
					0.273565	0.15823	0.0124963	0.0138589			0.296265	0.27014	0.0118869	0.0156148
					0.27016	0.161963	0.0122231	0.0151084			0.284849	0.283767	0.0132096	0.0159019
					0.294771	0.159882	0.0135125	0.0123415			0.299242	0.276558	0.0146372	0.0135116
					0.280264	0.157899	0.0119865	0.0130688			0.298168	0.267612	0.0135145	0.015487
					0.278481	0.156452	0.0137629	0.0130104			0.29281	0.272254	0.0111781	0.0172634
					0.278208	0.152773	0.0137631	0.0157376			0.292167	0.269061	0.0119005	0.0134524
					0.272226	0.158952	0.0117327	0.0142337			0.285194	0.274022	0.0132944	0.0149288
					0.293742	0.154827	0.0105247	0.0154938			0.287507	0.273872	0.013012	0.0145091
					0.268724	0.151184	0.0107421	0.0142155			0.283614	0.26191	0.0120342	0.0143227
					0.28076	0.163605	0.0118542	0.0143399			0.287372	0.290887	0.0110015	0.016202
					0.290426	0.166492	0.0141409	0.0139808			0.291228	0.275867	0.0132392	0.0160092
					0.272161	0.164756	0.0102071	0.0130289			0.277027	0.275899	0.0107918	0.0133547
					0.296106	0.154522	0.0116368	0.0127615			0.307055	0.272131	0.0118965	0.0143227
					0.284415	0.164972	0.0127874	0.0136492			0.287199	0.282659	0.0130898	0.0161486
					0.276238	0.158816	0.0122905	0.0125754			0.291086	0.280879	0.0142861	0.0142704
					0.273291	0.153427	0.0125599	0.0118196			0.276387	0.278619	0.0106049	0.0156745
					0.281422	0.154789	0.0126476	0.0147532			0.282968	0.26625	0.0125897	0.0150749
					0.283805	0.157762	0.011566	0.0140413			0.289909	0.277046	0.0134103	0.0136377
					0.287979	0.153421	0.0128744	0.0127685			0.298738	0.256271	0.013858	0.0148623
					0.281957	0.161912	0.0129918	0.0141511			0.286447	0.263275	0.0145557	0.0140725
					0.288698	0.163374	0.00883998	0.0140219			0.286402	0.267558	0.0123456	0.0153008
					0.2904	0.161233	0.0135276	0.014066			0.284414	0.272604	0.0128359	0.0157471
					0.276816	0.160548	0.0125661	0.0138976			0.288985	0.264997	0.0118355	0.0171734
					0.292407	0.158769	0.0118364	0.0159403			0.287985	0.27704	0.012427	0.0158471
					0.279744	0.163361	0.0102964	0.0147205			0.285027	0.279523	0.012272	0.0147115
					0.289913	0.164483	0.0125842	0.013178			0.292856	0.276635	0.0101513	0.0143884
					0.272351	0.161419	0.0128634	0.0152152			0.282721	0.274388	0.0127739	0.0133657
					0.282925	0.161137	0.0118288	0.0154431			0.291719	0.268243	0.0109863	0.0150252
					0.287237	0.155564	0.0129232	0.0145882			0.289945	0.280529	0.00984894	0.0139266
					0.276207	0.168924	0.0113938	0.0163281			0.292564	0.273675	0.0122805	0.0145394
					0.28719	0.153419	0.0131359	0.0143717			0.289473	0.280358	0.0118971	0.0140048
					0.288634	0.163556	0.0109873	0.0157111			0.273723	0.289878	0.0130317	0.0150258
					0.273327	0.156315	0.0124571	0.0150875			0.296613	0.278225	0.0143757	0.0154305
					0.290337	0.15502	0.0120199	0.0138263			0.287788	0.262941	0.0117168	0.014915
					0.276598	0.151043	0.0129623	0.016703			0.279594	0.279689	0.0116261	0.0142845
					0.279734	0.155652	0.011812	0.0169385			0.293106	0.272584	0.0116764	0.0150586
					0.2722	0.161674	0.0111587	0.014834			0.293119	0.274076	0.0117481	0.0132584
					0.287055	0.160046	0.0110168	0.0139222			0.287724	0.268774	0.0115453	0.0140445
					0.276539	0.165949	0.0132058	0.012541			0.284194	0.265475	0.0106034	0.0142937
					0.273445	0.159314	0.0131445	0.0128116			0.298017	0.272594	0.0129099	0.0138738
					0.273001	0.15716	0.0114514	0.0156631			0.29187	0.270989	0.0109825	0.014299
					0.287726	0.156884	0.0117485	0.0150092			0.295021	0.272209	0.015032	0.0141906
					0.285798	0.151702	0.0120622	0.0110889			0.278156	0.269963	0.0129826	0.0167829
					0.275465	0.160296	0.011601	0.0142081			0.290755	0.275166	0.0116943	0.0135477
					0.274274	0.159172	0.0116309	0.0155517			0.291687	0.265909	0.0128453	0.0152355
