rp1214	rp2232	sub1	lap1_20_samp	lap1_19_samp	lap1_18_samp	lap1_17_samp	cur1_21_samp	cur1_20_samp	cur1_19_samp	cur1_18_samp	cur1_17_samp	lap1_21_samp
			1.94044	1.40029	1.26908	1.39918	-0.000745685	-0.000944075	-0.000911553	-0.000831817	-0.000865211	1.08816
			1.93965	1.40029	1.26908	1.39918	-0.000807747	-0.00080562	-0.000685994	-0.000745682	-0.000755808	1.08816
			1.93886	1.40029	1.26908	1.39918	-0.000815582	-0.000711359	-0.000818092	-0.000793871	-0.000782803	1.08816
			1.93807	1.40029	1.26908	1.39918	-0.000788534	-0.000956438	-0.000643547	-0.000771756	-0.000786289	1.08816
			1.93728	1.40029	1.26908	1.39918	-0.000654314	-0.00059576	-0.000832995	-0.000782799	-0.000767774	1.08816
			1.93649	1.40029	1.26908	1.39918	-0.000852743	-0.000916607	-0.000846032	-0.000815122	-0.000922736	1.08816
			1.93571	1.40029	1.26908	1.39918	-0.000804594	-0.00086531	-0.000917266	-0.000725389	-0.000726495	1.08816
			1.93492	1.40029	1.26908	1.39918	-0.000726392	-0.000891876	-0.000664738	-0.000917654	-0.000739084	1.08816
			1.93413	1.40029	1.26908	1.39918	-0.000879594	-0.00083611	-0.000856931	-0.000841177	-0.000726755	1.08816
			1.93334	1.40029	1.26908	1.39918	-0.000722164	-0.000783628	-0.000675381	-0.000685857	-0.000841533	1.08816
			1.93255	1.40029	1.26908	1.39918	-0.000908096	-0.0008128	-0.00103677	-0.000852909	-0.000781772	1.08816
			1.93176	1.40029	1.26908	1.39918	-0.000821168	-0.000954555	-0.000874071	-0.00090881	-0.000847902	1.08816
			1.93097	1.40029	1.26908	1.39918	-0.000778761	-0.000727422	-0.000751157	-0.000875891	-0.000724177	1.08816
			1.93018	1.40029	1.26908	1.39918	-0.000646406	-0.000952912	-0.000945795	-0.00070181	-0.000771103	1.08816
			1.92939	1.40029	1.26908	1.39918	-0.000533826	-0.000602273	-0.00087022	-0.000576001	-0.00097611	1.08816
			1.9286	1.40029	1.26908	1.39918	-0.00083175	-0.000772408	-0.000587533	-0.00087923	-0.000803625	1.08816
			1.92781	1.40029	1.26908	1.39918	-0.000788748	-0.000791177	-0.000701295	-0.00076055	-0.000720894	1.08816
			1.92702	1.40029	1.26908	1.39918	-0.000770141	-0.000874247	-0.000809028	-0.000839007	-0.00103095	1.08816
			1.92624	1.40029	1.26908	1.39918	-0.00079856	-0.000834991	-0.000786143	-0.000650246	-0.00081319	1.08816
			1.92545	1.40029	1.26908	1.39918	-0.00087082	-0.00104055	-0.000629802	-0.000938505	-0.000960452	1.08816
			1.92466	1.40029	1.26908	1.39918	-0.000857825	-0.000940662	-0.000878858	-0.000816813	-0.000809112	1.08816
			1.92387	1.40029	1.26908	1.39918	-0.000849972	-0.000554597	-0.00107241	-0.000665155	-0.000834611	1.08816
			1.92308	1.40029	1.26908	1.39918	-0.000915916	-0.000813545	-0.000617133	-0.00102431	-0.000677013	1.08816
			1.92229	1.40029	1.26908	1.39918	-0.000891461	-0.000813361	-0.000911785	-0.000754252	-0.000849765	1.08816
			1.9215	1.40029	1.26908	1.39918	-0.000634195	-0.00077203	-0.000885052	-0.000854911	-0.000876279	1.08816
			1.92071	1.40029	1.26908	1.39918	-0.000826639	-0.000684987	-0.00100378	-0.000887215	-0.000927095	1.08816
			1.91992	1.40029	1.26908	1.39918	-0.000653247	-0.000880749	-0.000671654	-0.000818132	-0.000571231	1.08816
			1.91913	1.40029	1.26908	1.39918	-0.000640871	-0.000802532	-0.000727183	-0.000713051	-0.000822626	1.08816
			1.91834	1.40029	1.26908	1.39918	-0.000604179	-0.000741205	-0.000867082	-0.00068093	-0.00119241	1.08816
			1.91755	1.40029	1.26908	1.39918	-0.000755529	-0.00068903	-0.000781201	-0.000957574	-0.000880557	1.08816
			1.91677	1.40029	1.26908	1.39918	-0.000987235	-0.000753843	-0.000963253	-0.000878171	-0.000639347	1.08816
			1.91598	1.40029	1.26908	1.39918	-0.000653756	-0.000783513	-0.000938678	-0.000775973	-0.000922233	1.08816
			1.91519	1.40029	1.26908	1.39918	-0.000921502	-0.000985431	-0.000954869	-0.00109248	-0.000817651	1.08816
			1.9144	1.40029	1.26908	1.39918	-0.000809413	-0.000741609	-0.000523872	-0.000883295	-0.000766723	1.08816
			1.91361	1.40029	1.26908	1.39918	-0.000827375	-0.000765612	-0.000819267	-0.000671022	-0.000866858	1.08816
			1.91282	1.40029	1.26908	1.39918	-0.00102415	-0.000852026	-0.000949745	-0.000788733	-0.000712968	1.08816
			1.91203	1.40029	1.26908	1.39918	-0.000794224	-0.000818175	-0.000776133	-0.000966322	-0.00101086	1.08816
			1.91124	1.40029	1.26908	1.39918	-0.000966563	-0.000823789	-0.000773849	-0.000791641	-0.00071565	1.08816
			1.91045	1.40029	1.26908	1.39918	-0.00060101	-0.000977743	-0.000862904	-0.000594639	-0.000902301	1.08816
			1.90966	1.40029	1.26908	1.39918	-0.000732763	-0.000661006	-0.00060623	-0.000686665	-0.00085587	1.08816
			1.90887	1.40029	1.26908	1.39918	-0.000808365	-0.000692257	-0.000776427	-0.000874421	-0.000643101	1.08816
			1.90808	1.40029	1.26908	1.39918	-0.000952626	-0.000819523	-0.000828871	-0.000578426	-0.000795209	1.08816
			1.9073	1.40029	1.26908	1.39918	-0.000727284	-0.000756109	-0.00091823	-0.000450585	-0.000678251	1.08816
			1.90651	1.40029	1.26908	1.39918	-0.000863142	-0.000530561	-0.000640158	-0.000645853	-0.000920328	1.08816
			1.90574	1.40029	1.26908	1.39918	-0.000757461	-0.00107788	-0.000744887	-0.00092314	-0.000755674	1.08816
			1.90508	1.40029	1.26908	1.39918	-0.000731886	-0.000766794	-0.000927576	-0.00104058	-0.00113293	1.08816
			1.90442	1.40029	1.26908	1.39918	-0.000772993	-0.000826921	-0.000521658	-0.00080882	-0.000759157	1.08816
			1.90377	1.40029	1.26908	1.39918	-0.000689463	-0.000812207	-0.00064107	-0.000902381	-0.000680544	1.08816
			1.90311	1.40029	1.26908	1.39918	-0.000969814	-0.000812208	-0.000733747	-0.00076317	-0.000733287	1.08816
			1.90246	1.40029	1.26908	1.39918	-0.000979518	-0.000724912	-0.000769702	-0.00106665	-0.000840699	1.08816
			1.9018	1.40029	1.26908	1.39918	-0.000755502	-0.000972176	-0.000552634	-0.000971664	-0.000912465	1.08816
			1.90115	1.40029	1.26908	1.39918	-0.00104354	-0.000972271	-0.000968636	-0.000898812	-0.000956093	1.08816
			1.90049	1.40029	1.26908	1.39918	-0.000880971	-0.00100706	-0.000861858	-0.000843465	-0.000685916	1.08816
			1.89984	1.40029	1.26908	1.39918	-0.000798954	-0.000715507	-0.00101371	-0.000747599	-0.000555088	1.08816
			1.89918	1.40029	1.26908	1.39918	-0.000886763	-0.000855693	-0.00104489	-0.00100279	-0.000921205	1.08816
			1.89852	1.40029	1.26908	1.39918	-0.000902317	-0.000743368	-0.000933996	-0.000653988	-0.000624039	1.08816
			1.89787	1.40029	1.26908	1.39918	-0.000594585	-0.000907918	-0.00077648	-0.000855403	-0.000751911	1.08816
			1.89721	1.40029	1.26908	1.39918	-0.000788501	-0.000953383	-0.000674362	-0.000997718	-0.000889478	1.08816
			1.89656	1.40029	1.26908	1.39918	-0.000825634	-0.00086823	-0.000807979	-0.000640922	-0.000559191	1.08816
			1.8959	1.40029	1.26908	1.39918	-0.000763066	-0.00113161	-0.000827233	-0.0009093	-0.000892052	1.08816
			1.89525	1.40029	1.26908	1.39918	-0.000769968	-0.000997083	-0.00115036	-0.00105918	-0.000755656	1.08816
			1.89459	1.40029	1.26908	1.39918	-0.000898252	-0.000771281	-0.000873041	-0.000774451	-0.000811615	1.08816
			1.89394	1.40029	1.26908	1.39918	-0.000739325	-0.000653536	-0.000813304	-0.000699735	-0.000817684	1.08816
			1.89328	1.40029	1.26908	1.39918	-0.000654625	-0.000874606	-0.000792099	-0.000728229	-0.000791953	1.08816
			1.89262	1.40029	1.26908	1.39918	-0.000829262	-0.00103219	-0.000839361	-0.000728524	-0.000671248	1.08816
			1.89197	1.40029	1.26908	1.39918	-0.000729671	-0.000860763	-0.000657567	-0.000727621	-0.000912343	1.08816
			1.89131	1.40029	1.26908	1.39918	-0.000903333	-0.0009673	-0.000894266	-0.000828784	-0.000719068	1.08816
			1.89066	1.40029	1.26908	1.39918	-0.00064084	-0.000917331	-0.000880569	-0.000951293	-0.000692863	1.08816
			1.89	1.40029	1.26908	1.39918	-0.000603324	-0.000728128	-0.000860752	-0.000499497	-0.00105788	1.08816
			1.88935	1.40029	1.26908	1.39918	-0.000633063	-0.000787726	-0.000574531	-0.000863834	-0.00079109	1.08816
			1.88869	1.40029	1.26908	1.39918	-0.000934215	-0.000881655	-0.000685749	-0.000748846	-0.000828106	1.08816
			1.88803	1.40029	1.26908	1.39918	-0.000867458	-0.00112116	-0.000846019	-0.000593415	-0.000690058	1.08816
			1.88738	1.40029	1.26908	1.39918	-0.000728007	-0.000747816	-0.000953807	-0.000950515	-0.000818429	1.08816
			1.88672	1.40029	1.26908	1.39918	-0.000870525	-0.000808262	-0.000711511	-0.00076245	-0.00085939	1.08816
			1.88607	1.40029	1.26908	1.39918	-0.000991727	-0.000781756	-0.00104768	-0.000910075	-0.00105982	1.08816
			1.88541	1.40029	1.26908	1.39918	-0.0011293	-0.000741724	-0.000716088	-0.000762013	-0.000440483	1.08816
			1.88476	1.40029	1.26908	1.39918	-0.000888843	-0.00086704	-0.00109623	-0.000545061	-0.000721699	1.08816
			1.8841	1.40029	1.26908	1.39918	-0.000754098	-0.000673849	-0.000893225	-0.00108259	-0.000796382	1.08816
			1.88345	1.40029	1.26908	1.39918	-0.000650975	-0.000754478	-0.000962155	-0.000744261	-0.000873513	1.08816
			1.88279	1.40029	1.26908	1.39918	-0.000954443	-0.000869019	-0.00056529	-0.000634575	-0.000685084	1.08816
			1.88213	1.40029	1.26908	1.39918	-0.000581772	-0.000797013	-0.000870819	-0.000778623	-0.000612429	1.08816
			1.88148	1.40029	1.26908	1.39918	-0.000684567	-0.00078494	-0.000897206	-0.000808225	-0.00090857	1.08816
			1.88082	1.40029	1.26908	1.39918	-0.00073715	-0.000928544	-0.000755636	-0.000874055	-0.000851221	1.08816
			1.88017	1.40029	1.26908	1.39918	-0.000397244	-0.000899623	-0.000783358	-0.000807324	-0.000940828	1.08816
			1.87951	1.40029	1.26908	1.39918	-0.000621305	-0.000825038	-0.000869371	-0.000870876	-0.000967851	1.08816
			1.87886	1.40029	1.26908	1.39918	-0.00094307	-0.000868553	-0.000945074	-0.000909123	-0.00110088	1.08816
			1.8782	1.40029	1.26908	1.39918	-0.000888888	-0.000729937	-0.000826076	-0.000719387	-0.000854412	1.08816
			1.87755	1.40029	1.26908	1.39918	-0.000731668	-0.000885237	-0.000910439	-0.000792095	-0.000854897	1.08816
			1.87689	1.40029	1.26908	1.39918	-0.000675206	-0.000767127	-0.000889232	-0.000723033	-0.000878223	1.08816
			1.87623	1.40029	1.26908	1.39918	-0.000928605	-0.000968831	-0.000699872	-0.000932091	-0.000699446	1.08816
			1.87558	1.40029	1.26908	1.39918	-0.000898096	-0.000880874	-0.000831045	-0.000721395	-0.000807735	1.08816
			1.87492	1.40029	1.26908	1.39918	-0.000694453	-0.000862821	-0.000835348	-0.000862334	-0.000705155	1.08816
			1.87427	1.40029	1.26908	1.39918	-0.000790995	-0.000586821	-0.00063069	-0.000811614	-0.000806926	1.08816
			1.87361	1.40029	1.26908	1.39918	-0.000885097	-0.000867183	-0.000742809	-0.000934961	-0.00067266	1.08816
			1.87296	1.40029	1.26908	1.39918	-0.000778225	-0.000886855	-0.000771136	-0.000713462	-0.000878902	1.08816
			1.8723	1.40029	1.26908	1.39918	-0.00076798	-0.000930083	-0.000841807	-0.00084483	-0.000874858	1.08816
			1.87165	1.40029	1.26908	1.39918	-0.000955177	-0.000868279	-0.000842204	-0.000881869	-0.00106945	1.08816
			1.87099	1.40029	1.26908	1.39918	-0.00100065	-0.000948791	-0.000870122	-0.000755768	-0.000849667	1.08816
			1.87033	1.40029	1.26908	1.39918	-0.000695788	-0.000815068	-0.000769188	-0.000836759	-0.000914719	1.08816
			1.86968	1.40029	1.26908	1.39918	-0.000902526	-0.000861709	-0.000700013	-0.000973876	-0.000897754	1.08816
			1.86902	1.40029	1.26908	1.39918	-0.000926994	-0.000938441	-0.000923051	-0.000812217	-0.000961737	1.08816
			1.86837	1.40029	1.26908	1.39918	-0.000848934	-0.000960393	-0.000886122	-0.000905925	-0.000780622	1.08816
			1.86771	1.40029	1.26908	1.39918	-0.000629276	-0.000932278	-0.000988641	-0.000809789	-0.00089853	1.08816
			1.86706	1.40029	1.26908	1.39918	-0.000717531	-0.000812692	-0.000777891	-0.00084936	-0.0010086	1.08816
			1.8664	1.40029	1.26908	1.39918	-0.000832608	-0.000699792	-0.000674167	-0.000689016	-0.000602135	1.08816
			1.86574	1.40029	1.26908	1.39918	-0.000839531	-0.000882739	-0.000803148	-0.000971659	-0.000721667	1.08816
			1.86509	1.40029	1.26908	1.39918	-0.0009314	-0.000993081	-0.000971589	-0.000878357	-0.000866554	1.08816
			1.86443	1.40029	1.26908	1.39918	-0.000769316	-0.000810583	-0.000933009	-0.000737366	-0.000948683	1.08816
			1.86378	1.40029	1.26908	1.39918	-0.000726693	-0.000840824	-0.000610351	-0.000812958	-0.000829582	1.08816
			1.86312	1.40029	1.26908	1.39918	-0.000866572	-0.000988723	-0.000937469	-0.000903105	-0.000851216	1.08816
			1.86247	1.40029	1.26908	1.39918	-0.000553113	-0.000887272	-0.000844044	-0.0007713	-0.000957681	1.08816
			1.86181	1.40029	1.26908	1.39918	-0.000808004	-0.000983528	-0.000774837	-0.00092612	-0.000752742	1.08816
			1.86116	1.40029	1.26908	1.39918	-0.000861103	-0.000870374	-0.000869989	-0.000720646	-0.000979952	1.08816
			1.8605	1.40029	1.26908	1.39918	-0.000808302	-0.000852763	-0.000850009	-0.000878821	-0.000771623	1.08816
			1.85984	1.40029	1.26908	1.39918	-0.000640417	-0.00106642	-0.00056163	-0.000716877	-0.000651618	1.08816
			1.85919	1.40029	1.26908	1.39918	-0.000837391	-0.00107591	-0.000750238	-0.000640004	-0.000770043	1.08816
			1.85853	1.40029	1.26908	1.39918	-0.000803125	-0.000949992	-0.0008244	-0.0007722	-0.000804631	1.08816
			1.85788	1.40029	1.26908	1.39918	-0.00071359	-0.000810557	-0.000620909	-0.00079249	-0.000770752	1.08816
			1.85722	1.40029	1.26908	1.39918	-0.00079787	-0.000606692	-0.000956711	-0.00081826	-0.000915744	1.08816
			1.85657	1.40029	1.26908	1.39918	-0.000818016	-0.000857746	-0.000745704	-0.000913621	-0.000704594	1.08816
			1.85591	1.40029	1.26908	1.39918	-0.000831778	-0.000626668	-0.000714594	-0.000890769	-0.000951593	1.08816
			1.85526	1.40029	1.26908	1.39918	-0.00069248	-0.000714531	-0.000901887	-0.000636913	-0.000934855	1.08876
			1.8546	1.40029	1.26908	1.39918	-0.000951694	-0.000978164	-0.000853222	-0.000792319	-0.000875655	1.0897
			1.85394	1.40029	1.26908	1.39918	-0.000730953	-0.000947865	-0.000791659	-0.000751112	-0.000781731	1.09064
			1.85329	1.40029	1.26908	1.39918	-0.000807371	-0.000890641	-0.000974013	-0.000799391	-0.0004448	1.09159
			1.85263	1.40029	1.26908	1.39918	-0.00074038	-0.000730892	-0.000705545	-0.00110325	-0.000608132	1.09253
			1.85198	1.40029	1.26908	1.39918	-0.00089735	-0.000703052	-0.000786398	-0.000592082	-0.000588293	1.09347
			1.85132	1.40029	1.26908	1.39918	-0.000977625	-0.000575467	-0.000768261	-0.000740516	-0.000798879	1.09441
			1.85067	1.40029	1.26908	1.39918	-0.000713018	-0.00087857	-0.000841841	-0.00084933	-0.000811936	1.09535
			1.85001	1.40029	1.26908	1.39918	-0.000625354	-0.000935816	-0.000886701	-0.000727234	-0.000777197	1.09629
			1.84936	1.40029	1.26908	1.39918	-0.000929221	-0.000726704	-0.000831523	-0.000731043	-0.000978407	1.09724
			1.8487	1.40029	1.26908	1.39918	-0.000773494	-0.000733878	-0.00089413	-0.000910986	-0.000941501	1.09818
			1.84804	1.40029	1.26908	1.39918	-0.000756746	-0.000792793	-0.000722013	-0.000939971	-0.000811514	1.09912
			1.84739	1.40029	1.26908	1.39918	-0.00088197	-0.000730562	-0.000835702	-0.000962516	-0.000835761	1.10006
			1.84673	1.40029	1.26908	1.39918	-0.000812117	-0.000875533	-0.000785938	-0.000627845	-0.000837178	1.101
			1.84608	1.40029	1.26908	1.39918	-0.000846763	-0.000779302	-0.000811224	-0.00070041	-0.000777604	1.10194
			1.84542	1.40029	1.26908	1.39918	-0.000978368	-0.000973603	-0.000660659	-0.000772794	-0.000832533	1.10289
			1.84477	1.40029	1.26908	1.39918	-0.000667344	-0.000819373	-0.000750785	-0.000895282	-0.000689644	1.10383
			1.84411	1.40029	1.26908	1.39918	-0.00101035	-0.000855957	-0.000898995	-0.000938902	-0.000907891	1.10477
			1.84345	1.40029	1.26908	1.39918	-0.000933695	-0.000769232	-0.000775864	-0.000928675	-0.000564785	1.10571
			1.8428	1.40029	1.26908	1.39918	-0.000771629	-0.000816188	-0.000732767	-0.000920388	-0.000786458	1.10665
			1.84214	1.40029	1.26908	1.39918	-0.000881696	-0.000802566	-0.000861627	-0.00078041	-0.000901458	1.10759
			1.84149	1.40029	1.26908	1.39918	-0.000874322	-0.000787751	-0.000819348	-0.000724998	-0.000924063	1.10854
			1.84083	1.40029	1.26908	1.39918	-0.000721783	-0.000886663	-0.0010319	-0.000855142	-0.000701133	1.10948
			1.8403	1.40029	1.26908	1.39918	-0.0009502	-0.00101459	-0.000993729	-0.000776306	-0.000838466	1.11042
			1.84029	1.40029	1.26908	1.39918	-0.000962149	-0.000980834	-0.000691351	-0.000752561	-0.000828027	1.11155
			1.84029	1.40029	1.26908	1.39918	-0.000928581	-0.00076296	-0.000514002	-0.000900188	-0.000843602	1.11287
			1.84029	1.40029	1.26908	1.39918	-0.000952043	-0.00103607	-0.000824068	-0.00080169	-0.000811238	1.1142
			1.84029	1.40029	1.26908	1.39918	-0.000875489	-0.000751228	-0.000836247	-0.000785329	-0.000683949	1.11552
			1.84029	1.40029	1.26908	1.39918	-0.000879552	-0.000930678	-0.000787053	-0.000811479	-0.000761699	1.11684
			1.84029	1.40029	1.26908	1.39918	-0.00101803	-0.000914045	-0.000982721	-0.000793289	-0.000581585	1.11817
			1.84029	1.40029	1.26908	1.39918	-0.00066137	-0.000583302	-0.00080735	-0.000980015	-0.000638735	1.11949
			1.84029	1.40029	1.26908	1.39918	-0.000879032	-0.00100557	-0.000976721	-0.000761064	-0.00105658	1.12081
			1.84029	1.40029	1.26908	1.39918	-0.00088178	-0.000836349	-0.000695793	-0.000875931	-0.000827863	1.12213
			1.84029	1.40029	1.26908	1.39918	-0.000758646	-0.000738175	-0.00097663	-0.000489577	-0.00069044	1.12346
			1.84029	1.40029	1.26908	1.39918	-0.000631972	-0.000837825	-0.000720965	-0.000726531	-0.000789043	1.12478
			1.84029	1.40029	1.26908	1.39918	-0.00074718	-0.000824521	-0.000866408	-0.000823982	-0.000932354	1.1261
			1.84029	1.40029	1.26908	1.39918	-0.000875271	-0.000706129	-0.000673923	-0.0006937	-0.00107482	1.12743
			1.84029	1.40029	1.26908	1.39918	-0.000706694	-0.000829244	-0.000708294	-0.000774169	-0.00078151	1.12875
			1.84029	1.40029	1.26908	1.39918	-0.000656078	-0.00074912	-0.000770231	-0.00074913	-0.000779402	1.13007
			1.84029	1.40029	1.26908	1.39918	-0.000880197	-0.000854067	-0.00088448	-0.000764419	-0.000728582	1.1314
			1.84029	1.40029	1.26908	1.39918	-0.00095397	-0.000666351	-0.000913671	-0.000719919	-0.000618456	1.13272
			1.84029	1.40029	1.26908	1.39918	-0.00101929	-0.000690703	-0.000980028	-0.000905547	-0.000778966	1.13404
			1.84029	1.40029	1.26908	1.39918	-0.000786081	-0.000755336	-0.000650696	-0.000859511	-0.000924627	1.13537
			1.84029	1.40029	1.26908	1.39918	-0.000923952	-0.000621536	-0.000547373	-0.000809555	-0.000598961	1.13674
			1.84029	1.40029	1.26908	1.39918	-0.000664344	-0.000609819	-0.000853391	-0.00102368	-0.00102366	1.13839
			1.84029	1.40029	1.26908	1.39918	-0.0011276	-0.0007907	-0.000769942	-0.000596861	-0.000947717	1.14004
			1.84029	1.40029	1.26908	1.39918	-0.000846504	-0.00101512	-0.000501066	-0.000423628	-0.000967689	1.14169
			1.84029	1.40029	1.26908	1.39918	-0.000691916	-0.000729497	-0.000875682	-0.000738674	-0.000935255	1.14334
			1.84029	1.40029	1.26908	1.39918	-0.000800652	-0.000895267	-0.00107369	-0.000636036	-0.000937515	1.145
			1.84029	1.40029	1.26908	1.39918	-0.000933284	-0.000965236	-0.000617146	-0.000897769	-0.000711235	1.14665
			1.84029	1.40029	1.26908	1.39918	-0.000883482	-0.000735154	-0.000769569	-0.00070166	-0.000592352	1.1483
			1.84029	1.40029	1.26908	1.39918	-0.000496217	-0.000780696	-0.000892783	-0.000828994	-0.000509864	1.14995
			1.84029	1.40029	1.26908	1.39918	-0.000885354	-0.000890322	-0.000793629	-0.000666976	-0.000732633	1.1516
			1.84029	1.40029	1.26908	1.39918	-0.000837178	-0.000851523	-0.00112483	-0.000643894	-0.000716952	1.15326
			1.84029	1.40029	1.26908	1.39918	-0.000538002	-0.000809418	-0.000704402	-0.000550397	-0.000592805	1.15491
			1.84029	1.40029	1.26908	1.39918	-0.000853397	-0.000770891	-0.000883391	-0.000807523	-0.000732592	1.15656
			1.84029	1.40029	1.26908	1.39918	-0.00031418	-0.000628642	-0.000925693	-0.000718319	-0.000744867	1.15821
			1.84029	1.40029	1.26908	1.39918	-0.000607001	-0.000565803	-0.000741147	-0.000748745	-0.000830531	1.15986
			1.84029	1.40029	1.26908	1.39918	-0.000728285	-0.000583715	-0.000839562	-0.00089338	-0.000840796	1.16152
			1.84029	1.40029	1.26908	1.39918	-0.000876112	-0.000708603	-0.000727244	-0.000704277	-0.000959795	1.16317
			1.84029	1.40029	1.26908	1.39918	-0.000945558	-0.000887473	-0.000772358	-0.000698754	-0.000897555	1.16482
			1.84029	1.40029	1.26908	1.39918	-0.000819667	-0.000503504	-0.000851966	-0.000549711	-0.000789086	1.16658
			1.84029	1.40029	1.26908	1.39918	-0.000677495	-0.000755978	-0.000720337	-0.000530102	-0.000965251	1.1684
			1.84029	1.40029	1.26908	1.39918	-0.000669703	-0.000653911	-0.000799609	-0.000813051	-0.00121101	1.17022
			1.84029	1.40029	1.26908	1.39918	-0.000767205	-0.00077158	-0.000646744	-0.000756381	-0.000600268	1.17204
			1.84029	1.40029	1.26908	1.39918	-0.000964523	-0.000749533	-0.000873591	-0.000781501	-0.000944931	1.17386
			1.84029	1.40029	1.26908	1.39918	-0.000846373	-0.000943937	-0.000874837	-0.000644929	-0.000757848	1.17569
			1.84029	1.40029	1.26908	1.39918	-0.000935055	-0.00110301	-0.000923591	-0.000870918	-0.000598027	1.17751
			1.84029	1.40029	1.26908	1.39918	-0.000771193	-0.000949238	-0.000831743	-0.000832141	-0.000766358	1.17933
			1.84029	1.40029	1.26908	1.39918	-0.000649958	-0.000689507	-0.000699815	-0.000820422	-0.000752408	1.18115
			1.84029	1.40029	1.26908	1.39918	-0.00080327	-0.000796946	-0.000883393	-0.000953732	-0.000822955	1.18297
			1.84029	1.40029	1.26908	1.39918	-0.000953402	-0.000850478	-0.000746454	-0.000580168	-0.000657825	1.18479
			1.84029	1.40029	1.26908	1.39918	-0.000630567	-0.00090564	-0.000694426	-0.000790462	-0.000754787	1.18662
