sub2e	tbasej22	rp610	rp1220	rp1112	jlap1_11	cur1_11
					0.158526	0.0174576
					0.163468	0.0166417
					0.149735	0.015822
					0.158199	0.0150115
					0.163405	0.0158432
					0.161862	0.0154369
					0.162642	0.0166181
					0.164433	0.0154929
					0.162012	0.01778
					0.16518	0.0155655
					0.155601	0.0166129
					0.161879	0.0147188
					0.158288	0.0142975
					0.161281	0.0150244
					0.163304	0.0153435
					0.159988	0.0151046
					0.166237	0.0155495
					0.153555	0.0156591
					0.159526	0.0173891
					0.163812	0.0147992
					0.159765	0.0163454
					0.162733	0.0176014
					0.162957	0.0161934
					0.162166	0.0169362
					0.163354	0.0169655
					0.162408	0.0158592
					0.164908	0.0144664
					0.169164	0.0148311
					0.169138	0.01704
					0.166962	0.0172337
					0.1586	0.0156164
					0.160397	0.0123419
					0.155199	0.016688
					0.159737	0.0147227
					0.154588	0.0149927
					0.163493	0.0156184
					0.163147	0.0181187
					0.158391	0.018067
					0.165168	0.0168833
					0.171214	0.0166189
					0.162108	0.0167262
					0.165325	0.0164504
					0.169133	0.0154043
					0.161762	0.0165353
					0.159206	0.0172275
					0.155753	0.0138493
					0.161476	0.0182325
					0.163316	0.016577
					0.165567	0.0154657
					0.163994	0.0175968
					0.152459	0.0169728
					0.166821	0.0171277
					0.159933	0.0171383
					0.153727	0.0180868
					0.157562	0.014441
					0.1589	0.0164826
					0.168	0.0160373
					0.157782	0.0153632
					0.169432	0.015057
					0.165573	0.0153523
					0.164669	0.0169787
					0.16775	0.0174309
					0.154203	0.0156147
					0.160059	0.0176078
					0.154738	0.0159987
					0.167675	0.0157072
					0.157976	0.0152574
					0.153704	0.0173625
					0.159384	0.0178081
					0.160841	0.0176979
					0.168359	0.0172308
					0.156508	0.0157895
					0.160752	0.0180607
					0.151677	0.0175921
					0.163771	0.0147729
					0.163581	0.0165856
					0.162476	0.0161075
					0.164298	0.0160632
					0.155035	0.0154065
					0.156093	0.0166028
					0.152274	0.0159059
					0.166911	0.0164609
					0.157357	0.0160138
					0.15691	0.0128019
					0.156932	0.0163196
					0.169979	0.0191913
					0.153781	0.0166324
					0.156808	0.0163097
					0.159661	0.0140411
					0.159634	0.0144611
					0.159428	0.0157612
					0.164566	0.017835
					0.162229	0.0137028
					0.161452	0.0147445
					0.160491	0.0158853
					0.164311	0.0161525
					0.161527	0.0158043
					0.156555	0.0142617
					0.15563	0.0166162
					0.158055	0.0175756
					0.164146	0.0159343
					0.167282	0.0176946
					0.157331	0.0164063
					0.160327	0.0134449
					0.162797	0.0142084
					0.167879	0.0167804
					0.154982	0.0154672
					0.168598	0.0153072
					0.166485	0.0180173
					0.158646	0.0166982
					0.161228	0.0139007
					0.15878	0.0156541
					0.160353	0.0162297
					0.163097	0.0150502
					0.164357	0.0158044
					0.159338	0.016091
					0.162221	0.0143738
					0.164876	0.017748
					0.162511	0.0172837
					0.156252	0.0182396
					0.159054	0.0166254
					0.161951	0.0151437
					0.161396	0.0165711
					0.158371	0.0156046
					0.15923	0.0160805
					0.161247	0.0162397
					0.162234	0.0154376
					0.16234	0.0166352
					0.160566	0.0156536
					0.15636	0.0162351
					0.165927	0.0147947
					0.158621	0.0166763
					0.177099	0.0163128
					0.160183	0.0155865
					0.159116	0.0180204
					0.165327	0.0162509
					0.167306	0.0182244
					0.160751	0.0184003
					0.168368	0.0181141
					0.160658	0.0161289
					0.164376	0.0173743
					0.159743	0.017714
					0.162026	0.0137083
					0.166699	0.0150332
					0.168624	0.0153927
					0.164553	0.0180817
					0.1579	0.0161546
					0.159872	0.0175514
					0.161726	0.0178161
					0.158535	0.0159489
					0.170462	0.0165763
					0.162404	0.0178613
					0.168245	0.0151929
					0.165133	0.016706
					0.167356	0.0164756
					0.164292	0.0176027
					0.162744	0.0145771
					0.167307	0.0179752
					0.158262	0.0160625
					0.150356	0.0163263
					0.16327	0.015304
					0.165409	0.0177795
					0.158144	0.0137639
					0.169659	0.0147986
					0.154482	0.0160207
					0.15392	0.0152369
					0.156538	0.0184233
					0.163205	0.0153258
					0.163754	0.0144161
					0.158212	0.0152866
					0.157587	0.016839
					0.159929	0.0149749
					0.163174	0.0153666
					0.167575	0.0164919
					0.159918	0.0156409
					0.162645	0.0184486
					0.155844	0.0165648
					0.162694	0.01581
					0.157814	0.0137084
					0.157507	0.0147116
					0.162371	0.0162634
					0.161457	0.0153614
					0.150364	0.0155057
					0.161881	0.0175843
					0.163692	0.0176804
					0.158046	0.0156718
					0.16716	0.019085
					0.163196	0.0165885
					0.157798	0.0179982
					0.162522	0.0158161
					0.163131	0.0150681
					0.16125	0.0132111
					0.150079	0.0163023
					0.156435	0.0149228
					0.161596	0.0149616
					0.162093	0.0178856
					0.165879	0.0158823
					0.155852	0.0144747
					0.159758	0.0178015
					0.167912	0.017911
					0.154632	0.0182063
					0.162726	0.0181806
					0.162597	0.0178239
					0.161561	0.0156432
					0.166527	0.0141532
					0.168713	0.0182232
					0.15748	0.0184269
					0.158848	0.0151539
					0.16311	0.0150837
					0.153855	0.0147092
					0.155321	0.0161783
					0.16364	0.0144099
					0.17249	0.0157858
					0.150218	0.017318
					0.159564	0.0157391
					0.163741	0.0151076
					0.156371	0.0129784
					0.162883	0.0148769
					0.169901	0.0148532
					0.154463	0.0163293
					0.165242	0.01688
					0.149211	0.0168549
					0.159635	0.0162569
					0.161562	0.0144069
					0.154997	0.0162738
					0.174699	0.0170962
					0.159703	0.0182813
					0.161544	0.0178133
					0.153282	0.0166521
					0.148657	0.0167769
					0.167391	0.0153882
					0.163138	0.0157341
					0.164919	0.0173463
					0.158583	0.0142447
					0.166926	0.0143056
					0.160526	0.0166226
					0.165869	0.0151034
					0.163785	0.0165014
					0.160265	0.0144237
					0.162128	0.0153175
					0.159968	0.0164332
					0.166578	0.0150193
					0.16827	0.0142244
					0.149716	0.0142779
					0.156488	0.0145804
					0.160175	0.0173067
					0.151192	0.0147446
					0.160502	0.0168458
					0.156579	0.0165864
					0.166568	0.0159478
					0.162643	0.0173137
					0.161446	0.0166012
					0.160966	0.0178127
					0.150026	0.0165536
					0.167621	0.0164875
					0.156524	0.0132651
					0.157804	0.0159119
					0.158358	0.0151023
					0.160406	0.0165358
					0.156881	0.0150183
					0.163057	0.0160858
					0.165037	0.0159228
					0.156225	0.0156292
					0.159358	0.0148601
					0.153905	0.0164189
					0.153766	0.0159164
					0.166945	0.0188884
					0.16551	0.0167735
					0.160902	0.0167976
					0.155048	0.0168804
					0.155481	0.0162418
					0.162449	0.0172715
					0.160985	0.0178805
					0.160814	0.0153352
					0.165768	0.0168949
					0.157257	0.0171597
					0.152355	0.0149798
					0.161718	0.0168115
					0.164229	0.014613
					0.158993	0.0142387
					0.155378	0.016251
					0.159226	0.0172159
					0.164571	0.0173086
					0.155167	0.0165124
					0.170617	0.0126682
					0.148209	0.0155832
					0.163679	0.0176302
					0.165217	0.0148573
					0.158546	0.0148122
					0.156446	0.0168149
					0.16355	0.0153461
					0.155331	0.0172246
					0.157129	0.0160771
					0.163878	0.0140687
					0.156397	0.0154677
					0.16013	0.0160961
					0.167363	0.0165501
					0.15215	0.0169323
					0.151735	0.0138739
					0.162853	0.0154684
					0.163769	0.0143217
					0.165401	0.0164455
					0.16088	0.0163436
					0.16068	0.0157976
					0.161076	0.0160991
					0.157412	0.0172153
					0.154504	0.015763
					0.169031	0.017759
					0.163491	0.0175185
					0.154237	0.0167975
					0.159105	0.014992
					0.156654	0.0163717
					0.156148	0.0150205
					0.157789	0.0168881
					0.156924	0.0158333
					0.160668	0.0152375
					0.159833	0.0167435
					0.167086	0.0175091
					0.150341	0.0131382
					0.168076	0.0178406
					0.166074	0.0156125
					0.158809	0.0134755
					0.161865	0.0172219
					0.159726	0.0155198
					0.156329	0.0154026
					0.166663	0.0148716
					0.157216	0.0161791
					0.163554	0.0160883
					0.168927	0.0152718
					0.163855	0.0165995
					0.150517	0.0155797
					0.160434	0.0181532
					0.156773	0.0174254
					0.165186	0.0184459
					0.162316	0.0180643
					0.163804	0.018556
					0.165544	0.0165583
					0.171762	0.0159744
					0.162139	0.0183202
					0.163726	0.0154811
					0.161966	0.0165936
					0.158124	0.0162548
					0.162435	0.0162977
					0.158224	0.0160318
					0.157479	0.0165326
					0.158753	0.0155982
					0.153846	0.0167681
					0.170253	0.0160463
					0.163189	0.0188805
					0.158737	0.0206741
					0.15921	0.0170404
					0.155389	0.0191703
					0.164191	0.0172592
					0.162808	0.0190751
					0.162974	0.0171037
					0.156037	0.0149737
					0.158286	0.0172914
					0.158635	0.0179195
					0.152605	0.015075
					0.16911	0.0152878
					0.158287	0.0146141
					0.151546	0.0146361
					0.157597	0.0151566
					0.166586	0.0201286
					0.159042	0.0175144
					0.162231	0.0163244
					0.168042	0.017115
					0.158545	0.0158915
					0.158671	0.0170089
					0.155068	0.0160106
					0.162965	0.0154252
					0.166347	0.0170398
					0.158328	0.0155841
					0.155944	0.0138247
					0.172225	0.0129791
					0.163818	0.0163594
					0.153768	0.0151009
					0.155518	0.0155982
					0.165569	0.017745
					0.16131	0.0171461
					0.167575	0.0178438
					0.155005	0.0155416
					0.155168	0.017816
					0.163612	0.0161406
					0.164133	0.0170164
					0.157966	0.0164846
					0.161019	0.0175689
					0.161182	0.016537
					0.160921	0.0159037
					0.153574	0.0164662
					0.161279	0.0163542
					0.173669	0.01522
					0.154193	0.0142688
					0.159003	0.0183843
					0.159591	0.016321
					0.164624	0.0181194
					0.155482	0.0159262
					0.159168	0.0150375
					0.157372	0.0155202
					0.165281	0.0157237
					0.167858	0.0164101
					0.169927	0.0183925
					0.158435	0.0165205
					0.160552	0.018277
					0.157013	0.0162936
					0.16313	0.0175051
					0.159335	0.0138019
					0.156526	0.015568
					0.162272	0.013455
					0.160017	0.014324
					0.161449	0.0170502
					0.167636	0.0153478
					0.157956	0.0148379
					0.155632	0.0164623
					0.159707	0.0156857
					0.16371	0.0141626
					0.166896	0.0183574
					0.154275	0.0164871
					0.154106	0.0159984
					0.158904	0.0161552
					0.163769	0.0157198
					0.157374	0.0152052
					0.1623	0.0151998
					0.162983	0.0192216
					0.17139	0.0164581
					0.169241	0.016445
					0.169421	0.0166719
					0.158089	0.0149558
					0.153796	0.0162122
					0.15963	0.0147374
					0.154376	0.0167906
					0.153253	0.0155225
					0.169528	0.0164786
					0.160064	0.0175955
					0.157828	0.0155593
					0.163957	0.0149688
					0.166222	0.0153473
					0.155067	0.0170853
					0.160787	0.0149646
					0.161388	0.0164151
					0.168976	0.0178137
					0.159358	0.013813
					0.163945	0.0163218
					0.15778	0.018307
					0.160041	0.0158144
					0.158026	0.0155635
					0.16051	0.0158922
					0.16465	0.0169359
					0.168352	0.0165352
					0.160641	0.0170467
					0.159805	0.0149841
					0.164873	0.0183722
					0.161911	0.0155443
					0.161809	0.0159172
					0.157108	0.0154193
					0.164464	0.0166037
					0.16422	0.0148579
					0.157816	0.0157418
					0.152147	0.0159114
					0.161404	0.0164462
					0.157075	0.0163416
					0.175206	0.0169739
					0.162469	0.0178174
					0.159487	0.0163197
					0.160577	0.015044
					0.161427	0.0164689
					0.154255	0.0172915
					0.159519	0.0171319
					0.157617	0.0154624
					0.158013	0.0174942
					0.165805	0.0157154
					0.162995	0.0172826
					0.161518	0.0170916
					0.152272	0.0145232
					0.158779	0.0165834
					0.157335	0.0157714
					0.150829	0.0162425
					0.164765	0.0162647
					0.165487	0.0169601
					0.156454	0.0158026
					0.160804	0.0171088
					0.157242	0.0157958
					0.158274	0.016363
					0.154474	0.0181644
					0.169491	0.0191173
					0.165116	0.0174158
					0.164445	0.0185308
					0.171273	0.0150051
					0.155096	0.0162439
					0.156992	0.0160935
					0.165673	0.0169428
					0.159483	0.0145935
					0.165716	0.016191
					0.158133	0.0171708
					0.160385	0.0149828
					0.155136	0.0139034
					0.162846	0.0182908
					0.160016	0.0172441
					0.163652	0.0180323
					0.157999	0.0175544
					0.163736	0.0164023
					0.165274	0.017826
					0.154672	0.0162507
					0.167836	0.0140739
					0.160038	0.0173938
					0.160241	0.0161722
					0.159969	0.0168904
					0.163371	0.0182321
					0.160097	0.0153355
					0.165093	0.0157848
					0.161314	0.0146546
					0.151716	0.015126
					0.156731	0.0149843
					0.163797	0.0167833
					0.161677	0.0170238
					0.165378	0.0153763
					0.169372	0.014639
					0.161005	0.0159437
					0.162706	0.017369
					0.161117	0.0165905
					0.169202	0.0168372
					0.170236	0.0161442
					0.160287	0.0163514
					0.162693	0.015722
					0.153695	0.0164351
					0.162556	0.0144702
					0.153105	0.0175359
					0.156007	0.0160819
					0.161531	0.0153997
					0.162548	0.0170002
					0.154784	0.0175154
					0.15788	0.0173395
					0.161775	0.0159158
					0.157379	0.0166224
					0.159672	0.0177057
					0.154865	0.0165726
					0.161125	0.0162877
					0.158233	0.016637
					0.159976	0.0165092
					0.165664	0.0162781
					0.158957	0.0161023
					0.155255	0.0169256
					0.151458	0.0164951
					0.163665	0.0177521
					0.167122	0.0150572
					0.169092	0.0147124
					0.166116	0.0145029
					0.160523	0.0147223
					0.163251	0.0156411
					0.1595	0.0151479
					0.149666	0.0168726
					0.166075	0.0156373
					0.157812	0.016621
					0.160529	0.0163682
					0.167794	0.0153796
					0.161357	0.0160315
					0.157663	0.0154109
					0.167382	0.015239
					0.161519	0.0152269
					0.15154	0.0145932
					0.164335	0.0148685
					0.157472	0.0142805
					0.160371	0.0142074
					0.159819	0.0173408
					0.16776	0.016544
					0.161097	0.0160023
					0.15812	0.0131078
					0.159798	0.0162523
					0.163632	0.0169818
					0.153113	0.0154651
					0.158839	0.0137958
					0.160336	0.0136934
					0.166545	0.0168673
					0.164545	0.014771
					0.161261	0.014502
					0.156764	0.0165911
					0.159558	0.0179978
					0.152138	0.0156795
					0.15859	0.0172725
					0.155392	0.0170386
					0.160264	0.0143932
					0.169028	0.0176639
					0.155008	0.016268
					0.16283	0.017864
					0.161117	0.0172072
					0.161634	0.0154018
					0.159734	0.0152644
					0.164549	0.0128157
					0.156774	0.017624
					0.160749	0.0162859
					0.156894	0.0160074
					0.164544	0.0145571
					0.158333	0.01559
					0.158654	0.0160852
					0.168055	0.0171846
					0.163373	0.0160103
					0.15853	0.0184814
					0.157507	0.015423
					0.151796	0.0147889
					0.166692	0.0161319
					0.161999	0.0158613
					0.162724	0.0172288
					0.161332	0.0160906
					0.158726	0.0164972
					0.163059	0.0149775
					0.156582	0.0154709
					0.162685	0.0154335
					0.156311	0.0149664
					0.161272	0.0170158
					0.156634	0.0154912
					0.15902	0.0160986
					0.16421	0.0151356
					0.162043	0.0185232
					0.161507	0.0172663
					0.153007	0.0152291
					0.159661	0.0175231
					0.158397	0.0194333
					0.166257	0.0166415
					0.170037	0.0177178
					0.163974	0.0176195
					0.157392	0.0155255
					0.153094	0.0151869
					0.161699	0.0173336
					0.1651	0.0179499
					0.159283	0.016836
					0.159853	0.0170242
					0.16356	0.0190689
					0.157645	0.0176737
					0.162627	0.0174857
					0.158556	0.0164928
					0.166126	0.0190667
					0.169151	0.0175876
					0.159315	0.0172187
					0.15521	0.0172121
					0.162384	0.01895
					0.162061	0.017097
					0.163458	0.0173681
					0.158939	0.0173913
					0.162408	0.0170907
					0.163797	0.0179892
					0.162263	0.0166457
					0.170261	0.0181031
					0.16064	0.0167539
					0.162019	0.017944
					0.159084	0.0167327
					0.165176	0.0164316
					0.158393	0.0172621
					0.167321	0.0160798
					0.158913	0.016419
					0.164865	0.0168836
					0.156405	0.0171766
					0.159378	0.0159592
					0.168147	0.0162549
					0.163758	0.0164963
					0.157584	0.0180337
					0.156356	0.0162763
					0.163422	0.0159772
					0.155132	0.014965
					0.164291	0.0151911
					0.165008	0.01692
					0.161802	0.0165058
					0.156557	0.0172969
					0.166258	0.0156762
					0.156953	0.0159937
					0.16192	0.0138949
					0.166053	0.0159003
					0.160771	0.0172691
					0.161843	0.0157343
					0.167094	0.0174954
					0.161359	0.0187136
					0.158279	0.0175603
					0.15517	0.0177437
					0.166746	0.0171268
					0.154872	0.0159556
					0.156711	0.0144313
					0.160574	0.0153418
					0.149041	0.0167139
					0.164402	0.0160425
					0.157285	0.0155923
					0.164428	0.0164726
					0.167357	0.0154669
					0.162131	0.0173802
					0.166583	0.0156807
					0.162245	0.0162321
					0.158134	0.0173723
					0.161101	0.0162402
					0.17305	0.0177591
					0.171059	0.0148266
					0.164839	0.0157029
					0.161818	0.0152396
					0.169442	0.0169072
					0.164019	0.0159516
					0.158947	0.0134421
					0.163669	0.0170611
					0.166814	0.0162275
					0.157844	0.0147384
					0.160486	0.0153107
					0.165156	0.0137081
					0.164091	0.0152977
					0.164106	0.0142773
					0.1594	0.015385
					0.151307	0.0162582
					0.164511	0.0164313
					0.162285	0.0175601
					0.155709	0.0174551
					0.16011	0.0168455
					0.156866	0.0136832
					0.158279	0.0155551
					0.157649	0.0158468
					0.155308	0.0174016
					0.156679	0.0154131
					0.159882	0.015818
					0.160387	0.0155746
					0.153153	0.0157313
					0.165325	0.0146825
					0.167302	0.0146769
					0.156382	0.0170859
					0.156838	0.0174535
					0.16533	0.0165404
