sub3	tbasej3	rp3444	rp6275b	lap2_61	lap2_62	cur2_61	cur2_62
				0.386575	15.9875	0.00406372	0.00142269
				0.386576	15.988	0.00629138	0.00269359
				0.386579	15.9885	0.00479603	0.000634432
				0.386582	15.989	0.0029004	0.00276984
				0.386585	15.9895	0.0067188	0.00280254
				0.386587	15.99	0.00534105	0.00280796
				0.386589	15.9906	0.00626858	0.00344601
				0.386591	15.9911	0.00338091	0.00271503
				0.386593	15.9916	0.0038797	0.000391187
				0.386594	15.9921	0.00380314	0.00120881
				0.386594	15.9926	0.00353452	0.000717433
				0.386594	15.9932	0.00530874	0.00420619
				0.386595	15.9937	0.00578466	0.00184717
				0.386597	15.9942	0.00391648	-0.00115902
				0.386598	15.9948	0.00516897	0.000734012
				0.386601	15.9953	0.00424865	0.00174318
				0.386604	15.9958	0.00393064	0.00127027
				0.386609	15.9964	0.00418905	0.00151893
				0.386614	15.9969	0.00693372	0.000703306
				0.386618	15.9975	0.00406739	0.000519607
				0.386619	15.998	0.00254686	0.00032674
				0.38662	15.9986	0.00537728	0.00273166
				0.38662	15.9992	0.00458204	0.00184656
				0.386621	15.9998	0.00443422	0.00107314
				0.386623	16.0003	0.00283596	0.00152054
				0.386625	16.0009	0.00470351	0.00239723
				0.386629	16.0015	0.00509966	0.000609339
				0.386635	16.0021	0.00645142	0.00180625
				0.38664	16.0027	0.00411099	0.00200577
				0.386647	16.0033	0.00600925	0.000651141
				0.386656	16.0039	0.00289156	-0.000274333
				0.386666	16.0045	0.00757424	0.00316503
				0.386675	16.0051	0.00598685	0.00322644
				0.386685	16.0057	0.0060177	0.00197308
				0.386694	16.0063	0.00468217	0.0018648
				0.386703	16.0069	0.00402663	0.00455613
				0.386713	16.0075	0.00442727	0.00347542
				0.386724	16.0081	0.00484268	0.00314138
				0.386735	16.0088	0.00506024	0.00100173
				0.386747	16.0094	0.00609362	0.000649931
				0.386759	16.01	0.00315363	0.000499612
				0.386772	16.0106	0.0044069	0.00298134
				0.386787	16.0113	0.00543406	0.000819879
				0.386802	16.0119	0.00569563	0.00252594
				0.386814	16.0125	0.00530285	0.00354704
				0.386825	16.0132	0.00575444	0.00159258
				0.386837	16.0138	0.00603099	0.00103658
				0.386851	16.0145	0.00481937	0.000319077
				0.386865	16.0151	0.00657348	0.00200116
				0.386878	16.0158	0.00539213	0.00167973
				0.386891	16.0164	0.00339642	0.00340912
				0.386903	16.0171	0.00504896	0.00308131
				0.386915	16.0178	0.00582836	0.00201052
				0.386927	16.0184	0.00693616	0.00159046
				0.386938	16.0191	0.00484233	-0.0014642
				0.386949	16.0198	0.00420589	0.000915753
				0.386958	16.0205	0.00303826	0.00432738
				0.386968	16.0211	0.00631972	0.000841011
				0.386976	16.0218	0.00624649	0.00233981
				0.386985	16.0225	0.00420472	0.00252665
				0.386992	16.0232	0.00470299	0.0036578
				0.387	16.0239	0.00172888	0.00187478
				0.387008	16.0246	0.00490813	0.00185586
				0.387016	16.0253	0.00496876	0.00291511
				0.387025	16.026	0.00334379	0.0014264
				0.387033	16.0267	0.00689913	0.00293035
				0.387043	16.0274	0.00253398	0.00170853
				0.387051	16.0281	0.00344199	0.00133733
				0.387062	16.0288	0.00796833	0.00111926
				0.387073	16.0295	0.00430838	0.000714817
				0.387085	16.0302	0.00590979	0.00233141
				0.387096	16.0309	0.00502673	0.0019638
				0.387108	16.0316	0.00792377	0.00110616
				0.38712	16.0323	0.00377171	0.000335441
				0.387131	16.033	0.00414344	0.00241186
				0.38714	16.0338	0.0030857	0.000868628
				0.387148	16.0345	0.00725704	0.00318195
				0.387155	16.0352	0.0050563	0.00149649
				0.387163	16.0359	0.00511485	0.0031079
				0.387173	16.0367	0.00263393	0.00152885
				0.387182	16.0374	0.00441167	0.000403242
				0.387192	16.0381	0.0055981	0.00283659
				0.387202	16.0388	0.00393228	0.000206175
				0.387212	16.0395	0.00414638	0.00128282
				0.387222	16.0403	0.00459012	0.00180941
				0.387232	16.041	0.00735259	0.00171327
				0.38724	16.0417	0.00691749	0.00105705
				0.387249	16.0424	0.00583664	0.00250813
				0.387256	16.0431	0.00540213	0.00255999
				0.387264	16.0439	0.00524278	0.00142189
				0.387271	16.0446	0.00437703	0.000693806
				0.387277	16.0454	0.00721362	0.00265251
				0.387281	16.0461	0.00346189	0.000552752
				0.387286	16.0468	0.00300817	0.000687407
				0.387287	16.0476	0.00446568	-0.000391677
				0.387288	16.0483	0.00611951	0.0023338
				0.38729	16.0491	0.00317324	0.000814679
				0.387291	16.0498	0.00658453	2.74E-05
				0.38729	16.0506	0.00494055	0.0010584
				0.38729	16.0514	0.00529306	0.00429523
				0.38729	16.0521	0.00473414	0.00282126
				0.387291	16.0529	0.00449537	0.00217119
				0.387292	16.0536	0.00564951	0.000450849
				0.387294	16.0544	0.00578823	0.00114023
				0.387294	16.0552	0.0045682	0.00195154
				0.387294	16.0559	0.00701837	-4.88E-05
				0.387295	16.0567	0.00344871	0.00347019
				0.387295	16.0575	0.00468724	0.000839179
				0.387295	16.0582	0.00505007	0.00241142
				0.387295	16.059	0.00414147	-6.53E-05
				0.387296	16.0598	0.00356098	0.0034966
				0.387298	16.0605	0.00518614	0.000925617
				0.3873	16.0613	0.00456594	0.00201661
				0.387302	16.062	0.00361572	0.00085331
				0.387304	16.0628	0.00599775	0.000750104
				0.387306	16.0636	0.0078071	0.001484
				0.387308	16.0643	0.00650274	0.000993443
				0.38731	16.0651	0.00541714	0.00191426
				0.387313	16.0658	0.00590961	0.00206821
				0.387313	16.0666	0.00644523	0.00566216
				0.387312	16.0674	0.00578941	0.00224462
				0.387314	16.0681	0.00153251	0.00244788
				0.387317	16.0689	0.00489121	0.00432844
				0.38732	16.0696	0.00417423	0.00398132
				0.387323	16.0704	0.00476343	0.00300331
				0.387326	16.0711	0.00278285	0.00188014
				0.387329	16.0719	0.00511302	0.00176678
				0.387332	16.0727	0.00668336	-0.000442185
				0.387336	16.0734	0.00384055	0.00214817
				0.38734	16.0742	0.00622519	0.00337972
				0.387343	16.0749	0.00522567	0.00387369
				0.387345	16.0757	0.00415155	0.00204361
				0.387344	16.0764	0.0058918	0.00206433
				0.387344	16.0772	0.00308498	0.00156125
				0.387343	16.0779	0.00560049	-8.63E-05
				0.387341	16.0787	0.005625	0.000754355
				0.387341	16.0795	0.0069842	0.000764771
				0.387341	16.0802	0.00395462	0.00199248
				0.387339	16.081	0.0082965	0.00265946
				0.387337	16.0817	0.0046802	0.00165668
				0.387334	16.0825	0.00493274	0.00174374
				0.387331	16.0833	0.00590922	0.000556224
				0.387325	16.084	0.00507108	0.00251799
				0.387318	16.0848	0.00457134	0.00304817
				0.38731	16.0855	0.00526091	0.00302322
				0.387304	16.0863	0.00528167	0.000623909
				0.387299	16.0871	0.00506841	0.00152322
				0.387293	16.0878	0.00460871	0.00024429
				0.387285	16.0886	0.00516766	0.0019461
				0.387276	16.0893	0.00532412	0.00211568
				0.387266	16.0901	0.00581159	0.00415349
				0.387255	16.0908	0.0036225	0.00188505
				0.387246	16.0916	0.00442286	-0.000397858
				0.387237	16.0923	0.0053921	-0.000850883
				0.387227	16.0931	0.00447938	0.00341072
				0.387217	16.0938	0.00643733	0.00309286
				0.387207	16.0946	0.00687108	0.00148861
				0.387198	16.0953	0.00467129	0.00272834
				0.387189	16.0961	0.00501653	0.00355423
				0.38718	16.0968	0.00596327	0.00265115
				0.387169	16.0976	0.00765617	0.00253195
				0.387159	16.0983	0.00207016	0.00159046
				0.387148	16.099	0.00618959	0.00172656
				0.387139	16.0998	0.00559326	0.00158473
				0.38713	16.1005	0.00455922	0.000491697
				0.38712	16.1012	0.0050115	0.00283478
				0.387111	16.102	0.00272318	0.00368526
				0.3871	16.1027	0.00744501	0.00324936
				0.38709	16.1034	0.00463642	0.00199048
				0.387078	16.1042	0.00513629	0.00125083
				0.387065	16.1049	0.00539193	0.000140435
				0.387051	16.1056	0.00256172	0.00114155
				0.387038	16.1063	0.00430067	0.00109222
				0.387024	16.1071	0.00508578	0.00292587
				0.38701	16.1078	0.00610435	0.000649844
				0.386996	16.1085	0.00445454	0.00275526
				0.386984	16.1092	0.00715176	0.00346618
				0.386973	16.11	0.00494032	0.00213064
				0.386961	16.1107	0.00553877	0.003588
				0.38695	16.1114	0.00578023	0.00193667
				0.386938	16.1121	0.00417102	0.00265717
				0.386927	16.1128	0.00274715	0.00104261
				0.386915	16.1135	0.00677448	0.00241832
				0.386902	16.1142	0.00468346	0.00199719
				0.386888	16.1149	0.00629508	0.00300889
				0.386873	16.1156	0.00254303	0.00352188
				0.386859	16.1163	0.005194	0.00182019
				0.386846	16.117	0.00245741	0.00291337
				0.386833	16.1177	0.00634987	0.00556942
				0.386822	16.1184	0.00562913	0.000963245
				0.386811	16.1191	0.00505042	0.00295533
				0.386801	16.1198	0.00649446	0.00106658
				0.386792	16.1205	0.00232615	0.00415285
				0.386785	16.1212	0.00240216	0.00242276
				0.386779	16.1218	0.00401777	0.00132976
				0.386772	16.1225	0.00483192	0.00338871
				0.386767	16.1232	0.00427993	0.00180678
				0.386761	16.1239	0.00452862	-0.000381152
				0.386756	16.1246	0.00708046	0.00264282
				0.386752	16.1252	0.00650198	0.00185824
				0.386747	16.1259	0.00295819	0.00084821
				0.386742	16.1266	0.00551611	0.000463558
				0.386737	16.1273	0.00521986	0.00192425
				0.38673	16.128	0.003251	0.00351235
				0.386722	16.1286	0.00442416	0.000725386
				0.386715	16.1293	0.0056634	0.000812369
				0.38671	16.13	0.00470878	0.00145094
				0.386703	16.1307	0.00791427	0.00290381
				0.386697	16.1314	0.00702393	0.00252093
				0.386693	16.132	0.00500788	0.00273083
				0.386688	16.1327	0.0051189	0.00389399
				0.386683	16.1334	0.00192891	0.00201481
				0.386678	16.1341	0.00501873	0.00357815
				0.386674	16.1347	0.00562176	0.00399442
				0.38667	16.1354	0.00641968	0.00157344
				0.386666	16.1361	0.00405192	0.000805018
				0.386662	16.1368	0.00388535	0.00190335
				0.386657	16.1374	0.00607483	0.00274429
				0.386653	16.1381	0.00186202	0.000939688
				0.386647	16.1388	0.00459972	0.000920058
				0.386644	16.1395	0.0043584	0.0014473
				0.386641	16.1401	0.00425089	0.00368807
				0.386638	16.1408	0.0048098	0.00136754
				0.386635	16.1415	0.00430539	0.00194554
				0.38663	16.1422	0.00529402	0.00217231
				0.386625	16.1428	0.00353745	0.0034188
				0.38662	16.1435	0.00439074	0.00446603
				0.386613	16.1442	0.00531352	0.000331876
				0.386607	16.1449	0.00673576	0.00336802
				0.386599	16.1455	0.00495619	0.00221879
				0.386591	16.1462	0.00512988	0.00329819
				0.386583	16.1469	0.00430244	0.000306959
				0.386577	16.1475	0.00506816	0.00236024
				0.386572	16.1482	0.00598685	0.00272223
				0.386567	16.1489	0.00572941	0.00446649
				0.386563	16.1496	0.00554658	0.00139975
				0.386559	16.1502	0.0064325	0.00343779
				0.386553	16.1509	0.00606501	0.00121112
				0.386546	16.1516	0.00639704	0.000409428
				0.38654	16.1522	0.00378531	0.00432616
				0.386534	16.1529	0.00424829	0.00192182
				0.386528	16.1536	0.00388421	0.00149078
				0.386523	16.1542	0.00372428	0.00578171
				0.386519	16.1549	0.00644883	-0.000436092
				0.386516	16.1556	0.00388278	0.00306402
				0.386512	16.1562	0.00432782	0.00381662
				0.386508	16.1569	0.00523978	0.00265087
				0.386504	16.1576	0.00366429	0.00165346
				0.3865	16.1582	0.0036415	0.00274883
				0.386498	16.1589	0.00555078	0.00326039
				0.386496	16.1595	0.00470216	0.00265191
				0.386493	16.1602	0.00604196	0.00403516
				0.386492	16.1608	0.00511379	0.00204869
				0.38649	16.1615	0.00612694	0.000250433
				0.386487	16.1622	0.00390602	0.002039
				0.386484	16.1628	0.00658781	0.0024629
				0.386481	16.1635	0.00572409	0.00229964
				0.386477	16.1641	0.00312764	0.00267759
				0.386474	16.1648	0.00713087	0.00148881
				0.38647	16.1655	0.00921952	0.00236874
				0.386467	16.1661	0.00407245	0.00119581
				0.386465	16.1668	0.00460361	0.00327365
				0.386464	16.1675	0.00236574	0.00326795
				0.386464	16.1682	0.00668737	0.00122125
				0.386462	16.1688	0.00423362	0.00349767
				0.386459	16.1695	0.00716312	0.00257964
				0.386456	16.1702	0.00503467	0.00246378
				0.386455	16.1709	0.00307701	0.000221894
				0.386454	16.1716	0.00633541	0.00156944
				0.386453	16.1722	0.0047748	0.00371385
				0.386452	16.1729	0.0061709	0.0035282
				0.386451	16.1736	0.00407726	0.00210927
				0.386451	16.1743	0.00541129	0.00466758
				0.386452	16.175	0.00479399	0.00108697
				0.386452	16.1757	0.00411177	0.00215171
				0.386454	16.1764	0.00515291	0.00136898
				0.386456	16.177	0.00617665	0.000657277
				0.386458	16.1777	0.00319154	0.0011334
				0.386459	16.1784	0.00447496	0.00417965
				0.386461	16.1791	0.00524832	0.000428205
				0.386462	16.1798	0.00564076	0.00193955
				0.386464	16.1805	0.00464591	0.00258147
				0.386466	16.1812	0.00633731	0.000882053
				0.386469	16.1819	0.00498148	0.00220871
				0.386474	16.1826	0.0028391	0.000307321
				0.386482	16.1834	0.00513448	0.000928793
				0.386491	16.1841	0.00568647	0.00307707
				0.386498	16.1848	0.00658861	0.00061548
				0.386505	16.1855	0.00636753	0.00410254
				0.386513	16.1863	0.00747533	0.00230192
				0.386522	16.187	0.00571166	0.00123127
				0.38653	16.1877	0.00437146	0.000966801
				0.386537	16.1885	0.00502758	0.00170728
				0.386544	16.1892	0.00529824	0.000766291
				0.38655	16.19	0.00721014	-0.000182538
				0.386555	16.1907	0.00523529	0.00159564
				0.386562	16.1914	0.00532036	0.000470123
				0.386568	16.1922	0.00427352	0.00014228
				0.386574	16.1929	0.00471227	0.000305912
				0.386581	16.1937	0.00474148	0.00189667
				0.386587	16.1944	0.00580548	0.00444566
				0.386592	16.1952	0.0029819	0.00434897
				0.386598	16.196	0.00452517	0.00110832
				0.386605	16.1967	0.00575389	0.00246963
				0.386612	16.1975	0.00389283	0.00440334
				0.38662	16.1982	0.0062134	0.000812663
				0.386628	16.199	0.00373763	-0.00052909
				0.386634	16.1998	0.00715352	-0.000167747
				0.386641	16.2005	0.0049389	0.00135278
				0.386646	16.2013	0.00775963	0.00215109
				0.38665	16.2021	0.00447862	0.00185308
				0.386653	16.2029	0.00410615	0.00246251
				0.386657	16.2037	0.00485454	0.00258377
				0.386659	16.2044	0.00629176	0.00452246
				0.38666	16.2052	0.0058491	0.00138543
				0.386661	16.206	0.00622068	0.0017724
				0.386662	16.2068	0.00531951	-0.000635491
				0.386663	16.2076	0.00706622	0.00276015
				0.386663	16.2085	0.00510629	0.00420022
				0.386662	16.2093	0.00397144	0.00105737
				0.386661	16.2101	0.00481248	0.00268494
				0.386658	16.2109	0.00483886	0.00158452
				0.386654	16.2117	0.00434609	0.00104015
				0.386651	16.2125	0.00665833	0.000974832
				0.386647	16.2134	0.00464864	0.00295196
				0.386646	16.2142	0.00381243	0.00349437
				0.386646	16.215	0.00526546	0.00224839
				0.386646	16.2159	0.0069416	0.000469728
				0.386647	16.2167	0.00346957	0.00282933
				0.386648	16.2176	0.00515391	0.0036629
				0.38665	16.2184	0.00692165	0.00294167
				0.386651	16.2193	0.00293045	0.00283034
				0.386652	16.2201	0.00519642	0.00152495
				0.386652	16.221	0.0035865	0.000924469
				0.386653	16.2219	0.00364567	0.00292776
				0.386654	16.2227	0.00602162	0.0029421
				0.386656	16.2236	0.0059248	0.00019423
				0.386657	16.2245	0.00475815	0.00350018
				0.38666	16.2254	0.00537988	0.00191656
				0.386663	16.2262	0.00299948	0.00207072
				0.386667	16.2271	0.00329387	0.00173786
				0.386671	16.228	0.00426022	0.00115608
				0.386676	16.2289	0.0052198	0.00165713
				0.386681	16.2298	0.00526924	0.00282391
				0.386687	16.2307	0.00535953	0.00272929
				0.386694	16.2316	0.00656569	0.00293081
				0.386701	16.2325	0.00429075	-0.000388217
				0.386709	16.2334	0.00492096	0.00258475
				0.386716	16.2343	0.00721351	-0.00233635
				0.386722	16.2352	0.00350111	0.00241436
				0.386728	16.2362	0.00603237	0.00285222
				0.386734	16.2371	0.0064163	-0.000442875
				0.386742	16.238	0.00547486	0.00105323
				0.386749	16.239	0.00568917	-0.000358231
				0.386756	16.2399	0.00551676	0.00378502
				0.386761	16.2409	0.00329486	0.00174851
				0.386766	16.2418	0.006455	0.00413536
				0.386772	16.2428	0.00272979	0.00349224
				0.38678	16.2438	0.00584825	0.00210247
				0.386786	16.2447	0.00584396	0.00362634
				0.386792	16.2457	0.00447548	0.00160431
				0.386796	16.2466	0.00498571	0.00171897
				0.386799	16.2476	0.00668628	0.00134335
				0.3868	16.2485	0.00571682	0.00193391
				0.386802	16.2495	0.00479509	0.00221579
				0.386804	16.2505	0.00447033	0.00254876
				0.386808	16.2514	0.0030532	0.00120209
				0.386812	16.2524	0.00813278	0.00343994
				0.386816	16.2534	0.00391122	0.00380851
				0.386819	16.2544	0.00361215	0.00245411
				0.386824	16.2554	0.00138126	0.00195099
				0.386829	16.2564	0.00559742	0.00402892
				0.386834	16.2574	0.00445919	0.00447527
				0.386838	16.2584	0.00469566	0.000550129
				0.386841	16.2594	0.00592924	0.00175912
				0.386845	16.2604	0.00208444	0.00194668
				0.386846	16.2614	0.00425083	0.00264049
				0.386848	16.2624	0.00410972	-0.000303533
				0.386849	16.2634	0.00524247	0.00385043
				0.38685	16.2645	0.00561312	0.000455522
				0.386851	16.2655	0.0049316	0.00286536
				0.386854	16.2665	0.00697976	0.00367595
				0.386857	16.2676	0.00520803	0.00135436
				0.38686	16.2686	0.00551316	0.00391877
				0.386861	16.2697	0.00511456	0.0052136
				0.386861	16.2707	0.00789235	0.00145117
				0.38686	16.2718	0.00477358	0.00432872
				0.386859	16.2728	0.00727271	0.00200334
				0.386858	16.2739	0.0048198	0.00167128
				0.386858	16.275	0.00494841	0.00269933
				0.386856	16.276	0.00438975	0.00194609
				0.386853	16.2771	0.00524386	0.00337636
				0.386851	16.2782	0.00568293	0.00377022
				0.386849	16.2793	0.00499488	0.00365764
				0.386849	16.2804	0.00546435	0.000653052
				0.386851	16.2814	0.00217475	0.00179217
				0.386852	16.2825	0.00519741	0.00177807
				0.386852	16.2836	0.00394563	0.00235571
				0.386852	16.2847	0.00536629	0.00229972
				0.386852	16.2858	0.0103839	-0.00182651
				0.386852	16.2869	0.00413298	0.00186924
				0.386852	16.2881	0.00187701	0.000932495
				0.386852	16.2892	0.00435435	0.00349387
				0.386852	16.2903	0.00609944	0.000966432
				0.38685	16.2914	0.00468815	0.00203636
				0.386849	16.2926	0.00465788	0.00354702
				0.386848	16.2937	0.00282924	0.00322787
				0.386845	16.2949	0.00459673	0.00182902
				0.386844	16.296	0.00232578	0.00100847
				0.386843	16.2972	0.00484373	0.00392366
				0.386843	16.2983	0.00455364	0.00164567
				0.386844	16.2995	0.00334907	0.0013323
				0.386845	16.3006	0.00509254	0.00268137
				0.386847	16.3018	0.00461923	0.00128121
				0.386851	16.303	0.00516821	0.00129108
				0.386856	16.3042	0.00293592	0.000136642
				0.38686	16.3053	0.0052665	0.00187685
				0.386864	16.3065	0.00533173	0.00346116
				0.386867	16.3077	0.00482401	0.00271105
				0.386873	16.3089	0.00547141	0.00276754
				0.38688	16.3102	0.00603325	0.00131738
				0.386888	16.3114	0.0048675	0.00392257
				0.386897	16.3126	0.00482148	-4.84E-05
				0.386906	16.3138	0.00511857	0.00109728
				0.386915	16.315	0.00462264	-0.000282542
				0.386924	16.3163	0.00579261	-0.000140486
				0.386932	16.3175	0.00640427	0.00192496
				0.386939	16.3187	0.00590008	0.0012483
				0.386945	16.32	0.00443763	-0.000116655
				0.38695	16.3212	0.00616106	0.00274953
				0.386954	16.3225	0.00517411	0.00230285
				0.386959	16.3237	0.00630158	0.000278237
				0.386963	16.325	0.00495082	0.00172893
				0.386967	16.3263	0.00623352	0.00117153
				0.38697	16.3275	0.0075031	0.00250338
				0.386974	16.3288	0.00449439	0.00385345
				0.386978	16.3301	0.00383008	0.000809119
				0.386979	16.3314	0.00643605	0.00392074
				0.386981	16.3327	0.00690068	0.000414
				0.386983	16.334	0.00537535	0.000562919
				0.386984	16.3353	0.00519042	0.00192655
				0.386983	16.3366	0.00499304	0.00185385
				0.386981	16.338	0.004104	0.00420438
				0.386979	16.3393	0.00591092	0.00149656
				0.386976	16.3406	0.00513539	0.00105543
