t,initial_ramp,delta_ramp
1.716,4.006266662307887,0.2274693363844449
1.79,3.8350972932330336,0.15970869565217782
1.859,3.698467577639704,0.056187643020599864
1.912,3.5576481268387923,-0.00611196469434816
1.967,3.420152082379815,-0.0340895717554659
2.036,3.301117234390283,-0.05775737169009432
2.105,3.195885818895036,-0.08092350441322793
2.159,3.1249034063419003,-0.11604710689768893
2.214,3.0884069369074396,-0.14661180124222994
2.264,3.075483792088882,-0.1570255312193538
2.323,3.076904321673709,-0.146193592677335
2.372,3.100548355671755,-0.13516472703499005
2.419,3.1606351814318074,-0.14069911735862206
2.474,3.262010630925097,-0.15625508336058402
2.527,3.401664145145432,-0.17200395554102954
2.578,3.6066539130434236,-0.2311743380189526
2.624,3.8812409676364297,-0.3637905524681173
2.669,4.207252736188245,-0.5541521739130388
2.712,4.570567087283365,-0.7618443935926607
2.758,4.970269996730899,-0.97051833932656
2.804,5.411698633540304,-1.2117271330500046
2.854,5.834562249100934,-1.4719106570774514
2.898,6.2125554168028,-1.737978457012069
2.946,6.557843582870142,-1.985811147433786
2.99,6.915138581235617,-2.2124008826413686
3.038,7.3000058908139,-2.432770219025798
3.088,7.649262477933867,-2.633203170970873
3.142,7.9135491402418054,-2.808402321019898
3.2,8.102287388035208,-2.9831365152010108
3.255,8.231528643347389,-3.1570703170970447
3.306,8.291268656423561,-3.2846449166393796
3.361,8.244219097744256,-3.3078500817260164
3.417,8.069721516835465,-3.2207176201372647
3.475,7.802682059496469,-3.087427917620097
3.53,7.49785682249091,-2.9691164105916528
3.594,7.158125537757336,-2.8665951618175427
3.672,6.749181144164666,-2.7467474011114277
3.733,6.265420339980302,-2.576943805165044
3.786,5.743879738476551,-2.369976855181399
3.847,5.228166596927032,-2.1736769532526665
3.92,4.733465845047341,-2.0078785550833373
3.989,4.241923282118286,-1.8374376266753671
4.048,3.7795657469760897,-1.655718306636139
4.125,3.397083530565503,-1.4922130761686674
4.224,3.101547473030365,-1.3719512912716425
4.289,2.8380077868584266,-1.2654459627329189
4.364,2.575523184047036,-1.145221935272943
4.438,2.3334562994442294,-1.0220895717554583
4.527,2.148645217391284,-0.9477105590062109
4.594,1.9698658777377958,-0.8683420398822932
4.658,1.7678796077149173,-0.7145700228832865
4.724,1.562329068322967,-0.4945074861065635
4.789,1.355084936253661,-0.2098810722458282
4.854,1.1259690487087184,0.021237920889170425
4.935,0.8475065773128421,0.38266381170316066
5.004,0.5814962144491673,0.5914076168682385
5.087,0.30993047401111085,0.7195194834913252
5.154,0.03330883295195264,0.8334340307289807
5.227,-0.2000958744687793,0.8901690421706405
5.307,-0.340536377901266,0.9008862046420276
5.382,-0.34045909774435046,0.8876599215429763
5.488,-0.3109288591042798,0.9213983654789004
-0.875,0.09533372670806983,1.8328661000326747
-0.727,-0.07659526969597152,2.575843510951252
-0.631,-0.15610664596273693,3.2586627329192126
-0.56,-0.15327905524681285,3.8490971886236878
-0.5,-0.12567281137626196,4.394325008172551
-0.42,-0.08640628636808856,4.970010068649827
-0.346,-0.022073367113435438,5.605478457012026
-0.291,0.06723039228506167,6.263509055246736
-0.241,0.16715863680941112,6.824190715920146
-0.194,0.30891185681595346,7.1869293559986005
-0.153,0.33470440339980456,7.508272899640303
-0.115,0.42360721477606944,7.619865152010355
-0.077,0.4971241811049296,7.660308630271231
-0.042,0.5589712226217642,7.652743641712874
-0.001,0.6152163680941385,7.555756521739042
0.035,0.640977499182732,7.4356910101339295
0.073,0.5986991075514752,7.382318862373232
0.105,0.6196377803203532,7.23276619810386
0.142,0.6347943020594897,7.078338051650775
0.173,0.558050104609336,7.053761261850198
0.209,0.46598027786858154,7.08228152991164
0.238,0.46288335076822307,6.993025890813904
0.273,0.5431053187316053,6.776806963059741
0.307,0.6145816835567217,6.5373398823143845
0.343,0.6311787741091806,6.361680254985195
0.373,0.6347598790454327,6.276369695979
0.411,0.6627376495586716,6.2350419418109695
0.44,0.7154971134357595,6.165755835240184
0.474,0.7752347401111521,6.022617848970164
0.511,0.8269654364171259,5.852257698594229
0.548,0.8628057763975079,5.7112595946386975
0.583,0.8813382706766788,5.579272376593593
0.619,0.8905473259234995,5.427088002615164
0.657,0.9083230042497519,5.2370651847008105
0.694,0.9555638018960266,5.001849068322919
0.731,1.041871386073879,4.7169102974827695
0.769,1.1569250637463,4.385766165413486
0.807,1.2718346093494404,4.029051029748231
0.848,1.347695152010445,3.6836710035958973
0.886,1.3536288231448097,3.392455344883899
0.931,1.3280500065380707,3.1362291598561285
0.974,1.3077505622752312,2.8814339326577
1.01,1.2949721379535717,2.617688166067296
1.046,1.3141258483164293,2.32185782935597
1.083,1.3824572965021105,1.9887628963713269
1.127,1.5124442203334212,1.6183135665249964
1.169,1.7061311441647362,1.2136739130434648
1.209,1.9496490258254084,0.8009291925465689
1.25,2.2173880581889236,0.4326743707093712
1.294,2.4852276135991787,0.15052115070284344
1.341,2.745474949329811,-0.05751971232429298
1.386,3.010240362863634,-0.24739846355016226
1.434,3.2956717456684785,-0.4637886237332367
1.492,3.6033107780319966,-0.715318045112781
1.558,3.9145542889832754,-0.9863179143510763
1.627,4.195794236678594,-1.2452576659038712
1.687,4.410099924811973,-1.4442963386727428
1.754,4.528812412553066,-1.530939588100658
1.804,4.547737355344822,-1.4902671461261576
1.852,4.496520454396801,-1.4036985289310024
1.91,4.428740460934897,-1.3618094148414386
1.941,4.3981860640731725,-1.4253370382477755
1.991,4.432119081399094,-1.5978953579600912
2.043,4.5166410820528995,-1.8116876103301465
2.089,4.606652523700497,-1.9817896698267106
2.129,4.670893844393532,-2.0875332461588485
2.17,4.7296286923830735,-2.178844393592655
2.218,4.837852164105861,-2.292823994769506
2.264,5.031105089898588,-2.4223559333114935
2.302,5.283003389996665,-2.530046747303004
2.341,5.533299434455635,-2.5930042824452144
2.393,5.7389058417782834,-2.615761033017293
2.442,5.894692798300021,-2.614020398823108
2.478,6.022536505393845,-2.6000400784569777
2.522,6.1433861621444095,-2.5654056227524933
2.571,6.250891882968212,-2.484177737822783
2.618,6.308796394246407,-2.3358030402091927
2.663,6.290876289637055,-2.140919418110464
2.71,6.217180539391876,-1.9696009153317817
2.751,6.13559377901268,-1.9002185354690937
2.798,6.07261623733239,-1.920446747303025
2.843,6.021567365151931,-1.9906901601830356
2.892,5.9430754723765205,-2.0662469434455346
2.93,5.775371026479171,-2.0892463877083713
2.981,5.490341474337946,-2.042783785550796
3.026,5.133980506701462,-1.9723194508008817
3.076,4.793781095129063,-1.9332721477606754
3.13,4.515705809087883,-1.9137033671134134
3.18,4.24015647924152,-1.8499305655442697
3.231,4.015680506701486,-1.8042130107878194
3.29,3.6178874043804754,-1.6068325269695762
3.342,3.181459486760346,-1.4619008826413733
3.388,2.740912347172241,-1.3662212487740817
3.438,2.3189638999672795,-1.2158369728669314
3.488,1.9326738378554893,-0.996588035305642
3.536,1.5751291500490154,-0.7152994115723956
3.579,1.1333489604445717,-0.2407005557371633
3.627,0.7467676266753784,0.24975083360575212
3.681,0.4889594540699491,0.6784723112128077
3.906,0.29041067996077885,1.1718013403072618
-4.418,1.5924318633540082,0.26985789473684463
-4.19,1.4083935174893512,0.5686479568486504
-3.994,1.215949123896678,0.8591321346845362
-3.866,1.0124147662634755,1.2526387054592831
-3.683,0.8089526544622245,1.748841091860072
-3.501,0.6499819450800928,2.2352099705785946
-3.275,0.5200411147433641,2.6971936253677455
-3.135,0.43497501471068745,3.130422033344196
-1.083,0.33978779666557557,3.530981235697894
-0.971,0.2496622000653801,3.9603243543641184
-0.838,0.16746935926774142,4.406468126838774
-0.676,0.12043591696633626,4.789659986923766
-0.6,0.08669623079438082,5.146353873814903
-0.532,0.04559037920889608,5.427796796338612
-0.457,-0.009036949983652676,5.679579928080997
-0.398,-0.039866109839813646,5.809696077149326
-0.343,-0.0730981137626614,5.906957796665502
-0.291,-0.0641928832951848,5.973438084341211
-0.231,-0.06194410918601534,5.991180908793659
-0.176,-0.00794786858450891,5.9073945406995065
-0.112,0.02761499509643528,5.781131971232355
-0.056,0.09618442955213169,5.576673520758362
-0.001,0.16549508662961188,5.419704805491932
0.054,0.2598889081399136,5.321380451127752
0.106,0.3805491565871151,5.1515790127492025
0.154,0.5427570676691715,4.84302069303687
0.205,0.707225259888844,4.491501471068915
0.256,0.8590900849950884,4.128526479241522
0.307,0.9785018208564793,3.8073445243543134
0.358,1.110807149395221,3.5637943118665802
0.407,1.2812304576658917,3.3270168682575587
0.456,1.4307062667538304,3.071959169663245
0.507,1.5745348708728173,2.791784472049656
0.554,1.6955855737168832,2.5167473030401695
0.606,1.8179671363190408,2.235039849624023
0.65,1.9422894965674828,1.9684012422359984
0.699,2.0650295423340737,1.7579909774435762
0.746,2.188452131415467,1.5735926119646777
0.785,2.294026502124858,1.3734263157894446
0.829,2.395160925138903,1.1472144818567998
0.869,2.47726926119644,0.9941975155279295
0.91,2.565983252696931,0.9007198757763817
0.951,2.653241605099673,0.8439647924158038
0.991,2.7617090781300746,0.7561973193854001
1.028,2.852189300424932,0.6512865315462477
1.067,2.944177074207225,0.5341430859757921
1.111,3.07985066034648,0.38858152991172545
1.149,3.2429663190584748,0.24494903563255122
1.19,3.4431210428244086,0.09543249427917289
1.233,3.6934468028767142,-0.0889866296175228
1.275,3.9583637038247304,-0.30201627982999923
1.317,4.165487208237934,-0.4932378555083261
1.364,4.346789725400406,-0.690676266753826
1.405,4.539458211833875,-0.9084197777051131
1.451,4.819949581562547,-1.2058646616541182
1.501,5.184002834259502,-1.5849902255638924
1.546,5.576180474011046,-1.9953547564563294
1.595,5.945633072899561,-2.3871457665903506
1.636,6.2808068224909235,-2.7450827067668655
1.691,6.5978776299443425,-3.0711745341614503
1.736,6.919169915004815,-3.382533899967264
1.779,7.2206951520103715,-3.6664157567832234
1.823,7.480678381824035,-3.92664115724088
1.867,7.680546999019192,-4.161029682902864
1.915,7.836146181758643,-4.383802157567779
1.958,7.9938262406014005,-4.625342726381106
2.008,8.180022644655004,-4.863756979404968
2.058,8.375112249100901,-5.06026319058509
2.11,8.523245364498088,-5.215677639751476
2.156,8.569141703170857,-5.314828179143433
2.203,8.502153406341833,-5.333413631905778
2.261,8.373812674076397,-5.266818731611579
2.31,8.257314897025068,-5.16607809741739
2.363,8.198344874141767,-5.115956325596528
2.412,8.182065665249972,-5.1312642039881595
2.467,8.151169849623962,-5.15329581562596
2.526,8.075139153317977,-5.1575645635828025
2.576,7.977710320366022,-5.162647499182668
2.625,7.871303063092412,-5.142590650539326
2.685,7.769709535795904,-5.144441582216331
2.739,7.647266351748833,-5.123004282445166
2.801,7.508025031055801,-5.095325367767167
2.862,7.302632615233648,-5.035002876757048
2.922,7.039484723765852,-4.931441288002553
2.996,6.774335034324864,-4.80398842759066
3.078,6.496303586139177,-4.608547401111409
3.154,6.176662232755724,-4.352010232101932
3.221,5.835047325923426,-4.07003612291593
3.296,5.453350169990131,-3.778314285714238
3.379,5.043226011768496,-3.406564596273256
3.481,4.607068443935866,-2.944885060477233
3.57,4.207826534815247,-2.4938896698267143
3.686,3.8549126413860293,-2.05700186335401
3.814,3.532857263811657,-1.7150081399149855
3.925,3.201350300751834,-1.3703296502124545
4.018,2.9003973422686826,-1.0742422033344141
4.094,2.613017185354657,-0.8226465511605028
4.173,2.355741735861365,-0.5819942137953547
4.247,2.072162298136618,-0.3269412880025939
4.345,1.8241583425956023,-0.07029238313174346
-3.807,2.4200323177508665,0.07456119646943193
-3.747,2.1587587643020285,0.06707979731938707
-3.67,1.9470239490029115,0.013715691402410357
-3.588,1.7458495129126987,-0.03304910101341818
-3.526,1.5237766786531353,-0.02062030075188659
-3.449,1.2897483687479365,0.056267309578288405
-3.385,1.074761902582523,0.17639457338999875
-3.308,0.8860486956521569,0.31918725073553134
-3.245,0.7080855377574267,0.4913718862373244
-3.142,0.556359712324273,0.6705258254331383
-0.905,0.4381421902582474,0.8245874468780485
-0.775,0.32870364825106435,0.9681761359921239
-0.705,0.222869094475314,1.1453427263811449
-0.637,0.12880256946714042,1.3808660346518309
-0.56,0.05447563255965804,1.6581793723438736
-0.489,0.015491160509967017,1.9315365152010244
-0.427,0.01822368747955494,2.169423275580236
-0.366,-0.053561961425309335,2.4829421379535503
-0.316,-0.0700201830663616,2.74769179470411
-0.264,-0.08596872834259983,3.025354331480834
-0.207,-0.044011422033349845,3.227515854854488
-0.154,0.018947714939514526,3.372421935272925
-0.101,0.06542725073552447,3.493618012422317
-0.051,0.08099684864333767,3.639415201046056
-0.003,0.0937863550179685,3.7885004576658616
0.052,0.12975896044458324,3.8908021575677907
0.103,0.19277556717880628,3.9225035305655
0.151,0.26197478260868223,3.902782249100973
0.196,0.3221988427590645,3.8607823471722327
0.246,0.3756557240928231,3.7947329519450363
0.289,0.4291584700882609,3.6789661654134775
0.335,0.48195078783915335,3.5126601176854777
0.375,0.5296137822817784,3.337282543314764
0.423,0.5772606603465107,3.173564400130715
0.465,0.6384989081399013,2.9986713958809688
0.506,0.7067759594638687,2.7970969597907427
0.552,0.7668651389342784,2.5853655769859074
0.595,0.8288922392938716,2.3837870872833875
0.652,0.9185137495913551,2.1923863354036968
0.701,1.0488659888852396,1.9981618829682688
0.755,1.2167957044785709,1.785235044132044
0.804,1.413171546256926,1.5515128800261309
0.852,1.6313605295848035,1.3068953252696858
0.898,1.8617649101013143,1.0693864988558204
0.945,2.089167034978722,0.8551689440993684
0.985,2.3027192415821887,0.6723271984308496
1.03,2.49659168355668,0.5380413533834485
1.071,2.6705420268061033,0.45479016018306595
1.116,2.8297789342922073,0.4031829682902952
1.156,2.9745001830663256,0.37121748937560994
1.203,3.091651997384723,0.36067770513238884
1.246,3.166036436743987,0.37921755475645824
1.29,3.201241307616826,0.4261732919254584
1.339,3.2168537953579204,0.48874955867930225
1.382,3.225982399476905,0.5488595292579177
1.421,3.2273427133049566,0.5992142203334296
1.468,3.219259385420024,0.6410786531546151
1.511,3.2176576528276826,0.6618360248447033
1.556,3.252736175220619,0.6242813991500356
1.602,3.3450430728995926,0.4878651847008726
1.642,3.4920261065707336,0.23696685191237776
1.686,3.680461150702797,-0.11202396207911391
1.733,3.9045263354036805,-0.5235989539065002
1.771,4.1635984504739625,-0.9746363190585043
1.812,4.448151310885855,-1.436233638443916
1.861,4.735776220987191,-1.8705183720169742
1.9,5.012009172932267,-2.2588741745668273
1.947,5.303239738476549,-2.641871493952223
1.991,5.658339411572335,-3.069899934619123
2.027,6.0890518012421495,-3.5516359267734074
2.069,6.5473708270675814,-4.0235582543314266
2.114,6.968114272638019,-4.39965031055894
2.159,7.320586812683786,-4.640225596600132
2.199,7.6106092056226515,-4.764425956194771
2.243,7.848397927427158,-4.816184341287936
2.285,8.033028035305549,-4.826788623733179
2.335,8.16704405361218,-4.81476564236673
2.383,8.274168669499723,-4.802912781954824
2.433,8.399890212487627,-4.828351847008761
2.475,8.583911232428783,-4.91943625367761
2.535,8.822365269695851,-5.055715462569395
2.582,9.069246963059697,-5.170068649885508
2.629,9.285317247466367,-5.208295325269624
2.678,9.450373017325802,-5.162308859104215
2.728,9.525472657731157,-5.0189453089244225
2.778,9.482478149722013,-4.783796207911024
2.844,9.345661216083556,-4.502653121935211
2.912,9.172015057208114,-4.230477607061076
3.001,8.966613847662515,-3.95571039555405
3.059,8.696077299771062,-3.637278424321636
3.12,8.318050820529479,-3.2381320039228143
3.187,7.790359483491223,-2.7352194181104466
3.253,7.130955724092743,-2.162298332788467
3.328,6.41423486760371,-1.6075746322327333
3.416,5.687399169663209,-1.1309149068322668
3.5,4.963023687479506,-0.7364130761686738
3.57,4.334778542007129,-0.483189604445883
3.643,3.701427839163074,-0.2290925138934199
3.721,3.1859005753513827,-0.07570748610657319
3.799,2.754270140568778,0.03245482183719872
-3.664,1.5031563779012487,-0.4025813664596214
-3.601,1.346015678326225,-0.3503029421379438
-3.534,1.2511564759725218,-0.17704223602484603
-3.467,1.2052359463876883,0.08717613599215213
-3.399,1.199457423994751,0.3760610983981607
-3.304,1.2268855377574113,0.6928480222294837
-1.075,1.262729637136296,1.1090859431186502
-0.843,1.2968797842431883,1.632676626348463
-0.756,1.3682118208564589,2.1468654789146626
-0.685,1.5096686041189713,2.548167930696266
-0.595,1.7126550049035316,2.852345733899938
-0.532,1.9470276757109914,3.1384987577639336
-0.471,2.187646963059791,3.46869771167043
-0.402,2.429380176528241,3.81550261523369
-0.344,2.6776716116377486,4.076452991173532
-0.285,2.939385603138234,4.193524190912015
-0.232,3.183504432821138,4.2820079110819975
-0.174,3.3913696502124395,4.230321085321947
-0.124,3.5590452631578415,4.146120660346469
-0.068,3.7204120496893935,3.996540143837798
-0.005,3.88228681268383,3.7879426610002724
0.045,4.020561118012374,3.6271568486432955
0.096,4.115279097744306,3.4709090225563486
0.143,4.164757031709655,3.2640682902909006
0.193,4.182981189931297,3.018791042824411
0.24,4.1703886760378595,2.8245901928734582
0.288,4.1081246355017385,2.7212294540699276
0.333,3.994610905524631,2.6418404053611937
0.374,3.8668963255965423,2.4981222294867393
0.422,3.7508250604772257,2.3068909447531567
0.472,3.63717030402087,2.159961098398149
0.514,3.5038729192546114,2.1121540372670538
0.555,3.352230715920186,2.1418819548871966
0.597,3.212679326577259,2.1870926119646796
0.64,3.110900084995052,2.2010958156260045
0.683,3.0470278718535084,2.1827783589408014
0.726,3.002030748610615,2.1578290290944437
0.761,2.964684426283057,2.1361238640078213
0.801,2.9382558548544893,2.1051813991500126
0.836,2.9311514089571347,2.0490099378881723
0.876,2.9443359790780903,1.9674556064072917
0.918,2.9750464400130383,1.8723100359594298
0.95,3.0346330369401286,1.7594471722785059
0.992,3.1253321869891693,1.6257848970251558
1.037,3.2329619025825025,1.4875695652173704
1.076,3.3457176724419355,1.3583068976789505
1.122,3.452329702517112,1.2236403726707934
1.163,3.545253991500445,1.061342726381156
1.2,3.627414599542284,0.8682325269695852
1.242,3.7056033540372226,0.6651925138934232
1.285,3.7748419287348227,0.47908551814318656
1.325,3.8265569336383862,0.3192146453089322
1.36,3.860338038574639,0.17469689440994784
1.405,3.879493677672386,0.026885223929390634
1.45,3.8770175743706545,-0.12506858450473146
1.495,3.832908257600465,-0.25937224583196183
1.541,3.7289929584831114,-0.3436500817260466
1.589,3.568437188623683,-0.3603278849297027
1.633,3.3809273814971803,-0.32966587119973667
1.675,3.188962131415458,-0.2783818241255318
1.721,3.011917672441939,-0.23317937234390484
1.758,2.8652578489702165,-0.2122865969271004
1.802,2.7531349983654394,-0.2185862046420297
1.847,2.6613682445243256,-0.23952742726381615
1.892,2.588439476953212,-0.27740359594638875
1.938,2.537415874468742,-0.3349013076168674
1.982,2.523812572736155,-0.4182803530565522
2.026,2.568463962079079,-0.5292189277541652
2.076,2.6803612160836536,-0.6603844393592695
2.123,2.846183249427881,-0.8020856162144483
2.173,3.032213586139221,-0.950566753841116
2.216,3.206239411572369,-1.102683360575341
2.267,3.3522784112454502,-1.2421516181758534
2.321,3.471255887544899,-1.3404230467472829
2.369,3.5715383654788653,-1.3626811703170674
2.422,3.664474978751173,-1.294998594311842
2.468,3.7666498071264556,-1.1655645962732706
2.523,3.8991783131741897,-1.0317498528930855
2.574,4.077021922196742,-0.9429008172605293
2.621,4.288064158221587,-0.9062372343903178
2.667,4.506527348806735,-0.9067749591369463
2.711,4.698681941810989,-0.9278063092513804
2.762,4.843008094148345,-0.9601578620464011
2.811,4.941537450147038,-0.9890833605753357
2.862,5.010903452108465,-1.0050851585485319
2.915,5.058798875449426,-1.0138100359594588
2.963,5.079918816606664,-1.0293873161163631
3.034,5.055140065380776,-1.052895782935586
3.089,4.968657391304276,-1.0788895063746153
3.15,4.806660235370977,-1.1022779666557625
3.202,4.556484262830942,-1.1162783916312478
3.259,4.226610611310832,-1.1182710689767816
3.317,3.851588937561246,-1.0795571428571193
3.369,3.472335325269654,-0.9679014056881243
3.423,3.1101930892448095,-0.8070926119646842
3.477,2.7867249624059767,-0.7049523700555653
3.53,2.4945935142202984,-0.5460386727688729
3.598,2.2258385616214156,-0.45978836220988484
3.657,1.960739640405322,-0.40688254331480067
3.718,1.7128004118992806,-0.38067208237985284
-9.524,1.534876345210833,-0.8626240601503596
-7.547,1.242164217064392,-0.6519705459300411
-7.287,0.9481532984635379,-0.444018568159521
-7.114,0.6321465642366704,-0.1855971559333014
-6.961,0.37096591696632686,-0.019022392938865096
-6.861,0.204811520104613,0.0428720496894357
-6.722,0.1122766067342269,0.11176744033997466
-6.566,0.08067248774109714,0.12586201372997863
-6.439,0.07943005557373084,0.12246469434455065
-6.334,0.1317383262504208,0.06244452435435477
-6.229,0.0964410722458382,0.0921303040209196
-6.143,0.10709782281792712,0.1306669172932189
-6.063,0.12880664923177676,0.10474733573062878
-5.954,0.09878147760706923,0.0730745341614778
-5.841,0.06544130107879198,0.04822951945079268
-5.758,0.06653352075841923,0.030110264792412522
-5.672,0.09188298136646722,0.00908806799606765
-5.574,0.09621992154298908,-0.025778914677999865
-5.476,0.07213822817914917,-0.01381771820857125
-5.397,0.04839092513893917,0.038316116377899334
-5.297,0.061247250735540604,0.04299045439685756
-5.196,0.07857755475645689,0.027995586793075233
-5.122,0.06638749264466526,0.04742866949982272
-5.039,0.033456927100367295,0.06200572082379807
-4.939,-0.009263471722775307,0.08703200392284316
-4.766,-0.05878664923177013,0.15779460608042228
-4.647,-0.08955386073879623,0.2880103628636732
-4.544,-0.07601299771166481,0.44812775416802
-4.456,-0.02692950637462843,0.5772949329846284
-4.38,0.052010081726066915,0.6498421379535699
-4.305,0.13024702190258353,0.7235752860411964
-4.218,0.20333218045112744,0.8454627983000904
-4.092,0.283971310885903,0.9504412553121853
-3.997,0.3398949460608023,1.0804401765282705
-3.886,0.4229223406341944,1.185059986923818
-3.771,0.5028295652173895,1.2611531546256813
-3.668,0.5750031840470697,1.3445468126838591
-3.587,0.6704911866623036,1.3933062438705264
-3.498,0.7911790912062742,1.3851700228832797
-3.396,0.9122895194507876,1.3778145145472322
-3.319,1.0386217522065877,1.4162870219025692
-3.222,1.2019949460607933,1.4219380843412708
-3.112,1.3856574828375159,1.3667906505393788
-3.0,1.5349287152664104,1.3300379535795912
-2.904,1.6488330630924963,1.4527983000980598
-2.804,1.7640259038901434,1.6950022883294977
-2.715,1.870172585812341,1.908921902582513
-2.634,2.00154832951943,2.095114579928058
-2.557,2.177206028113737,2.2347292252369826
-2.482,2.311534534161467,2.366689081399123
-2.393,2.3761251847008538,2.619479862700203
-2.3,2.4410955998692216,2.950544164759677
-2.22,2.489912075841751,3.268742334096075
-2.127,2.518855979078104,3.544050081726013
-2.036,2.5123959267734293,3.7321011768551315
-1.968,2.475467682249068,3.9224505393919102
-1.884,2.4816558483164215,4.1344384439358635
-1.789,2.5817125008172326,4.170706766917242
-1.707,2.694030382477905,4.083718077803155
-1.6,2.6463725858123297,4.214955704478534
-1.49,2.7396105720823485,4.209745799280753
-1.38,2.875558169336358,4.0945674076495
-1.302,2.958320804184339,3.999930598234677
-1.224,3.1241340438051353,3.7975952925792313
-1.142,3.364202236024802,3.535606080418404
-1.045,3.510357580908753,3.397324256292869
-0.963,3.8071622883294722,2.962123831317399
-0.873,4.027523157894684,2.6008544295521148
-0.775,4.276994063419359,2.187652435436405
-0.647,4.419794161490621,1.8296042170643858
-0.447,4.423906126184974,1.628361065707729
-0.327,4.42595794050338,1.401696600196125
-0.231,4.3508945864661115,1.148512455050657
-0.114,4.204574579928035,0.8850111801242022
-0.02,3.950788571428525,0.6551526642693659
0.067,3.669437508989823,0.5245380189604347
0.157,3.3870074011114326,0.42689457338999404
0.259,3.143899718862336,0.18572137953579926
0.374,2.8414630728996073,0.04378362209873643
0.491,2.4970263942464612,0.04677136319059372
0.584,2.36179269042168,-0.15441781627982465
0.685,2.2227661784896853,-0.3304130434782522
0.806,2.1437419548872043,-0.5485260869565209
0.922,2.1839550964367263,-0.8221576985943031
1.02,2.221793899967281,-1.0167626675383943
1.127,2.2466430663615355,-1.1306763648250922
1.241,2.470154311866594,-1.4307447858777138
1.33,2.6351051781627675,-1.625345766590364
1.447,2.9134220137299423,-1.8927818895063595
1.574,3.221906779993418,-2.181383295194472
1.66,3.367018417783548,-2.3325525988884976
1.76,3.4840383589407935,-2.434498103955505
1.899,3.526320313828002,-2.480380941484107
2.004,3.460118188950595,-2.4411475972539733
2.09,3.289852056227488,-2.3122772801568914
2.223,3.0683435240274193,-2.1095715920234994
2.315,2.8322720300751527,-1.9084422360248183
2.413,2.577971049362503,-1.743581366459594
2.555,2.249778143184024,-1.4929045766590292
-4.926,0.6722522850604733,0.6104332134684398
-3.794,0.590193671134351,0.83430029421379
-3.096,0.5041347303040169,1.0299389342922396
-2.149,0.446549408303369,1.2219189604445688
-1.978,0.35194352402746176,1.5214868584504586
-1.756,0.2476835697940487,1.9196553448839282
-1.501,0.22404404707420156,2.276087152664246
-1.368,0.20653450147107577,2.629887839163075
-1.195,0.2018947499182815,3.01588846028109
-1.092,0.19418285060477558,3.4417860738803085
-0.97,0.1885713762667578,3.808382510624341
-0.861,0.237764740111146,4.067459006211131
-0.728,0.23355398496240554,4.320503170970852
-0.64,0.17185601176854703,4.624613337692011
-0.552,0.11367082052958466,4.9175597580908175
-0.455,0.09664378555083175,5.132336776724365
-0.338,0.10097104936253487,5.295207028440615
-0.249,0.07044100686498922,5.449379143510889
-0.155,0.058320509970577916,5.575554560313762
-0.046,0.0867070415168385,5.660820529584761
0.028,0.10423770513239816,5.75736312520425
0.114,0.10657314154953212,5.810159954233335
0.219,0.11381616214448798,5.794062046420329
0.328,0.09546264792416537,5.787547793396449
0.399,0.07776853220006785,5.791067669172854
0.486,0.09900795684865216,5.760195913697203
0.569,0.19845650212487698,5.610682837528529
0.637,0.37211475645635517,5.3771458646615855
0.719,0.55036542661,5.1784696305981655
0.798,0.7018522196796368,5.024816737495847
0.897,0.8538223079437799,4.825833932657659
0.967,1.0487949787512179,4.517248676037859
1.04,1.2344125661980883,4.2094463223275085
1.122,1.4203351225890728,3.960005295848255
1.192,1.6079823275580125,3.752331284733515
1.258,1.7639827198430709,3.556600817260488
1.326,1.9195499967309289,3.310427950310519
1.404,2.06379743053283,3.0673839816933253
1.474,2.176349114089554,2.8720971232428454
1.54,2.29010403399802,2.6453588427590304
1.602,2.454908774109157,2.306210395554075
1.673,2.623933030402064,1.919078914677975
1.755,2.7524481333768946,1.5649182085648619
1.819,2.8649666688460016,1.2282573389996472
1.88,3.101631363190556,0.7636641712977905
1.973,3.459028192219641,0.16823099051977408
2.042,3.779094488394854,-0.3849072245831877
2.107,4.096662909447488,-0.8959083360575235
2.168,4.41193525335072,-1.374738770840132
2.239,4.67822361556059,-1.8157308597580766
2.318,4.995605047401057,-2.3053337038247506
2.386,5.3916397646288985,-2.8291382477933666
2.473,5.758654409937826,-3.224914383785517
2.562,6.062906060804117,-3.451830238640042
2.64,6.244497103628561,-3.532059496567463
2.715,6.397918221640978,-3.6032880679960257
2.786,6.616094292252285,-3.664842399476896
2.868,6.752419267734474,-3.630884602811335
2.933,6.77774846028106,-3.512205557371658
3.012,6.861328290290864,-3.4357898986596496
3.093,6.949356371363102,-3.4201596273291486
3.21,6.970125576985858,-3.3643985943118224
3.301,6.958251402419016,-3.2363514874141615
3.38,6.921729336384367,-3.0259577312847057
3.466,6.899808316443206,-2.812607714939496
3.563,6.795880594965595,-2.5523661654135026
3.656,6.607795436417057,-2.2930916312520253
3.741,6.472771180124148,-2.104806080418413
3.849,6.363959999999928,-1.9249302059496358
3.971,6.246129336384364,-1.7436034651846768
4.068,6.18237507028433,-1.5779227852239117
4.151,6.120560719189207,-1.3374325923504244
4.245,5.9779948152990485,-1.0216062765609593
4.352,5.770200339980313,-0.7165415168355551
4.44,5.610190990519705,-0.521978653154612
4.549,5.46301769859425,-0.38398045112781887
