lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	rp1327	in_delta_vm	ind_t
0.448767	0.00569258	5.20197	0.0066885	3.68792	0.00914944	16.2087	0.00706788	16.5728			
0.448764	0.00564407	5.20529	0.00660268	3.6919	0.00898571	16.2107	0.00705251	16.5754			
0.448761	0.00538413	5.20861	0.0067882	3.69588	0.00919551	16.2127	0.00716409	16.578			
0.448758	0.00558573	5.21192	0.00675862	3.69986	0.00912497	16.2147	0.00726177	16.5806			
0.448755	0.00558092	5.21527	0.00668693	3.70385	0.00933026	16.2166	0.00720818	16.5832			
0.448752	0.00575868	5.21866	0.00684614	3.70783	0.0091198	16.2185	0.006993	16.5858			
0.448749	0.00588665	5.22206	0.0067787	3.71181	0.00902031	16.2203	0.00728005	16.5884			
0.448747	0.00579888	5.22545	0.0067674	3.71579	0.00910194	16.2222	0.00732358	16.591			
0.448744	0.005562	5.22885	0.00691827	3.71977	0.0089922	16.2241	0.00716809	16.5936			
0.448741	0.00578978	5.23224	0.00668601	3.72375	0.00914099	16.2259	0.00699208	16.5961			
0.448738	0.0057171	5.23564	0.00662855	3.72774	0.0091468	16.2278	0.00719653	16.5987			
0.448735	0.00568736	5.23903	0.00666276	3.73172	0.00901314	16.2297	0.00703102	16.6012			
0.448732	0.00565175	5.24243	0.00686961	3.7357	0.00900719	16.2315	0.0071071	16.6038			
0.448729	0.00560276	5.24583	0.00664328	3.73968	0.00899224	16.2334	0.00718674	16.6063			
0.448726	0.00561667	5.24931	0.00695773	3.74366	0.00915319	16.2353	0.00715971	16.6089			
0.448723	0.00573474	5.25279	0.00672099	3.74764	0.00910616	16.2371	0.00705399	16.6115			
0.44872	0.00574942	5.25627	0.00667941	3.75162	0.00914653	16.239	0.00709712	16.614			
0.448717	0.00555991	5.25975	0.00652923	3.75556	0.00940279	16.2409	0.00715745	16.6166			
0.448715	0.00563382	5.26324	0.00699395	3.75949	0.00900779	16.2428	0.00707985	16.6191			
0.448712	0.00568658	5.26672	0.00691126	3.76343	0.00916494	16.2446	0.00699557	16.6217			
0.448709	0.00572984	5.2702	0.00655543	3.76736	0.00927102	16.2465	0.00700463	16.6242			
0.448706	0.0055796	5.27368	0.00689773	3.77129	0.00912807	16.2484	0.00691795	16.6268			
0.448703	0.00582363	5.27716	0.00679193	3.77523	0.00907816	16.2502	0.00723766	16.6293			
0.4487	0.00560122	5.28069	0.00679621	3.77916	0.00922244	16.2521	0.00705789	16.6318			
0.448697	0.00563417	5.28422	0.00676021	3.7831	0.00909081	16.254	0.00711609	16.6343			
0.448694	0.00571822	5.28775	0.00681206	3.787	0.00902162	16.2558	0.00717541	16.6368			
0.448691	0.00587302	5.29128	0.00672216	3.79089	0.00918665	16.2577	0.00706973	16.6393			
0.448688	0.00563328	5.2948	0.00679846	3.79478	0.00908928	16.2596	0.0070788	16.6419			
0.448685	0.00560812	5.29833	0.00676662	3.79867	0.00896998	16.2614	0.00689864	16.6444			
0.448682	0.00568574	5.30186	0.00685272	3.80256	0.0089753	16.2633	0.00703489	16.6469			
0.448679	0.0058375	5.30539	0.00670807	3.80645	0.00917061	16.2652	0.00704704	16.6494			
0.448677	0.00555037	5.30894	0.00671326	3.81034	0.00934956	16.267	0.00716904	16.6519			
0.448674	0.00564566	5.31255	0.00693443	3.81423	0.00930485	16.2689	0.00700783	16.6545			
0.448671	0.00579574	5.31617	0.00667216	3.81811	0.00907129	16.2708	0.00688695	16.657			
0.448668	0.00567131	5.31978	0.00668785	3.82199	0.00904594	16.2727	0.00694309	16.6596			
0.448665	0.00578883	5.3234	0.00669945	3.82586	0.00923776	16.2745	0.00702639	16.6622			
0.448662	0.00543176	5.32701	0.00677539	3.82973	0.00889348	16.2764	0.00725112	16.6648			
0.448659	0.00556266	5.33063	0.00668022	3.8336	0.00903586	16.2783	0.00705467	16.6674			
0.448656	0.00586344	5.33424	0.00662273	3.83747	0.00921634	16.2801	0.00717043	16.67			
0.448654	0.00567803	5.33786	0.0068731	3.84135	0.00905254	16.282	0.00714957	16.6726			
0.448651	0.00571709	5.34155	0.00676436	3.84522	0.00905577	16.2838	0.00699624	16.6752			
0.448648	0.0057816	5.34528	0.00675486	3.84908	0.00906466	16.2856	0.00701923	16.6778			
0.448645	0.0056997	5.34902	0.00666638	3.8529	0.00895267	16.2875	0.00700621	16.6804			
0.448642	0.00599779	5.35275	0.00689076	3.85673	0.00909506	16.2893	0.00716804	16.683			
0.448639	0.00553143	5.35648	0.00674785	3.86055	0.00895053	16.2911	0.00698037	16.6855			
0.448636	0.00558709	5.36021	0.00681497	3.86438	0.0090838	16.2929	0.00703983	16.6882			
0.448633	0.00566244	5.36395	0.00656995	3.8682	0.00914166	16.2948	0.00712506	16.6908			
0.44863	0.00567533	5.36768	0.00679187	3.87203	0.00902013	16.2966	0.00688358	16.6934			
0.448628	0.00563435	5.37148	0.00694685	3.87585	0.00901044	16.2984	0.0069783	16.696			
0.448625	0.00574345	5.37536	0.00686487	3.87967	0.00907294	16.3003	0.00706649	16.6987			
0.448622	0.00559944	5.37924	0.0067834	3.88348	0.00904488	16.3021	0.00725429	16.7013			
0.448619	0.00566609	5.38312	0.00684419	3.88728	0.00895611	16.3039	0.00705786	16.7039			
0.448616	0.00566343	5.387	0.00694011	3.89108	0.00923057	16.3058	0.00713568	16.7066			
0.448613	0.00558937	5.39089	0.00683826	3.89488	0.00918643	16.3076	0.00733708	16.7092			
0.44861	0.00577256	5.39477	0.00689488	3.89868	0.00910577	16.3094	0.00712888	16.7118			
0.448607	0.00577464	5.39865	0.00681514	3.90248	0.0088912	16.3113	0.00692901	16.7145			
0.448604	0.00570899	5.40261	0.0068163	3.90628	0.00929813	16.3131	0.00707573	16.7171			
0.448602	0.00569873	5.40663	0.00669796	3.91008	0.00912349	16.315	0.00709215	16.7198			
0.448599	0.00561762	5.41065	0.00659345	3.91389	0.00901366	16.3169	0.00729792	16.7224			
0.448596	0.00579238	5.41468	0.00670499	3.9177	0.00943467	16.3187	0.0072411	16.7251			
0.448593	0.00573849	5.4187	0.00666371	3.92151	0.00903237	16.3206	0.00705475	16.7278			
0.44859	0.00567586	5.42273	0.00683471	3.92532	0.00925588	16.3225	0.00714612	16.7304			
0.448587	0.00558156	5.42675	0.00688481	3.92913	0.00899868	16.3244	0.00713289	16.7331			
0.448584	0.00576755	5.43078	0.00671803	3.93294	0.00919089	16.3262	0.00708525	16.7358			
0.448581	0.00565849	5.4349	0.00657078	3.93675	0.00925252	16.3281	0.00705519	16.7384			
0.448578	0.00561506	5.43905	0.00673142	3.94056	0.00923994	16.33	0.00714494	16.7411			
0.448575	0.00557632	5.4432	0.00680774	3.94437	0.00917063	16.3318	0.00708786	16.7438			
0.448572	0.0056998	5.44735	0.00672959	3.94821	0.009119	16.3337	0.00708764	16.7465			
0.448569	0.0055859	5.4515	0.00678362	3.95206	0.0092478	16.3356	0.00705437	16.7491			
0.448566	0.00557206	5.45564	0.00690763	3.9559	0.00898192	16.3374	0.0068096	16.7519			
0.448564	0.00563312	5.45979	0.00667084	3.95974	0.00906915	16.3393	0.0071588	16.7546			
0.448561	0.00572748	5.46395	0.00665541	3.96359	0.00921194	16.3412	0.00719434	16.7574			
0.448558	0.00560546	5.46812	0.00680664	3.96743	0.00907033	16.3431	0.00701336	16.7601			
0.448555	0.00550404	5.4723	0.00679124	3.97127	0.0089964	16.3451	0.00701675	16.7629			
0.448552	0.00559969	5.47648	0.00681716	3.97512	0.009139	16.347	0.00696197	16.7656			
0.448549	0.00551886	5.48066	0.00668506	3.97902	0.00925359	16.349	0.00714667	16.7683			
0.448546	0.00546719	5.48483	0.00669316	3.98293	0.00898113	16.3509	0.00693508	16.7711			
0.448544	0.00574194	5.48901	0.00674457	3.98684	0.00922664	16.3528	0.00709371	16.7738			
0.448541	0.00556301	5.49319	0.00685245	3.99075	0.00910036	16.3548	0.00707335	16.7766			
0.448538	0.00565765	5.49735	0.00666329	3.99466	0.0090747	16.3567	0.0069538	16.7793			
0.448535	0.0057741	5.50149	0.0066255	3.99857	0.00896516	16.3587	0.00704909	16.7821			
0.448532	0.00578438	5.50563	0.00684938	4.00248	0.00926236	16.3606	0.00704726	16.7849			
0.448529	0.00565885	5.50976	0.00672602	4.0064	0.00920732	16.3626	0.00707334	16.7878			
0.448526	0.00555494	5.5139	0.00699638	4.01041	0.00928535	16.3645	0.00704951	16.7906			
0.448523	0.00572409	5.51804	0.006794	4.01442	0.00911768	16.3665	0.00695518	16.7934			
0.44852	0.00572992	5.52218	0.00675999	4.01844	0.00903651	16.3684	0.00720548	16.7962			
0.448517	0.00570812	5.52632	0.00671263	4.02245	0.00926835	16.3703	0.00729158	16.7991			
0.448515	0.00565092	5.53042	0.00695235	4.02647	0.0090184	16.3723	0.00702829	16.8019			
0.448512	0.00578208	5.53449	0.00684467	4.03048	0.00907974	16.3744	0.00701983	16.8047			
0.448509	0.0058095	5.53856	0.0066643	4.0345	0.00897766	16.3764	0.00721178	16.8075			
0.448506	0.00569041	5.54263	0.0070173	4.03853	0.00944235	16.3785	0.0070469	16.8104			
0.448503	0.00564125	5.54671	0.00668155	4.04263	0.00916843	16.3806	0.00720561	16.8132			
0.4485	0.00563187	5.55078	0.00675896	4.04673	0.00909361	16.3826	0.0070863	16.8161			
0.448497	0.00576648	5.55485	0.00672446	4.05083	0.00903609	16.3847	0.00709566	16.8189			
0.448494	0.00563744	5.55892	0.00692033	4.05493	0.00912758	16.3867	0.00710232	16.8218			
0.448491	0.00564131	5.56295	0.00670491	4.05903	0.00898466	16.3888	0.00707129	16.8246			
0.448488	0.00581084	5.56696	0.00686164	4.06313	0.00916557	16.3909	0.00721334	16.8275			
0.448486	0.00562803	5.57096	0.00667241	4.06723	0.00902832	16.3929	0.00717472	16.8304			
0.448483	0.00569613	5.57497	0.00670791	4.07134	0.00905219	16.395	0.00709966	16.8332			
0.44848	0.00558175	5.57897	0.0068808	4.07545	0.00917686	16.397	0.00710751	16.8361			
0.448477	0.0056025	5.58298	0.00691968	4.07956	0.00921266	16.3991	0.00713788	16.8389			
0.448474	0.00578663	5.58699	0.00675635	4.08367	0.00915611	16.4012	0.00705252	16.8418			
0.448471	0.00577869	5.59099	0.00674209	4.08778	0.00921342	16.4035	0.00704529	16.8447			
0.448468	0.00561394	5.59495	0.00666899	4.09189	0.00934692	16.4058	0.00710861	16.8475			
0.448465	0.00577052	5.59887	0.00657496	4.096	0.00910535	16.4081	0.00708846	16.8504			
0.448462	0.00545536	5.60279	0.00675182	4.10011	0.00920329	16.4104	0.00712074	16.8532			
0.448459	0.00566944	5.60671	0.006577	4.10418	0.00913766	16.4127	0.0070171	16.8561			
0.448456	0.00562417	5.61062	0.00673893	4.1082	0.00905986	16.415	0.00689685	16.859			
0.448454	0.00569096	5.61454	0.00682591	4.11223	0.00908025	16.4173	0.00707174	16.8618			
0.448451	0.00556871	5.61846	0.00672703	4.11625	0.00919955	16.4195	0.00708314	16.8647			
0.448448	0.00553273	5.62238	0.00668022	4.12028	0.00913246	16.4218	0.00719543	16.8675			
0.448445	0.0055763	5.62628	0.00666953	4.1243	0.00906104	16.4241	0.006996	16.8704			
0.448442	0.00565988	5.63009	0.00686085	4.12832	0.00908002	16.4264	0.00720929	16.8733			
0.448439	0.005787	5.63389	0.00686807	4.13235	0.00927797	16.4287	0.00708101	16.8761			
0.448436	0.00564958	5.6377	0.00682543	4.13634	0.00914809	16.4311	0.00720604	16.879			
0.448433	0.00582343	5.6415	0.00678147	4.14025	0.00908746	16.4336	0.00716216	16.8818			
0.44843	0.00583146	5.64531	0.00686665	4.14416	0.00919545	16.4361	0.00717953	16.8846			
0.448428	0.00576189	5.64911	0.00653975	4.14807	0.00918216	16.4387	0.00715431	16.8874			
0.448425	0.00572601	5.65292	0.00683277	4.15198	0.00930767	16.4412	0.00709897	16.8902			
0.448422	0.00568016	5.65672	0.00685671	4.15589	0.00900458	16.4437	0.00695304	16.8931			
0.448419	0.00567458	5.66048	0.00664863	4.1598	0.0091375	16.4462	0.00705211	16.8959			
0.448416	0.00559665	5.66418	0.00671652	4.16371	0.00917222	16.4487	0.00681809	16.8987			
0.448413	0.00562654	5.66788	0.00688299	4.16761	0.00899886	16.4513	0.00740444	16.9015			
0.44841	0.00570147	5.67158	0.00682325	4.17144	0.00912807	16.4538	0.00708143	16.9044			
0.448407	0.00577177	5.67528	0.00665113	4.17525	0.00911065	16.4563	0.00715847	16.9072			
0.448404	0.00579732	5.67898	0.0067365	4.17906	0.00918325	16.4588	0.00715284	16.91			
0.448401	0.00551914	5.68268	0.00647454	4.18288	0.00898767	16.4614	0.00709847	16.9127			
0.448398	0.00569769	5.68638	0.00679758	4.18669	0.00906214	16.464	0.00713485	16.9154			
0.448396	0.00562357	5.69008	0.00676592	4.19051	0.0091725	16.4666	0.00721243	16.9181			
0.448393	0.00585619	5.69374	0.00687988	4.19432	0.00914033	16.4693	0.00722602	16.9208			
0.44839	0.00558856	5.69737	0.00667435	4.19814	0.00887921	16.4719	0.00706942	16.9235			
0.448387	0.00590552	5.70101	0.00675016	4.20193	0.00895151	16.4745	0.00703209	16.9262			
0.448384	0.00552679	5.70464	0.00651732	4.20571	0.00906189	16.4772	0.00723347	16.9289			
0.448381	0.00566073	5.70827	0.00662003	4.20948	0.00893508	16.4798	0.00716654	16.9317			
0.448378	0.00572154	5.71191	0.00673857	4.21326	0.00905932	16.4824	0.00727567	16.9344			
0.448375	0.00579759	5.71554	0.00682042	4.21704	0.00911764	16.4851	0.00695181	16.9371			
0.448372	0.00566494	5.71917	0.00680617	4.22081	0.00915064	16.4877	0.00720474	16.9398			
0.448369	0.00553207	5.72281	0.00675928	4.22459	0.00916484	16.4903	0.0070249	16.9425			
0.448366	0.00556322	5.72639	0.00666323	4.22837	0.00914022	16.493	0.0072714	16.9451			
0.448363	0.00558219	5.72996	0.00667619	4.23214	0.00916069	16.4957	0.00712364	16.9477			
0.44836	0.00576008	5.73353	0.00679327	4.23593	0.00915119	16.4984	0.00709297	16.9503			
0.448358	0.00566059	5.7371	0.0068156	4.23971	0.0090444	16.5011	0.00721896	16.9529			
0.448355	0.00559815	5.74066	0.00677879	4.24349	0.00911092	16.5038	0.00714157	16.9555			
0.448352	0.00561213	5.74423	0.0069575	4.24728	0.0091963	16.5066	0.00702923	16.9581			
0.448349	0.00558967	5.7478	0.00673279	4.25106	0.00886802	16.5093	0.00705009	16.9607			
0.448346	0.00563044	5.75136	0.00664779	4.25485	0.00909723	16.512	0.00711306	16.9632			
0.448343	0.00558072	5.75493	0.00673631	4.25863	0.00897728	16.5147	0.0070233	16.9658			
0.44834	0.00572871	5.75846	0.00665759	4.26242	0.0087964	16.5174	0.00706423	16.9684			
0.448337	0.00551334	5.76197	0.00682473	4.26623	0.0091255	16.5201	0.00712205	16.971			
0.448334	0.00564928	5.76548	0.00664516	4.27005	0.00931751	16.5228	0.00694394	16.9736			
0.448331	0.0056526	5.76899	0.0066262	4.27388	0.00885975	16.5255	0.00708807	16.9762			
0.448328	0.00561943	5.7725	0.00672358	4.2777	0.00903422	16.5282	0.00722148	16.9787			
0.448325	0.00576782	5.77601	0.00665265	4.28152	0.00918616	16.5309	0.00704493	16.9812			
0.448322	0.00577873	5.77952	0.00658153	4.28535	0.00925863	16.5336	0.00725254	16.9837			
0.44832	0.0057426	5.78303	0.00673744	4.28917	0.00903004	16.5363	0.00701104	16.9861			
0.448317	0.00555612	5.78654	0.00665629	4.293	0.00929751	16.5391	0.00713543	16.9886			
0.448314	0.00571186	5.79003	0.00676031	4.29685	0.00911768	16.5418	0.00706649	16.9911			
0.448311	0.00555092	5.79349	0.00673148	4.30073	0.00906286	16.5445	0.00707512	16.9936			
0.448308	0.00560242	5.79695	0.00663125	4.30461	0.00910216	16.5472	0.00732065	16.9961			
0.448305	0.00569968	5.80041	0.00664062	4.30849	0.00902651	16.5499	0.00718474	16.9985			
0.448302	0.00564177	5.80387	0.00667711	4.31237	0.00921833	16.5526	0.00704404	17.001			
0.448299	0.00572991	5.80734	0.00682852	4.31626	0.00949396	16.5553	0.00733908	17.0035			
0.448297	0.00548831	5.8108	0.00657909	4.32014	0.00919344	16.558	0.00722368	17.006			
0.448294	0.0055275	5.81426	0.00675566	4.32402	0.00906269	16.5606	0.00702746	17.0085			
0.448291	0.00561033	5.81772	0.00665747	4.32793	0.00900064	16.5633	0.00711681	17.0109			
0.448288	0.00538001	5.82118	0.00669263	4.33189	0.00892806	16.566	0.00705153	17.0132			
0.448285	0.00572007	5.82457	0.00676819	4.33585	0.00911686	16.5687	0.00713427	17.0156			
0.448282	0.00577891	5.82796	0.00681608	4.3398	0.0090229	16.5713	0.00689322	17.0179			
0.448279	0.00575137	5.83134	0.00677307	4.34376	0.00898619	16.574	0.00713002	17.0202			
0.448276	0.00569	5.83473	0.00673551	4.34772	0.00904746	16.5767	0.00694539	17.0225			
0.448273	0.00575129	5.83811	0.00667874	4.35168	0.00917846	16.5793	0.00726579	17.0249			
0.44827	0.00563544	5.8415	0.00667752	4.35563	0.00921393	16.582	0.00727249	17.0272			
0.448267	0.0056717	5.84488	0.00673387	4.35963	0.00910146	16.5847	0.00710288	17.0295			
0.448264	0.00578547	5.84827	0.00664511	4.36368	0.00896289	16.5874	0.00709997	17.0319			
0.448261	0.00565076	5.85166	0.00659914	4.36772	0.00910644	16.5901	0.00701329	17.0342			
0.448258	0.00563429	5.85502	0.00675517	4.37177	0.00915266	16.5928	0.00717436	17.0365			
0.448256	0.00561885	5.85832	0.00662541	4.37581	0.00897262	16.5955	0.00715593	17.0388			
0.448253	0.00575615	5.86163	0.00662126	4.37985	0.00891767	16.5982	0.0070231	17.0412			
0.44825	0.00571423	5.86493	0.00682375	4.3839	0.009072	16.6009	0.00716995	17.0435			
0.448247	0.0057795	5.86824	0.00698435	4.38794	0.00915388	16.6036	0.00706042	17.0457			
0.448244	0.00575123	5.87155	0.00699072	4.39208	0.00912313	16.6063	0.00706621	17.0479			
0.448241	0.00564636	5.87485	0.0069143	4.39623	0.00919711	16.609	0.00707787	17.0501			
0.448238	0.005585	5.87816	0.00688071	4.40039	0.00913152	16.6117	0.00714429	17.0523			
0.448235	0.00583285	5.88146	0.00677761	4.40455	0.00906699	16.6144	0.00712445	17.0544			
0.448232	0.00546707	5.88477	0.00695735	4.40871	0.00915823	16.6171	0.0070538	17.0566			
0.448229	0.00575428	5.88804	0.00684929	4.41287	0.00946771	16.6199	0.00677838	17.0588			
0.448227	0.00563597	5.89126	0.00691589	4.41702	0.00897144	16.6226	0.00731112	17.061			
0.448224	0.00556614	5.89448	0.00702756	4.42121	0.00920577	16.6254	0.00716083	17.0631			
0.448221	0.00549641	5.89771	0.00693135	4.42547	0.00921795	16.6281	0.00690628	17.0653			
0.448218	0.00556228	5.90093	0.00700203	4.42972	0.0091093	16.6308	0.00692845	17.0675			
0.448215	0.00564192	5.90415	0.00672091	4.43397	0.00919497	16.6336	0.00728742	17.0697			
0.448212	0.00559251	5.90738	0.00681075	4.43823	0.00885491	16.6363	0.00713219	17.0718			
0.448209	0.00558601	5.9106	0.00677285	4.44248	0.0090955	16.6391	0.00707142	17.074			
0.448206	0.00546646	5.91382	0.00702628	4.44673	0.00916757	16.6418	0.00706919	17.0762			
0.448203	0.00566511	5.91705	0.00689647	4.45099	0.00915703	16.6446	0.00719709	17.0784			
0.4482	0.00570685	5.92025	0.00699678	4.45529	0.00909908	16.6473	0.00718875	17.0804			
0.448197	0.0056869	5.9234	0.00694174	4.4596	0.00919802	16.65	0.0070712	17.0825			
0.448194	0.00553378	5.92654	0.00698109	4.46392	0.00900963	16.6528	0.00688396	17.0845			
0.448191	0.00576654	5.92969	0.00710239	4.46823	0.00911157	16.6556	0.00691143	17.0866			
0.448188	0.00567395	5.93284	0.00685429	4.47254	0.00908412	16.6584	0.00715362	17.0887			
0.448185	0.0056246	5.93599	0.00688809	4.47685	0.00920976	16.6612	0.00725824	17.0907			
0.448182	0.00565759	5.93913	0.00674755	4.48116	0.00908471	16.664	0.00702974	17.0928			
0.44818	0.00567091	5.94228	0.006927	4.4855	0.00901828	16.6667	0.00711472	17.0948			
0.448177	0.00576613	5.94543	0.00674479	4.48985	0.00933787	16.6695	0.0073343	17.0969			
0.448174	0.0056075	5.94857	0.00691507	4.49421	0.00903509	16.6723	0.00724405	17.099			
0.448171	0.00543681	5.95172	0.00697591	4.49857	0.0091869	16.6751	0.00710828	17.101			
0.448168	0.00572057	5.95482	0.00691288	4.50293	0.00907093	16.6779	0.0071506	17.1031			
0.448165	0.00553517	5.95792	0.00701202	4.50729	0.0089312	16.6807	0.0071999	17.1051			
0.448162	0.00577893	5.96102	0.00703271	4.51165	0.00915642	16.6835	0.00716776	17.1072			
0.448159	0.00556856	5.96412	0.00700914	4.516	0.00895359	16.6862	0.00704695	17.1093			
0.448156	0.0056773	5.96722	0.0072012	4.52036	0.0091197	16.689	0.00707529	17.1113			
0.448154	0.00578225	5.97032	0.00705361	4.52472	0.00908604	16.6918	0.00709146	17.1133			
0.448151	0.00567115	5.97342	0.00726155	4.52908	0.00905272	16.6946	0.00705689	17.1154			
0.448148	0.00555602	5.97652	0.00694782	4.53344	0.00904818	16.6974	0.00721623	17.1174			
0.448145	0.00575104	5.97962	0.00706706	4.5378	0.00906146	16.7002	0.00729747	17.1194			
0.448142	0.00573859	5.98272	0.00714692	4.54216	0.00910064	16.7029	0.00707277	17.1214			
0.448139	0.00561866	5.98581	0.0072138	4.54651	0.00906572	16.7057	0.00704148	17.1234			
0.448136	0.00561018	5.98889	0.00698865	4.55079	0.00907102	16.7085	0.00707098	17.1255			
0.448133	0.0057716	5.99197	0.0072222	4.55505	0.00911536	16.7113	0.00702517	17.1275			
0.44813	0.00582196	5.99505	0.00697824	4.5593	0.00911405	16.7141	0.00695643	17.1295			
0.448127	0.00566767	5.99813	0.00715915	4.56356	0.0093541	16.7169	0.0070441	17.1315			
0.448124	0.00568181	6.00121	0.00691363	4.56781	0.00911774	16.7197	0.00704747	17.1335			
0.448122	0.00570141	6.00429	0.00702814	4.57206	0.0091794	16.7224	0.00696633	17.1356			
0.448119	0.00574247	6.00737	0.00715527	4.57631	0.00922504	16.7252	0.00735135	17.1376			
0.448115	0.005764	6.01045	0.0072239	4.58056	0.00895304	16.728	0.00737057	17.1396			
0.448113	0.00565343	6.01353	0.00707838	4.5847	0.0092147	16.7308	0.00711099	17.1416			
0.44811	0.0056154	6.0166	0.00711157	4.58884	0.00913701	16.7336	0.00705106	17.1437			
0.448107	0.00559855	6.01965	0.00729884	4.59298	0.00882772	16.7364	0.00715196	17.1458			
0.448104	0.00567274	6.02269	0.00727334	4.59712	0.00901491	16.7391	0.00720391	17.1479			
0.448101	0.00577334	6.02573	0.00748349	4.60126	0.00896085	16.7419	0.00730217	17.15			
0.448098	0.00554633	6.02877	0.00712822	4.6054	0.00910602	16.7447	0.00711913	17.1521			
0.448095	0.00574679	6.03182	0.00719895	4.60954	0.00920725	16.7475	0.0071139	17.1542			
0.448092	0.00574408	6.03486	0.00726889	4.61366	0.0089498	16.7504	0.006983	17.1563			
0.448089	0.00576172	6.0379	0.00740687	4.61774	0.00916015	16.7532	0.00721634	17.1584			
0.448087	0.00564365	6.04094	0.00722952	4.62183	0.00881249	16.756	0.00704329	17.1605			
0.448084	0.00564324	6.04398	0.0074456	4.62591	0.0092187	16.7588	0.00713844	17.1626			
0.448081	0.00583997	6.04703	0.00737913	4.62999	0.00898852	16.7616	0.00699093	17.1647			
0.448078	0.00578053	6.05009	0.0071831	4.63407	0.00902463	16.7645	0.00696068	17.1668			
0.448075	0.00563909	6.05316	0.00730455	4.63815	0.00930571	16.7673	0.00716105	17.1689			
