lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	cur2_11_samp	sub	ind_delta_vm	ind_t
0.232606	0.00170635											
0.232604	0.00144672											
0.232601	0.00162658											
0.232598	0.00172824											
0.232595	0.00130116											
0.232593	0.00155119											
0.23259	0.00172711											
0.232587	0.00171692											
0.232584	0.00159698											
0.232582	0.00167396											
0.232579	0.0016349											
0.232576	0.00156312											
0.232574	0.00162254											
0.232571	0.00172067											
0.232568	0.00166536											
0.232565	0.00156549											
0.232562	0.00156677											
0.23256	0.00143096											
0.232557	0.00163102											
0.232554	0.00172399											
0.232551	0.00163388											
0.232549	0.00172145											
0.232546	0.00183886											
0.232543	0.00171406											
0.23254	0.00166636											
0.232538	0.00162344											
0.232535	0.00165665											
0.232532	0.0017692											
0.232529	0.00176971											
0.232527	0.0015378											
0.232524	0.00166165											
0.232521	0.00177486											
0.232518	0.00170034											
0.232516	0.00169621											
0.232513	0.00168681											
0.23251	0.00154749											
0.232508	0.00147581											
0.232505	0.00184874											
0.232502	0.00147325											
0.232499	0.00169343											
0.232497	0.00175264											
0.232494	0.00177786											
0.232491	0.00174501											
0.232489	0.0016341											
0.232486	0.00142042											
0.232483	0.00157422											
0.232481	0.00177617											
0.232478	0.00174322											
0.232475	0.00151727											
0.232472	0.00156627											
0.23247	0.00138715											
0.232467	0.00171377											
0.232464	0.00174179											
0.232461	0.00174104											
0.232459	0.00181481											
0.232456	0.00148843											
0.232453	0.00158218											
0.232451	0.00146112											
0.232448	0.00161997											
0.232445	0.00136424											
0.232442	0.00162463											
0.23244	0.00162329											
0.232437	0.00173848											
0.232434	0.00158398											
0.232431	0.00172965											
0.232429	0.00163535											
0.232426	0.00158974											
0.232423	0.00165959											
0.232421	0.00164933											
0.232418	0.00162773											
0.232415	0.00186863											
0.232413	0.00164769											
0.23241	0.00149855											
0.232407	0.00180455											
0.232405	0.00155967											
0.232402	0.00164651											
0.232399	0.00140968											
0.232397	0.00156457											
0.232394	0.00157283											
0.232391	0.00148604											
0.232388	0.00164704											
0.232386	0.00163125											
0.232383	0.00159011											
0.23238	0.0017544											
0.232377	0.00162584											
0.232375	0.00172496											
0.232372	0.00168968											
0.232369	0.00150157											
0.232367	0.00176711											
0.232364	0.00166807											
0.232361	0.00153325											
0.232358	0.00174972											
0.232356	0.00160849											
0.232353	0.00145919											
0.23235	0.0015511											
0.232347	0.00156158											
0.232345	0.00157885											
0.232342	0.00166605											
0.232339	0.00137021											
0.232337	0.00172											
0.232334	0.00174574											
0.232331	0.00159249											
0.232329	0.00154112											
0.232326	0.00172549											
0.232323	0.00150648											
0.232321	0.00164376											
0.232318	0.00154538											
0.232315	0.00168509											
0.232312	0.00164787											
0.23231	0.00184435											
0.232307	0.0017198											
0.232304	0.00154501											
0.232301	0.00160354											
0.232299	0.00153149											
0.232296	0.00169134											
0.232293	0.00148266											
0.232291	0.00162											
0.232288	0.00178489											
0.232285	0.00162672											
0.232283	0.00160899											
0.23228	0.00158825											
0.232277	0.00154807											
0.232274	0.001309											
0.232272	0.00159181											
0.232269	0.00161991											
0.232266	0.00167233											
0.232263	0.00149503											
0.232261	0.00155419											
0.232258	0.00166687											
0.232255	0.00153999											
0.232252	0.00180278											
0.23225	0.00148707											
0.232247	0.00166646											
0.232244	0.00141375											
0.232241	0.00171853											
0.232239	0.00177876											
0.232236	0.00153261											
0.232233	0.00136158											
0.232231	0.00144694											
0.232228	0.00155799											
0.232225	0.0016975											
0.232223	0.00139425											
0.23222	0.00163387											
0.232217	0.00171069											
0.232214	0.00146336											
0.232212	0.00146695											
0.232209	0.00151496											
0.232206	0.0016681											
0.232203	0.00156746											
0.232201	0.00153584											
0.232198	0.00150991											
0.232195	0.00136976											
0.232192	0.00161633											
0.23219	0.0018425											
0.232187	0.00152371											
0.232184	0.00160022											
0.232182	0.001686											
0.232179	0.00158813											
0.232176	0.00149756											
0.232174	0.00158842											
0.232171	0.00157095											
0.232168	0.00138613											
0.232165	0.00177205											
0.232163	0.00159036											
0.23216	0.00181208											
0.232157	0.00155095											
0.232154	0.00135899											
0.232152	0.00136778											
0.232149	0.00168284											
0.232146	0.00146074											
0.232144	0.00154638											
0.232141	0.00152626											
0.232138	0.00139174											
0.232136	0.00143951											
0.232133	0.00157558											
0.23213	0.00155394											
0.232127	0.00167719											
0.232125	0.00161836											
0.232122	0.00175187											
0.232119	0.00153296											
0.232116	0.00137579											
0.232114	0.0016844											
0.232111	0.00164147											
0.232108	0.00170083											
0.232106	0.00162935											
0.232103	0.00141096											
0.2321	0.00170555											
0.232097	0.00173112											
0.232095	0.00149099											
0.232092	0.00137995											
0.232089	0.00158445											
0.232087	0.00144508											
0.232084	0.00149652											
0.232081	0.00167202											
0.232079	0.00156099											
0.232076	0.00167319											
0.232073	0.00150994											
0.232071	0.0015093											
0.232068	0.00178552											
0.232065	0.00154039											
0.232062	0.00150814											
0.23206	0.00159679											
0.232057	0.00153736											
0.232054	0.00163899											
0.232051	0.00159035											
0.232049	0.00181439											
0.232046	0.00168749											
0.232043	0.00170874											
0.232041	0.00178897											
0.232038	0.00132108											
0.232035	0.00185327											
0.232032	0.00163785											
0.23203	0.00159208											
0.232027	0.00173785											
0.232024	0.00157045											
0.232022	0.00163686											
0.232019	0.00158242											
0.232016	0.00159883											
0.232013	0.00161327											
0.232011	0.00167843											
0.232008	0.00155871											
0.232005	0.00173095											
0.232002	0.0015616											
0.232	0.0015998											
0.231997	0.00155189											
0.231994	0.00156881											
0.231991	0.00156408											
0.231989	0.00157274											
0.231986	0.00185354											
0.231983	0.0017559											
0.23198	0.00164697											
0.231978	0.00154245											
0.231975	0.00158369											
0.231972	0.00173008											
0.231969	0.00160246											
0.231967	0.00174274											
0.231964	0.00165584											
0.231961	0.00141384											
0.231959	0.00166465											
0.231956	0.00170213											
0.231953	0.00153356											
0.23195	0.00156558											
0.231948	0.00179038											
0.231945	0.00168947											
0.231942	0.00153756											
0.231939	0.00162294											
0.231937	0.00170292											
0.231934	0.00175848											
0.231931	0.00157463											
0.231929	0.00133051											
0.231926	0.00145675											
0.231923	0.00148357											
0.23192	0.00147257											
0.231918	0.00152308											
0.231915	0.00145452											
0.231912	0.00142931											
0.23191	0.0014522											
0.231907	0.00151007											
0.231904	0.0014061											
0.231901	0.00145385											
0.231899	0.0014936											
0.231896	0.00127089											
0.231893	0.00175724											
0.231891	0.00158158											
0.231888	0.00172712											
0.231885	0.00155018											
0.231883	0.00160074											
0.23188	0.0015026											
0.231877	0.00157077											
0.231874	0.00149152											
0.231872	0.00146926											
0.231869	0.00148148											
0.231866	0.00175421											
0.231864	0.00144494											
0.231861	0.00158975											
0.231858	0.0016183											
0.231855	0.00170589											
0.231853	0.00168394											
0.23185	0.00163696											
0.231847	0.00169398											
0.231845	0.00165384											
0.231842	0.00168413											
0.231839	0.00164235											
0.231837	0.001667											
0.231834	0.00177437											
0.231831	0.00147089											
0.231829	0.0016071											
0.231826	0.00185036											
0.231823	0.00146495											
0.23182	0.00170706											
0.231818	0.00146107											
0.231815	0.0016251											
0.231812	0.001422											
0.23181	0.00148966											
0.231807	0.00146813											
0.231804	0.00147229											
0.231802	0.00152768											
0.231799	0.00162549											
0.231796	0.00148359											
0.231794	0.00167151											
0.231791	0.00150202											
0.231788	0.00143306											
0.231785	0.00148028											
0.231783	0.00205497											
