lap4_13_samp	cur4_13_samp	lap4_14_samp	cur4_14_samp	lap4_15_samp	cur4_15_samp	lap4_16_samp	cur4_16_samp	sub2	ind_t	ind_delta_vm
0.504357	0.00365213	0.535081	0.00353628	0.446494	0.00367824	0.491535	0.00367046			
0.504355	0.0036678	0.535078	0.0035597	0.446491	0.00360788	0.491532	0.00370616			
0.504352	0.00362504	0.535075	0.00362897	0.446488	0.00370277	0.491529	0.00383585			
0.504349	0.00350165	0.535072	0.003606	0.446485	0.00365541	0.491526	0.00369434			
0.504346	0.00352572	0.535069	0.00360279	0.446482	0.00363908	0.491523	0.00361463			
0.504343	0.00368312	0.535066	0.00366806	0.446479	0.00359059	0.49152	0.00367514			
0.50434	0.00358168	0.535063	0.00362593	0.446477	0.00359878	0.491517	0.00372219			
0.504337	0.00350381	0.53506	0.00353752	0.446474	0.00369163	0.491515	0.00369459			
0.504334	0.00347519	0.535057	0.00380297	0.446471	0.00372227	0.491512	0.00369139			
0.504331	0.00366757	0.535055	0.00342486	0.446468	0.00389055	0.491509	0.00352302			
0.504328	0.00343979	0.535052	0.00350436	0.446465	0.0036097	0.491506	0.00366214			
0.504325	0.00367614	0.535049	0.00364273	0.446462	0.003519	0.491503	0.00360008			
0.504322	0.00380471	0.535046	0.00373299	0.446459	0.00370525	0.4915	0.0037598			
0.504319	0.003765	0.535043	0.00377517	0.446456	0.00352094	0.491498	0.00356953			
0.504316	0.00355734	0.53504	0.00377856	0.446453	0.00364374	0.491495	0.00357502			
0.504313	0.00350179	0.535036	0.00353201	0.44645	0.00354188	0.491492	0.00363559			
0.50431	0.00382811	0.535034	0.00364743	0.446447	0.00341362	0.491489	0.00360378			
0.504307	0.00360275	0.535031	0.00373536	0.446444	0.00377972	0.491486	0.00370947			
0.504304	0.00354503	0.535028	0.00339186	0.446441	0.00374089	0.491483	0.00339622			
0.504302	0.00359879	0.535025	0.00350902	0.446438	0.00341536	0.49148	0.00339025			
0.504299	0.00377417	0.535022	0.00350897	0.446435	0.00360152	0.491477	0.00369927			
0.504296	0.00370282	0.535019	0.00371643	0.446433	0.00344295	0.491474	0.00377342			
0.504293	0.00358097	0.535016	0.00375056	0.44643	0.00355528	0.491471	0.0037084			
0.50429	0.00344151	0.535013	0.00370542	0.446427	0.00363496	0.491468	0.00357733			
0.504287	0.00360992	0.53501	0.00370175	0.446424	0.00362889	0.491465	0.00378499			
0.504284	0.00361193	0.535007	0.00359862	0.446421	0.00358617	0.491463	0.00370893			
0.504281	0.00366086	0.535004	0.00350863	0.446418	0.00366939	0.49146	0.0036652			
0.504278	0.00359894	0.535001	0.00349944	0.446415	0.00358166	0.491457	0.00366254			
0.504275	0.00360265	0.534999	0.00382902	0.446412	0.00347648	0.491454	0.00366364			
0.504272	0.00371976	0.534996	0.00364183	0.446409	0.00356627	0.491451	0.00368052			
0.504269	0.00356529	0.534993	0.00364781	0.446406	0.003698	0.491448	0.00363644			
0.504266	0.00352827	0.53499	0.00359813	0.446404	0.00384067	0.491445	0.00358954			
0.504263	0.00361723	0.534987	0.00368369	0.446401	0.00365953	0.491443	0.00350448			
0.50426	0.00362079	0.534984	0.00368412	0.446398	0.00372663	0.49144	0.00340704			
0.504257	0.00361515	0.534981	0.00377301	0.446395	0.00371573	0.491437	0.00361995			
0.504254	0.00360348	0.534978	0.00359742	0.446392	0.00342378	0.491434	0.003753			
0.504252	0.00351284	0.534975	0.00375784	0.446389	0.0035886	0.491431	0.00365692			
0.504249	0.003522	0.534972	0.00358349	0.446386	0.00361783	0.491428	0.00362257			
0.504246	0.00362749	0.534969	0.00374397	0.446383	0.00335358	0.491425	0.00352876			
0.504243	0.00365641	0.534966	0.00361764	0.44638	0.00360148	0.491423	0.0035929			
0.50424	0.00376715	0.534963	0.00349327	0.446377	0.00348542	0.49142	0.00347389			
0.504237	0.00370496	0.534961	0.00379027	0.446375	0.00369228	0.491417	0.00364687			
0.504235	0.00370007	0.534958	0.00356231	0.446372	0.00375096	0.491414	0.00364613			
0.504232	0.00364768	0.534955	0.00357836	0.446369	0.00369196	0.491411	0.00348711			
0.504229	0.00357243	0.534952	0.0036517	0.446366	0.0038077	0.491408	0.00357935			
0.504226	0.00358244	0.534949	0.00362285	0.446363	0.00381459	0.491405	0.00361298			
0.504223	0.00358462	0.534946	0.00352577	0.44636	0.00373607	0.491402	0.00364467			
0.50422	0.00361785	0.534943	0.00366333	0.446357	0.00362375	0.491399	0.00360597			
0.504217	0.00370614	0.53494	0.00355429	0.446354	0.00344058	0.491396	0.00368648			
0.504214	0.00348939	0.534937	0.00351534	0.446351	0.00379995	0.491393	0.00348624			
0.504212	0.00384694	0.534934	0.00361838	0.446348	0.00365188	0.491391	0.00372823			
0.504209	0.00355904	0.534931	0.00347572	0.446345	0.00375231	0.491388	0.00351564			
0.504206	0.00354117	0.534928	0.00366254	0.446342	0.00356278	0.491385	0.00356133			
0.504203	0.00373173	0.534925	0.00352067	0.44634	0.00380225	0.491382	0.00355016			
0.5042	0.00374245	0.534922	0.00348278	0.446337	0.00359983	0.491379	0.00376383			
0.504197	0.00353433	0.534919	0.0037097	0.446334	0.00351448	0.491376	0.00374141			
0.504194	0.0037514	0.534916	0.00371271	0.446331	0.00353299	0.491373	0.00359689			
0.504191	0.00355759	0.534913	0.00364321	0.446328	0.00365127	0.49137	0.00390409			
0.504188	0.00356287	0.53491	0.00352154	0.446325	0.00366333	0.491367	0.0036244			
0.504185	0.00374651	0.534907	0.00359757	0.446322	0.00369912	0.491365	0.00357117			
0.504182	0.00361501	0.534904	0.00366325	0.446319	0.00353218	0.491362	0.00366568			
0.504179	0.00355056	0.534901	0.00369577	0.446317	0.00365261	0.491359	0.00387194			
0.504176	0.0037224	0.534898	0.00367771	0.446314	0.00350573	0.491356	0.00357672			
0.504173	0.00371772	0.534895	0.00354201	0.446311	0.00376152	0.491353	0.00351849			
0.504171	0.00347234	0.534892	0.0037383	0.446308	0.00360289	0.49135	0.00358133			
0.504168	0.00356019	0.534889	0.00360489	0.446305	0.00371763	0.491347	0.00369615			
0.504165	0.00370918	0.534886	0.00362018	0.446302	0.00350203	0.491344	0.00366134			
0.504162	0.00362895	0.534883	0.00346939	0.446299	0.00355044	0.491341	0.0036063			
0.504159	0.0034525	0.53488	0.0035186	0.446296	0.00350231	0.491338	0.00373895			
0.504156	0.00360067	0.534877	0.00367642	0.446293	0.00368889	0.491335	0.00338394			
0.504153	0.00396061	0.534874	0.00365833	0.44629	0.0037109	0.491332	0.00366575			
0.50415	0.00357491	0.534872	0.00355077	0.446287	0.00347434	0.49133	0.00375952			
0.504147	0.00373581	0.534869	0.00334915	0.446284	0.00358141	0.491327	0.00362719			
0.504144	0.0038145	0.534866	0.00368872	0.446281	0.00349461	0.491324	0.00360143			
0.504141	0.00362634	0.534863	0.00387748	0.446278	0.00361652	0.491321	0.00373183			
0.504139	0.00342685	0.53486	0.00348257	0.446276	0.00367021	0.491318	0.00347864			
0.504136	0.00347	0.534857	0.00363973	0.446273	0.00331986	0.491315	0.00355437			
0.504133	0.0036795	0.534854	0.00356638	0.44627	0.00362993	0.491312	0.00377247			
0.50413	0.00362593	0.534851	0.00362416	0.446267	0.00362966	0.491309	0.00350307			
0.504127	0.00343691	0.534848	0.00345619	0.446264	0.00369991	0.491306	0.00367959			
0.504124	0.00364853	0.534845	0.00363861	0.446261	0.00369594	0.491303	0.00362009			
0.504121	0.00359692	0.534842	0.00355154	0.446258	0.0037448	0.491301	0.00356732			
0.504119	0.00367472	0.534839	0.00373342	0.446255	0.00370724	0.491298	0.00366492			
0.504116	0.00365337	0.534836	0.00362708	0.446252	0.00374175	0.491295	0.00371281			
0.504113	0.00358921	0.534833	0.00382754	0.44625	0.00350217	0.491292	0.00387881			
0.50411	0.00369856	0.53483	0.00356791	0.446247	0.00359069	0.491289	0.00356286			
0.504107	0.00355503	0.534827	0.00352041	0.446244	0.00351113	0.491286	0.00358991			
0.504104	0.00369678	0.534824	0.00376152	0.446241	0.00366292	0.491283	0.00354501			
0.504101	0.00354789	0.534821	0.00375135	0.446238	0.00366531	0.49128	0.00374245			
0.504098	0.00353924	0.534818	0.00347714	0.446235	0.00379818	0.491278	0.00379552			
0.504095	0.00387076	0.534815	0.00375194	0.446232	0.00358534	0.491275	0.0036845			
0.504092	0.00359075	0.534812	0.00380561	0.446229	0.00357206	0.491272	0.00360164			
0.50409	0.00370914	0.534809	0.00390002	0.446226	0.00354746	0.491269	0.00372881			
0.504086	0.00364871	0.534806	0.0036206	0.446224	0.00355624	0.491266	0.0036609			
0.504084	0.00369864	0.534803	0.00360389	0.446221	0.00354981	0.491263	0.00367251			
0.504081	0.00365212	0.5348	0.0037626	0.446218	0.00382791	0.49126	0.00362034			
0.504078	0.00384109	0.534797	0.00361846	0.446215	0.00354042	0.491257	0.00372483			
0.504075	0.00373777	0.534794	0.00374981	0.446212	0.0034025	0.491254	0.00354688			
0.504072	0.00353546	0.534791	0.00371733	0.446209	0.00365678	0.491251	0.00371238			
0.504069	0.00366534	0.534788	0.00371604	0.446206	0.00356456	0.491249	0.0036265			
0.504067	0.00363311	0.534785	0.00353873	0.446204	0.00357476	0.491246	0.00372113			
0.504064	0.00354813	0.534782	0.00369965	0.446201	0.00369551	0.491243	0.00374893			
0.504061	0.00354644	0.534779	0.00380894	0.446198	0.00362972	0.49124	0.00360514			
0.504058	0.0037528	0.534776	0.00377594	0.446195	0.00386548	0.491237	0.00370364			
0.504055	0.00363772	0.534774	0.00364131	0.446192	0.00376665	0.491234	0.00365208			
0.504052	0.00343135	0.534771	0.00364197	0.44619	0.00369038	0.491231	0.00368822			
0.504049	0.00366198	0.534768	0.00355889	0.446187	0.00367782	0.491228	0.00359083			
0.504046	0.00363994	0.534765	0.00364226	0.446184	0.0036869	0.491226	0.00366345			
0.504043	0.00373461	0.534762	0.00355529	0.446181	0.00375495	0.491223	0.00374153			
0.504041	0.00349793	0.534759	0.0036974	0.446178	0.00356925	0.49122	0.00371837			
0.504038	0.00363752	0.534756	0.00366608	0.446175	0.00373415	0.491217	0.00387066			
0.504035	0.0034422	0.534753	0.00351966	0.446172	0.00369499	0.491214	0.00357611			
0.504032	0.00374276	0.53475	0.00366961	0.446169	0.00345645	0.491211	0.00347229			
0.50403	0.00345779	0.534747	0.00357511	0.446166	0.0038353	0.491208	0.00362029			
0.504027	0.00377789	0.534744	0.00355763	0.446164	0.00367792	0.491205	0.00366072			
0.504024	0.00365912	0.534741	0.00356327	0.446161	0.00369333	0.491202	0.00364661			
0.504021	0.00367729	0.534738	0.00365237	0.446158	0.00365103	0.491199	0.00348671			
0.504018	0.00382038	0.534735	0.00372711	0.446155	0.00375813	0.491197	0.00356176			
0.504015	0.00364669	0.534732	0.0035763	0.446152	0.00383387	0.491194	0.00367392			
0.504012	0.00371029	0.534729	0.00359821	0.446149	0.00344105	0.491191	0.00328248			
0.504009	0.00348197	0.534727	0.00365658	0.446146	0.00373419	0.491188	0.0035895			
0.504006	0.00347305	0.534724	0.00345914	0.446143	0.00366137	0.491185	0.00353422			
0.504003	0.00355964	0.534721	0.0037413	0.44614	0.00367732	0.491182	0.00363842			
0.504	0.00376929	0.534718	0.00379714	0.446138	0.00370217	0.491179	0.0036957			
0.503997	0.00388324	0.534715	0.00360524	0.446135	0.00346483	0.491176	0.00353361			
0.503994	0.00367973	0.534712	0.00378232	0.446132	0.003708	0.491173	0.00358579			
0.503991	0.00360355	0.534709	0.0035988	0.446129	0.0036541	0.49117	0.00341668			
0.503989	0.003711	0.534706	0.00350932	0.446126	0.00349466	0.491168	0.00376064			
0.503985	0.00366059	0.534703	0.00360019	0.446123	0.00375495	0.491165	0.00381298			
0.503982	0.00377139	0.534699	0.00353412	0.44612	0.00372454	0.491162	0.00383744			
0.503979	0.00374561	0.534696	0.00367829	0.446117	0.00350051	0.491159	0.00382134			
0.503976	0.00368796	0.534694	0.00361269	0.446114	0.00370412	0.491156	0.0036583			
0.503974	0.00374863	0.534691	0.00331086	0.446112	0.00375971	0.491153	0.00373285			
0.503971	0.00365664	0.534688	0.00359076	0.446109	0.0037728	0.49115	0.00352275			
0.503968	0.00371355	0.534685	0.00350176	0.446106	0.00344481	0.491147	0.00350103			
0.503965	0.00358361	0.534682	0.00348663	0.446103	0.00351159	0.491144	0.00386806			
0.503962	0.00357419	0.534679	0.0037088	0.4461	0.00359635	0.491141	0.00366949			
0.503959	0.00361816	0.534676	0.00352604	0.446097	0.0035631	0.491138	0.00371629			
0.503956	0.0035235	0.534673	0.00358039	0.446094	0.00370007	0.491136	0.00383964			
0.503953	0.0037164	0.53467	0.00358646	0.446092	0.00378973	0.491133	0.00365794			
0.50395	0.00359336	0.534667	0.00357826	0.446089	0.00363473	0.49113	0.00360229			
0.503947	0.00359014	0.534664	0.00372816	0.446086	0.00368635	0.491127	0.00345972			
0.503944	0.00360825	0.534661	0.00359184	0.446083	0.00350326	0.491124	0.00358141			
0.503941	0.00355879	0.534658	0.00370333	0.44608	0.00374639	0.491121	0.00356457			
0.503938	0.00380987	0.534655	0.00368752	0.446077	0.00351814	0.491118	0.00364791			
0.503935	0.00361461	0.534652	0.00351584	0.446074	0.00352828	0.491115	0.00346899			
0.503933	0.00364747	0.534649	0.00361579	0.446071	0.0035997	0.491112	0.00366138			
0.50393	0.00363472	0.534646	0.00346326	0.446068	0.0035095	0.491109	0.00352341			
0.503927	0.00361	0.534643	0.00349357	0.446066	0.00380412	0.491106	0.00366058			
0.503924	0.00376875	0.53464	0.00367816	0.446063	0.00370238	0.491104	0.0037284			
0.503921	0.00370407	0.534638	0.00363036	0.44606	0.00359154	0.491101	0.00376658			
0.503918	0.00377531	0.534635	0.00364025	0.446057	0.00362514	0.491098	0.00379328			
0.503915	0.00372381	0.534632	0.00375097	0.446054	0.00362512	0.491095	0.00367239			
0.503912	0.00359317	0.534629	0.00353963	0.446051	0.0036091	0.491092	0.00342697			
0.503909	0.00375709	0.534626	0.00353887	0.446048	0.00366888	0.491089	0.00367212			
0.503906	0.00350921	0.534623	0.00350175	0.446045	0.0036399	0.491086	0.00358243			
0.503904	0.00361318	0.53462	0.00357433	0.446042	0.00372723	0.491083	0.00388328			
0.503901	0.00352756	0.534617	0.00353423	0.446039	0.00372575	0.49108	0.00365714			
0.503898	0.00365189	0.534614	0.00357634	0.446037	0.003533	0.491077	0.00355044			
0.503895	0.0035876	0.534611	0.00367591	0.446034	0.00369611	0.491075	0.00358166			
0.503892	0.00355284	0.534608	0.00348413	0.446031	0.00371802	0.491072	0.00369684			
0.503889	0.00352311	0.534605	0.00366418	0.446028	0.00377626	0.491069	0.00351782			
0.503886	0.00365375	0.534602	0.00369071	0.446025	0.00366776	0.491066	0.00354023			
0.503883	0.00360045	0.534599	0.00372453	0.446022	0.00365944	0.491063	0.00387654			
0.50388	0.00365482	0.534596	0.00367264	0.446019	0.00365982	0.49106	0.0036699			
0.503877	0.00340926	0.534593	0.00364353	0.446016	0.00360828	0.491057	0.00358433			
0.503874	0.00378307	0.53459	0.00356559	0.446014	0.00376938	0.491054	0.00354158			
0.503871	0.00361493	0.534587	0.00367403	0.446011	0.00370989	0.491051	0.00351198			
0.503868	0.00370487	0.534584	0.00388876	0.446008	0.00347891	0.491048	0.00347097			
0.503865	0.00356657	0.534581	0.00353969	0.446005	0.00381998	0.491045	0.00359881			
0.503862	0.00362504	0.534578	0.0034116	0.446002	0.0035802	0.491042	0.00370096			
0.503859	0.00376891	0.534575	0.00362953	0.445999	0.00342964	0.491039	0.00366018			
0.503857	0.00379843	0.534573	0.00369986	0.445997	0.00371929	0.491037	0.00358742			
0.503854	0.00369253	0.534569	0.00346221	0.445994	0.0036402	0.491034	0.00346519			
0.503851	0.00375773	0.534566	0.0036241	0.445991	0.00364515	0.491031	0.00357964			
0.503848	0.00379122	0.534563	0.0036745	0.445988	0.00359906	0.491028	0.00371036			
0.503845	0.00375867	0.53456	0.00372781	0.445985	0.00366653	0.491025	0.00366024			
0.503842	0.00365966	0.534557	0.00357113	0.445982	0.00355849	0.491022	0.00358572			
0.503839	0.00357962	0.534554	0.00355632	0.445979	0.00374094	0.491019	0.00351833			
0.503836	0.00370533	0.534551	0.00361466	0.445976	0.00361923	0.491016	0.00377622			
0.503833	0.00371947	0.534548	0.00362946	0.445973	0.00362987	0.491013	0.00356863			
0.50383	0.00349513	0.534545	0.00347397	0.445971	0.0035582	0.491011	0.00360293			
0.503828	0.00340764	0.534543	0.00376085	0.445968	0.00371569	0.491008	0.00370966			
0.503825	0.00371794	0.53454	0.00371582	0.445965	0.00363345	0.491005	0.00357606			
0.503822	0.00399647	0.534537	0.00362939	0.445962	0.00332886	0.491002	0.00372942			
0.503819	0.00356466	0.534534	0.00375653	0.445959	0.00352941	0.490999	0.00363506			
0.503816	0.00328454	0.534531	0.0037699	0.445956	0.0035839	0.490996	0.00368651			
0.503813	0.00375141	0.534528	0.00342779	0.445953	0.00359658	0.490993	0.00368067			
0.50381	0.00355666	0.534525	0.00369363	0.44595	0.00354099	0.49099	0.00364695			
0.503807	0.00362829	0.534522	0.00356198	0.445947	0.00357775	0.490987	0.0036752			
0.503804	0.00354893	0.534519	0.00355059	0.445944	0.00341807	0.490984	0.00377385			
0.503801	0.00350548	0.534516	0.00380207	0.445942	0.00371192	0.490981	0.00368215			
0.503798	0.00359736	0.534513	0.00344905	0.445939	0.00352397	0.490978	0.0035138			
0.503795	0.00376451	0.53451	0.00353971	0.445936	0.0037527	0.490975	0.00342312			
0.503792	0.00359707	0.534507	0.00369428	0.445933	0.00374627	0.490973	0.00366254			
0.503789	0.00360878	0.534505	0.00364885	0.44593	0.00375749	0.49097	0.00358555			
0.503786	0.00368059	0.534502	0.0035128	0.445927	0.00366838	0.490967	0.00343382			
0.503783	0.00396239	0.534499	0.00370558	0.445924	0.00354468	0.490964	0.00371617			
0.50378	0.00353113	0.534496	0.00377078	0.445921	0.00341988	0.490961	0.00357036			
0.503777	0.00379389	0.534492	0.00357292	0.445918	0.00364219	0.490958	0.00362464			
0.503775	0.00356643	0.534489	0.0037631	0.445915	0.00373927	0.490955	0.00350224			
0.503772	0.00369675	0.534487	0.00371935	0.445912	0.00353435	0.490952	0.00353727			
0.503769	0.00359763	0.534484	0.00389821	0.445909	0.0035807	0.490949	0.00359098			
0.503766	0.00359578	0.534481	0.00359489	0.445907	0.00362197	0.490946	0.00372966			
0.503763	0.00349949	0.534478	0.00358872	0.445904	0.00382952	0.490943	0.00365584			
0.50376	0.00369328	0.534475	0.00364813	0.445901	0.00380499	0.49094	0.00352761			
0.503757	0.00356517	0.534472	0.00368912	0.445898	0.00341258	0.490938	0.00367988			
0.503754	0.00359898	0.534469	0.00362261	0.445895	0.00371472	0.490935	0.00363399			
0.503751	0.00367856	0.534466	0.00363483	0.445892	0.00354753	0.490932	0.00363162			
0.503748	0.00353206	0.534463	0.00360068	0.445889	0.00390385	0.490929	0.00369074			
0.503745	0.00340142	0.53446	0.00349696	0.445886	0.00385692	0.490926	0.00366522			
0.503742	0.0035414	0.534457	0.00367587	0.445884	0.00360726	0.490923	0.0038405			
0.503739	0.00371804	0.534455	0.00350566	0.445881	0.00364195	0.49092	0.00379009			
0.503736	0.00340715	0.534452	0.00375534	0.445878	0.00359326	0.490917	0.00381538			
0.503733	0.00348399	0.534449	0.00377949	0.445875	0.00381204	0.490914	0.00368604			
0.50373	0.0036006	0.534446	0.00361089	0.445872	0.0036502	0.490911	0.00362281			
0.503727	0.00361595	0.534443	0.00341013	0.445869	0.00371528	0.490909	0.00365171			
0.503725	0.00368127	0.53444	0.00371887	0.445866	0.00372599	0.490906	0.00362668			
0.503722	0.00352265	0.534437	0.00375087	0.445863	0.00360044	0.490903	0.00370904			
0.503719	0.00358153	0.534434	0.00362976	0.44586	0.00373832	0.4909	0.00390124			
0.503716	0.00375185	0.534431	0.00358106	0.445857	0.00367225	0.490897	0.00369563			
0.503713	0.00367248	0.534428	0.003733	0.445855	0.00362764	0.490894	0.00372295			
0.50371	0.00357832	0.534425	0.0036006	0.445851	0.00370685	0.490891	0.00358458			
0.503707	0.00372207	0.534422	0.00375123	0.445849	0.00367508	0.490888	0.00346258			
0.503704	0.00383578	0.534419	0.00356703	0.445846	0.00359489	0.490885	0.00369159			
0.503702	0.00359076	0.534416	0.00362766	0.445843	0.00364363	0.490882	0.00371763			
0.503699	0.00367291	0.534413	0.00351751	0.44584	0.00337983	0.49088	0.00365733			
0.503696	0.00348652	0.53441	0.00353907	0.445837	0.00350569	0.490877	0.00349761			
0.503693	0.00356368	0.534407	0.00370349	0.445834	0.00362503	0.490874	0.00351132			
0.50369	0.00378124	0.534404	0.00342718	0.445831	0.00365786	0.490871	0.00377852			
0.503687	0.0035523	0.534402	0.00385484	0.445828	0.00366393	0.490868	0.00350664			
0.503684	0.00382433	0.534399	0.00351045	0.445825	0.00351003	0.490865	0.00366233			
0.503681	0.00368223	0.534396	0.0035122	0.445823	0.00360514	0.490862	0.00377401			
0.503678	0.00352209	0.534393	0.00376297	0.44582	0.00382821	0.490859	0.00377775			
0.503675	0.00368621	0.534389	0.00373452	0.445817	0.00351082	0.490857	0.00361944			
0.503672	0.00372409	0.534386	0.00355612	0.445814	0.00352245	0.490854	0.00363225			
0.50367	0.00369032	0.534383	0.00386902	0.445811	0.00358661	0.490851	0.00341386			
0.503667	0.00361163	0.534381	0.00339958	0.445808	0.00378251	0.490848	0.00339689			
0.503664	0.00363667	0.534378	0.00372805	0.445805	0.0038614	0.490845	0.00354981			
