cur3_37_samp	cur3_38_samp	cur3_39_samp	cur3_40_samp	lap3_37_samp	lap3_38_samp	lap3_39_samp	lap3_40_samp	rp11
-2.39629e-05	-6.49209e-05	-7.63507e-05	-0.000127765	4.96229	5.36709	5.30729	5.13638	
-0.000143984	-2.32034e-06	-0.000252723	-8.70306e-05	4.96524	5.36928	5.30951	5.13928	
-0.000271953	8.92673e-06	-0.0001311	-0.000258798	4.9682	5.37147	5.31174	5.14219	
-0.000123272	-0.000106766	-5.19224e-05	-0.000201124	4.97116	5.37367	5.31396	5.1451	
-4.38853e-05	-0.000304846	-0.000164197	-0.000191858	4.97411	5.37586	5.31618	5.14801	
-5.8324e-05	0.000128907	2.79111e-05	-0.000389661	4.97707	5.37805	5.31839	5.15092	
-9.26075e-05	-7.55647e-05	-8.63429e-05	-0.000111821	4.98002	5.38025	5.32061	5.15383	
-0.000275431	-0.000116019	1.34095e-05	-0.000131226	4.98298	5.38244	5.32282	5.15673	
-0.000157453	-3.24059e-05	-6.43971e-05	-0.000228172	4.98594	5.38463	5.32503	5.1596	
-0.000243398	-0.00017748	-0.000185232	-0.000287423	4.98889	5.38683	5.32725	5.16247	
-0.000162074	-0.000268553	-0.000266243	-0.000166934	4.99185	5.38902	5.32946	5.16534	
-0.000368293	-0.000343145	-0.000107848	-8.1157e-05	4.99481	5.39121	5.33168	5.16821	
-0.000149002	-0.000153003	-0.000194109	-2.88363e-06	4.99776	5.39341	5.33389	5.17108	
-0.00030936	-9.4505e-05	-0.000239903	-8.79695e-05	5.00072	5.3956	5.3361	5.17395	
-0.000125432	-0.000128333	-0.000109212	-0.000120554	5.00368	5.39779	5.33832	5.17682	
-6.68495e-05	-0.000339648	-2.03397e-05	-0.000248128	5.00663	5.39999	5.34053	5.17969	
-0.000161771	-0.000242587	-0.000184993	-8.45419e-05	5.00959	5.40218	5.34274	5.18256	
-0.000142412	-0.000270326	-7.26863e-05	9.12813e-06	5.01255	5.40437	5.34496	5.18543	
-0.000326766	-1.19228e-05	-0.000130616	-0.000171536	5.0155	5.40657	5.34717	5.1883	
-0.000114923	5.05671e-05	-7.2997e-05	-0.000105063	5.01846	5.40876	5.3494	5.19114	
-0.000201731	-7.81563e-05	-0.000215929	-0.000120907	5.02141	5.41095	5.35164	5.19398	
-0.000109702	-1.22373e-05	-2.65474e-05	-0.000232589	5.02436	5.41317	5.35388	5.19682	
-0.000242425	-0.000125049	-0.000187181	-3.35225e-06	5.02731	5.4154	5.35613	5.19967	
-0.000126969	-8.15942e-05	-6.86291e-05	-0.000160855	5.03026	5.41763	5.35837	5.20251	
-0.000215459	-3.96371e-05	-0.000188661	-0.000212351	5.0332	5.41986	5.36061	5.20535	
-0.000175152	-0.000202753	-7.82363e-05	-0.000348665	5.03615	5.42209	5.36285	5.20819	
-0.000315464	2.48805e-05	-7.70073e-05	-0.000187463	5.0391	5.42433	5.36509	5.21103	
-9.90283e-05	-0.000175768	-0.000138931	-0.000170425	5.04204	5.42656	5.36733	5.21388	
-0.000246962	-0.000147439	-0.000109625	-6.51591e-05	5.04499	5.42879	5.36957	5.21672	
-0.000238684	-0.000205503	-0.000272221	-0.000227321	5.04794	5.43102	5.37181	5.21956	
-0.000126228	-0.00037014	-5.48471e-06	-4.80664e-05	5.05088	5.43325	5.37405	5.22238	
-0.000139677	-0.00014125	-0.000164018	-0.000312848	5.05383	5.43548	5.3763	5.2252	
-0.000104355	-0.000313285	-0.000288768	-0.000149995	5.05675	5.43772	5.37854	5.22801	
-8.55465e-05	-0.000128578	-3.97157e-05	-0.000168615	5.05967	5.43995	5.38085	5.23082	
-0.000116133	-0.000152387	-0.000141944	4.71041e-05	5.06259	5.44218	5.38318	5.23364	
-0.000142974	-0.000129684	4.38041e-05	-1.68394e-05	5.06551	5.44442	5.38551	5.23645	
-0.000236154	2.1413e-05	-0.000266795	-0.000161235	5.06842	5.44667	5.38784	5.23926	
-0.000124877	-9.16997e-05	-0.000229679	-1.99819e-05	5.07134	5.44892	5.39016	5.24207	
-0.000240265	-0.000134314	-0.000116694	-0.00019983	5.07426	5.45117	5.39249	5.24489	
-9.63851e-05	-0.00011542	-0.000489159	-0.000373553	5.07718	5.45342	5.39482	5.2477	
-0.000149233	-0.000140022	-0.000153959	-0.000103486	5.0801	5.45567	5.39714	5.25052	
-0.000305584	-5.33916e-05	-0.000250674	-0.00025493	5.08302	5.45792	5.39947	5.25334	
-5.60831e-05	-0.000219125	-0.00024788	-0.000157375	5.08594	5.46017	5.4018	5.25617	
-0.000174008	-0.000259403	4.17358e-06	-0.000164398	5.08887	5.46242	5.40412	5.259	
-0.000149984	-0.000105294	-0.000258862	-3.2832e-05	5.09181	5.46467	5.40645	5.26183	
-0.000315932	-6.58372e-05	-7.98897e-05	-9.12584e-05	5.09475	5.46692	5.40878	5.26467	
-0.000116669	4.2982e-06	-0.000127159	1.95872e-06	5.09768	5.46918	5.41111	5.2675	
-9.4827e-05	-0.000195354	-7.67846e-05	6.69733e-06	5.10062	5.47143	5.41347	5.27033	
-0.000135307	-0.000172278	4.60667e-06	-7.15858e-05	5.10356	5.47368	5.41582	5.27316	
2.54947e-05	-7.22127e-05	-3.03768e-05	-4.81137e-05	5.1065	5.47593	5.41818	5.276	
-0.000217541	-0.000333637	-4.58278e-05	-5.54169e-05	5.10943	5.47815	5.42054	5.27883	
4.3389e-05	-5.45746e-05	-0.000170712	-3.32098e-05	5.11237	5.48037	5.42289	5.28166	
-0.000295935	-0.000172615	2.28713e-05	-1.57047e-05	5.11531	5.4826	5.42525	5.2845	
-2.809e-05	-0.000158566	-0.000127332	-0.00034825	5.11825	5.48482	5.4276	5.28736	
-0.000139931	-8.78753e-05	-0.000264879	-1.53489e-05	5.12119	5.48704	5.42996	5.29022	
-0.000237689	-6.75509e-05	-0.000188197	1.2255e-05	5.12414	5.48926	5.43232	5.29308	
-7.90825e-05	-0.00023864	-9.13402e-05	-8.22669e-05	5.12709	5.49148	5.43467	5.29595	
3.30787e-05	-0.000181358	-1.04628e-05	-0.000160189	5.13003	5.49371	5.43703	5.29881	
-0.000221362	-0.000246609	-2.04927e-05	-0.000159609	5.13298	5.49593	5.43938	5.30167	
-0.000277996	-0.000227847	-8.32055e-05	-0.000361565	5.13593	5.49815	5.44174	5.30453	
-6.86399e-05	-0.000109728	-8.13842e-05	-6.8843e-05	5.13888	5.50037	5.44407	5.30739	
-5.13023e-05	-0.000185001	-0.000207644	-0.000234351	5.14182	5.50259	5.44633	5.31025	
-0.000108576	-7.80646e-05	1.78129e-05	-4.15255e-05	5.14477	5.50482	5.44859	5.31311	
-0.000234804	-6.59404e-05	-0.000122506	-0.00025173	5.14772	5.50704	5.45086	5.31597	
-5.64922e-05	-0.000274154	2.54268e-06	-0.000131279	5.15066	5.50925	5.45311	5.31883	
-0.000129209	-0.000156184	-0.000179386	-0.000222282	5.1536	5.51144	5.45538	5.32169	
-4.51448e-05	-0.000107486	-9.03017e-06	-0.000116959	5.15653	5.51363	5.45764	5.32456	
-0.000227729	-0.000201849	-1.4759e-05	-0.00012788	5.15947	5.51583	5.4599	5.32742	
-8.97849e-05	-5.90968e-05	9.25649e-05	-0.000142778	5.16241	5.51802	5.46216	5.33028	
-0.000136746	-0.000203886	-0.000181358	-0.000212441	5.16535	5.52022	5.46442	5.33314	
3.43464e-05	-0.000314708	-7.695e-05	-0.000203862	5.16828	5.52241	5.46668	5.336	
7.36634e-06	-0.000120352	-0.000252901	-0.000362019	5.17122	5.5246	5.46894	5.33886	
-0.000155838	-4.47849e-05	-0.000216051	-0.000153976	5.17416	5.5268	5.4712	5.34172	
-0.000148811	-0.000226452	-0.000115881	-9.07367e-05	5.1771	5.52899	5.47346	5.34458	
-0.000430482	-4.5636e-05	-0.000106017	-0.000121755	5.18003	5.53119	5.47572	5.34744	
8.90912e-06	-2.39165e-05	-5.87789e-05	-0.000207121	5.18297	5.53338	5.47796	5.35029	
-0.000220637	-0.000171832	-0.00021383	-9.70964e-05	5.18592	5.53557	5.48008	5.35313	
-0.000152735	-0.000170159	-0.000393466	-4.00295e-05	5.18887	5.53777	5.48219	5.35597	
-0.000360185	-0.000286748	-0.000159748	-7.02034e-05	5.19181	5.53996	5.4843	5.35881	
-0.000284793	-0.000396403	-0.000245971	-0.000140515	5.19476	5.54216	5.48641	5.36166	
-0.000231311	-0.000165725	-7.28671e-05	-0.000127303	5.19771	5.54437	5.48851	5.3645	
-0.00010419	-0.000111515	-0.000172975	-0.000107623	5.20066	5.54657	5.49062	5.36734	
-4.60993e-05	-0.000305197	-0.000249012	-0.000157837	5.2036	5.54877	5.49273	5.37018	
-0.000127363	-0.000138969	-0.000136699	-5.35703e-05	5.20655	5.55098	5.49484	5.37302	
-8.02656e-05	-6.79742e-05	-6.9843e-05	3.24958e-05	5.2095	5.55318	5.49694	5.37587	
-6.02019e-05	-5.97942e-05	-0.000125057	-4.84485e-05	5.21244	5.55538	5.49905	5.37871	
-5.04709e-05	-0.000148601	-0.000261462	-5.13384e-05	5.2154	5.55758	5.50116	5.38154	
-8.78813e-05	-0.000103725	-9.284e-05	-0.000150542	5.21835	5.55979	5.50327	5.38435	
-3.52627e-05	-0.000190133	-7.40105e-05	-0.000363949	5.22131	5.56199	5.50537	5.38716	
2.98602e-05	3.82048e-05	-0.000182935	-0.000126558	5.22427	5.56419	5.50748	5.38998	
-0.000236569	-0.0001815	-0.000406927	-0.000334649	5.22722	5.5664	5.50959	5.39279	
-0.000213631	-6.16495e-05	-0.000104506	-0.000176116	5.23018	5.5686	5.51169	5.3956	
-0.000263611	-0.000278589	-0.000163102	-3.50633e-05	5.23313	5.5708	5.51369	5.39842	
-3.66115e-05	-0.000121071	-0.000252427	-0.00042218	5.23609	5.573	5.51568	5.40123	
-8.20945e-05	-0.000148758	-0.000283031	-0.000354872	5.23905	5.57515	5.51767	5.40404	
-0.000217437	-0.000171312	-8.33635e-05	-6.50743e-05	5.242	5.57728	5.51967	5.40686	
-9.17309e-05	-0.000125768	-8.25731e-05	5.45106e-05	5.24496	5.57942	5.52166	5.40967	
-9.67516e-05	9.46361e-05	-5.92568e-05	-8.22739e-05	5.24787	5.58155	5.52365	5.41248	
-0.000154017	-0.000327495	-5.16057e-05	2.64142e-05	5.25068	5.58369	5.52565	5.41526	
-0.000178337	-0.000107461	-5.90652e-05	-0.000135542	5.2535	5.58583	5.52764	5.41803	
-0.000145575	-0.00028615	-4.65677e-05	6.11956e-05	5.25631	5.58796	5.52963	5.42081	
-8.64887e-05	-0.000123177	3.8751e-05	-0.00012078	5.25912	5.5901	5.53163	5.42358	
5.0408e-05	-0.000259344	-9.27949e-05	-7.80007e-05	5.26194	5.59224	5.53362	5.42636	
-0.00012586	-6.60104e-05	-3.95085e-06	-0.000253696	5.26475	5.59437	5.53562	5.42913	
-0.00015778	3.31329e-05	-0.000299101	-0.00028334	5.26756	5.59651	5.53761	5.43191	
-0.00036723	-0.000120108	-0.000152963	-0.000192388	5.27038	5.59864	5.5396	5.43468	
-0.000126883	1.78725e-05	-4.42446e-06	-0.000208511	5.27319	5.60078	5.5416	5.43746	
-0.000159786	-9.99728e-05	-0.000177561	-6.56948e-05	5.276	5.60292	5.54359	5.44023	
-0.000286025	-0.000148564	-0.000255289	-0.000177803	5.27882	5.60505	5.54556	5.44301	
-9.35081e-05	-0.000143186	-5.86067e-05	-0.000227572	5.28159	5.60719	5.54753	5.44577	
9.38103e-05	-0.000159456	-0.000349707	-0.000224584	5.28436	5.60921	5.54949	5.44848	
-0.000283326	-0.000151805	-0.000238235	-0.000291502	5.28713	5.61117	5.55146	5.45119	
-0.000191148	-0.000180648	-1.29855e-05	-0.000146905	5.28989	5.61313	5.55342	5.4539	
4.97308e-05	-0.000311163	-0.000207165	-0.000139111	5.29266	5.6151	5.55539	5.4566	
-0.000196229	-0.00013065	-5.9021e-05	-0.000169157	5.29542	5.61706	5.55735	5.45931	
-0.000104667	-0.00027596	-9.09783e-05	-0.000209313	5.29819	5.61903	5.55931	5.46202	
-0.000151235	-0.000205797	2.96405e-05	-1.50372e-05	5.30095	5.62099	5.56128	5.46473	
-2.81289e-05	-0.000150551	9.18131e-06	-8.69747e-05	5.30372	5.62296	5.56324	5.46744	
-8.29863e-05	-0.000228087	-2.93606e-06	-0.000224716	5.30649	5.62492	5.56521	5.47015	
-3.9117e-05	-0.000215396	-0.000142862	4.41359e-05	5.30925	5.62689	5.56717	5.47286	
-0.000154984	-0.000357864	-5.52011e-05	-0.00019033	5.31204	5.62885	5.56914	5.47556	
-0.00018357	-1.80497e-05	-9.37359e-05	-0.000215497	5.31486	5.63082	5.5711	5.47826	
-6.65357e-06	-4.51562e-05	-0.000111382	-8.61034e-05	5.31769	5.63278	5.57307	5.48092	
-0.000108275	-0.000213859	-1.4929e-05	-0.000112104	5.32051	5.63475	5.57503	5.48357	
-6.76093e-05	-5.45985e-06	-9.00534e-05	-0.000172626	5.32333	5.63671	5.57699	5.48622	
-0.000222522	-0.000118326	-0.000286097	-9.94653e-05	5.32615	5.63867	5.57891	5.48888	
-0.000407101	-6.76452e-05	-0.000221101	-1.79258e-05	5.32898	5.64064	5.58081	5.49153	
-0.000147131	-0.000224102	-0.000137872	-2.36685e-05	5.3318	5.6426	5.58272	5.49419	
-0.000292127	-6.50485e-05	-0.000278359	-1.76185e-05	5.33462	5.64441	5.58463	5.49684	
-0.00026348	8.45553e-05	-0.000172208	-0.000195228	5.33745	5.6462	5.58653	5.4995	
-0.00035421	-0.000423991	-0.0001654	-5.85827e-05	5.34027	5.648	5.58844	5.50215	
-0.000117154	-0.00014371	-0.000226752	-7.90535e-05	5.34309	5.64979	5.59035	5.50481	
-8.39917e-05	-0.000149094	-0.000145434	-9.85781e-06	5.34592	5.65158	5.59226	5.50746	
-0.00013007	-0.000116437	-9.077e-05	2.61971e-05	5.34874	5.65338	5.59416	5.51011	
-0.000227538	-0.000117496	-6.89327e-05	-5.70555e-05	5.35156	5.65517	5.59607	5.51276	
0.000116266	1.45458e-05	-4.93056e-05	2.42599e-05	5.35438	5.65696	5.59798	5.5154	
-7.92477e-05	-7.80309e-05	-0.000115505	-0.000120715	5.35721	5.65876	5.59989	5.51804	
-5.94008e-05	2.29674e-05	9.88175e-06	-0.000104745	5.36003	5.66055	5.60179	5.52068	
-0.000165094	9.10336e-05	-0.000165903	-0.00016782	5.36285	5.66234	5.6037	5.52332	
-0.000251279	-5.15233e-05	-0.000161043	-0.000265268	5.36568	5.66413	5.60561	5.52597	
-0.000174827	-0.000115418	-0.000210872	-5.78379e-05	5.3685	5.66593	5.60751	5.52861	
-0.000187914	-1.53033e-05	-0.00019046	-0.000267115	5.37132	5.66772	5.60942	5.53125	
-0.000107197	-0.000238622	-0.000141165	-0.000191821	5.37414	5.66951	5.61129	5.53389	
-7.57593e-05	-8.72155e-05	-0.000336252	-0.000242703	5.37693	5.6713	5.61313	5.53653	
-3.60381e-05	-0.000128661	-0.000163286	-0.000140833	5.37964	5.6731	5.61497	5.53917	
-0.000326732	-0.000278505	-0.000101366	-7.55514e-06	5.38235	5.67489	5.61681	5.54182	
-7.97624e-05	-0.00012921	-0.000195498	-0.000195477	5.38506	5.67665	5.61865	5.5445	
-0.000152166	3.24877e-05	-0.000150953	-7.87075e-06	5.38777	5.6784	5.62049	5.54718	
-0.000216437	-0.00020448	1.97435e-06	-9.25341e-05	5.39047	5.68014	5.62233	5.54986	
-0.000273612	-0.000174186	-0.000123198	-9.85634e-05	5.39318	5.68189	5.62417	5.55254	
-0.000161084	-0.000248709	-2.76128e-05	4.632e-05	5.39589	5.68363	5.62601	5.55522	
-0.000151004	-9.86211e-05	-0.000108013	-4.75784e-05	5.3986	5.68538	5.62785	5.5579	
-0.000181854	-0.00027943	-0.000155153	5.84822e-05	5.40131	5.68713	5.62969	5.56058	
-5.18373e-05	-6.53734e-05	-0.000128523	-0.000292328	5.40402	5.68887	5.63153	5.56326	
1.07732e-05	-8.04156e-05	-0.000245252	-0.000125881	5.40673	5.69062	5.63337	5.56594	
-0.00017642	-0.000178856	-0.000307354	-0.000147882	5.40942	5.69236	5.63521	5.56862	
-0.000198265	-8.15711e-05	-0.000155578	-0.000293345	5.41203	5.69411	5.63705	5.5713	
-0.000133323	0.000146785	-0.000391719	-0.000117205	5.41464	5.69585	5.63889	5.57412	
-0.000303231	-3.95428e-05	-0.000225656	1.02856e-05	5.41724	5.6976	5.64073	5.57695	
-0.000267135	-0.00020753	-3.76805e-05	-0.000143649	5.41984	5.69934	5.64257	5.57978	
-0.000259117	-0.000239074	-0.000129268	-0.00022485	5.42245	5.70109	5.64439	5.58261	
-0.000231465	-0.000246831	-0.000110894	-0.000195303	5.42505	5.70283	5.6462	5.58544	
-0.000216887	-0.000133299	-0.00010836	-0.000302601	5.42765	5.70458	5.64801	5.58828	
-0.000100587	-0.000242581	-0.000117735	4.99939e-05	5.43026	5.70632	5.64982	5.59111	
-1.95186e-05	-0.000207844	-0.000220722	-0.000228579	5.43286	5.70808	5.65163	5.59394	
-0.000204972	-0.000123929	-0.000208155	-0.000232017	5.43547	5.70984	5.65345	5.59678	
-9.09895e-05	-6.84008e-05	-0.00017957	-0.000207162	5.43807	5.71161	5.65526	5.59961	
-8.3687e-05	-4.12329e-05	7.36177e-05	0.000174776	5.44067	5.71337	5.65707	5.60245	
-0.000303859	-0.000131759	-0.000274785	-0.000133765	5.44327	5.71514	5.65888	5.60539	
-0.000173054	-2.5007e-05	9.5202e-05	-0.000152398	5.44573	5.7169	5.66069	5.60834	
-8.65883e-05	6.97216e-05	-0.000200349	-0.000112544	5.44815	5.71866	5.6625	5.61129	
-4.1961e-05	-0.000157278	-0.000279014	-0.000137768	5.45057	5.72043	5.66432	5.61423	
5.46145e-05	7.88544e-06	-0.000201369	-0.000376421	5.45299	5.72219	5.66613	5.61718	
-9.41341e-05	-6.06414e-05	1.96815e-05	-1.81229e-05	5.45541	5.72396	5.66794	5.62013	
-0.000131314	-7.01836e-05	-0.000149286	-0.000332417	5.45784	5.72572	5.66975	5.62308	
-0.000174541	-8.28187e-05	-0.000210853	-0.000111315	5.46026	5.72749	5.67156	5.62602	
-0.000189673	-9.7104e-05	-0.000251274	-0.000106912	5.46268	5.72925	5.67337	5.62897	
-0.000355092	-7.68688e-05	-0.000235297	-0.000346276	5.4651	5.73101	5.67518	5.63192	
-9.72865e-05	7.93667e-05	-7.89275e-05	-0.000100532	5.46753	5.73278	5.67696	5.63486	
-0.000315658	-0.000294648	-0.000183974	-0.000126516	5.46995	5.73454	5.67874	5.63781	
-0.000127253	-0.000175365	-0.000129824	-7.12165e-05	5.47237	5.73631	5.68051	5.64076	
-0.0002176	-1.12271e-05	-0.00023291	-0.000203046	5.47479	5.73807	5.68228	5.64371	
-8.95852e-05	-2.93488e-05	1.46293e-05	-0.000113032	5.47722	5.73983	5.68406	5.64665	
-4.56081e-06	-0.000193517	-7.3358e-05	-7.59144e-05	5.47955	5.74158	5.68583	5.6496	
-0.00015775	-9.3789e-05	-8.41586e-05	-4.32264e-05	5.48176	5.74332	5.68761	5.65255	
-8.59323e-05	-0.000120303	-0.000161994	-1.86697e-06	5.48398	5.74507	5.68938	5.6555	
-0.000127932	-0.000184576	-0.000286869	-0.000137884	5.48619	5.74681	5.69115	5.65844	
-0.000233017	2.27641e-05	-0.000431554	-0.000188887	5.4884	5.74856	5.69293	5.66139	
-0.000158837	8.18161e-05	-8.3723e-05	-0.000199818	5.49062	5.7503	5.6947	5.66434	
-0.000144782	-0.000272875	-0.000173628	-9.3272e-05	5.49283	5.75205	5.69648	5.66728	
-0.000103901	-4.72612e-05	-0.000180461	-0.000181899	5.49504	5.75379	5.69825	5.67011	
-0.000216485	-0.000223255	-7.60979e-05	3.12002e-05	5.49726	5.75554	5.70002	5.67293	
7.57525e-05	-0.000165374	-0.000143696	-0.000220684	5.49947	5.75728	5.7018	5.67574	
-8.92453e-05	-0.000126676	-0.000229028	-0.000119674	5.50168	5.75903	5.70357	5.67855	
-0.000196091	-0.000120283	-3.46272e-05	-5.52068e-05	5.5039	5.76077	5.70534	5.68136	
-0.000285675	-0.000264475	-9.29485e-05	-6.83127e-05	5.50611	5.76252	5.70712	5.68418	
-0.000406647	-6.24396e-05	9.76159e-05	-3.3353e-05	5.50833	5.76426	5.70887	5.68699	
-3.02374e-05	-0.00014563	-1.19832e-05	-0.000111503	5.51054	5.76601	5.71061	5.68981	
-0.000158072	-0.000220885	-0.00016376	-0.000101368	5.51275	5.76775	5.71234	5.69262	
-4.91896e-05	-0.000126387	-0.000132798	-0.000130615	5.51484	5.7695	5.71408	5.69543	
-0.000107704	0.000100294	-0.000142715	1.90523e-05	5.51688	5.77129	5.71582	5.69824	
-0.000176425	-4.8874e-05	-5.78359e-05	-1.05424e-05	5.51892	5.7731	5.71755	5.70106	
-0.000245269	-0.000102559	-0.000110318	-7.27411e-06	5.52096	5.77491	5.71929	5.70374	
-0.000117335	0.000119565	-5.00885e-05	-0.000257214	5.523	5.77673	5.72102	5.7064	
-7.71842e-05	-0.000212661	-0.000117318	-0.000149376	5.52504	5.77854	5.72276	5.70906	
-0.000171786	5.4538e-05	-0.000236614	-0.000141724	5.52708	5.78035	5.72449	5.71172	
-0.000292186	-6.90321e-05	-0.000138876	-0.000103749	5.52912	5.78216	5.72623	5.71438	
-2.85521e-05	-9.10217e-05	-0.000220965	-0.000120229	5.53116	5.78397	5.72797	5.71704	
-0.00028359	-0.000363603	-0.00018913	-0.00012772	5.5332	5.78578	5.7297	5.71971	
-0.000223671	-7.2233e-05	-0.000269199	-0.000145403	5.53525	5.7876	5.73144	5.72237	
-0.000234522	-8.7402e-06	-0.000182721	-0.000300612	5.53729	5.78941	5.73317	5.72503	
-0.000195528	-0.000391417	-0.000150713	-0.000221227	5.53933	5.79122	5.73491	5.72769	
-0.00031925	-0.000235715	8.53142e-07	-0.000352235	5.54137	5.79303	5.73664	5.73035	
-0.000104037	-9.67348e-05	-0.000157441	-0.000168386	5.54341	5.79485	5.73838	5.73301	
-4.66372e-05	-0.000151917	-0.000316726	1.4007e-05	5.54545	5.79666	5.74012	5.73565	
-0.000177083	-0.000207208	-0.000321703	-1.1726e-05	5.54745	5.79847	5.74182	5.73816	
-0.000218949	-0.00026887	-1.72753e-05	-0.000202447	5.54943	5.80034	5.7435	5.74065	
-2.37071e-05	-9.92807e-05	-0.000160459	-0.000124129	5.5514	5.80231	5.74518	5.74314	
-9.18779e-05	-0.000112666	-2.35817e-05	-0.000105838	5.55337	5.80427	5.74686	5.74564	
-9.98179e-06	-0.000134714	-9.7248e-05	-0.000235645	5.55535	5.80623	5.74854	5.74813	
-0.000133562	-0.000172419	-0.000296431	5.1528e-05	5.55732	5.8082	5.75022	5.75062	
-0.000334396	-7.3257e-05	-0.000224638	-9.89829e-05	5.5593	5.81016	5.75189	5.75311	
-6.68636e-05	3.26226e-05	-0.000157217	-0.000180606	5.56127	5.81213	5.75357	5.7556	
-0.000152176	-3.96722e-05	-0.000164154	-0.000389406	5.56324	5.81409	5.75525	5.75809	
-0.000222822	-0.000217323	-2.7765e-05	-0.000297758	5.56522	5.81606	5.75693	5.76059	
-1.00229e-05	-0.000257657	3.53085e-05	-0.00025842	5.56719	5.81802	5.75861	5.76308	
-0.00042003	-0.00017408	-0.000334627	-0.000204557	5.56917	5.81999	5.76029	5.76557	
-0.00016418	-0.000138491	-0.00030795	-0.000106127	5.57114	5.82195	5.76196	5.76806	
-0.000266653	-0.000222972	-0.000305956	-0.000130372	5.57312	5.82392	5.76364	5.77048	
-0.000188666	-9.06747e-05	-3.91887e-05	-0.000276721	5.57509	5.82588	5.76532	5.77287	
-0.00025535	-0.00022477	9.90511e-05	4.43082e-05	5.57706	5.82784	5.767	5.77525	
-0.000304591	-0.000101565	-0.000114236	-0.000164158	5.57904	5.82981	5.76868	5.77764	
6.90695e-05	-0.000157623	-0.000127934	-7.24215e-05	5.58101	5.83185	5.77036	5.78002	
-8.74396e-05	-0.000242679	-0.000152468	7.46259e-05	5.58299	5.83391	5.77204	5.7824	
-8.21009e-05	-8.71273e-05	-3.12149e-05	-0.000103674	5.58496	5.83598	5.77371	5.78479	
-0.000102534	-0.000390377	-0.000247446	-9.23943e-05	5.58693	5.83803	5.77538	5.78717	
-4.69695e-05	-0.000285215	-1.31482e-05	-0.000307515	5.58891	5.84009	5.77705	5.78956	
-0.000123214	-0.000212904	-0.000296964	2.11992e-05	5.59088	5.84215	5.77872	5.79194	
-2.0095e-05	-0.000238015	-0.000175762	-2.4929e-05	5.59286	5.84421	5.78039	5.79433	
-4.13271e-05	-3.67107e-05	-0.000116347	-9.90661e-05	5.59483	5.84627	5.78205	5.79671	
-6.24911e-05	0.000234471	-0.000116259	6.31818e-05	5.5968	5.84833	5.78372	5.79909	
-0.000165345	-0.000167181	-0.000106616	-8.75393e-05	5.59878	5.85039	5.78539	5.80148	
3.97785e-05	-9.90429e-05	-0.000260392	-5.80044e-05	5.60075	5.85245	5.78706	5.8038	
-0.000151905	-0.000161802	-0.000167455	-0.000236588	5.60273	5.85451	5.78873	5.80605	
-1.04184e-05	-4.19268e-05	-0.00010206	-0.000353895	5.6047	5.85657	5.7904	5.8083	
-0.00020429	-0.000122208	-0.000253506	-0.000207297	5.60667	5.85863	5.79207	5.81055	
-0.000149507	-0.000359311	-7.57274e-05	-0.000225589	5.60865	5.86072	5.79374	5.8128	
-6.05909e-05	-0.000175869	-0.000165163	-0.000164732	5.61062	5.86291	5.7954	5.81505	
-0.000156462	-0.000117458	-5.16306e-05	-6.49361e-05	5.61256	5.86509	5.79707	5.8173	
-9.81267e-05	-0.000144107	-1.57696e-05	-0.000175921	5.61445	5.86728	5.79874	5.81955	
-0.00012458	-0.000391634	0.000103745	-7.1243e-05	5.61635	5.86946	5.80041	5.8218	
3.22912e-06	-0.000202978	-0.000136335	-6.46118e-05	5.61825	5.87164	5.80208	5.82405	
-8.82756e-05	-2.36857e-05	-0.000254177	-0.00010286	5.62015	5.87383	5.80375	5.8263	
-0.000146259	-0.000159224	0.00012185	-0.000122901	5.62205	5.87601	5.80542	5.82856	
-0.000118212	-0.000228276	-0.000225155	-0.000354267	5.62394	5.87819	5.8071	5.83081	
-9.85121e-05	-6.44847e-05	-0.0001351	7.98666e-05	5.62584	5.88038	5.80878	5.83306	
-0.000276244	7.61863e-05	-0.000247751	-0.0001712	5.62774	5.88256	5.81046	5.83531	
-0.000226342	4.33081e-05	-0.000322103	-0.00011903	5.62964	5.88475	5.81214	5.83755	
-0.0002307	1.72274e-05	-7.566e-05	3.77004e-05	5.63153	5.88693	5.81382	5.83963	
-0.000305451	-0.00029881	-0.000370616	-0.000137067	5.63343	5.88911	5.81549	5.84168	
-8.60742e-05	-6.97363e-05	6.17382e-06	-0.000337113	5.63533	5.8914	5.81717	5.84373	
-0.000151041	-0.000101611	-5.06775e-05	-0.000266781	5.63723	5.89375	5.81885	5.84578	
-0.000220586	-0.000298186	-0.000291108	-4.87026e-05	5.63913	5.89609	5.82053	5.84783	
7.92552e-05	-0.000378956	-0.000134145	-6.22655e-05	5.64102	5.89844	5.82221	5.84988	
-0.000240934	-0.000139422	-0.000173429	-9.37607e-05	5.64292	5.90079	5.82389	5.85193	
0.000102506	-0.000287729	-7.17207e-05	-6.17874e-05	5.64481	5.90313	5.82557	5.85398	
-0.000209216	-0.000225571	-0.000163835	-4.06694e-05	5.64664	5.90548	5.82724	5.85603	
-3.36925e-05	-0.000273117	-4.7233e-05	-0.000286894	5.64846	5.90782	5.82892	5.85808	
