lap6_19_samp	lap6_20_samp	lap6_21_samp	lap6_22_samp	lap6_23_samp	lap6_24_samp	cur6_19_samp	cur6_20_samp	cur6_21_samp	cur6_22_samp	cur6_23_samp	cur6_24_samp	rp2756
7.99158	3.98574	6.02128	5.57252	2.0197	12.8271	-0.000498642	-0.000225454	-0.000163068	-0.000107391	-0.000296566	-0.000378754	
7.99509	3.98574	6.02494	5.57357	2.0197	12.8311	-0.0002565	-5.50038e-05	-0.000264688	-0.000158384	-7.64834e-05	-8.60777e-05	
7.99861	3.98574	6.0286	5.57462	2.0197	12.8352	-0.000295959	-8.80177e-05	-0.000123941	-0.000342384	-0.000168483	-0.000147348	
8.00211	3.98574	6.03226	5.57568	2.0197	12.8392	-0.000227652	-0.000285879	-0.000165909	-0.000179765	-0.000203873	-0.000171397	
8.00562	3.98574	6.03593	5.57677	2.0197	12.8433	-0.000276293	-0.000232301	-0.000168202	-0.000143632	-0.000223956	3.00514e-05	
8.00913	3.98574	6.03959	5.57786	2.0197	12.8474	-0.000390442	-8.69842e-05	-0.000177415	-0.000168083	-0.000315479	-0.000394089	
8.01264	3.98574	6.04325	5.57895	2.0197	12.8514	-0.000240681	-0.000257271	-0.00019177	-0.000162726	-0.000300195	-0.000231905	
8.01615	3.98574	6.04691	5.58003	2.0197	12.8555	-0.000381873	-0.00011014	-0.000158805	-4.66262e-05	-0.000235756	-0.000186633	
8.01966	3.98574	6.05058	5.58112	2.0197	12.8596	-4.40996e-05	-0.000153388	-0.000298235	-0.000283657	-0.00016947	-0.00018899	
8.02317	3.98574	6.05421	5.58221	2.0197	12.8636	-0.000156996	-0.000155156	-0.000150098	-0.000254551	-0.000124269	-0.000247187	
8.02668	3.98574	6.05778	5.58329	2.0197	12.8677	-0.000233542	-4.72094e-05	-0.000118212	-0.00018479	-0.000335418	-0.000102806	
8.03019	3.98574	6.06136	5.58438	2.0197	12.8717	-3.22744e-05	-0.000255397	2.01413e-05	-0.000110153	-0.000325791	-0.000349222	
8.0337	3.98574	6.06493	5.58547	2.0197	12.8756	-0.000217781	-0.000209004	-0.00018902	-0.00021147	-0.000212017	-0.000173751	
8.03721	3.98574	6.06851	5.58656	2.0197	12.8796	-0.000187022	-0.000224602	-9.63968e-05	-0.000257987	-0.000326485	-0.000383582	
8.04072	3.98574	6.07209	5.58764	2.0197	12.8836	-0.000237732	-0.000146915	-0.000144132	-0.00019341	-9.3622e-05	-0.000161455	
8.04424	3.98574	6.07566	5.58873	2.0197	12.8875	7.44736e-06	-0.000205302	-0.000285661	-3.70952e-05	-0.000302496	-0.00017151	
8.04777	3.98574	6.07924	5.58982	2.0197	12.8915	-0.000289772	-0.00014014	-3.75545e-05	-0.000210015	-0.00013601	-0.000169188	
8.0513	3.98574	6.08282	5.5909	2.0197	12.8955	-0.0004532	-0.000147069	-0.000378157	-0.000129268	-8.566e-05	-0.000279044	
8.05483	3.98574	6.08639	5.59199	2.0197	12.8994	-0.000248964	-0.000205511	-0.000259168	-0.000208065	-0.000231237	-0.000249152	
8.05836	3.98574	6.08978	5.59308	2.0197	12.9034	-0.000355554	-0.000288091	-0.000175131	-0.000221769	-0.000454196	-0.000218218	
8.06189	3.98574	6.0931	5.59417	2.0197	12.9073	3.38786e-05	-0.000187368	-0.000163992	-6.203e-05	-0.000492491	-0.00017447	
8.06541	3.98574	6.09643	5.59525	2.0197	12.9111	-0.000231037	-0.000557299	-0.00017266	-0.000266627	-0.000239761	-0.000259641	
8.06894	3.98574	6.09975	5.59634	2.0197	12.915	-0.000146159	-0.000309375	-0.000142869	-0.000200125	2.51974e-05	-0.000130086	
8.07247	3.98574	6.10307	5.59743	2.0197	12.9189	-0.000189642	-0.000150277	-0.00018697	-0.000241426	-0.000375316	-0.000113008	
8.07605	3.98574	6.1064	5.59852	2.0197	12.9228	-0.000304174	-0.000408147	-0.000360694	-0.000313237	-0.000166609	-0.000286111	
8.07964	3.98574	6.10972	5.5996	2.0197	12.9267	-6.80774e-05	-0.000408284	-0.000553686	-5.93736e-05	-7.9076e-05	-0.000118689	
8.08322	3.98574	6.11304	5.60069	2.0197	12.9306	-0.000308661	-0.000228124	-0.000173154	-0.000229745	-0.000167377	-0.000247574	
8.08681	3.98574	6.11636	5.60178	2.0197	12.9345	-0.000244273	-2.7181e-05	-0.00027284	-0.000178293	-0.000247022	-0.0002137	
8.09039	3.98574	6.11968	5.60286	2.0197	12.9382	-0.000337593	-0.000305762	-0.000174568	-0.000251872	-0.000218469	-0.00036252	
8.09398	3.98574	6.12292	5.60395	2.0197	12.9419	-0.000211202	3.3856e-05	-0.000360471	-0.000151778	-0.000224459	-0.000168156	
8.09756	3.98574	6.12614	5.60504	2.0197	12.9457	-0.000264834	-0.00016091	-0.000143775	-0.000214771	-8.82277e-05	-0.000162896	
8.10115	3.98574	6.12937	5.60613	2.0197	12.9494	-0.000291013	-6.94871e-05	-0.000258603	-0.000252655	-0.000122078	-0.000364467	
8.10475	3.98574	6.13259	5.60721	2.0197	12.9531	-0.000126357	-0.000289141	-0.000297737	3.93459e-06	-6.49715e-05	-0.000350219	
8.10841	3.98574	6.13581	5.6083	2.0197	12.9568	-0.000564455	-9.53904e-05	-0.000245304	-0.000125374	-8.26847e-05	-0.000266668	
8.11207	3.98574	6.13904	5.60937	2.0197	12.9605	-0.000268491	-0.000282631	-0.000254112	-0.000114807	-0.000167069	-0.000376013	
8.11573	3.98574	6.14226	5.6104	2.0197	12.9643	-0.000320653	-0.0003946	-0.000393777	-0.000317145	-0.000344335	-0.000121032	
8.11939	3.98574	6.14548	5.61143	2.0197	12.968	-0.000358856	-0.000167504	-0.000213938	-2.09725e-05	-0.000230484	-0.000222412	
8.12306	3.98574	6.14871	5.61246	2.0197	12.9716	-0.000201345	-0.000276472	-0.000288352	-7.13974e-05	-0.000162191	-0.000166501	
8.12672	3.98574	6.15193	5.61349	2.0197	12.9749	-0.000299604	-0.000322444	-0.000102837	-0.000243422	-0.000193098	-0.000290055	
8.13038	3.98574	6.15509	5.61452	2.0197	12.9781	-0.000256738	-0.000149157	-0.000275313	-7.93328e-05	-0.000119842	-0.000317406	
8.13404	3.98574	6.1582	5.61555	2.0197	12.9814	-0.000151151	-0.000238049	-0.000362704	-0.000377096	-3.371e-06	-0.000405543	
8.1377	3.98574	6.16131	5.61658	2.0197	12.9846	-0.00041114	-0.000248706	-7.53511e-05	-0.000150896	-0.000186508	-0.000140277	
8.14134	3.98574	6.16442	5.61761	2.0197	12.9878	-0.000217661	-0.000328226	-0.000265582	-0.000343738	-0.000248975	-0.000226699	
8.14498	3.98574	6.16752	5.61864	2.0197	12.9911	-0.000228524	-0.000106732	-0.000456176	-0.000180794	-0.000155683	-9.77078e-05	
8.14863	3.98574	6.17063	5.61967	2.0197	12.9943	-0.000157325	-0.00034631	-0.000306564	-0.000178519	-0.000300507	-0.000286979	
8.15227	3.98574	6.17374	5.6207	2.0197	12.9976	-0.000274598	-0.000258118	-7.56223e-05	-0.000128379	-4.08967e-05	-0.000264152	
8.15591	3.98574	6.17685	5.62173	2.0197	13.0013	-0.000413871	-0.000276596	-0.00027975	-0.00023854	-0.000244451	-0.000331605	
8.15956	3.98574	6.17996	5.62276	2.0197	13.0051	-2.59947e-05	-0.0002594	-0.000351367	-0.000256121	-0.000400594	-0.000118333	
8.1632	3.98574	6.18307	5.62379	2.0197	13.0089	-0.000200282	-0.000282086	-0.000301482	-2.60728e-05	-0.00016167	-7.49746e-05	
8.16684	3.98574	6.18617	5.62482	2.0197	13.0128	-0.000281458	-9.27453e-05	-0.000228466	-0.000180258	7.40961e-05	-0.000437021	
8.17045	3.98574	6.18924	5.62585	2.0197	13.0166	-0.000323804	-0.000354095	-5.31072e-05	-0.000243248	-0.000176591	-8.79018e-05	
8.17402	3.98574	6.19232	5.62688	2.0197	13.0204	-0.00028907	-0.00020394	-0.000382251	-6.77414e-05	-0.000276639	-0.000316471	
8.17759	3.98574	6.19538	5.62791	2.0197	13.0243	-0.000302873	-0.000135912	-0.000259693	-0.000171234	-0.000218785	-0.000277896	
8.18116	3.98574	6.19846	5.62894	2.0197	13.0281	-0.000265429	-5.31096e-05	-0.000281138	-0.000297836	-0.000230661	-0.000127341	
8.18472	3.98574	6.20153	5.62997	2.0197	13.032	-0.000360073	-0.000184301	-0.000379804	-0.00028011	-4.98992e-05	-0.000284508	
8.18829	3.98574	6.2046	5.631	2.0197	13.0359	-0.000119058	-0.000314781	-0.000450084	-0.000253609	-0.000140549	-2.61315e-05	
8.19185	3.98574	6.20767	5.63203	2.0197	13.0399	-0.00022928	-7.11603e-05	-0.000344265	-0.000236332	-0.000264454	-0.000334587	
8.19542	3.98574	6.21074	5.63306	2.0197	13.0438	-0.000205887	-0.000406666	-0.000204732	-0.000120223	-0.000133927	-7.49968e-05	
8.19899	3.98574	6.21381	5.63409	2.0197	13.0477	-0.000229966	-0.000228952	-0.000108269	-0.000278288	-0.000339432	-1.47488e-05	
8.20268	3.98574	6.2169	5.63512	2.0197	13.0517	-0.000230628	-9.81374e-05	-0.000263518	-0.000216798	-0.0001174	-0.00020949	
8.2064	3.98574	6.22007	5.63615	2.0197	13.0556	-0.000315346	-0.000178729	-0.000138029	-0.00013498	-0.000248889	-0.000191415	
8.21012	3.98574	6.22324	5.63718	2.0197	13.0595	-0.000201583	-0.000208363	-0.000196757	-0.000421334	-0.000273633	-0.000185581	
8.21384	3.98574	6.22642	5.63821	2.0197	13.0634	-0.000276652	-0.000188471	-0.000192039	-2.76853e-05	-0.000271414	-0.000331736	
8.21756	3.98574	6.22959	5.63924	2.0197	13.0674	-0.000164747	-0.000176214	-0.000259644	-3.59007e-05	9.7731e-06	-0.000232713	
8.22128	3.98574	6.23277	5.64032	2.0197	13.0713	-0.000270482	-0.000198671	-0.000249681	-0.000251657	-0.000293794	-0.00012078	
8.225	3.98574	6.23594	5.6414	2.0197	13.0752	-0.000229477	-0.000104309	-0.000262686	-0.000257692	-2.80412e-06	-0.000362273	
8.22871	3.98574	6.23912	5.64249	2.0197	13.0792	-0.000293405	-0.000200723	-0.000273564	-8.49786e-05	-0.000267731	-0.000153652	
8.23249	3.98574	6.2423	5.64358	2.0197	13.0831	-0.000412702	-0.000202119	-0.000161076	-0.000502488	-0.000275518	-0.000104557	
8.23632	3.98574	6.24547	5.64467	2.0197	13.087	-0.000232207	-0.000229256	-0.000254863	-0.000120799	-0.000176588	-0.000131043	
8.24015	3.98574	6.24868	5.64575	2.0197	13.0909	-0.000199816	-6.43227e-05	-0.000118336	-0.000280908	-0.000253248	-0.000126882	
8.24399	3.98574	6.25195	5.64684	2.0197	13.0949	-0.000465981	-8.63253e-05	-0.000267416	-0.000381368	-0.000150097	-0.000277001	
8.24782	3.98574	6.25522	5.64793	2.0197	13.0988	-0.00018715	-0.000187225	-7.52381e-05	-0.000269239	-0.000174454	-0.000172705	
8.25166	3.98574	6.25849	5.64901	2.0197	13.1028	-8.88079e-05	-0.000253147	3.90664e-05	-0.000272386	-0.000258765	-3.67788e-05	
8.25549	3.98574	6.26176	5.6501	2.0197	13.1067	-0.000136988	-0.000313852	-0.000152612	-0.000309471	-0.000320307	-0.000333147	
8.25932	3.98574	6.26503	5.65119	2.0197	13.1107	-0.000138632	-0.000224151	-8.084e-05	-0.000427845	-0.000192862	-0.000154625	
8.26315	3.98574	6.26831	5.65228	2.0197	13.1146	-0.000215794	-0.000299267	-0.000246716	-0.000343122	-0.000161223	-0.000156092	
8.26692	3.98574	6.27158	5.65336	2.0197	13.1186	-5.72093e-05	-3.09868e-05	-0.000155955	-4.77985e-05	-0.000247637	-0.000116695	
8.27067	3.98574	6.27485	5.65445	2.0197	13.1225	-0.000305127	-0.000313365	-0.000398307	-0.000199408	-0.000127249	-0.000155163	
8.27443	3.98574	6.27812	5.65554	2.0197	13.1265	-0.0003699	-0.000272916	-0.000296316	-0.000208635	-0.000226163	-0.000210661	
8.27819	3.98574	6.28146	5.65662	2.0197	13.1304	-0.000216762	1.9272e-05	-0.000199852	-0.000261705	-0.000310409	-0.000167604	
8.28195	3.98574	6.28482	5.65771	2.0197	13.1344	-0.000119853	-1.16055e-05	-0.000120365	-0.000218919	7.12629e-06	-0.000262242	
8.2857	3.98574	6.28819	5.6588	2.0197	13.1383	-0.000113065	-0.000149586	-0.000310818	-0.000348741	-0.000333103	-7.2979e-05	
8.28946	3.98574	6.29155	5.65989	2.0197	13.1423	-0.000264387	-0.000308311	-0.000219133	-0.000187339	-5.68791e-05	-0.00020587	
8.29322	3.98574	6.29491	5.66097	2.0197	13.1462	-0.000169338	-3.47167e-05	-4.19948e-05	-0.000323328	-0.000115732	-0.000158995	
8.29696	3.98574	6.29827	5.66206	2.0197	13.1502	-0.000126288	-0.000468848	-0.000106631	-0.000240181	-0.000268339	-0.000166331	
8.30068	3.98574	6.30163	5.66315	2.0197	13.1541	-0.00028211	-0.000178148	-0.000220218	-0.000311483	-0.000286359	-0.000305372	
8.3044	3.98574	6.30499	5.66424	2.0197	13.1581	-6.98081e-05	-0.000332924	-0.000256402	-0.00024497	-0.000166182	-0.00020112	
8.30812	3.98574	6.30835	5.66532	2.0197	13.162	-0.00024068	-0.00019007	-0.000185888	-0.000205485	-0.000305822	-0.000212817	
8.31184	3.98574	6.31176	5.66641	2.0197	13.166	-0.000197702	-0.000196599	-0.000301547	-0.000217658	-6.44303e-05	-6.30543e-05	
8.31556	3.98574	6.3152	5.66754	2.0197	13.1699	-7.74851e-05	-0.000287336	-0.000422022	-0.000357857	-0.000109246	-0.000356329	
8.31928	3.98574	6.31864	5.66879	2.0197	13.1738	-0.000236026	-0.000190563	-0.000290964	-0.000322709	-0.00011879	-9.16849e-05	
8.323	3.98574	6.32209	5.67004	2.0197	13.1778	-0.000186666	-0.000334952	-0.00014376	-0.000216353	-0.000120623	-0.000173808	
8.32672	3.98574	6.32553	5.67129	2.0197	13.1817	-0.00014204	-0.000248773	-0.000270803	-0.000197421	-0.000244616	-0.000189828	
8.33051	3.98574	6.32897	5.67254	2.0197	13.1857	-0.00028398	-0.000305931	-0.000237304	-0.000326599	-0.000181154	-0.000236641	
8.3343	3.98574	6.33241	5.67379	2.0197	13.1896	-0.000293125	-0.000232473	-9.75935e-05	-0.000247977	-8.3364e-05	-4.64112e-05	
8.3381	3.98574	6.33586	5.67504	2.0197	13.1936	-0.00028616	-2.62445e-05	-0.000324165	-0.000126227	-7.33903e-06	-0.000164772	
8.34189	3.98574	6.3393	5.67629	2.0197	13.1975	-0.000215695	-6.68929e-05	-0.000136096	-0.000232191	-1.95424e-05	-0.00018041	
8.34569	3.98574	6.34278	5.67754	2.0197	13.2015	-4.07121e-05	-0.000321191	-0.000355131	-0.000270405	-0.000119544	-0.000119723	
8.34948	3.98574	6.34631	5.67878	2.0197	13.2054	-0.000194135	-0.000284105	-0.000222349	-0.000174815	-6.47468e-05	2.71191e-06	
8.35328	3.98574	6.34984	5.68004	2.0197	13.2094	-0.000147975	-7.21087e-05	-0.000228639	-0.000148791	-0.000334048	-0.000295412	
8.35708	3.98574	6.35337	5.68128	2.0197	13.2133	-0.000285566	-1.84277e-06	-0.000234818	-0.000128476	-0.000230525	-0.000256995	
8.36102	3.98574	6.3569	5.68253	2.0197	13.2173	-0.000229363	-0.000176184	-0.000242208	-9.33483e-05	-0.00029906	4.90836e-05	
8.36499	3.98574	6.36043	5.68378	2.0197	13.2212	-0.000284072	-0.000112718	-0.000194658	-0.000122443	-0.0001476	-0.000212603	
8.36896	3.98574	6.36395	5.68503	2.0197	13.2252	-0.000314411	-0.000290955	-0.000171228	-0.000211003	2.22459e-05	-0.000212185	
8.37293	3.98574	6.36748	5.68628	2.0197	13.2292	-0.000382034	-0.000240024	-0.000385678	-0.000107129	-4.95895e-05	-0.000178558	
8.37689	3.98574	6.37101	5.68753	2.0197	13.2332	-9.94986e-05	-0.000311161	-0.000224602	-0.000197053	-0.000110064	-5.77241e-05	
8.38086	3.98574	6.37457	5.68878	2.0197	13.2372	-0.00033472	-0.000204534	-0.000110521	-0.00023767	-4.94279e-05	-0.000294165	
8.38483	3.98574	6.37814	5.69027	2.0197	13.2412	-0.000180079	-0.000328749	-0.00014346	-0.000371529	-6.03502e-05	-0.000286366	
8.38881	3.98574	6.38172	5.69206	2.0197	13.2452	-0.000230921	-0.000325814	-0.000114318	-0.000178481	-0.000326252	-0.000136238	
8.39291	3.98574	6.38529	5.69385	2.0197	13.2491	-0.000359711	-0.000169244	-0.000277817	-0.000215399	-0.000132145	-0.000293753	
8.39701	3.98574	6.38887	5.69565	2.0197	13.2531	-9.17018e-05	-0.000249833	-0.000348466	-0.000268272	-6.18805e-05	-1.98863e-05	
8.40111	3.98574	6.39245	5.69744	2.0197	13.257	-0.00013012	-0.000180963	-0.000103475	-5.92734e-05	-8.10432e-06	-0.00017441	
8.40521	3.98574	6.39602	5.69923	2.0197	13.2608	7.31638e-05	-0.000218508	-0.0002058	-0.000151137	-0.000202493	-0.000138873	
8.40931	3.98574	6.3996	5.70103	2.0197	13.2647	-0.000174548	-0.000237803	-0.000350426	-0.0002662	-0.000427904	-0.000259786	
8.41341	3.98574	6.40318	5.70282	2.0197	13.2685	-0.000159796	-7.67288e-05	-0.000386045	-0.00029503	-7.80994e-05	-7.8507e-05	
8.41751	3.98574	6.40676	5.70461	2.0197	13.2723	-0.000274481	-7.84779e-05	-0.000422086	-0.000111683	-0.000327853	-0.00012243	
8.42162	3.98574	6.41036	5.70641	2.0197	13.2762	-0.000206908	-0.00043197	-3.69032e-05	-0.000406305	-0.000105892	-0.00012964	
8.42574	3.98574	6.41396	5.7082	2.0197	13.28	-0.000124546	-2.73221e-05	-0.000308648	-0.000212841	-9.91275e-05	-0.000256965	
8.42986	3.98574	6.41755	5.70999	2.0197	13.2838	-9.31762e-05	-6.6574e-05	-0.00035706	-0.00013765	-0.000380051	-0.000500432	
8.43398	3.98574	6.42115	5.71178	2.0197	13.2876	-0.000248093	-0.000316497	-0.000454002	-0.000400236	-0.00042401	-0.00022464	
8.4381	3.98574	6.42474	5.71358	2.0197	13.2913	-0.00019523	-0.000213866	-0.000359475	-0.000158235	-0.000197713	-0.000296166	
8.44222	3.98574	6.42834	5.71555	2.0197	13.295	-0.000325826	-0.000166288	-0.000104277	-0.000286603	-0.00011368	-4.86322e-05	
8.44634	3.98574	6.43193	5.71782	2.0197	13.2987	-0.000274908	-0.000475283	-0.000198475	-0.000107023	-0.000321028	-0.000227647	
8.45046	3.98574	6.43553	5.72009	2.0197	13.3024	-0.000352027	-0.00032366	-0.000128207	-3.03245e-05	-0.000252794	-8.24875e-05	
8.45455	3.98574	6.43916	5.72236	2.0197	13.3061	-0.000133575	-0.000169453	-0.000173953	-0.000379248	-0.000211768	-0.000267331	
8.45862	3.98574	6.44279	5.72463	2.0197	13.3098	-0.000393349	-0.000199859	-0.000178353	-2.10847e-05	-7.28416e-05	-6.35038e-05	
8.46268	3.98574	6.44642	5.7269	2.0197	13.3135	-0.000230555	-0.000128154	-0.000109456	-0.0001615	-0.000249971	-0.000349438	
8.46674	3.98574	6.45006	5.72917	2.0197	13.3172	-0.000127719	-5.21774e-05	-9.08732e-05	-0.00043809	-0.000133494	-0.000323844	
8.4708	3.98574	6.45369	5.73144	2.0197	13.3209	-0.000124299	-0.000104955	-0.000312117	-0.000148161	-7.62516e-05	-3.40038e-05	
8.47486	3.98574	6.45732	5.73371	2.0197	13.3246	-0.000209651	-8.74285e-05	-3.04941e-05	-0.000110896	-0.000244815	-0.000364151	
8.47893	3.98574	6.46096	5.73598	2.0197	13.3282	-0.000131708	-7.41717e-05	-0.000164926	-0.000260673	-0.000270254	-0.000314438	
8.48299	3.98574	6.46459	5.73825	2.0197	13.3319	-0.000370387	-0.000127044	-0.000222171	-5.78157e-05	-0.000324551	-0.000389552	
8.48703	3.98574	6.46823	5.74052	2.0197	13.3356	-0.000255104	-0.000279257	-0.000166653	-0.000459741	-0.000166361	-0.000320579	
8.49106	3.98574	6.47188	5.74279	2.0197	13.3392	-0.000185812	-7.21889e-05	-0.000227514	-0.000141113	-0.000166719	-0.000130044	
8.49508	3.98574	6.47553	5.74526	2.0197	13.3429	-9.93586e-05	-0.000161897	-0.000225199	-0.000144	-0.000189449	-0.000311049	
8.4991	3.98574	6.47918	5.74778	2.0197	13.3466	-0.000176536	-0.000163738	-5.16783e-05	-0.000479184	-0.000347704	-0.000125091	
8.50313	3.98574	6.48284	5.75031	2.0197	13.3502	-0.000100319	-7.09105e-05	-5.39088e-05	-0.000252099	-3.09092e-05	-0.000351663	
8.50715	3.98574	6.48649	5.75284	2.0197	13.3539	-0.000343976	-0.000143072	-0.000134952	-0.000280158	-0.000129898	-0.000131957	
8.51118	3.98574	6.49014	5.75536	2.0197	13.3575	-0.000129788	-0.000251082	-0.000286487	-0.000224912	-0.000316641	-9.44843e-05	
8.51521	3.98574	6.49379	5.75789	2.0197	13.3612	-9.19924e-05	-0.000284165	-0.000251104	-0.000197215	-9.66369e-06	-2.59538e-06	
8.51933	3.98574	6.49745	5.76042	2.0197	13.3648	-9.94777e-05	-0.000231621	-0.000170417	-0.000175089	-1.84343e-05	-7.72153e-05	
8.52346	3.98574	6.50111	5.76295	2.0197	13.3684	-0.000346668	-0.000230052	-1.84489e-05	-0.000158257	-0.000196884	-0.000528594	
8.5276	3.98574	6.50479	5.76547	2.0197	13.3721	-0.000535843	-0.000150776	-0.00021245	-1.98872e-05	-0.000238687	-0.000397553	
8.53174	3.98574	6.50847	5.768	2.0197	13.3757	-0.000128226	-0.000157484	-0.000497904	-8.11662e-05	-0.000318081	-0.000287273	
8.53588	3.98574	6.51216	5.77053	2.0197	13.3794	-4.93159e-05	-0.000182454	-0.000126892	-7.76572e-05	-0.000192254	-0.000247169	
8.54002	3.98574	6.51584	5.7731	2.0197	13.383	-0.000139365	-0.000245945	-0.000159183	-0.000441697	-0.0002495	-0.000254597	
8.54416	3.98574	6.51952	5.77587	2.0197	13.3867	-0.000298752	-0.000108236	-3.09211e-05	-9.98711e-05	-0.000279789	-0.000188899	
8.5483	3.98574	6.5232	5.77863	2.0197	13.3904	-0.000139859	-0.000294207	-0.00016279	-0.000216708	-0.000148249	-0.000110131	
8.5523	3.98574	6.52688	5.7814	2.0197	13.3941	-4.5209e-05	-6.37814e-05	-0.000371291	-0.000176958	-0.000133943	-0.000285536	
8.55604	3.98574	6.53056	5.78416	2.0197	13.3977	-0.000287511	-0.00027441	-0.000248373	-0.000158014	-0.000368382	-7.1052e-05	
8.55978	3.98574	6.53423	5.78693	2.0197	13.4014	-5.72361e-05	-5.60649e-05	-4.35914e-05	-0.000174302	-0.000114039	-0.000128306	
8.56352	3.98574	6.53789	5.78969	2.0197	13.4051	-0.000415226	-0.000181494	-0.000350468	-0.000255431	-6.62296e-05	-0.000160035	
8.56726	3.98574	6.54155	5.79246	2.0197	13.4088	-0.00014672	-0.000375568	-0.000257064	-0.000101674	-7.28055e-05	-0.000177885	
8.571	3.98574	6.54522	5.79523	2.0197	13.4125	-0.000169036	-9.11055e-05	-2.36871e-05	-0.000330137	-0.000236672	-0.000137826	
8.57474	3.98574	6.54888	5.79799	2.0197	13.4162	-0.000166133	-0.000210728	-5.16861e-05	-0.000154693	-0.000188723	-0.000259574	
8.57847	3.98574	6.55254	5.80076	2.0197	13.4199	-0.000167041	-0.00025037	-0.000107543	-9.69191e-05	-3.66617e-05	3.87487e-05	
8.58221	3.98574	6.5562	5.80355	2.0197	13.4237	-0.000264525	-0.000115279	-0.000143673	-0.000179681	-0.000138216	-0.00047994	
8.58595	3.98574	6.55986	5.80645	2.0197	13.4274	-0.000257588	-0.000272624	-0.000189756	-0.000361176	7.14614e-06	-0.000156964	
8.58969	3.98574	6.56353	5.80935	2.0197	13.4312	-0.000429303	-0.000267794	-8.7283e-05	-0.000211368	-7.09639e-05	-0.000208909	
8.59343	3.98574	6.56716	5.81225	2.0197	13.435	-0.00017369	-0.000181945	-0.000300442	-0.000247668	-0.000243401	-4.554e-05	
8.59717	3.98574	6.5708	5.81515	2.0197	13.4387	-0.000320735	-0.000108008	-0.000434042	-9.44096e-05	-7.34e-05	-0.000389111	
8.60091	3.98574	6.57443	5.81805	2.0197	13.4425	-7.33588e-05	-0.000184007	-0.000294354	-0.000169651	-0.000156751	-0.000118339	
8.60464	3.98574	6.57806	5.82095	2.0197	13.4463	-7.0512e-05	-0.000297891	-0.000351181	-0.000266966	-0.000303937	-0.000127712	
8.60838	3.98574	6.5817	5.82385	2.0197	13.4501	-0.00027149	-0.000391228	-0.000124903	-0.000135902	-0.000227758	-0.000234566	
8.61212	3.98574	6.58533	5.82676	2.0197	13.4539	-0.000112841	-7.07491e-05	-0.000237181	-2.30564e-05	-0.000151319	-0.000309746	
8.61585	3.98574	6.58896	5.82966	2.0197	13.4578	-4.3332e-05	-0.000267144	-0.000128616	-0.000206758	-0.000166262	-6.20402e-05	
8.61948	3.98574	6.5926	5.83256	2.0197	13.4616	-0.000277247	-0.00041705	-0.000343279	-0.000169654	-0.000277761	-0.000123017	
8.62311	3.98574	6.59623	5.83561	2.0197	13.4654	-0.00031741	-0.000337826	-0.000136761	-0.000400919	-8.82069e-05	-0.000136882	
8.62673	3.98574	6.59983	5.83869	2.0197	13.4693	-0.00037958	-5.08228e-05	-0.000295884	-0.000264646	-7.94249e-05	-0.000352578	
8.63036	3.98574	6.60344	5.84177	2.0197	13.4731	-0.000432542	-0.000175401	-0.00024456	-0.000440455	-0.000265801	-0.000272984	
8.63398	3.98574	6.60704	5.84485	2.0197	13.4769	-0.000112708	-5.48878e-05	-0.000266354	-0.000219698	-0.000138451	-0.000208253	
8.6376	3.98574	6.61065	5.84793	2.0197	13.4808	-0.00037271	-0.000207593	-0.000425008	-0.000147623	-9.33058e-05	-0.00033716	
8.64123	3.98574	6.61425	5.85101	2.0197	13.4847	-0.000301982	-8.20489e-05	-8.80074e-05	-0.000134477	-0.000407198	-0.000204436	
8.64485	3.98574	6.61786	5.85409	2.0197	13.4886	-0.000313593	-0.000175903	-0.000230522	-0.000254244	-0.000257323	-4.51857e-05	
8.64847	3.98574	6.62146	5.85717	2.0197	13.4925	-0.000415951	-0.000260527	-0.000184821	-0.000173399	-0.000205124	-0.000258487	
