lap3_7_samp	lap3_8_samp	lap3_9_samp	lap3_10_samp	lap3_11_samp	lap3_12_samp	rp1	cur3_8_samp	cur3_9_samp	cur3_10_samp	cur3_11_samp	cur3_12_samp
8.91949		8.72275			17.233			-0.000702671			-0.00101592
8.91949		8.72345			17.233			-0.000910322			-0.000912056
8.91949		8.72416			17.233			-0.000665697			-0.000912262
8.91949		8.72486			17.233			-0.00094016			-0.00094247
8.91949		8.72557			17.233			-0.000996079			-0.000879113
8.91949		8.72628			17.233			-0.000821342			-0.000800155
8.91949		8.72698			17.233			-0.00101153			-0.000798861
8.91949		8.72769			17.233			-0.0007523			-0.000843584
8.91949		8.72839			17.233			-0.000977018			-0.000863316
8.91949		8.7291			17.233			-0.000971467			-0.000888466
8.91949		8.7298			17.233			-0.000765513			-0.000907877
8.91949		8.73051			17.233			-0.000683511			-0.000901119
8.91949		8.73121			17.233			-0.000751621			-0.000637925
8.91949		8.73192			17.233			-0.000986858			-0.00100446
8.91949		8.73263			17.233			-0.00106694			-0.000933099
8.91949		8.73333			17.233			-0.000686414			-0.000983807
8.91949		8.73404			17.233			-0.000995059			-0.000948691
8.91949		8.73474			17.233			-0.000757085			-0.00091863
8.91949		8.73545			17.233			-0.000775641			-0.000993441
8.91949		8.73615			17.233			-0.000939727			-0.000759036
8.91949		8.73686			17.233			-0.00107483			-0.000874215
8.91949		8.73757			17.233			-0.00082371			-0.00095877
8.91949		8.73827			17.233			-0.000821995			-0.000854213
8.91949		8.73898			17.233			-0.000679547			-0.000730374
8.91949		8.73968			17.233			-0.000738988			-0.000835209
8.91949		8.74039			17.233			-0.000909623			-0.000649067
8.91949		8.74109			17.233			-0.000631997			-0.000858551
8.91949		8.7418			17.233			-0.000897604			-0.000861593
8.91949		8.74251			17.233			-0.000877464			-0.000922293
8.91949		8.74321			17.233			-0.000827198			-0.000926732
8.91949		8.74392			17.233			-0.000777739			-0.000820022
8.91949		8.74462			17.233			-0.000736112			-0.000848594
8.91949		8.74533			17.233			-0.00085588			-0.000883238
8.91949		8.74603			17.233			-0.000983575			-0.000873642
8.91949		8.74674			17.233			-0.000721467			-0.000867089
8.91949		8.74745			17.233			-0.000981027			-0.00093544
8.91949		8.74815			17.233			-0.000957161			-0.000848206
8.91949		8.74886			17.233			-0.000801989			-0.000757558
8.91949		8.74956			17.233			-0.000844932			-0.000860755
8.91949		8.75027			17.233			-0.000950859			-0.000917338
8.91949		8.75097			17.233			-0.00090971			-0.000731963
8.91949		8.75168			17.233			-0.00107665			-0.000781459
8.91949		8.75239			17.233			-0.000920992			-0.000856698
8.91949		8.75309			17.233			-0.000693699			-0.000763568
8.91949		8.7538			17.233			-0.000777318			-0.000916483
8.91949		8.7545			17.233			-0.000840459			-0.000893612
8.91949		8.75521			17.233			-0.000718526			-0.000942737
8.91949		8.75592			17.233			-0.000832255			-0.000611148
8.91949		8.75618			17.233			-0.000650449			-0.000826577
8.91949		8.75618			17.233			-0.000779494			-0.000716406
8.91949		8.75618			17.233			-0.000698477			-0.000862511
8.91949		8.75618			17.233			-0.00092713			-0.00086859
8.91949		8.75618			17.233			-0.000722263			-0.000926981
8.91949		8.75618			17.233			-0.000798736			-0.000768689
8.91949		8.75618			17.233			-0.00103194			-0.000865936
8.91949		8.75618			17.233			-0.000836825			-0.000882918
8.91949		8.75618			17.233			-0.000950877			-0.00073223
8.91949		8.75618			17.233			-0.000875002			-0.000918196
8.91949		8.75618			17.233			-0.000757606			-0.000847811
8.91949		8.75618			17.233			-0.000767291			-0.00116518
8.91949		8.75618			17.233			-0.000799736			-0.00086995
8.91949		8.75618			17.233			-0.000909989			-0.000578414
8.91949		8.75618			17.233			-0.0009167			-0.000888096
8.91949		8.75618			17.233			-0.000761371			-0.000883852
8.91949		8.75618			17.233			-0.000929021			-0.00102873
8.91949		8.75618			17.233			-0.000994239			-0.000842668
8.91949		8.75618			17.233			-0.000779502			-0.00086739
8.91949		8.75618			17.233			-0.000832656			-0.000905168
8.91949		8.75618			17.233			-0.000737412			-0.000804793
8.91949		8.75618			17.233			-0.00105913			-0.00074602
8.91949		8.75618			17.233			-0.0008706			-0.000537749
8.91949		8.75618			17.233			-0.000928223			-0.000856298
8.91949		8.75618			17.233			-0.00113742			-0.000894537
8.91949		8.75618			17.233			-0.000714248			-0.000796862
8.91949		8.75618			17.233			-0.000692087			-0.000677032
8.91949		8.75618			17.233			-0.000874194			-0.000981078
8.91949		8.75618			17.233			-0.000897456			-0.000710706
8.91949		8.75618			17.233			-0.000628719			-0.000920104
8.91949		8.75618			17.233			-0.000710807			-0.00088861
8.91949		8.75618			17.233			-0.000676653			-0.00077338
8.91949		8.75618			17.233			-0.000796557			-0.000875628
8.91949		8.75618			17.233			-0.00079356			-0.000921121
8.91949		8.75618			17.233			-0.000778032			-0.00085541
8.91949		8.75618			17.233			-0.00089551			-0.000840431
8.91949		8.75618			17.233			-0.000990734			-0.000972311
8.91949		8.75618			17.233			-0.000672042			-0.00100904
8.91949		8.75618			17.233			-0.00108871			-0.000840216
8.91949		8.75618			17.233			-0.000918624			-0.000831509
8.91949		8.75618			17.233			-0.000783407			-0.000766855
8.91949		8.75618			17.233			-0.00094501			-0.00078301
8.91949		8.75618			17.233			-0.000842419			-0.000972589
8.91949		8.75618			17.233			-0.000788584			-0.00101083
8.91949		8.75618			17.233			-0.00090049			-0.000854049
8.91949		8.75618			17.233			-0.00074379			-0.000800892
8.91949		8.75618			17.233			-0.000675122			-0.000674266
8.91949		8.75618			17.233			-0.000861901			-0.000730442
8.91949		8.75618			17.233			-0.000816929			-0.000889043
8.91949		8.75618			17.233			-0.000795984			-0.000927808
8.91949		8.75618			17.233			-0.000659881			-0.000772708
8.91949		8.75618			17.233			-0.000714019			-0.000801787
8.91949		8.75618			17.233			-0.000630768			-0.000933561
8.91949		8.75618			17.233			-0.000843282			-0.000826663
8.91949		8.75618			17.233			-0.000948673			-0.000783567
8.91949		8.75618			17.233			-0.000733459			-0.000894558
8.91949		8.75618			17.233			-0.000969239			-0.0011071
8.91949		8.75618			17.233			-0.000824504			-0.000870617
8.91949		8.75618			17.233			-0.000739118			-0.000806977
8.91949		8.75618			17.233			-0.000929559			-0.000760296
8.91949		8.75618			17.233			-0.000823581			-0.000964043
8.91949		8.75618			17.233			-0.000814873			-0.000846845
8.91949		8.75618			17.233			-0.00084394			-0.00095552
8.91949		8.75618			17.233			-0.00115242			-0.000557386
8.91949		8.75618			17.233			-0.000874359			-0.000830937
8.91949		8.75618			17.233			-0.000643198			-0.000685774
8.91949		8.75618			17.233			-0.000848029			-0.000840869
8.91949		8.75618			17.233			-0.000784578			-0.000825289
8.91949		8.75618			17.233			-0.00100726			-0.000936549
8.91949		8.75618			17.233			-0.000889733			-0.000893218
8.91949		8.75618			17.233			-0.000797294			-0.000835454
8.91949		8.75618			17.233			-0.000873834			-0.00077317
8.91949		8.75618			17.233			-0.00092632			-0.000846456
8.91949		8.75618			17.233			-0.000853918			-0.00106656
8.91949		8.75618			17.233			-0.000976203			-0.000805014
8.91949		8.75618			17.233			-0.000817288			-0.000738355
8.91949		8.75618			17.233			-0.000626336			-0.000750174
8.91949		8.75618			17.233			-0.000861988			-0.000722102
8.91949		8.75618			17.233			-0.000891727			-0.00069593
8.91949		8.75618			17.233			-0.000688191			-0.000553286
8.91949		8.75618			17.233			-0.000901095			-0.000720534
8.91949		8.75618			17.233			-0.00105778			-0.000871478
8.91949		8.75618			17.233			-0.000861986			-0.000896978
8.91949		8.75618			17.233			-0.000878154			-0.000806001
8.91949		8.75618			17.233			-0.00111841			-0.000951653
8.91949		8.75618			17.233			-0.000746791			-0.000860351
8.91949		8.75618			17.233			-0.000892082			-0.000834278
8.91949		8.75618			17.233			-0.000969803			-0.000657301
8.91949		8.75618			17.233			-0.000824884			-0.000736307
8.91949		8.75618			17.233			-0.00096215			-0.000759587
8.91949		8.75618			17.233			-0.000878073			-0.00088158
8.91949		8.75618			17.233			-0.00103818			-0.000790553
8.91949		8.75618			17.233			-0.000788352			-0.000671577
8.91949		8.75618			17.233			-0.00100876			-0.000622586
8.91949		8.75618			17.233			-0.000958292			-0.000590239
8.91949		8.75618			17.233			-0.000931119			-0.000763416
8.91949		8.75618			17.233			-0.00080363			-0.000936048
8.91949		8.75618			17.233			-0.000857523			-0.000813563
8.91949		8.75618			17.233			-0.00102655			-0.000808846
8.91949		8.75618			17.233			-0.000818306			-0.000786641
8.91949		8.75618			17.233			-0.000891776			-0.000750616
8.91949		8.75618			17.233			-0.000826165			-0.000817351
8.91949		8.75618			17.233			-0.000743628			-0.000655255
8.91949		8.75618			17.233			-0.000738793			-0.000788753
8.91949		8.75618			17.233			-0.000912254			-0.000831175
8.91949		8.75618			17.233			-0.00093355			-0.00102425
8.91949		8.75618			17.233			-0.000847275			-0.000756294
8.91949		8.75618			17.233			-0.000859321			-0.000834457
8.91949		8.75618			17.233			-0.000975524			-0.000685143
8.91949		8.75618			17.233			-0.000717698			-0.000786685
8.91949		8.75618			17.233			-0.000660633			-0.000933526
8.91949		8.75618			17.233			-0.000865177			-0.000801502
8.91949		8.75618			17.233			-0.000715595			-0.000867678
8.91949		8.75618			17.233			-0.000765651			-0.00106196
8.91949		8.75618			17.233			-0.000914937			-0.000913342
8.91949		8.75618			17.233			-0.000748072			-0.000900837
8.91949		8.75618			17.233			-0.000922036			-0.000645101
8.91949		8.75618			17.233			-0.000702151			-0.000849261
8.91949		8.75618			17.233			-0.000727668			-0.0009892
8.91949		8.75618			17.233			-0.000922053			-0.000858241
8.91949		8.75618			17.233			-0.000859043			-0.000809042
8.91949		8.75618			17.233			-0.000894799			-0.000815636
8.91949		8.75618			17.233			-0.000773919			-0.000902717
8.91949		8.75618			17.233			-0.000780005			-0.000828721
8.91949		8.75618			17.233			-0.000578327			-0.000854499
8.91949		8.75618			17.233			-0.00103754			-0.000577292
8.91949		8.75618			17.233			-0.000928863			-0.000836547
8.91949		8.75618			17.233			-0.000730446			-0.000611018
8.91949		8.75618			17.233			-0.000848196			-0.000798418
8.91949		8.75618			17.233			-0.000762714			-0.000778613
8.91949		8.75618			17.233			-0.000705529			-0.000580612
8.91949		8.75618			17.233			-0.000954348			-0.000757569
8.91949		8.75618			17.233			-0.000914755			-0.000686428
8.91949		8.75618			17.233			-0.000600792			-0.000919773
8.91949		8.75618			17.233			-0.000897789			-0.000982177
8.91949		8.75618			17.233			-0.000751106			-0.000811918
8.91949		8.75618			17.233			-0.000854874			-0.000723173
8.91949		8.75618			17.233			-0.000904352			-0.000715774
8.91949		8.75618			17.233			-0.000983363			-0.000787049
8.91949		8.75618			17.233			-0.000987263			-0.000548846
8.91949		8.75618			17.233			-0.000891682			-0.000825159
8.91949		8.75618			17.233			-0.000940113			-0.000742187
8.91949		8.75618			17.233			-0.0010167			-0.000856241
8.91949		8.75618			17.233			-0.000832468			-0.000845307
8.91949		8.75618			17.233			-0.00079084			-0.000820522
8.91949		8.75618			17.233			-0.000814134			-0.000748017
8.91949		8.75618			17.233			-0.000985789			-0.000681681
8.91949		8.75618			17.233			-0.000833914			-0.00084031
8.91949		8.75618			17.233			-0.000952591			-0.000809452
8.91949		8.75618			17.233			-0.000703388			-0.000821915
8.91949		8.75618			17.233			-0.000894648			-0.000862157
8.91949		8.75618			17.233			-0.000920219			-0.000762657
8.91949		8.75618			17.233			-0.000899208			-0.00103639
8.91949		8.75618			17.233			-0.00082521			-0.000903971
8.91949		8.75618			17.233			-0.00100509			-0.00078257
8.91949		8.75618			17.233			-0.00101397			-0.000973716
8.91949		8.75618			17.233			-0.000775055			-0.000789903
8.91949		8.75618			17.233			-0.000724424			-0.000761876
8.91949		8.75618			17.233			-0.000826634			-0.000920569
8.91949		8.75618			17.233			-0.00079233			-0.000787836
8.91949		8.75618			17.233			-0.00103385			-0.000805215
8.91949		8.75618			17.233			-0.000835732			-0.000717656
8.91949		8.75618			17.233			-0.000787195			-0.000704106
8.91949		8.75618			17.233			-0.000806936			-0.000895056
8.91949		8.75618			17.233			-0.000747987			-0.000740482
8.91949		8.75618			17.233			-0.000881691			-0.000887329
8.91949		8.75618			17.233			-0.000718775			-0.000668774
8.91949		8.75618			17.233			-0.000652827			-0.000795465
8.91949		8.75618			17.233			-0.000497797			-0.000853575
8.91949		8.75618			17.233			-0.000945655			-0.000759032
8.91949		8.75618			17.233			-0.000830647			-0.000938813
8.91949		8.75618			17.233			-0.000844511			-0.000667172
8.91949		8.75618			17.233			-0.00110178			-0.000801207
8.91949		8.75628			17.233			-0.00095807			-0.00105821
8.91949		8.75694			17.233			-0.000943407			-0.000864475
8.91949		8.75761			17.233			-0.000937266			-0.000801476
8.91949		8.75827			17.233			-0.000841487			-0.000736693
8.91949		8.75894			17.233			-0.000765258			-0.00068147
8.91949		8.75961			17.233			-0.000886437			-0.0008314
8.91949		8.76027			17.233			-0.000849528			-0.000704968
8.91949		8.76095			17.233			-0.000850901			-0.000919042
8.91949		8.76161			17.233			-0.000833248			-0.000848552
8.91949		8.76228			17.233			-0.00101322			-0.00093634
8.91949		8.76295			17.233			-0.000907312			-0.000685213
8.91949		8.76361			17.233			-0.000889736			-0.000858231
8.91949		8.76428			17.233			-0.00093615			-0.000725153
8.91949		8.76495			17.233			-0.000794741			-0.000864874
8.91949		8.76562			17.233			-0.000941637			-0.000877666
8.91949		8.76628			17.233			-0.000719277			-0.000951157
8.91949		8.76695			17.233			-0.000853343			-0.000832422
8.91949		8.76762			17.233			-0.000904628			-0.000791562
8.91949		8.76829			17.233			-0.000838514			-0.000632976
8.91949		8.76896			17.233			-0.000944157			-0.000879317
8.91949		8.76962			17.233			-0.000904696			-0.000740214
8.91949		8.77029			17.233			-0.000915508			-0.000687575
8.91949		8.77096			17.233			-0.000763323			-0.000812904
8.91949		8.77162			17.233			-0.0010186			-0.000698695
8.91949		8.77229			17.233			-0.000726558			-0.000867749
8.91949		8.77296			17.233			-0.000948884			-0.00087221
8.91949		8.77363			17.233			-0.000880832			-0.000631203
8.91949		8.7743			17.233			-0.000856841			-0.000857714
8.91949		8.77496			17.233			-0.000888863			-0.000769052
8.91949		8.77563			17.233			-0.00100568			-0.000880908
8.91949		8.7763			17.233			-0.000880362			-0.000799014
8.91949		8.77697			17.233			-0.000787277			-0.000841017
8.91949		8.77763			17.233			-0.00086335			-0.00110316
8.91949		8.7783			17.233			-0.000860299			-0.000842967
8.91949		8.77897			17.233			-0.000804315			-0.00071237
8.91949		8.77964			17.233			-0.00103345			-0.000678011
8.91949		8.7803			17.233			-0.000772025			-0.000833008
8.91949		8.78097			17.233			-0.000804087			-0.000683482
8.91949		8.78164			17.233			-0.000819668			-0.000840152
8.91949		8.7824			17.233			-0.000918934			-0.000701718
8.91949		8.78322			17.233			-0.00110252			-0.000936529
8.91949		8.78404			17.233			-0.000888578			-0.000750695
8.91949		8.78486			17.233			-0.000710567			-0.00086024
8.91949		8.78568			17.233			-0.000775256			-0.000810867
8.91949		8.78649			17.233			-0.000842689			-0.000950516
8.91949		8.78732			17.233			-0.000720011			-0.000934535
8.91949		8.78814			17.233			-0.000953341			-0.000668778
8.91949		8.78896			17.233			-0.000937373			-0.000859689
8.91949		8.78978			17.233			-0.00096668			-0.000998006
8.91949		8.7906			17.233			-0.000667269			-0.000992815
8.91949		8.79142			17.233			-0.000786081			-0.000726172
8.91949		8.79224			17.233			-0.000915255			-0.000983107
8.91949		8.79306			17.233			-0.00087398			-0.000623535
8.91949		8.79388			17.233			-0.000692463			-0.000680472
8.91949		8.7947			17.233			-0.000814727			-0.000708649
8.91949		8.79552			17.233			-0.000858124			-0.000800312
8.91949		8.79634			17.233			-0.000974286			-0.000976986
8.91949		8.79716			17.233			-0.000872751			-0.000749406
8.91949		8.79798			17.233			-0.000711874			-0.000833711
8.91949		8.7988			17.233			-0.000938683			-0.000922674
8.91949		8.79962			17.233			-0.000990241			-0.00078336
8.91949		8.80044			17.233			-0.000532375			-0.000760205
8.91949		8.80126			17.233			-0.000989672			-0.000767351
8.91949		8.80208			17.233			-0.000872158			-0.000788204
8.91949		8.8029			17.233			-0.000920559			-0.00100049
8.91949		8.80372			17.233			-0.000778723			-0.000580547
8.91949		8.80454			17.233			-0.00100997			-0.00100281
8.91949		8.80536			17.233			-0.000817454			-0.000533148
8.91949		8.80618			17.233			-0.000908877			-0.000761204
8.91949		8.807			17.233			-0.000921004			-0.000705276
8.91949		8.80782			17.233			-0.000940389			-0.00075832
8.91949		8.80864			17.233			-0.000925008			-0.000714414
8.91949		8.80946			17.233			-0.000970927			-0.000764113
8.91949		8.81028			17.233			-0.000765717			-0.000705675
8.91949		8.8111			17.233			-0.000995795			-0.000621163
8.91949		8.81192			17.233			-0.000695637			-0.000688478
8.91949		8.81274			17.233			-0.000836168			-0.000745463
8.91949		8.81356			17.233			-0.000683777			-0.000915911
8.91949		8.81438			17.233			-0.000800852			-0.000801381
8.91949		8.8152			17.233			-0.000895286			-0.0011347
8.91949		8.81602			17.233			-0.000913581			-0.000840113
8.91949		8.81684			17.233			-0.00089315			-0.000855428
8.91949		8.81766			17.233			-0.000801963			-0.00102763
8.91949		8.81848			17.233			-0.000977605			-0.000985056
8.91949		8.8193			17.233			-0.000846953			-0.000791458
8.91949		8.82012			17.233			-0.000742405			-0.000558128
8.91949		8.82094			17.233			-0.000881449			-0.000920641
8.91949		8.82176			17.233			-0.000962181			-0.000897859
8.91949		8.82258			17.233			-0.000923811			-0.000887612
8.91949		8.8234			17.233			-0.000831842			-0.000608822
8.91949		8.82422			17.233			-0.000953977			-0.000787578
8.91949		8.82487			17.233			-0.000920065			-0.000821659
8.91949		8.82548			17.233			-0.000933526			-0.000978091
