lap2_9_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp1631	rp16312
0.433691	0.336445	0.387664	0.296687	0.298506	-0.000627299	-0.000679763	-0.000812055	-0.000824064	-0.000606271		
0.433691	0.336446	0.387664	0.296687	0.298507	-0.000504336	-0.000477852	-0.000835588	-0.000761556	-0.000831497		
0.433692	0.336446	0.387665	0.296688	0.298508	-0.000511426	-0.00055082	-0.000802802	-0.000947697	-0.000834389		
0.433692	0.336447	0.387666	0.296688	0.298508	-0.000458877	-0.000580933	-0.000459797	-0.000791736	-0.00101296		
0.433693	0.336448	0.387666	0.296689	0.298509	-0.000651611	-0.000799697	-0.000657496	-0.000839765	-0.000694053		
0.433693	0.336448	0.387667	0.296689	0.298509	-0.000742393	-0.000915767	-0.000642956	-0.000857202	-0.00088499		
0.433694	0.336449	0.387667	0.29669	0.29851	-0.000837687	-0.000940788	-0.000728006	-0.000937132	-0.000324407		
0.433695	0.336449	0.387668	0.296691	0.298511	-0.000525262	-0.000742705	-0.000842362	-0.000881221	-0.000522258		
0.433695	0.33645	0.387669	0.296691	0.298511	-0.000874731	-0.000483832	-0.00055833	-0.000827691	-0.000945787		
0.433696	0.336451	0.387669	0.296692	0.298512	-0.000844507	-0.000616081	-0.000620399	-0.000800945	-0.000858081		
0.433696	0.336451	0.38767	0.296693	0.298512	-0.00052519	-0.00072084	-0.000930205	-0.00111567	-0.000768887		
0.433697	0.336452	0.38767	0.296693	0.298513	-0.000646538	-0.00105367	-0.000639903	-0.000364663	-0.000877439		
0.433698	0.336452	0.387671	0.296694	0.298514	-0.000743054	-0.000543373	-0.000925465	-0.000561493	-0.000734774		
0.433698	0.336453	0.387672	0.296694	0.298514	-0.000809787	-0.000685754	-0.000955974	-0.000703666	-0.000711032		
0.433699	0.336454	0.387672	0.296695	0.298515	-0.000855188	-0.000762217	-0.000786091	-0.000453877	-0.000830451		
0.433699	0.336454	0.387673	0.296695	0.298515	-0.00062756	-0.000768713	-0.000658445	-0.000767599	-0.000943055		
0.4337	0.336455	0.387674	0.296696	0.298516	-0.000600376	-0.000742398	-0.0006956	-0.00104071	-0.000788208		
0.433701	0.336455	0.387674	0.296697	0.298517	-0.000557003	-0.000458471	-0.000564325	-0.000778744	-0.000825043		
0.433701	0.336456	0.387675	0.296697	0.298517	-0.000682164	-0.000901668	-0.000773001	-0.00063546	-0.000740013		
0.433702	0.336457	0.387676	0.296698	0.298518	-0.00087419	-0.000857339	-0.000563257	-0.000516904	-0.00054427		
0.433702	0.336457	0.387676	0.296698	0.298519	-0.000350366	-0.000613628	-0.000824453	-0.000645637	-0.000547918		
0.433703	0.336458	0.387677	0.296699	0.298519	-0.000808928	-0.000679864	-0.000766066	-0.000565948	-0.000738481		
0.433704	0.336458	0.387677	0.296699	0.29852	-0.000659157	-0.000691531	-0.000921069	-0.000876148	-0.000833509		
0.433704	0.336459	0.387678	0.2967	0.29852	-0.000994749	-0.000748184	-0.000610874	-0.000661952	-0.000715758		
0.433705	0.33646	0.387679	0.296701	0.298521	-0.000738597	-0.000537163	-0.000630884	-0.000738037	-0.000852259		
0.433706	0.336461	0.387679	0.296701	0.298521	-0.000992474	-0.000557592	-0.000743613	-0.000804181	-0.000849242		
0.433706	0.336461	0.38768	0.296702	0.298522	-0.000748933	-0.000626985	-0.000359616	-0.000846448	-0.000894922		
0.433707	0.336462	0.387681	0.296703	0.298523	-0.000598284	-0.000493378	-0.000782397	-0.000637632	-0.000537502		
0.433707	0.336462	0.387681	0.296703	0.298523	-0.000565823	-0.000831723	-0.000749652	-0.00073277	-0.000886589		
0.433708	0.336463	0.387682	0.296704	0.298524	-0.000752437	-0.000388381	-0.000722883	-0.000777981	-0.000921149		
0.433709	0.336464	0.387682	0.296704	0.298525	-0.000571176	-0.000554989	-0.00093275	-0.000729495	-0.000753029		
0.433709	0.336464	0.387683	0.296705	0.298525	-0.000807057	-0.000968388	-0.00105606	-0.000441866	-0.000919374		
0.43371	0.336465	0.387684	0.296705	0.298526	-0.000642747	-0.000928015	-0.000660852	-0.000603163	-0.000502655		
0.43371	0.336466	0.387684	0.296706	0.298526	-0.000509603	-0.000594323	-0.000507474	-0.000831697	-0.000783235		
0.433711	0.336466	0.387685	0.296707	0.298527	-0.000815097	-0.000708368	-0.000680167	-0.000876959	-0.000754733		
0.433712	0.336467	0.387685	0.296707	0.298528	-0.000354549	-0.000729139	-0.000968582	-0.000860534	-0.000907792		
0.433712	0.336467	0.387686	0.296708	0.298528	-0.000790278	-0.000498938	-0.000776534	-0.000986885	-0.000848695		
0.433713	0.336468	0.387687	0.296708	0.298529	-0.000635501	-0.000674	-0.000960727	-0.000899026	-0.00062343		
0.433713	0.336469	0.387687	0.296709	0.298529	-0.000507317	-0.000509573	-0.000802209	-0.000504953	-0.00068319		
0.433714	0.336469	0.387688	0.29671	0.29853	-0.000802046	-0.000776837	-0.000666559	-0.000633211	-0.000848829		
0.433714	0.33647	0.387689	0.29671	0.298531	-0.000710424	-0.000508973	-0.000532691	-0.000518558	-0.000558637		
0.433715	0.33647	0.38769	0.296711	0.298531	-0.00086704	-0.000902114	-0.000744684	-0.000528111	-0.000800512		
0.433715	0.336471	0.38769	0.296711	0.298532	-0.000651658	-0.000697456	-0.000734098	-0.000447011	-0.000749354		
0.433716	0.336472	0.387691	0.296712	0.298532	-0.000959852	-0.000585219	-0.000930331	-0.000773447	-0.000541429		
0.433716	0.336472	0.387691	0.296713	0.298533	-0.000527206	-0.000637718	-0.000844499	-0.000629171	-0.000778677		
0.433717	0.336473	0.387692	0.296713	0.298534	-0.000780888	-0.000433015	-0.00056415	-0.000787054	-0.000591786		
0.433718	0.336473	0.387692	0.296714	0.298534	-0.00081392	-0.000926906	-0.000966779	-0.000847431	-0.000546698		
0.433718	0.336474	0.387693	0.296714	0.298535	-0.000557796	-0.000640769	-0.000451652	-0.000398148	-0.000634038		
0.433719	0.336475	0.387694	0.296715	0.298536	-0.000621274	-0.000830518	-0.00051755	-0.000723697	-0.000707814		
0.433719	0.336476	0.387694	0.296716	0.298536	-0.000846283	-0.000638555	-0.000931877	-0.000899617	-0.000858445		
0.43372	0.336476	0.387695	0.296717	0.298537	-0.000706725	-0.000780591	-0.000977422	-0.000631906	-0.000829465		
0.433721	0.336477	0.387695	0.296717	0.298538	-0.00102332	-0.000823017	-0.000826788	-0.00081935	-0.00028964		
0.433721	0.336477	0.387696	0.296718	0.298538	-0.000652479	-0.000670595	-0.000911422	-0.000938757	-0.000676469		
0.433722	0.336478	0.387697	0.296718	0.298539	-0.00103352	-0.000571837	-0.000859739	-0.000425035	-0.000623466		
0.433722	0.336479	0.387697	0.296719	0.298539	-0.000660068	-0.000382661	-0.0010129	-0.000852637	-0.000671613		
0.433723	0.336479	0.387698	0.29672	0.29854	-0.000744857	-0.000700689	-0.000599822	-0.000862233	-0.000901358		
0.433723	0.33648	0.387699	0.29672	0.298541	-0.000535149	-0.000674588	-0.000621804	-0.000869724	-0.000770551		
0.433724	0.33648	0.387699	0.296721	0.298541	-0.000598045	-0.000330135	-0.000207193	-0.000685977	-0.000645312		
0.433724	0.336481	0.3877	0.296721	0.298542	-0.00066647	-0.000714454	-0.000753085	-0.000657805	-0.000611001		
0.433725	0.336482	0.3877	0.296722	0.298543	-0.000645373	-0.000578949	-0.000883725	-0.000686245	-0.000889875		
0.433726	0.336482	0.387701	0.296723	0.298543	-0.000858032	-0.000560322	-0.000702423	-0.000358448	-0.000648739		
0.433726	0.336483	0.387702	0.296723	0.298544	-0.000740617	-0.000627154	-0.000724712	-0.00059754	-0.000609788		
0.433727	0.336483	0.387702	0.296724	0.298544	-0.000712929	-0.000537221	-0.000610549	-0.000775007	-0.000646391		
0.433728	0.336484	0.387703	0.296725	0.298545	-0.000705898	-0.000896251	-0.000824007	-0.000809264	-0.000567628		
0.433728	0.336485	0.387703	0.296725	0.298546	-0.000841507	-0.000534399	-0.000425034	-0.000494356	-0.000598743		
0.433729	0.336485	0.387704	0.296726	0.298546	-0.000662974	-0.000821562	-0.0005715	-0.0010006	-0.000966519		
0.433729	0.336486	0.387705	0.296726	0.298547	-0.000761417	-0.000829941	-0.00087602	-0.000818596	-0.000540966		
0.43373	0.336486	0.387705	0.296727	0.298548	-0.000667696	-0.000837987	-0.000541837	-0.000926387	-0.0008347		
0.433731	0.336487	0.387706	0.296727	0.298549	-0.000939795	-0.000447896	-0.000898245	-0.00075388	-0.000653086		
0.433731	0.336488	0.387707	0.296728	0.298549	-0.000445108	-0.000723065	-0.000791873	-0.000816052	-0.00062537		
0.433732	0.336488	0.387707	0.296729	0.29855	-0.000740913	-0.000488741	-0.000766467	-0.000624121	-0.000348458		
0.433733	0.336489	0.387708	0.296729	0.29855	-0.0007657	-0.00077568	-0.000790971	-0.00103691	-0.000696029		
0.433733	0.336489	0.387708	0.29673	0.298551	-0.000646936	-0.000827598	-0.000933194	-0.000617618	-0.000710535		
0.433734	0.33649	0.387709	0.29673	0.298552	-0.000382884	-0.000508699	-0.000859377	-0.000934631	-0.000726196		
0.433735	0.336491	0.38771	0.296731	0.298552	-0.000707732	-0.000569516	-0.000629949	-0.00102762	-0.000624124		
0.433735	0.336491	0.38771	0.296732	0.298553	-0.000847561	-0.00108608	-0.000690481	-0.000739842	-0.000658801		
0.433736	0.336492	0.387711	0.296732	0.298553	-0.000524263	-0.000704648	-0.000443359	-0.000597554	-0.000742522		
0.433736	0.336492	0.387712	0.296733	0.298554	-0.00060045	-0.000746444	-0.000622886	-0.000778579	-0.000841709		
0.433737	0.336493	0.387712	0.296733	0.298555	-0.0006681	-0.000679485	-0.000590401	-0.000587521	-0.000857193		
0.433738	0.336494	0.387713	0.296734	0.298556	-0.000949742	-0.000675304	-0.000879331	-0.000669974	-0.000489764		
0.433738	0.336494	0.387714	0.296735	0.298556	-0.000537491	-0.001121	-0.000916956	-0.000479925	-0.000500456		
0.433739	0.336495	0.387714	0.296735	0.298557	-0.000772157	-0.000959111	-0.00088697	-0.000823059	-0.000752366		
0.43374	0.336495	0.387715	0.296736	0.298557	-0.000507852	-0.000664202	-0.000615247	-0.000681999	-0.000815691		
0.43374	0.336496	0.387715	0.296736	0.298558	-0.00050713	-0.000681118	-0.000827141	-0.000711638	-0.000604963		
0.433741	0.336497	0.387716	0.296737	0.298559	-0.000689817	-0.000642194	-0.000611449	-0.000918609	-0.000558431		
0.433741	0.336497	0.387716	0.296738	0.298559	-0.000432979	-0.000753828	-0.000734903	-0.00031285	-0.000898758		
0.433742	0.336498	0.387717	0.296738	0.29856	-0.000607492	-0.000713461	-0.000282688	-0.000825634	-0.000403917		
0.433743	0.336499	0.387718	0.296739	0.29856	-0.000639861	-0.000531305	-0.000678199	-0.000684	-0.000658549		
0.433743	0.336499	0.387718	0.29674	0.298561	-0.000889405	-0.000693147	-0.000828695	-0.000668176	-0.000629734		
0.433744	0.3365	0.387719	0.29674	0.298562	-0.000852702	-0.00096779	-0.000749427	-0.00070893	-0.000967887		
0.433744	0.3365	0.387719	0.296741	0.298562	-0.000891125	-0.000692877	-0.000479553	-0.000901099	-0.000549687		
0.433745	0.336501	0.38772	0.296742	0.298563	-0.000655095	-0.000668565	-0.00061718	-0.000488995	-0.00062034		
0.433746	0.336502	0.387721	0.296742	0.298563	-0.000605042	-0.000600912	-0.000858385	-0.000373927	-0.000843327		
0.433746	0.336502	0.387721	0.296743	0.298564	-0.00115181	-0.000686013	-0.000532699	-0.000655661	-0.000692119		
0.433747	0.336503	0.387722	0.296743	0.298565	-0.00100688	-0.000749246	-0.000611193	-0.00074101	-0.000553372		
0.433747	0.336504	0.387722	0.296744	0.298565	-0.000771392	-0.000690685	-0.000491313	-0.000789743	-0.000895231		
0.433748	0.336504	0.387723	0.296745	0.298566	-0.000746932	-0.000717364	-0.000760236	-0.000734726	-0.000566632		
0.433749	0.336505	0.387724	0.296745	0.298567	-0.000710053	-0.000622125	-0.000845431	-0.000709733	-0.000784584		
0.433749	0.336505	0.387724	0.296746	0.298567	-0.000870169	-0.000888786	-0.000550655	-0.000657573	-0.000815445		
0.43375	0.336506	0.387725	0.296746	0.298568	-0.000543378	-0.000847334	-0.000690026	-0.000948233	-0.000515952		
0.433751	0.336506	0.387725	0.296747	0.298568	-0.000805795	-0.000785309	-0.000593314	-0.000563231	-0.000830457		
0.433751	0.336507	0.387726	0.296748	0.298569	-0.00062536	-0.000609468	-0.000980375	-0.0004271	-0.000802279		
0.433752	0.336508	0.387726	0.296748	0.298569	-0.000605942	-0.000770952	-0.0004496	-0.00067805	-0.000868249		
0.433752	0.336508	0.387727	0.296749	0.29857	-0.00056072	-0.000619314	-0.000701768	-0.000724911	-0.00106133		
0.433753	0.336509	0.387728	0.29675	0.298571	-0.000607291	-0.000626327	-0.000623641	-0.000632898	-0.000898447		
0.433753	0.336509	0.387728	0.29675	0.298571	-0.000681456	-0.000643758	-0.00081705	-0.000635399	-0.000652617		
0.433754	0.33651	0.387729	0.296751	0.298572	-0.000854483	-0.000950514	-0.000904611	-0.00085286	-0.000965505		
0.433754	0.336511	0.387729	0.296751	0.298572	-0.00069393	-0.00100108	-0.000749591	-0.000768909	-0.000668016		
0.433755	0.336511	0.38773	0.296752	0.298573	-0.000998376	-0.000665026	-0.000894166	-0.000723613	-0.000652202		
0.433756	0.336512	0.387731	0.296753	0.298573	-0.000519674	-0.000791993	-0.000690244	-0.000739783	-0.000950636		
0.433756	0.336512	0.387731	0.296753	0.298574	-0.000905734	-0.000766574	-0.000585552	-0.000902428	-0.000735792		
0.433757	0.336513	0.387732	0.296754	0.298574	-0.000761097	-0.000505516	-0.000877963	-0.000649292	-0.000505119		
0.433757	0.336514	0.387733	0.296755	0.298575	-0.000863358	-0.000774823	-0.000411665	-0.000498897	-0.000731355		
0.433758	0.336514	0.387733	0.296755	0.298576	-0.000762226	-0.000736966	-0.000925082	-0.000638591	-0.000881336		
0.433759	0.336515	0.387734	0.296756	0.298576	-0.000928208	-0.000920127	-0.000717097	-0.000697375	-0.000513271		
0.433759	0.336516	0.387735	0.296757	0.298577	-0.000689759	-0.000855037	-0.000804157	-0.000343919	-0.000558969		
0.43376	0.336516	0.387735	0.296757	0.298577	-0.00057747	-0.000780543	-0.000806441	-0.000757624	-0.000440162		
0.433761	0.336517	0.387736	0.296758	0.298578	-0.000750257	-0.000453523	-0.000519693	-0.00087727	-0.000680635		
0.433761	0.336517	0.387736	0.296758	0.298578	-0.000705697	-0.00067847	-0.00101604	-0.000581899	-0.000530921		
0.433762	0.336518	0.387737	0.296759	0.298579	-0.000775078	-0.000799853	-0.00103607	-0.000575819	-0.000766519		
0.433762	0.336519	0.387737	0.29676	0.29858	-0.000752453	-0.000739581	-0.000740629	-0.000628597	-0.000666068		
0.433763	0.33652	0.387738	0.29676	0.29858	-0.000870752	-0.00105972	-0.000690344	-0.00076517	-0.000688247		
0.433764	0.33652	0.387738	0.29676	0.298581	-0.000744717	-0.000492436	-0.000873471	-0.000805979	-0.000553262		
0.433764	0.336521	0.387739	0.296761	0.298581	-0.000404657	-0.000886058	-0.000756564	-0.000770823	-0.000779112		
0.433765	0.336521	0.38774	0.296762	0.298582	-0.000522796	-0.000835172	-0.000736366	-0.000437735	-0.000664476		
0.433765	0.336522	0.38774	0.296762	0.298583	-0.000545328	-0.000759702	-0.000762538	-0.000920749	-0.000816888		
0.433766	0.336522	0.387741	0.296763	0.298583	-0.000740414	-0.000676662	-0.000829201	-0.000733112	-0.000711145		
0.433767	0.336523	0.387742	0.296764	0.298584	-0.000670639	-0.000661755	-0.000622724	-0.000423089	-0.000914902		
0.433767	0.336524	0.387742	0.296764	0.298585	-0.000936852	-0.000833476	-0.000656582	-0.000540201	-0.0007186		
0.433768	0.336524	0.387743	0.296765	0.298585	-0.000469206	-0.000706314	-0.000790395	-0.000534401	-0.000845693		
0.433769	0.336525	0.387744	0.296765	0.298586	-0.000571051	-0.000551367	-0.000552771	-0.000588247	-0.000697428		
0.433769	0.336526	0.387744	0.296766	0.298586	-0.000585475	-0.000797707	-0.000541121	-0.00080396	-0.00041918		
0.43377	0.336526	0.387745	0.296766	0.298587	-0.000740268	-0.000712889	-0.000839811	-0.000295208	-0.000644481		
0.43377	0.336527	0.387746	0.296767	0.298588	-0.000791579	-0.000562657	-0.000545147	-0.000473843	-0.000641519		
0.433771	0.336527	0.387746	0.296768	0.298589	-0.000827389	-0.000833572	-0.000697425	-0.000595634	-0.000624433		
0.433772	0.336528	0.387747	0.296768	0.298589	-0.000680286	-0.000793085	-0.000976772	-0.000641579	-0.000664804		
0.433772	0.336529	0.387748	0.296769	0.29859	-0.000898124	-0.000398189	-0.000533903	-0.000792047	-0.000812294		
0.433773	0.336529	0.387748	0.29677	0.29859	-0.000750358	-0.000904556	-0.000735718	-0.000847464	-0.00119162		
0.433773	0.33653	0.387749	0.29677	0.298591	-0.000860617	-0.000317523	-0.000606134	-0.00069127	-0.000612244		
0.433774	0.336531	0.387749	0.296771	0.298592	-0.000367842	-0.00100669	-0.000672634	-0.000865993	-0.000451846		
0.433775	0.336531	0.38775	0.296771	0.298592	-0.000713972	-0.000765439	-0.000721475	-0.000617621	-0.000734099		
0.433775	0.336532	0.38775	0.296772	0.298593	-0.000822304	-0.000844552	-0.000837509	-0.000716437	-0.000969859		
0.433776	0.336532	0.387751	0.296773	0.298593	-0.00101904	-0.000784437	-0.000846651	-0.000736779	-0.000625444		
0.433776	0.336533	0.387752	0.296773	0.298594	-0.00086026	-0.000580531	-0.000562146	-0.000821462	-0.000884397		
0.433777	0.336534	0.387752	0.296774	0.298594	-0.000406092	-0.000448913	-0.000608098	-0.000881745	-0.00054392		
0.433778	0.336534	0.387753	0.296774	0.298595	-0.00078794	-0.000878343	-0.000776386	-0.000664481	-0.000921355		
0.433778	0.336535	0.387753	0.296775	0.298596	-0.000874242	-0.000833237	-0.000677336	-0.000840969	-0.000786133		
0.433779	0.336536	0.387754	0.296775	0.298596	-0.00069635	-0.000752658	-0.000827829	-0.00043814	-0.000706767		
0.43378	0.336536	0.387755	0.296776	0.298597	-0.000640461	-0.000855828	-0.000795495	-0.000522099	-0.000472657		
0.43378	0.336537	0.387755	0.296777	0.298597	-0.000854481	-0.000454325	-0.000571344	-0.000651792	-0.000482533		
0.433781	0.336538	0.387756	0.296777	0.298598	-0.000791174	-0.000991511	-0.000418959	-0.000549004	-0.000983415		
0.433781	0.336538	0.387756	0.296778	0.298598	-0.00083976	-0.000695073	-0.000701776	-0.000722051	-0.000456548		
0.433782	0.336539	0.387757	0.296778	0.298599	-0.000466082	-0.000952179	-0.000826496	-0.000632043	-0.00069299		
0.433782	0.33654	0.387758	0.296779	0.2986	-0.00065812	-0.000984029	-0.000486727	-0.000769931	-0.000777093		
0.433783	0.33654	0.387758	0.29678	0.2986	-0.000382386	-0.0005582	-0.000708916	-0.000792545	-0.000897302		
0.433784	0.336541	0.387759	0.29678	0.298601	-0.000365027	-0.000699376	-0.000887933	-0.000657302	-0.000884893		
0.433784	0.336541	0.387759	0.296781	0.298602	-0.000518568	-0.000688373	-0.000743922	-0.000598733	-0.000863432		
0.433785	0.336542	0.38776	0.296781	0.298602	-0.000750371	-0.00081607	-0.000849405	-0.000734342	-0.000832623		
0.433785	0.336543	0.387761	0.296782	0.298603	-0.000754519	-0.000693974	-0.000718561	-0.000576998	-0.000465465		
0.433786	0.336543	0.387761	0.296782	0.298603	-0.000807267	-0.000774311	-0.000641855	-0.0006461	-0.000739247		
0.433786	0.336544	0.387762	0.296783	0.298604	-0.000541477	-0.000897547	-0.000417026	-0.000876177	-0.000812272		
0.433787	0.336544	0.387763	0.296784	0.298605	-0.000633597	-0.000593651	-0.000667411	-0.000994672	-0.000607287		
0.433788	0.336545	0.387763	0.296784	0.298605	-0.000796817	-0.00056547	-0.000652128	-0.00074809	-0.000908458		
0.433788	0.336546	0.387764	0.296785	0.298606	-0.000523729	-0.000837968	-0.000503008	-0.00109915	-0.000589415		
0.433789	0.336546	0.387764	0.296785	0.298607	-0.000398676	-0.000732946	-0.000910705	-0.000877044	-0.000916941		
0.433789	0.336547	0.387765	0.296786	0.298607	-0.000688521	-0.000624919	-0.000927922	-0.000634762	-0.00067017		
0.43379	0.336547	0.387765	0.296787	0.298608	-0.000800819	-0.000961066	-0.000832752	-0.000851031	-0.000733541		
0.433791	0.336548	0.387766	0.296787	0.298609	-0.00071996	-0.000552531	-0.000594812	-0.000793312	-0.000644537		
0.433791	0.336548	0.387767	0.296788	0.298609	-0.000646789	-0.000273064	-0.00072824	-0.000697321	-0.000649557		
0.433792	0.336549	0.387767	0.296788	0.29861	-0.000889559	-0.000705395	-0.000639688	-0.000373115	-0.00069056		
0.433793	0.33655	0.387768	0.296789	0.29861	-0.00070963	-0.000623322	-0.000815569	-0.000657968	-0.000851568		
0.433793	0.33655	0.387769	0.29679	0.298611	-0.000648596	-0.000680435	-0.00059085	-0.000794978	-0.000585787		
0.433794	0.336551	0.387769	0.29679	0.298612	-0.000542885	-0.00106856	-0.000683592	-0.000715024	-0.00086424		
0.433795	0.336551	0.38777	0.296791	0.298612	-0.000714901	-0.000558795	-0.000592529	-0.000655556	-0.000674855		
0.433795	0.336552	0.38777	0.296791	0.298613	-0.000478755	-0.000815246	-0.000813218	-0.000851115	-0.000852817		
0.433796	0.336553	0.387771	0.296792	0.298613	-0.000164042	-0.000560514	-0.00061372	-0.000503152	-0.000823274		
0.433796	0.336553	0.387771	0.296793	0.298614	-0.000330491	-0.000849305	-0.000939344	-0.000607989	-0.000844189		
0.433797	0.336554	0.387772	0.296793	0.298615	-0.000667937	-0.000783902	-0.000620992	-0.00076531	-0.00101339		
0.433798	0.336555	0.387773	0.296794	0.298615	-0.000632336	-0.000782591	-0.000705883	-0.000736273	-0.000760325		
0.433798	0.336555	0.387773	0.296795	0.298616	-0.000695972	-0.000691209	-0.000744816	-0.000834143	-0.000920952		
