lap2_47_samp	lap2_48_samp	lap2_49_samp	lap2_50_samp	lap2_51_samp	Smth2_47_samp	Smth2_48_samp	Smth2_49_samp	Smth2_50_samp	Smth2_51_samp	rp1111
13.4925	12.6056	10.1393	12.1339	9.61798	-0.0596937	-0.056847	-0.0261045	-0.0516111	-0.0169478	
13.4961	12.6095	10.1428	12.1382	9.62178	-0.0597387	-0.0566937	-0.0263095	-0.051639	-0.017051	
13.4998	12.6135	10.1462	12.1424	9.62558	-0.0597753	-0.0565409	-0.0264913	-0.051654	-0.01713	
13.5034	12.6174	10.1497	12.1466	9.62937	-0.0597999	-0.0563911	-0.0269337	-0.051656	-0.0171864	
13.507	12.6213	10.1531	12.1509	9.63317	-0.0598096	-0.0562462	-0.0273791	-0.0516471	-0.0172232	
13.5107	12.6252	10.1566	12.1551	9.63696	-0.0598024	-0.0561082	-0.0277178	-0.0516306	-0.017253	
13.5143	12.6292	10.1601	12.1593	9.64076	-0.0597768	-0.055978	-0.0279118	-0.0516077	-0.0172692	
13.518	12.6331	10.1635	12.1636	9.64459	-0.0597326	-0.0558568	-0.0279728	-0.0515795	-0.0172658	
13.5216	12.637	10.167	12.1678	9.64843	-0.0596687	-0.0557458	-0.0279448	-0.0515472	-0.017245	
13.5252	12.6409	10.1705	12.172	9.65226	-0.0595854	-0.0556449	-0.0278661	-0.0515122	-0.0172079	
13.5288	12.6448	10.174	12.1762	9.65609	-0.0594834	-0.0555541	-0.0277381	-0.0514764	-0.0171519	
13.5325	12.6487	10.1774	12.1804	9.65993	-0.0593623	-0.0554745	-0.0275838	-0.0514424	-0.0170745	
13.5361	12.6526	10.1809	12.1846	9.66376	-0.0592239	-0.0554078	-0.0274089	-0.051412	-0.0169759	
13.5397	12.6566	10.1844	12.1888	9.66759	-0.0590711	-0.0553551	-0.0272097	-0.0513862	-0.0168568	
13.5433	12.6605	10.1879	12.1931	9.67143	-0.058906	-0.0553152	-0.0269606	-0.0513659	-0.0167216	
13.547	12.6644	10.1913	12.1972	9.67526	-0.0587299	-0.0552867	-0.0266056	-0.0513522	-0.0165735	
13.5506	12.6683	10.1948	12.2014	9.6791	-0.0585445	-0.0552703	-0.0261657	-0.0513483	-0.0164165	
13.5541	12.6722	10.1983	12.2055	9.68293	-0.0583529	-0.0552658	-0.0256616	-0.0513569	-0.0162514	
13.5577	12.6762	10.2018	12.2097	9.68676	-0.0581587	-0.0552727	-0.0250869	-0.0513795	-0.0160765	
13.5613	12.6801	10.2053	12.2138	9.6906	-0.0579646	-0.0552889	-0.0244311	-0.0514167	-0.0158915	
13.5649	12.684	10.2088	12.218	9.69443	-0.0577725	-0.0553116	-0.0237325	-0.0514669	-0.0156855	
13.5685	12.688	10.2123	12.2222	9.69826	-0.0575857	-0.0553409	-0.0230131	-0.0515284	-0.0154625	
13.5721	12.6919	10.2158	12.2263	9.7021	-0.0574074	-0.0553751	-0.0222891	-0.0516005	-0.01523	
13.5757	12.6958	10.2193	12.2304	9.70593	-0.0572421	-0.0554114	-0.0215829	-0.0516824	-0.0149863	
13.5792	12.6998	10.2228	12.2345	9.70977	-0.0570925	-0.0554476	-0.0208964	-0.0517723	-0.0147329	
13.5828	12.7037	10.2263	12.2386	9.7136	-0.0569602	-0.0554827	-0.0202312	-0.051867	-0.0144741	
13.5864	12.7077	10.2299	12.2427	9.71743	-0.0568458	-0.055516	-0.0196271	-0.0519651	-0.0142171	
13.59	12.7117	10.2334	12.2468	9.72127	-0.0567494	-0.0555462	-0.0190611	-0.0520648	-0.0139656	
13.5935	12.7157	10.2369	12.2509	9.7251	-0.0566721	-0.0555724	-0.0184765	-0.0521632	-0.0137237	
13.5971	12.7196	10.2405	12.255	9.72894	-0.0566136	-0.055594	-0.0178978	-0.0522568	-0.0134973	
13.6007	12.7236	10.244	12.2591	9.73277	-0.0565743	-0.0556109	-0.0174148	-0.0523415	-0.0132925	
13.6042	12.7276	10.2475	12.2632	9.7366	-0.0565546	-0.0556227	-0.0170092	-0.0524138	-0.0131117	
13.6078	12.7316	10.251	12.2673	9.74046	-0.0565538	-0.0556295	-0.0166509	-0.0524715	-0.0129554	
13.6114	12.7356	10.2546	12.2714	9.74431	-0.0565696	-0.0556302	-0.0163361	-0.0525122	-0.0128246	
13.6149	12.7396	10.2581	12.2755	9.74816	-0.0566011	-0.0556246	-0.0160831	-0.0525339	-0.0127172	
13.6185	12.7436	10.2617	12.2796	9.75202	-0.0566477	-0.0556132	-0.0159342	-0.0525372	-0.0126328	
13.6221	12.7476	10.2652	12.2837	9.75587	-0.0567081	-0.0555944	-0.0158494	-0.0525232	-0.0125698	
13.6256	12.7516	10.2688	12.2878	9.75972	-0.0567795	-0.0555686	-0.0157877	-0.0524918	-0.0125265	
13.6292	12.7556	10.2723	12.2919	9.76357	-0.056859	-0.055537	-0.0157293	-0.0524415	-0.0125052	
13.6328	12.7596	10.2759	12.2959	9.76743	-0.0569439	-0.0555011	-0.0156569	-0.0523725	-0.0125052	
13.6363	12.7636	10.2794	12.2999	9.77129	-0.0570332	-0.0554622	-0.0155569	-0.0522871	-0.0125269	
13.6399	12.7676	10.283	12.3039	9.77517	-0.0571267	-0.0554202	-0.0154286	-0.0521888	-0.0125696	
13.6435	12.7716	10.2865	12.3079	9.77904	-0.0572234	-0.0553761	-0.0153008	-0.0520806	-0.0126337	
13.6471	12.7755	10.2901	12.3119	9.78291	-0.0573197	-0.0553311	-0.0152044	-0.0519662	-0.0127184	
13.6507	12.7795	10.2937	12.3159	9.78678	-0.0574129	-0.0552859	-0.0151315	-0.0518495	-0.0128198	
13.6544	12.7835	10.2972	12.3199	9.79065	-0.0575012	-0.0552418	-0.0150589	-0.0517337	-0.0129341	
13.658	12.7875	10.3008	12.3239	9.79453	-0.0575849	-0.0551986	-0.0149985	-0.0516196	-0.0130582	
13.6617	12.7915	10.3044	12.328	9.7984	-0.057664	-0.055156	-0.0149915	-0.0515084	-0.0131908	
13.6653	12.7955	10.308	12.3321	9.80231	-0.0577378	-0.0551152	-0.0150618	-0.0514029	-0.0133295	
13.6689	12.7995	10.3115	12.3361	9.80624	-0.0578059	-0.0550783	-0.0151514	-0.0513062	-0.0134712	
13.6726	12.8034	10.3151	12.3402	9.81017	-0.0578676	-0.0550475	-0.0151986	-0.0512196	-0.0136121	
13.6762	12.8074	10.3186	12.3443	9.8141	-0.0579227	-0.0550235	-0.0152161	-0.0511441	-0.0137508	
13.6799	12.8114	10.3222	12.3483	9.81803	-0.0579718	-0.055006	-0.0152241	-0.0510808	-0.0138898	
13.6835	12.8154	10.3257	12.3524	9.82195	-0.0580152	-0.054995	-0.0152182	-0.0510325	-0.0140281	
13.6872	12.8194	10.3293	12.3565	9.82588	-0.0580534	-0.0549896	-0.0152003	-0.0510002	-0.0141681	
13.6908	12.8234	10.3328	12.3607	9.82981	-0.0580866	-0.054989	-0.0151844	-0.0509818	-0.0143102	
13.6944	12.8274	10.3364	12.3648	9.83378	-0.058115	-0.0549932	-0.0151872	-0.0509751	-0.0144533	
13.6981	12.8313	10.3399	12.3689	9.83776	-0.0581398	-0.0550008	-0.0152124	-0.0509777	-0.0145961	
13.7017	12.8353	10.3435	12.3731	9.84175	-0.0581626	-0.0550104	-0.0152614	-0.0509885	-0.0147373	
13.7054	12.8393	10.347	12.3772	9.84574	-0.0581854	-0.0550218	-0.0153359	-0.0510053	-0.0148773	
13.709	12.8433	10.3506	12.3813	9.84972	-0.0582093	-0.0550345	-0.0154374	-0.0510263	-0.0150146	
13.7127	12.8473	10.3541	12.3856	9.85371	-0.0582341	-0.0550489	-0.0155636	-0.0510524	-0.0151468	
13.7164	12.8513	10.3576	12.3898	9.8577	-0.0582613	-0.0550649	-0.0156907	-0.0510838	-0.0152729	
13.7201	12.8553	10.3612	12.3941	9.86168	-0.0582928	-0.0550826	-0.0157911	-0.0511188	-0.0153934	
13.7238	12.8593	10.3647	12.3984	9.86571	-0.0583306	-0.0551023	-0.0158841	-0.0511542	-0.0155115	
13.7275	12.8632	10.3683	12.4026	9.86975	-0.0583763	-0.0551227	-0.0159697	-0.0511876	-0.0156311	
13.7312	12.8672	10.3718	12.4069	9.8738	-0.0584286	-0.0551445	-0.0160436	-0.0512175	-0.0157544	
13.7349	12.8712	10.3754	12.4112	9.87784	-0.0584862	-0.0551693	-0.0160912	-0.051242	-0.0158806	
13.7387	12.8752	10.3789	12.4155	9.88188	-0.0585489	-0.0551974	-0.0161089	-0.0512606	-0.0160085	
13.7425	12.8792	10.3825	12.4198	9.88593	-0.0586166	-0.055229	-0.01613	-0.0512732	-0.0161473	
13.7462	12.8832	10.3861	12.424	9.88997	-0.0586891	-0.0552635	-0.0161485	-0.0512806	-0.0163516	
13.75	12.8872	10.3897	12.4283	9.89402	-0.0587654	-0.0553015	-0.0161421	-0.0512834	-0.0166341	
13.7538	12.8912	10.3933	12.4326	9.89808	-0.0588444	-0.055345	-0.0161081	-0.051281	-0.0169993	
13.7576	12.8952	10.3969	12.4369	9.90214	-0.0589259	-0.0553957	-0.016054	-0.0512728	-0.0174514	
13.7614	12.8992	10.4005	12.4412	9.9062	-0.0590097	-0.0554547	-0.0159792	-0.0512591	-0.0179891	
13.7652	12.9032	10.404	12.4455	9.91026	-0.0590952	-0.0555227	-0.0158813	-0.0512396	-0.0186104	
13.769	12.9072	10.4076	12.4498	9.91433	-0.059181	-0.0556005	-0.0157633	-0.0512116	-0.01932	
13.7728	12.9112	10.4113	12.454	9.91839	-0.0592649	-0.0556896	-0.0156272	-0.0511733	-0.020122	
13.7766	12.9152	10.415	12.4582	9.92245	-0.0593463	-0.0557906	-0.0154744	-0.0511254	-0.0209615	
13.7805	12.9192	10.4188	12.4625	9.92651	-0.0594235	-0.0559025	-0.0153191	-0.0510713	-0.0218059	
13.7843	12.9232	10.4225	12.4667	9.93056	-0.0594956	-0.0560251	-0.0151669	-0.0510137	-0.0226565	
13.7881	12.9272	10.4262	12.4709	9.9346	-0.059563	-0.0561578	-0.0150102	-0.0509539	-0.023515	
13.7919	12.9312	10.4299	12.4752	9.93865	-0.0596257	-0.0562998	-0.0148521	-0.0508919	-0.0243821	
13.7957	12.9351	10.4336	12.4794	9.94269	-0.0596829	-0.0564509	-0.0147002	-0.0508284	-0.0252594	
13.7995	12.9391	10.4374	12.4836	9.94673	-0.0597344	-0.0566114	-0.0145373	-0.050765	-0.0261492	
13.8033	12.9431	10.4415	12.4878	9.95078	-0.0597798	-0.0567818	-0.014357	-0.050703	-0.027062	
13.8071	12.9471	10.4457	12.4919	9.95482	-0.0598205	-0.0569614	-0.0141571	-0.0506425	-0.0280001	
13.8109	12.9511	10.4498	12.4961	9.95887	-0.0598578	-0.0571481	-0.0139468	-0.0505851	-0.0289643	
13.8147	12.9551	10.454	12.5003	9.96291	-0.0598915	-0.0573402	-0.0137348	-0.0505315	-0.0299538	
13.8184	12.9591	10.4581	12.5045	9.96695	-0.0599212	-0.0575363	-0.0135226	-0.050482	-0.0309599	
13.8222	12.9631	10.4622	12.5087	9.971	-0.0599461	-0.057735	-0.0133181	-0.0504373	-0.0319288	
13.826	12.9671	10.4664	12.5128	9.97504	-0.0599666	-0.0579346	-0.0131307	-0.0503976	-0.0328443	
13.8298	12.9711	10.4705	12.5169	9.97908	-0.0599823	-0.0581329	-0.0129712	-0.0503625	-0.033698	
13.8336	12.9751	10.4745	12.521	9.98312	-0.0599923	-0.058328	-0.0128476	-0.0503315	-0.034483	
13.8373	12.9791	10.4781	12.525	9.98717	-0.0599957	-0.058519	-0.0127626	-0.0503047	-0.0351969	
13.8411	12.9832	10.4817	12.5291	9.99121	-0.0599921	-0.0587046	-0.0127175	-0.0502821	-0.0358391	
13.8449	12.9872	10.4853	12.5332	9.99521	-0.0599821	-0.0588836	-0.0127133	-0.0502659	-0.0364039	
13.8487	12.9913	10.4889	12.5372	9.99922	-0.0599659	-0.0590551	-0.012741	-0.0502586	-0.0368864	
13.8524	12.9954	10.4925	12.5413	10.0032	-0.0599426	-0.0592178	-0.0128016	-0.0502605	-0.0373381	
13.8562	12.9995	10.4961	12.5453	10.0072	-0.0599116	-0.0593705	-0.0128888	-0.0502694	-0.0377936	
13.86	13.0036	10.4996	12.5494	10.0112	-0.059873	-0.0595127	-0.0130005	-0.0502829	-0.0382494	
13.8638	13.0076	10.5032	12.5534	10.0152	-0.0598263	-0.0596447	-0.0131473	-0.0502991	-0.0387033	
13.8675	13.0117	10.507	12.5575	10.0192	-0.0597708	-0.0597667	-0.0133228	-0.0503162	-0.0391534	
13.8713	13.0158	10.5108	12.5615	10.0232	-0.059707	-0.0598777	-0.0135136	-0.0503324	-0.0395984	
13.875	13.0199	10.5146	12.5656	10.0272	-0.0596347	-0.0599764	-0.0137173	-0.050347	-0.0400364	
13.8787	13.0241	10.5184	12.5696	10.0312	-0.0595553	-0.0600617	-0.0139354	-0.0503605	-0.0404557	
13.8825	13.0282	10.5223	12.5736	10.0352	-0.0594702	-0.060131	-0.0141654	-0.0503758	-0.0408522	
13.8862	13.0323	10.5261	12.5777	10.0392	-0.0593805	-0.0601835	-0.0143977	-0.0503944	-0.0412258	
13.89	13.0364	10.5299	12.5817	10.0432	-0.0592864	-0.0602191	-0.0146285	-0.0504157	-0.0415766	
13.8937	13.0405	10.5337	12.5857	10.0472	-0.0591879	-0.0602378	-0.0148549	-0.0504383	-0.0419025	
13.8974	13.0447	10.5375	12.5898	10.0512	-0.0590857	-0.0602405	-0.0150625	-0.050461	-0.0422011	
13.9012	13.0488	10.5413	12.5938	10.0551	-0.0589807	-0.060228	-0.0152455	-0.0504824	-0.0424719	
13.905	13.053	10.5452	12.5978	10.0591	-0.0588743	-0.0602008	-0.015413	-0.0505026	-0.042715	
13.9088	13.0571	10.549	12.6018	10.063	-0.0587684	-0.0601584	-0.0155652	-0.0505214	-0.0429303	
13.9125	13.0613	10.5528	12.6058	10.0669	-0.0586653	-0.0601008	-0.0156981	-0.0505387	-0.0431189	
13.9163	13.0654	10.5566	12.6099	10.0708	-0.0585669	-0.0600289	-0.0158129	-0.0505549	-0.0432825	
13.9201	13.0696	10.5604	12.6139	10.0747	-0.0584735	-0.0599432	-0.0159159	-0.0505708	-0.0434215	
13.9239	13.0738	10.5642	12.6179	10.0786	-0.058386	-0.0598444	-0.0160177	-0.0505861	-0.0435376	
13.9276	13.0779	10.568	12.622	10.0825	-0.0583053	-0.0597333	-0.0161111	-0.0506016	-0.0436323	
13.9314	13.0821	10.5718	12.626	10.0864	-0.0582326	-0.059611	-0.0161817	-0.0506179	-0.043709	
13.9352	13.0864	10.5756	12.63	10.0903	-0.0581689	-0.0594787	-0.0162302	-0.0506344	-0.0437707	
13.939	13.0906	10.5793	12.634	10.0942	-0.0581142	-0.0593384	-0.0162548	-0.05065	-0.0438205	
13.9428	13.0948	10.5831	12.6381	10.0981	-0.058069	-0.0591913	-0.0162586	-0.0506654	-0.0438606	
13.9465	13.099	10.5868	12.6421	10.1019	-0.0580343	-0.0590389	-0.0162438	-0.0506826	-0.0438924	
13.9503	13.1032	10.5906	12.6461	10.1058	-0.0580118	-0.0588826	-0.0162141	-0.0506994	-0.0439176	
13.9541	13.1074	10.5943	12.6501	10.1097	-0.0580013	-0.0587239	-0.016189	-0.0507141	-0.0439367	
13.9579	13.1118	10.5981	12.6541	10.1135	-0.0580018	-0.0585655	-0.0161786	-0.0507251	-0.0439506	
13.9616	13.1161	10.6019	12.6581	10.1174	-0.0580128	-0.0584099	-0.0161804	-0.0507317	-0.0439597	
13.9654	13.1205	10.6058	12.6621	10.1213	-0.0580354	-0.0582605	-0.0161869	-0.0507338	-0.0439657	
13.9692	13.1248	10.6096	12.6661	10.1252	-0.0580704	-0.0581194	-0.0161958	-0.0507328	-0.0439724	
13.973	13.1292	10.6135	12.6701	10.1291	-0.058118	-0.0579864	-0.0162254	-0.0507301	-0.0439817	
13.9768	13.1335	10.6173	12.6741	10.133	-0.058178	-0.05786	-0.0162788	-0.0507273	-0.0439939	
13.9806	13.1379	10.6212	12.6781	10.1369	-0.0582492	-0.0577397	-0.016342	-0.0507269	-0.0440073	
13.9844	13.1422	10.625	12.6822	10.1407	-0.0583304	-0.0576272	-0.0164133	-0.0507304	-0.044021	
13.9882	13.1465	10.6289	12.6862	10.1446	-0.0584203	-0.057524	-0.016494	-0.0507384	-0.0440338	
13.992	13.1509	10.6328	12.6902	10.1485	-0.0585173	-0.0574312	-0.0165785	-0.050751	-0.0440445	
13.9958	13.1552	10.6368	12.6942	10.1525	-0.0586205	-0.0573498	-0.0166657	-0.0507687	-0.0440526	
13.9996	13.1596	10.6409	12.6982	10.1565	-0.0587293	-0.0572812	-0.0167548	-0.0507915	-0.0440575	
14.0033	13.1639	10.6449	12.7022	10.1605	-0.0588429	-0.0572254	-0.0168485	-0.0508187	-0.0440602	
14.0071	13.1683	10.6489	12.7062	10.1646	-0.0589602	-0.0571824	-0.0169513	-0.0508518	-0.0440609	
14.0109	13.1726	10.6529	12.7101	10.1686	-0.0590804	-0.0571518	-0.0170536	-0.0508922	-0.0440602	
14.0147	13.177	10.6569	12.714	10.1726	-0.0592026	-0.0571313	-0.0171486	-0.0509384	-0.0440575	
14.0184	13.1813	10.6609	12.718	10.1766	-0.0593251	-0.0571198	-0.0172358	-0.0509885	-0.0440533	
14.0222	13.1857	10.6648	12.7219	10.1807	-0.0594455	-0.0571162	-0.0173226	-0.0510407	-0.0440471	
14.026	13.19	10.6686	12.7258	10.1848	-0.0595613	-0.0571199	-0.0174167	-0.0510955	-0.0440365	
14.0298	13.1944	10.6725	12.7297	10.1889	-0.0596713	-0.0571316	-0.0175026	-0.0511531	-0.0440218	
14.0335	13.1987	10.6763	12.7337	10.1931	-0.0597742	-0.0571521	-0.0175736	-0.0512113	-0.0440053	
14.0373	13.2031	10.6801	12.7376	10.1972	-0.0598695	-0.0571811	-0.0176366	-0.0512675	-0.0439897	
14.041	13.2074	10.6839	12.7415	10.2013	-0.0599563	-0.0572156	-0.0177063	-0.0513193	-0.0439764	
14.0448	13.2117	10.6877	12.7454	10.2055	-0.0600343	-0.0572534	-0.0177998	-0.051365	-0.0439643	
14.0485	13.216	10.6915	12.7493	10.2096	-0.0601035	-0.0572937	-0.0179076	-0.0514038	-0.0439536	
14.0523	13.2203	10.6954	12.7532	10.2138	-0.0601647	-0.0573364	-0.0180204	-0.0514341	-0.0439453	
14.0561	13.2246	10.6993	12.7571	10.218	-0.0602189	-0.057382	-0.0181369	-0.0514545	-0.0439418	
14.0598	13.2288	10.7032	12.761	10.2222	-0.0602674	-0.0574307	-0.0182567	-0.0514641	-0.0439441	
14.0634	13.2331	10.7071	12.7648	10.2265	-0.0603112	-0.057482	-0.018382	-0.0514641	-0.0439528	
14.0671	13.2374	10.711	12.7688	10.2307	-0.0603507	-0.0575351	-0.0185037	-0.0514563	-0.043969	
14.0708	13.2417	10.7149	12.7728	10.2349	-0.0603869	-0.0575899	-0.0186154	-0.0514436	-0.0439946	
14.0744	13.2461	10.7188	12.7769	10.2392	-0.0604201	-0.0576452	-0.0187232	-0.0514285	-0.0440301	
14.0781	13.2504	10.7227	12.781	10.2434	-0.060451	-0.0577005	-0.0188273	-0.0514128	-0.0440754	
14.0818	13.2547	10.7266	12.7851	10.2477	-0.0604796	-0.057755	-0.0189237	-0.0513961	-0.0441292	
14.0854	13.259	10.7305	12.7892	10.2521	-0.0605054	-0.0578069	-0.0190088	-0.0513782	-0.0441902	
14.0891	13.2633	10.7342	12.7933	10.2564	-0.0605289	-0.0578552	-0.0190832	-0.0513629	-0.0442568	
14.0929	13.2676	10.738	12.7973	10.2607	-0.0605517	-0.057899	-0.019147	-0.0513531	-0.0443281	
14.0967	13.2719	10.7417	12.8014	10.265	-0.0605746	-0.057938	-0.0191903	-0.0513505	-0.0444045	
14.1004	13.2762	10.7455	12.8053	10.2694	-0.060599	-0.0579719	-0.0192014	-0.0513569	-0.0444871	
14.1042	13.2804	10.7492	12.8093	10.2737	-0.0606255	-0.0579995	-0.0191872	-0.0513731	-0.0445758	
14.108	13.2847	10.753	12.8132	10.2781	-0.0606538	-0.0580194	-0.0191527	-0.0514015	-0.0446696	
14.1118	13.289	10.7568	12.8171	10.2824	-0.0606835	-0.0580302	-0.0190983	-0.0514432	-0.0447661	
14.1156	13.2933	10.7605	12.8211	10.2868	-0.0607139	-0.0580307	-0.0190186	-0.0514982	-0.0448635	
14.1194	13.2975	10.7643	12.825	10.2912	-0.060745	-0.0580199	-0.0189082	-0.051565	-0.0449609	
14.1232	13.3018	10.768	12.8289	10.2955	-0.060777	-0.057997	-0.018783	-0.0516416	-0.0450568	
14.1269	13.3061	10.7718	12.833	10.2999	-0.0608091	-0.0579612	-0.0186565	-0.0517265	-0.0451501	
14.1305	13.3104	10.7755	12.8372	10.3043	-0.0608417	-0.0579119	-0.0185236	-0.0518179	-0.0452401	
14.1341	13.3147	10.7793	12.8415	10.3087	-0.0608746	-0.0578478	-0.0183838	-0.0519137	-0.0453273	
14.1378	13.3191	10.7831	12.8457	10.3133	-0.0609084	-0.0577691	-0.0182406	-0.052012	-0.0454138	
14.1414	13.3234	10.7868	12.8499	10.3179	-0.0609431	-0.0576762	-0.0181128	-0.0521106	-0.0455003	
14.1451	13.3277	10.7906	12.8542	10.3224	-0.0609782	-0.0575688	-0.0180074	-0.0522049	-0.0455861	
14.1487	13.3321	10.7943	12.8584	10.327	-0.061013	-0.0574475	-0.0179156	-0.0522921	-0.0456701	
14.1524	13.3366	10.798	12.8626	10.3315	-0.0610468	-0.0573129	-0.0178379	-0.0523708	-0.0457507	
14.156	13.3411	10.8017	12.8668	10.3361	-0.0610787	-0.0571664	-0.0177827	-0.0524404	-0.0458266	
14.1595	13.3456	10.8054	12.8708	10.3407	-0.0611076	-0.0570106	-0.0177553	-0.052501	-0.0458968	
14.1629	13.3501	10.8091	12.8748	10.3453	-0.0611329	-0.0568478	-0.0177556	-0.0525506	-0.0459611	
14.1662	13.3547	10.8128	12.8789	10.3499	-0.0611533	-0.0566805	-0.0177833	-0.052588	-0.0460197	
14.1696	13.3592	10.8165	12.8829	10.3545	-0.0611679	-0.0565111	-0.0178381	-0.0526127	-0.0460732	
14.173	13.364	10.8202	12.887	10.3591	-0.0611753	-0.0563415	-0.0179159	-0.0526245	-0.0461215	
14.1764	13.3689	10.8239	12.891	10.3638	-0.0611744	-0.0561737	-0.018012	-0.0526236	-0.0461641	
14.1797	13.3738	10.8276	12.8951	10.3684	-0.0611657	-0.0560093	-0.0181215	-0.0526094	-0.0462002	
14.1831	13.3786	10.8313	12.8991	10.3731	-0.0611491	-0.0558501	-0.0182457	-0.0525822	-0.0462287	
14.1866	13.3835	10.835	12.9029	10.3779	-0.0611242	-0.0556985	-0.0183831	-0.052544	-0.0462486	
14.1903	13.3884	10.8386	12.9068	10.3826	-0.0610908	-0.0555562	-0.0185234	-0.0524961	-0.0462593	
14.1941	13.3933	10.8423	12.9106	10.3874	-0.0610488	-0.0554253	-0.018641	-0.0524403	-0.0462607	
14.1979	13.3983	10.846	12.9145	10.3921	-0.0609984	-0.0553088	-0.0187254	-0.052379	-0.046253	
14.2017	13.4033	10.8497	12.9183	10.3969	-0.0609381	-0.0552085	-0.0187855	-0.0523138	-0.0462362	
14.2054	13.4083	10.8534	12.9222	10.4017	-0.0608674	-0.0551264	-0.0188216	-0.0522453	-0.0462109	
14.2092	13.4133	10.857	12.926	10.4066	-0.0607861	-0.0550635	-0.0188293	-0.0521722	-0.0461766	
14.213	13.4183	10.8607	12.9299	10.4116	-0.060695	-0.0550199	-0.0188059	-0.0520935	-0.0461328	
14.2168	13.4233	10.8643	12.9336	10.4165	-0.0605954	-0.054996	-0.0187512	-0.05201	-0.0460789	
14.2205	13.4283	10.8679	12.9373	10.4214	-0.0604885	-0.0549917	-0.0186705	-0.0519228	-0.046015	
14.2241	13.4327	10.8715	12.9409	10.4264	-0.0603755	-0.0550068	-0.0185699	-0.0518327	-0.0459417	
14.2278	13.4369	10.8752	12.9445	10.4313	-0.0602592	-0.0550407	-0.0184518	-0.0517406	-0.0458611	
14.2314	13.4412	10.8788	12.9482	10.4362	-0.0601424	-0.0550933	-0.0183186	-0.0516458	-0.0457741	
14.2351	13.4454	10.8824	12.9518	10.4411	-0.0600265	-0.0551638	-0.0181755	-0.0515476	-0.0456802	
14.2387	13.4497	10.886	12.9555	10.4459	-0.0599124	-0.0552514	-0.0180251	-0.0514458	-0.0455825	
14.2423	13.4539	10.8897	12.9591	10.4508	-0.0598015	-0.0553542	-0.0178695	-0.0513404	-0.0454829	
14.246	13.4582	10.8935	12.9628	10.4557	-0.0596951	-0.055469	-0.0177153	-0.0512324	-0.0453811	
14.2497	13.4628	10.8972	12.9664	10.4605	-0.0595945	-0.0555929	-0.0175714	-0.0511223	-0.0452769	
14.2536	13.4675	10.901	12.97	10.4654	-0.0595015	-0.055724	-0.0174403	-0.0510107	-0.0451703	
14.2574	13.4722	10.9048	12.9736	10.4702	-0.059418	-0.0558617	-0.0173175	-0.0508979	-0.0450634	
14.2613	13.4768	10.9085	12.9773	10.4751	-0.059346	-0.0560044	-0.0172035	-0.0507843	-0.0449552	
14.2652	13.4815	10.9123	12.9809	10.48	-0.0592863	-0.0561503	-0.0170994	-0.0506722	-0.04484	
14.2691	13.4861	10.916	12.9845	10.4848	-0.0592395	-0.0562976	-0.0170105	-0.0505626	-0.0447198	
14.273	13.4908	10.9198	12.9881	10.4897	-0.0592056	-0.0564437	-0.0169361	-0.0504558	-0.0445986	
14.2769	13.4953	10.9235	12.9918	10.4946	-0.0591853	-0.0565872	-0.0168679	-0.050352	-0.0444783	
14.2808	13.4998	10.9272	12.9954	10.4994	-0.0591797	-0.0567261	-0.0168016	-0.0502522	-0.0443579	
14.2848	13.5043	10.9309	12.9989	10.5043	-0.0591867	-0.0568582	-0.0167375	-0.0501572	-0.0442339	
14.2888	13.5089	10.9347	13.0025	10.5091	-0.0592035	-0.0569823	-0.0166746	-0.050069	-0.0441043	
14.2928	13.5134	10.9384	13.006	10.5139	-0.0592275	-0.0570974	-0.0166111	-0.0499899	-0.0439753	
14.2968	13.5179	10.9421	13.0095	10.5188	-0.0592568	-0.0572018	-0.0165434	-0.0499208	-0.0438523	
14.3008	13.5224	10.9458	13.0131	10.5236	-0.0592889	-0.057295	-0.0164713	-0.0498616	-0.0437361	
14.3048	13.5269	10.9495	13.0166	10.5285	-0.0593213	-0.057378	-0.0163978	-0.0498114	-0.0436263	
14.3089	13.5315	10.9533	13.0201	10.5332	-0.059352	-0.0574512	-0.0163244	-0.0497698	-0.0435233	
14.3129	13.536	10.957	13.0236	10.538	-0.0593796	-0.0575144	-0.0162492	-0.0497378	-0.0434288	
14.3169	13.5405	10.9607	13.0272	10.5427	-0.0594037	-0.0575671	-0.0161707	-0.049716	-0.0433377	
14.3209	13.545	10.9644	13.0307	10.5475	-0.0594238	-0.0576101	-0.0160879	-0.0497052	-0.0432414	
14.3249	13.5495	10.9681	13.0343	10.5522	-0.0594398	-0.0576453	-0.0160027	-0.0497047	-0.0431421	
14.329	13.5541	10.9719	13.0379	10.557	-0.0594502	-0.0576748	-0.0159121	-0.0497143	-0.0430411	
14.333	13.5586	10.9756	13.0414	10.5617	-0.0594526	-0.0576994	-0.0158184	-0.0497336	-0.0429398	
14.337	13.5631	10.9793	13.045	10.5664	-0.0594445	-0.0577176	-0.0157267	-0.0497619	-0.042839	
14.341	13.5676	10.983	13.0486	10.571	-0.0594217	-0.0577288	-0.0156375	-0.0497985	-0.0427436	
14.3451	13.5721	10.9867	13.0521	10.5756	-0.059382	-0.0577339	-0.0155543	-0.0498416	-0.0426653	
14.3491	13.5766	10.9904	13.0557	10.5803	-0.0593247	-0.057733	-0.0154821	-0.0498905	-0.0426086	
