lap4_23_samp	lap4_23b_samp	lap4_24_samp	lap4_25_samp	lap4_26_samp	cur4_23_samp	cur4_23b_samp	cur4_24_samp	cur4_25_samp	cur4_26_samp	rp2747
0.534872	0.2307	0.528634	0.384045	0.469192	-0.000387549	-0.000452686	-0.000540215	-0.000659908	-0.000595325	
0.536786	0.2307	0.530428	0.385743	0.470745	-0.000322013	-0.000621909	-0.000457336	-0.000620821	-0.000460198	
0.5387	0.2307	0.532221	0.387442	0.472198	-0.000475497	-0.000473078	-0.000513579	-0.00042271	-0.000614155	
0.540614	0.2307	0.534015	0.38914	0.47365	-0.000502964	-0.000439784	-0.00059716	-0.000600168	-0.000443007	
0.54233	0.2307	0.535809	0.390839	0.475102	-0.000506492	-0.000404513	-0.000594925	-0.000256261	-0.000460293	
0.543946	0.2307	0.537603	0.392363	0.476554	-0.000581625	-0.000542747	-0.000399911	-0.000612726	-0.00043517	
0.545562	0.2307	0.539397	0.393805	0.478006	-0.000513721	-0.000622375	-0.000422292	-0.000647776	-0.000628002	
0.547179	0.2307	0.541191	0.395247	0.479459	-0.000449121	-0.000810785	-0.000394062	-0.000633052	-0.000706716	
0.548794	0.2307	0.542985	0.39669	0.480911	-0.000696392	-0.000433376	-0.000466637	-0.00064242	-0.000574429	
0.55041	0.2307	0.544779	0.398132	0.482363	-0.000605867	-0.000519486	-0.000427371	-0.000567813	-0.000704597	
0.552027	0.2307	0.546573	0.399575	0.483815	-0.000543195	-0.000613212	-0.000446231	-0.000635806	-0.000419762	
0.553643	0.2307	0.548367	0.401017	0.485267	-0.000538086	-0.000512089	-0.000391168	-0.000656793	-0.00064115	
0.555259	0.2307	0.550161	0.40246	0.48672	-0.000469515	-0.000367474	-0.000533891	-0.000434928	-0.000618809	
0.556875	0.2307	0.551797	0.403902	0.488172	-0.0005041	-0.000404401	-0.000611208	-0.000573007	-0.000420098	
0.558491	0.2307	0.553256	0.405344	0.489624	-0.000540571	-0.00052636	-0.000539863	-0.000556816	-0.000579688	
0.560107	0.2307	0.554715	0.406787	0.491076	-0.000619857	-0.000509151	-0.00045534	-0.000393758	-0.000416936	
0.561723	0.2307	0.556174	0.408229	0.492529	-0.000531633	-0.000608983	-0.000483119	-0.000481181	-0.00056059	
0.563339	0.2307	0.557633	0.409672	0.493981	-0.000535929	-0.000503278	-0.000195231	-0.000602677	-0.000251733	
0.564955	0.2307	0.559092	0.411114	0.495433	-0.000796256	-0.000651765	-0.000357421	-0.000612852	-0.00048966	
0.566571	0.2307	0.560551	0.412556	0.496885	-0.000536901	-0.000229409	-0.000478392	-0.000511328	-0.000391212	
0.568188	0.2307	0.56201	0.413999	0.498337	-0.00062348	-0.000650265	-0.000603778	-0.000447298	-0.000459272	
0.569804	0.2307	0.563469	0.415441	0.49979	-0.000561113	-0.000387233	-0.000563868	-0.000581259	-0.000608354	
0.57142	0.2307	0.564928	0.416884	0.501242	-0.00041568	-0.000557526	-0.000648051	-0.000684865	-0.000653209	
0.573036	0.2307	0.566387	0.418326	0.502694	-0.000475122	-0.000583403	-0.000543371	-0.000306357	-0.000422223	
0.574652	0.2307	0.567846	0.419768	0.504146	-0.000608707	-0.000463506	-0.000430556	-0.000577674	-0.000397072	
0.576268	0.2307	0.569305	0.421211	0.505598	-0.000558563	-0.000331657	-0.00065967	-0.000318856	-0.000557585	
0.577884	0.2307	0.570764	0.422653	0.50705	-0.000294795	-0.0005543	-0.000391459	-0.000593651	-0.000435643	
0.579501	0.2307	0.572223	0.424096	0.508502	-0.000356085	-0.000612625	-0.000599946	-0.000387468	-0.000708162	
0.581117	0.2307	0.573682	0.425538	0.509954	-0.000418011	-0.000469029	-0.000381039	-0.000617696	-0.000418621	
0.582733	0.2307	0.575141	0.42698	0.511406	-0.000435791	-0.000291187	-0.000497501	-0.000385439	-0.000277062	
0.584314	0.2307	0.5766	0.428423	0.512858	-0.000489789	-0.000626547	-0.000519464	-0.000504948	-0.000381918	
0.585538	0.2307	0.578059	0.429865	0.51431	-0.000858606	-0.000509778	-0.000711664	-0.000611928	-0.000541333	
0.586737	0.2307	0.579518	0.431308	0.515715	-0.00052429	-0.000582798	-0.000547415	-0.000438262	-0.0006498	
0.587936	0.2307	0.580977	0.43275	0.516748	-0.000466697	-0.000616166	-0.000531154	-0.000391817	-0.000601105	
0.589136	0.2307	0.582436	0.434192	0.517762	-0.000652903	-0.000536867	-0.000614014	-0.000629603	-0.000496037	
0.590335	0.2307	0.583895	0.435635	0.518775	-0.000437147	-0.000476164	-0.000671922	-0.000687996	-0.000522098	
0.591534	0.2307	0.585354	0.437077	0.519789	-0.000508214	-0.000428187	-0.000654879	-0.000508974	-0.000358651	
0.592734	0.2307	0.586813	0.438488	0.520802	-0.000581396	-0.00052811	-0.000393026	-0.000554708	-0.00069636	
0.593933	0.2307	0.588272	0.4395	0.521815	-0.000393489	-0.000444012	-0.000725656	-0.000562557	-0.000660037	
0.595132	0.2307	0.589731	0.440478	0.522829	-0.000594256	-0.000560249	-0.000465087	-0.000689432	-0.000482659	
0.596332	0.2307	0.59119	0.441455	0.523842	-0.000552606	-0.000512217	-0.000562503	-0.000388418	-0.000585615	
0.597531	0.2307	0.592649	0.442433	0.524856	-0.000472672	-0.000502417	-0.000305538	-0.000350251	-0.000499267	
0.59873	0.2307	0.594108	0.44341	0.525869	-0.000524155	-0.000498964	-0.000419593	-0.000688604	-0.000369933	
0.599929	0.2307	0.595322	0.444388	0.526882	-0.000608435	-0.000573343	-0.000600836	-0.000513248	-0.000397246	
0.601128	0.2307	0.596393	0.445365	0.527896	-0.000618896	-0.000420448	-0.000572893	-0.000405807	-0.000659731	
0.602328	0.2307	0.597463	0.446342	0.528909	-0.000626119	-0.000571252	-0.000627202	-0.000546866	-0.000443712	
0.603527	0.2307	0.598534	0.44732	0.529923	-0.000399972	-0.000365449	-0.000632593	-0.000506379	-0.000427128	
0.604726	0.2307	0.599605	0.448297	0.530936	-0.000623172	-0.000351355	-0.000708915	-0.000506226	-0.000470329	
0.605926	0.2307	0.600675	0.449275	0.53195	-0.000557506	-0.000514199	-0.000569001	-0.000582496	-0.000580966	
0.607125	0.2307	0.601746	0.450252	0.532963	-0.000573637	-0.00064191	-0.000752147	-0.000548096	-0.000456182	
0.608324	0.2307	0.602816	0.45123	0.533977	-0.000468018	-0.000520105	-0.00039249	-0.000401286	-0.000584578	
0.609523	0.2307	0.603887	0.452208	0.53499	-0.000494086	-0.000767906	-0.000675823	-0.000372328	-0.000763996	
0.610723	0.2307	0.604957	0.453185	0.536004	-0.000744019	-0.000695291	-0.000710589	-0.000553489	-0.00029666	
0.611922	0.2307	0.606028	0.454163	0.537017	-0.000494481	-0.000630084	-0.000585153	-0.000475598	-0.000595514	
0.613121	0.2307	0.607099	0.45514	0.538031	-0.000512059	-0.000654597	-0.000654836	-0.000523839	-0.00053609	
0.61432	0.2307	0.608169	0.456118	0.539044	-0.000422925	-0.000460546	-0.000480151	-0.000599486	-0.000489469	
0.61552	0.2307	0.60924	0.457095	0.540057	-0.000444961	-0.000359577	-0.000534968	-0.000646608	-0.000516448	
0.616719	0.2307	0.61031	0.458073	0.541071	-0.000537093	-0.000634813	-0.000431497	-0.00055673	-0.000551747	
0.617918	0.2307	0.611381	0.45905	0.542084	-0.000325698	-0.000627242	-0.00029126	-0.000372388	-0.000498281	
0.619117	0.2307	0.612451	0.460028	0.543098	-0.000685624	-0.000562092	-0.000533454	-0.000346825	-0.000358407	
0.620317	0.2307	0.613522	0.461006	0.544111	-0.000591426	-0.000444475	-0.000601462	-0.000557719	-0.000596926	
0.621516	0.2307	0.614592	0.461983	0.545125	-0.000520824	-0.000667606	-0.000451944	-0.000558729	-0.00065111	
0.622715	0.2307	0.615663	0.46296	0.546138	-0.000615599	-0.000719168	-0.000695712	-0.000513582	-0.00044915	
0.623914	0.2307	0.616733	0.463938	0.547151	-0.000636575	-0.000387914	-0.000538808	-0.000315674	-0.000515641	
0.625113	0.2307	0.617804	0.464915	0.548165	-0.000627184	-0.000337028	-0.000507634	-0.000507787	-0.00044318	
0.626313	0.2307	0.618875	0.465893	0.549178	-0.000450531	-0.000504284	-0.000432559	-0.000321864	-0.000490633	
0.627512	0.2307	0.619945	0.46687	0.550191	-0.000510372	-0.000469372	-0.000401399	-0.00046527	-0.000307641	
0.628711	0.2307	0.621016	0.467848	0.551205	-0.000379434	-0.000486505	-0.000478079	-0.00051118	-0.000472684	
0.629911	0.2307	0.622087	0.468825	0.552218	-0.000352621	-0.000524168	-0.0003915	-0.000547368	-0.000509289	
0.63111	0.2307	0.623157	0.469803	0.553232	-0.000641674	-0.000447038	-0.00060588	-0.000614224	-0.000474022	
0.632309	0.2307	0.624228	0.47078	0.554245	-0.000559565	-0.000614723	-0.000701299	-0.000642055	-0.000313119	
0.633508	0.2307	0.625298	0.471758	0.555259	-0.000666327	-0.00055884	-0.000491583	-0.000507918	-0.000534552	
0.634708	0.2307	0.626369	0.472735	0.556272	-0.000536493	-0.000258665	-0.00055335	-0.000492169	-0.000358686	
0.635907	0.2307	0.62744	0.473713	0.557285	-0.000417825	-0.000441361	-0.000433731	-0.000785434	-0.000453255	
0.637106	0.2307	0.62851	0.47469	0.558299	-0.000538871	-0.000515636	-0.000487616	-0.000392539	-0.000556676	
0.638305	0.2307	0.629581	0.475668	0.559313	-0.000514237	-0.000531878	-0.000637729	-0.000539851	-0.000509192	
0.639505	0.2307	0.630651	0.476645	0.560326	-0.000574066	-0.000525113	-0.000552137	-0.00055629	-0.00050861	
0.640704	0.2307	0.631722	0.477623	0.561339	-0.000462603	-0.000538331	-0.000270224	-0.000521781	-0.00051332	
0.641903	0.2307	0.632792	0.4786	0.562353	-0.000671894	-0.000582635	-0.000376459	-0.000501668	-0.00031918	
0.643102	0.2307	0.633863	0.479578	0.563366	-0.000436094	-0.000518179	-0.000422284	-0.000710653	-0.000505591	
0.644302	0.2307	0.634934	0.480555	0.564379	-0.000698478	-0.000434316	-0.000495907	-0.00039013	-0.000388409	
0.645501	0.2307	0.636004	0.481533	0.565393	-0.000470596	-0.000461482	-0.000456309	-0.000395832	-0.000579044	
0.6467	0.2307	0.637075	0.48251	0.566406	-0.000493	-0.000545101	-0.000613658	-0.000279385	-0.000557655	
0.647899	0.2307	0.638145	0.483488	0.56742	-0.000508389	-0.000416274	-0.000523998	-0.000500237	-0.000356595	
0.649099	0.2307	0.639216	0.484465	0.568433	-0.00060062	-0.000380719	-0.000626716	-0.000567267	-0.000355362	
0.650298	0.2307	0.640287	0.485443	0.569447	-0.000574802	-0.000496633	-0.000371934	-0.000626299	-0.00042376	
0.651497	0.2307	0.64121	0.48642	0.57046	-0.000500469	-0.000485659	-0.00046976	-0.000493366	-0.000511332	
0.652696	0.2307	0.641951	0.487398	0.571473	-0.00049707	-0.000586855	-0.000454755	-0.000516399	-0.000786272	
0.653896	0.2307	0.642691	0.488376	0.572487	-0.000423297	-0.000649001	-0.000532093	-0.000485222	-0.000347336	
0.655095	0.2307	0.643432	0.489353	0.5735	-0.000599945	-0.000463202	-0.000480733	-0.000672043	-0.000310896	
0.656294	0.2307	0.644172	0.490331	0.574514	-0.000348887	-0.000531669	-0.000607356	-0.000388462	-0.00033998	
0.657493	0.2307	0.644912	0.491308	0.575527	-0.000469735	-0.000697147	-0.000501902	-0.00057829	-0.000496906	
0.658693	0.2307	0.645653	0.492286	0.576541	-0.00049533	-0.000500032	-0.000658477	-0.000579364	-0.000503022	
0.659892	0.2307	0.646393	0.493263	0.577554	-0.000394789	-0.00060834	-0.000485664	-0.000599565	-0.000486643	
0.661091	0.2307	0.647133	0.494241	0.578568	-0.000568484	-0.000462445	-0.000602621	-0.000397363	-0.000580547	
0.662291	0.2307	0.647874	0.495218	0.579581	-0.000532004	-0.000510484	-0.000373526	-0.00065589	-0.000662536	
0.66349	0.2307	0.648614	0.496196	0.580595	-0.000448555	-0.000356099	-0.000528856	-0.00056172	-0.000607851	
0.664689	0.2307	0.649354	0.497173	0.581608	-0.000467216	-0.000506233	-0.000587937	-0.000278	-0.000424824	
0.665888	0.2307	0.650095	0.498151	0.582621	-0.000475807	-0.000478793	-0.000556552	-0.000711225	-0.000388305	
0.667087	0.2307	0.650835	0.499128	0.583635	-0.000365624	-0.00073574	-0.000561836	-0.00045382	-0.000258392	
0.668287	0.2307	0.651575	0.500106	0.584387	-0.00071426	-0.000447228	-0.000385727	-0.000689838	-0.000424621	
0.669486	0.2307	0.652316	0.501083	0.58486	-0.000443298	-0.000438412	-0.000620582	-0.000642973	-0.000392252	
0.670685	0.2307	0.653056	0.502061	0.585332	-0.000576234	-0.000415968	-0.000358659	-0.000377272	-0.000447554	
0.671885	0.2307	0.653796	0.503039	0.585805	-0.000607849	-0.000500256	-0.000470705	-0.000661639	-0.000509511	
0.673084	0.2307	0.654537	0.504016	0.586277	-0.000425639	-0.000774521	-0.00055262	-0.000411584	-0.000498612	
0.674283	0.2307	0.655277	0.504994	0.58675	-0.000436343	-0.00027248	-0.00051282	-0.000507377	-0.000747768	
0.675482	0.2307	0.656017	0.505971	0.587223	-0.00046356	-0.000333309	-0.000545104	-0.000631536	-0.000522534	
0.676682	0.2307	0.656758	0.506949	0.587695	-0.00050524	-0.000700875	-0.000270163	-0.000479172	-0.00067726	
0.677881	0.2307	0.657498	0.507926	0.588168	-0.000548582	-0.000494517	-0.000466817	-0.000386339	-0.00059702	
0.67908	0.2307	0.658239	0.508904	0.588641	-0.000459341	-0.000504523	-0.000563737	-0.000732222	-0.000572272	
0.680279	0.2307	0.658979	0.509881	0.589113	-0.000481482	-0.00040644	-0.000576763	-0.000448024	-0.000704161	
0.681479	0.2307	0.659719	0.510859	0.589586	-0.000344091	-0.000790576	-0.00042533	-0.00043202	-0.000546761	
0.682678	0.2307	0.66046	0.511836	0.590059	-0.0005112	-0.000530002	-0.000345217	-0.000622617	-0.000537785	
0.683877	0.2307	0.6612	0.512814	0.590531	-0.000297468	-0.000512455	-0.000364247	-0.000395224	-0.00058252	
0.685076	0.2307	0.66194	0.513791	0.591004	-0.000681928	-0.000414435	-0.000305195	-0.000354606	-0.000421768	
0.686276	0.2307	0.662681	0.514769	0.591477	-0.000314467	-0.000674612	-0.000579507	-0.000452569	-0.000363045	
0.687475	0.2307	0.663421	0.515746	0.591949	-0.000526972	-0.000641887	-0.000463131	-0.000512288	-0.00040814	
0.688674	0.2307	0.664161	0.516724	0.592422	-0.000623517	-0.000662939	-0.000604261	-0.000613559	-0.000431381	
0.689874	0.2307	0.664901	0.517702	0.592894	-0.000646972	-0.000489571	-0.000772608	-0.000643496	-0.000449903	
0.691073	0.2307	0.665642	0.518679	0.593367	-0.000513318	-0.000292095	-0.000512764	-0.000593742	-0.000579732	
0.692272	0.2307	0.666382	0.519657	0.593839	-0.000511708	-0.000499761	-0.000423927	-0.000404167	-0.000446598	
0.693471	0.2307	0.667123	0.520634	0.594312	-0.000305705	-0.000497939	-0.000536605	-0.000574781	-0.000375626	
0.69467	0.2307	0.667863	0.521612	0.594784	-0.000502043	-0.000451271	-0.000619865	-0.000529014	-0.000671791	
0.695869	0.2307	0.668603	0.522589	0.595257	-0.000517692	-0.000384698	-0.000416523	-0.000762776	-0.000805217	
0.697069	0.2307	0.669344	0.523567	0.595729	-0.000415342	-0.00041626	-0.000272228	-0.000511768	-0.000582689	
0.698268	0.2307	0.670084	0.524544	0.596202	-0.000403418	-0.000465182	-0.000340901	-0.000268572	-0.00048375	
0.699467	0.2307	0.670824	0.525522	0.596674	-0.000509915	-0.000495833	-0.00039651	-0.000350844	-0.000701971	
0.700666	0.2307	0.671565	0.526499	0.597147	-0.000508796	-0.00034338	-0.000501246	-0.000531672	-0.000537611	
0.701866	0.2307	0.672305	0.527477	0.597619	-0.000256342	-0.000839917	-0.000447159	-0.000316392	-0.000504022	
0.703065	0.2307	0.673046	0.528454	0.598092	-0.000618121	-0.000441696	-0.000538321	-0.000548947	-0.000341568	
0.704126	0.2307	0.673786	0.529432	0.598564	-0.000357113	-0.00031006	-0.000673422	-0.000664572	-0.00053543	
0.704175	0.2307	0.674526	0.53041	0.599037	-0.000498521	-0.000606594	-0.000433083	-0.000501596	-0.000636173	
0.704176	0.2307	0.675266	0.531387	0.59951	-0.000435617	-0.000559611	-0.000407354	-0.000400501	-0.000573786	
0.704176	0.2307	0.676002	0.532365	0.599982	-0.000589368	-0.000565486	-0.000256041	-0.000567165	-0.000504047	
0.704177	0.2307	0.67668	0.533342	0.600455	-0.000568353	-0.000783132	-0.000519923	-0.000488015	-0.000692806	
0.704177	0.2307	0.677353	0.53432	0.600927	-0.000550534	-0.000600543	-0.000757656	-0.000585202	-0.000269703	
0.704178	0.2307	0.678026	0.535297	0.6014	-0.00065171	-0.000613906	-0.000366785	-0.00060018	-0.000610168	
0.704178	0.2307	0.678699	0.536183	0.601872	-0.000483825	-0.000524031	-0.000587114	-0.000670963	-0.000643085	
0.704179	0.2307	0.679371	0.536235	0.602345	-0.000653528	-0.000718893	-0.000492044	-0.000603427	-0.000579442	
0.704179	0.2307	0.680044	0.536236	0.602818	-0.00066829	-0.00045555	-0.000479	-0.00054599	-0.00053282	
0.70418	0.2307	0.680717	0.536236	0.60329	-0.000246476	-0.000577314	-0.000579335	-0.000625744	-0.000361566	
0.70418	0.2307	0.681389	0.536236	0.603763	-0.000416511	-0.000415929	-0.000396031	-0.00065275	-0.000493674	
0.704181	0.2307	0.682062	0.536237	0.604235	-0.000450343	-0.000563716	-0.000676954	-0.000475735	-0.000475449	
0.704181	0.2307	0.682735	0.536237	0.604708	-0.000299299	-0.000576623	-0.000537523	-0.000307338	-0.000429009	
0.704182	0.2307	0.683407	0.536238	0.60518	-0.000528152	-0.000433113	-0.000547459	-0.000553118	-0.000576806	
0.704182	0.2307	0.68408	0.536238	0.605653	-0.000425673	-0.000530526	-0.000331085	-0.000647029	-0.000355137	
0.704183	0.2307	0.684753	0.536238	0.606125	-0.000468208	-0.000608232	-0.000513432	-0.000367012	-0.000650646	
0.704183	0.2307	0.685426	0.536238	0.606598	-0.000558345	-0.000438599	-0.00059221	-0.00054723	-0.000351244	
0.704184	0.2307	0.686099	0.536239	0.607071	-0.000646436	-0.00053521	-0.000605068	-0.000461375	-0.000368195	
0.704184	0.2307	0.686772	0.536239	0.607544	-0.000442044	-0.000607721	-0.000528269	-0.000652372	-0.00037928	
0.704185	0.2307	0.687445	0.53624	0.608016	-0.000460454	-0.000424069	-0.000673919	-0.000593301	-0.000488644	
0.704185	0.2307	0.688118	0.536241	0.608489	-0.000417229	-0.000425496	-0.000611062	-0.000654601	-0.000591017	
0.704185	0.2307	0.68879	0.536241	0.608961	-0.000544262	-0.000666822	-0.000583007	-0.000815414	-0.000312918	
0.704185	0.2307	0.689463	0.536241	0.609434	-0.000768788	-0.000535926	-0.000570734	-0.000723123	-0.000377602	
0.704186	0.2307	0.690136	0.536242	0.609906	-0.000280612	-0.000549741	-0.000436742	-0.000677734	-0.000322167	
0.704186	0.2307	0.690809	0.536242	0.610379	-0.000593258	-0.000384427	-0.000505747	-0.000363887	-0.000606209	
0.704187	0.2307	0.691482	0.536243	0.610852	-0.000228691	-0.000668461	-0.00043524	-0.000774	-0.000524077	
0.704187	0.2307	0.692155	0.536243	0.611324	-0.000503771	-0.00046807	-0.00040946	-0.000517402	-0.000486522	
0.704188	0.2307	0.692827	0.536243	0.611797	-0.000616347	-0.000559442	-0.000433926	-0.000364865	-0.000668593	
0.704188	0.2307	0.6935	0.536244	0.612269	-0.000738874	-0.000495029	-0.000473965	-0.000647722	-0.000631303	
0.704189	0.2307	0.694173	0.536244	0.612742	-0.000549568	-0.000593769	-0.000583781	-0.000617369	-0.000784454	
0.704189	0.2307	0.694845	0.536245	0.613215	-0.000574076	-0.000361898	-0.000496615	-0.000494914	-0.000351146	
0.70419	0.2307	0.695518	0.536245	0.613687	-0.000717011	-0.000548633	-0.00070503	-0.000439659	-0.000585591	
0.70419	0.2307	0.696191	0.536245	0.61416	-0.000482743	-0.000487347	-0.000571524	-0.000434375	-0.000519227	
0.70419	0.2307	0.696864	0.536246	0.614632	-0.000529648	-0.000372012	-0.000747523	-0.000478365	-0.000564335	
0.704191	0.2307	0.697536	0.536247	0.615105	-0.000764064	-0.000341888	-0.000433273	-0.000656325	-0.000488548	
0.704191	0.2307	0.698209	0.536247	0.615578	-0.000561328	-0.000603841	-0.000613621	-0.000581744	-0.000449096	
0.704191	0.2307	0.698882	0.536247	0.61605	-0.000531147	-0.000562739	-0.000679032	-0.000468128	-0.000620204	
0.704192	0.2307	0.699555	0.536248	0.616522	-0.000578765	-0.000403914	-0.000441175	-0.000596112	-0.000597624	
0.704192	0.2307	0.700228	0.536248	0.616995	-0.000260636	-0.000638368	-0.000621575	-0.000573949	-0.000584941	
0.704193	0.2307	0.700901	0.536249	0.617467	-0.000476175	-0.000385727	-0.000670075	-0.00028206	-0.000581395	
0.704193	0.2307	0.701574	0.536249	0.61794	-0.000628297	-0.00052692	-0.000175223	-0.000520342	-0.000443508	
0.704193	0.2307	0.702246	0.53625	0.618412	-0.000596318	-0.000604776	-0.000475472	-0.00047723	-0.000660198	
0.704194	0.2307	0.702919	0.53625	0.618885	-0.000613944	-0.000472267	-0.000493971	-0.000747736	-0.000466187	
0.704194	0.2307	0.703592	0.53625	0.619357	-0.000359504	-0.000594326	-0.000602192	-0.00067556	-0.00041545	
0.704195	0.2307	0.704265	0.536251	0.61983	-0.000641856	-0.0004603	-0.000608117	-0.000519573	-0.00052034	
0.704195	0.2307	0.704938	0.536251	0.620303	-0.000567573	-0.000364293	-0.000388007	-0.000514321	-0.000604533	
0.704196	0.2307	0.70561	0.536252	0.620775	-0.00043404	-0.000678856	-0.000783477	-0.000430042	-0.000668379	
0.704196	0.2307	0.706283	0.536252	0.621247	-0.000534386	-0.000569428	-0.000351515	-0.000347781	-0.000653549	
0.704196	0.2307	0.706956	0.536253	0.62172	-0.000643514	-0.000466118	-0.000455924	-0.000578263	-0.000451083	
0.704197	0.2307	0.70763	0.536253	0.622193	-0.000548039	-0.000452305	-0.00044491	-0.000634379	-0.000452336	
0.704197	0.2307	0.708311	0.536254	0.622665	-0.000381001	-0.000577442	-0.000494995	-0.000329626	-0.000650215	
0.704198	0.2307	0.708992	0.536254	0.623137	-0.000661423	-0.000512018	-0.000464967	-0.000370676	-0.000629552	
0.704198	0.2307	0.709674	0.536255	0.62361	-0.000503234	-0.000473828	-0.000358159	-0.000293963	-0.000456759	
0.704199	0.2307	0.710355	0.536255	0.624083	-0.000475982	-0.000654697	-0.000265103	-0.00052026	-0.000617008	
0.704199	0.2307	0.711037	0.536255	0.624555	-0.000646636	-0.000647639	-0.000506288	-0.000615938	-0.000402133	
0.7042	0.2307	0.711718	0.536256	0.625028	-0.000537036	-0.000595014	-0.000568936	-0.000464359	-0.000612314	
0.7042	0.2307	0.7124	0.536256	0.625501	-0.000556675	-0.000346374	-0.000379029	-0.000257321	-0.000616157	
0.704201	0.2307	0.713081	0.536256	0.625973	-0.000424258	-0.000410236	-0.000635408	-0.000298497	-0.000372707	
0.704201	0.2307	0.713763	0.536257	0.626446	-0.00048882	-0.000444649	-0.000444063	-0.000631322	-0.000525568	
0.704202	0.2307	0.714444	0.536258	0.626918	-0.000472607	-0.000633838	-0.000392415	-0.000418488	-0.000746924	
0.704202	0.2307	0.715125	0.536258	0.627391	-0.000512829	-0.000282638	-0.00060043	-0.000442808	-0.000558901	
0.704203	0.2307	0.715807	0.536258	0.627863	-0.000544987	-0.000443411	-0.000307151	-0.000548449	-0.000467897	
