lap4_30_samp	lap4_31_samp	lap4_32_samp	lap4_33_samp	lap4_34_samp	rp2529	rp3548	cur4_30_samp	cur4_31_samp	cur4_32_samp	cur4_33_samp	cur4_34_samp	rp5463	lap4_49_samp	lap4_50_samp	lap4_51_samp	lap4_52_samp	lap4_53_samp	cur4_49_samp	cur4_50_samp	cur4_51_samp	cur4_52_samp	cur4_53_samp
1.90804	5.74037	6.35557	2.83814	6.26572			-0.000868723	-0.00081839	-0.000701145	-0.000718944	-0.000842532		9.48992	9.0723	9.24358	9.64592	6.93529	-0.00111768	-0.000752094	-0.000775638	-0.000611954	-0.000892463
1.91	5.74386	6.35896	2.84162	6.26842			-0.00105806	-0.000743112	-0.000915217	-0.000980999	-0.000757593		9.49273	9.07505	9.24711	9.64947	6.93937	-0.000956248	-0.000896573	-0.000944645	-0.000785805	-0.000829664
1.91196	5.74735	6.36236	2.84511	6.27112			-0.000752876	-0.00085383	-0.000706755	-0.000841929	-0.000641057		9.49553	9.0778	9.25064	9.65302	6.94344	-0.000890726	-0.000904571	-0.000864324	-0.000663535	-0.000532937
1.91392	5.75084	6.36575	2.84859	6.27382			-0.000727068	-0.000797542	-0.000852814	-0.000828053	-0.000811417		9.49833	9.08054	9.25414	9.65656	6.94754	-0.000815861	-0.00099257	-0.000859519	-0.00083897	-0.000811318
1.91589	5.75433	6.36915	2.85208	6.27652			-0.000785341	-0.000843459	-0.000814633	-0.000623901	-0.000976486		9.50114	9.08329	9.25762	9.66009	6.95166	-0.000793033	-0.000990589	-0.000793251	-0.000656355	-0.000805887
1.91785	5.75782	6.37254	2.85556	6.2792			-0.000940906	-0.000873079	-0.000637647	-0.000806289	-0.000850654		9.50394	9.08604	9.26109	9.6636	6.95578	-0.000666285	-0.000874738	-0.00064817	-0.000758209	-0.000578109
1.92	5.76132	6.37594	2.85905	6.28188			-0.000988086	-0.000808584	-0.000951879	-0.000917216	-0.000626309		9.50675	9.08878	9.26456	9.66711	6.9599	-0.00081039	-0.00081239	-0.000704741	-0.000709049	-0.000757623
1.92224	5.76481	6.37937	2.86253	6.28456			-0.000843631	-0.000833483	-0.000738862	-0.000716764	-0.000730899		9.50955	9.09153	9.26803	9.67062	6.96402	-0.000792335	-0.000855678	-0.000773983	-0.00058048	-0.000752661
1.92448	5.7683	6.38295	2.86602	6.28724			-0.000929098	-0.000787121	-0.000806841	-0.000791859	-0.000730167		9.51235	9.09427	9.2715	9.67413	6.96814	-0.000674761	-0.000724408	-0.000805193	-0.00075941	-0.000876006
1.92671	5.77179	6.38654	2.86953	6.28992			-0.000922588	-0.000701217	-0.00079148	-0.000850907	-0.000855697		9.51516	9.09697	9.27497	9.67764	6.97226	-0.000886515	-0.000881354	-0.000977693	-0.000787072	-0.000666616
1.92895	5.77528	6.39012	2.87304	6.2926			-0.000691251	-0.000842154	-0.000873699	-0.000762687	-0.000545805		9.51798	9.0996	9.27844	9.68115	6.97638	-0.000880369	-0.000850662	-0.000719403	-0.000789141	-0.000981378
1.93119	5.77877	6.39371	2.87655	6.29528			-0.00108428	-0.000632911	-0.000917462	-0.00081916	-0.00106895		9.5209	9.10223	9.28191	9.68466	6.98056	-0.000958436	-0.000577869	-0.000861663	-0.00078666	-0.000926006
1.93343	5.78226	6.3973	2.88006	6.29796			-0.000809744	-0.000789251	-0.000701837	-0.000965578	-0.000882836		9.52382	9.10486	9.28538	9.68817	6.98475	-0.000805853	-0.00085459	-0.000793526	-0.000755239	-0.000955419
1.93567	5.78575	6.40088	2.88357	6.30064			-0.00100847	-0.000804811	-0.000926798	-0.000770061	-0.000757649		9.52674	9.10749	9.28877	9.6917	6.98894	-0.000959826	-0.00092562	-0.000678883	-0.000887226	-0.000848517
1.93791	5.78924	6.40447	2.88708	6.30332			-0.000837627	-0.000618637	-0.000890067	-0.000839878	-0.000823546		9.52965	9.11013	9.29215	9.69524	6.99312	-0.000819636	-0.000876201	-0.000696885	-0.000770335	-0.000416678
1.94015	5.79273	6.40805	2.89059	6.306			-0.00087347	-0.000900473	-0.000680257	-0.000866263	-0.00104905		9.53257	9.11276	9.29552	9.69879	6.99731	-0.000756369	-0.000659723	-0.000766911	-0.000825732	-0.000838477
1.94239	5.79622	6.41167	2.8941	6.30868			-0.000947229	-0.000836478	-0.000771034	-0.00090609	-0.000799808		9.53549	9.11539	9.2989	9.70234	7.0015	-0.000741056	-0.000738585	-0.000827473	-0.000817356	-0.000937768
1.94462	5.79971	6.41532	2.89762	6.31133			-0.000704573	-0.000768311	-0.000643674	-0.000980956	-0.000796305		9.53841	9.11802	9.30227	9.70589	7.00568	-0.0010293	-0.000715225	-0.000715333	-0.000779292	-0.000890179
1.94686	5.80322	6.41898	2.90118	6.31396			-0.000739197	-0.000921471	-0.000996206	-0.000835953	-0.000926757		9.54132	9.12066	9.30565	9.70944	7.00986	-0.0007615	-0.000828495	-0.000720986	-0.000701072	-0.000990837
1.94914	5.80673	6.42263	2.90474	6.3166			-0.000838698	-0.000970103	-0.000860403	-0.000831939	-0.000676961		9.54424	9.12329	9.30903	9.71298	7.01403	-0.000767559	-0.000773002	-0.00047949	-0.000759844	-0.000909902
1.95151	5.81024	6.42628	2.9083	6.31923			-0.000866164	-0.000944421	-0.000781366	-0.000768854	-0.00109524		9.54716	9.12592	9.3124	9.71653	7.0182	-0.00104099	-0.00101588	-0.000626692	-0.000631494	-0.000733364
1.95389	5.81375	6.42993	2.91187	6.32187			-0.000772194	-0.000782194	-0.000857265	-0.000747574	-0.00100125		9.55013	9.12854	9.31578	9.72034	7.02237	-0.000713658	-0.000810788	-0.000835582	-0.00106371	-0.000908131
1.95627	5.81726	6.43359	2.91543	6.3245			-0.000996276	-0.000636339	-0.000762469	-0.000679256	-0.000604291		9.55314	9.13112	9.31914	9.72436	7.02653	-0.000884018	-0.00075443	-0.000806712	-0.000683359	-0.000836162
1.95864	5.82077	6.43724	2.91899	6.32713			-0.000730547	-0.000779509	-0.000861597	-0.00107686	-0.000972355		9.55616	9.1337	9.32242	9.72839	7.0307	-0.000712309	-0.00090638	-0.000787034	-0.000758681	-0.00084515
1.96102	5.82428	6.44089	2.92255	6.32977			-0.00083288	-0.000823658	-0.000725363	-0.00099841	-0.000870453		9.55917	9.13627	9.3257	9.73241	7.03487	-0.000943623	-0.000848497	-0.00072674	-0.000972797	-0.000809326
1.9634	5.82779	6.44456	2.92611	6.33241			-0.00116809	-0.000887662	-0.00074638	-0.000856941	-0.000882496		9.56218	9.13884	9.32898	9.73643	7.03904	-0.000701675	-0.000845036	-0.000682087	-0.000938735	-0.000778735
1.96578	5.83137	6.44823	2.92969	6.33504			-0.000750302	-0.00057895	-0.000980776	-0.000687952	-0.000692661		9.5652	9.14142	9.33226	9.74046	7.04317	-0.000938843	-0.00073258	-0.000786701	-0.00092795	-0.000789322
1.96815	5.83504	6.4519	2.93331	6.33768			-0.00089333	-0.000929781	-0.000798852	-0.00110275	-0.000900859		9.56821	9.14399	9.33554	9.74448	7.04727	-0.000747305	-0.000704675	-0.000714427	-0.000992776	-0.000922833
1.97053	5.83871	6.45557	2.93692	6.34031			-0.000892364	-0.000673833	-0.000984224	-0.0011965	-0.000770743		9.57122	9.14657	9.33882	9.74851	7.05137	-0.000541106	-0.000910733	-0.000861363	-0.000845888	-0.000571742
1.97291	5.84238	6.45924	2.94054	6.34293			-0.000818648	-0.000658771	-0.000886442	-0.000767344	-0.000898193		9.57424	9.14915	9.3421	9.75253	7.05547	-0.000931605	-0.000847832	-0.00088121	-0.000757894	-0.000844683
1.97528	5.84606	6.46292	2.94415	6.34547			-0.000655904	-0.000671108	-0.000865605	-0.000900331	-0.00075076		9.57725	9.15172	9.34538	9.75629	7.05957	-0.000968691	-0.000881847	-0.000770451	-0.000969283	-0.000601545
1.97766	5.84973	6.46659	2.94777	6.34801			-0.000943645	-0.00070867	-0.000752865	-0.000751878	-0.000847269		9.58026	9.15429	9.34866	9.75985	7.06367	-0.000786774	-0.000872608	-0.000861713	-0.000928607	-0.000800331
1.98011	5.8534	6.47026	2.95138	6.35054			-0.000754018	-0.000729214	-0.00077772	-0.000714015	-0.000966458		9.58326	9.15687	9.35193	9.76342	7.06777	-0.000985862	-0.000888634	-0.000580334	-0.00075508	-0.000696317
1.98263	5.85707	6.47393	2.95499	6.35308			-0.000793912	-0.000958434	-0.000837461	-0.000878479	-0.000939428		9.58626	9.15944	9.35513	9.76699	7.07188	-0.000610934	-0.000931421	-0.000532083	-0.00083953	-0.000871676
1.98515	5.86074	6.47761	2.95861	6.35562			-0.000764678	-0.000695624	-0.000927921	-0.000956822	-0.000939846		9.58925	9.16202	9.35833	9.77055	7.07592	-0.000922342	-0.00101185	-0.000747737	-0.000848658	-0.000792422
1.98767	5.86436	6.48129	2.96223	6.35815			-0.000638605	-0.000778209	-0.000888551	-0.000797641	-0.000910879		9.59224	9.1646	9.36154	9.77412	7.07992	-0.000803955	-0.000624441	-0.000878964	-0.000913157	-0.000816688
1.99018	5.8679	6.48497	2.96586	6.36069			-0.000758706	-0.000971985	-0.000686166	-0.00092359	-0.000918793		9.59524	9.16717	9.36474	9.77769	7.08391	-0.0008107	-0.00059677	-0.00106968	-0.000996085	-0.000884364
1.9927	5.87144	6.48866	2.9695	6.36323			-0.000808251	-0.000928764	-0.000651181	-0.000572495	-0.00100002		9.59823	9.16975	9.36795	9.78125	7.08791	-0.000736246	-0.000703181	-0.000775474	-0.000824089	-0.000667883
1.99522	5.87498	6.49234	2.97313	6.36576			-0.000962445	-0.000875015	-0.00071714	-0.00075219	-0.000746737		9.60123	9.17232	9.37115	9.78482	7.0919	-0.000721084	-0.000676408	-0.000808638	-0.00104028	-0.000707643
1.99774	5.87851	6.49602	2.97677	6.3683			-0.000952022	-0.000943037	-0.000664425	-0.000995588	-0.000831056		9.60422	9.17489	9.37436	9.78847	7.0959	-0.000635306	-0.000757594	-0.000808741	-0.000855549	-0.000646624
2.00025	5.88205	6.4997	2.9804	6.37084			-0.000830441	-0.000981963	-0.000777835	-0.000972193	-0.000804495		9.60722	9.17747	9.37756	9.79213	7.0999	-0.000735109	-0.000931798	-0.000938896	-0.000566123	-0.000835035
2.00277	5.88559	6.50338	2.98404	6.37337			-0.000829849	-0.000960609	-0.000972707	-0.000754012	-0.000860769		9.61021	9.18004	9.38076	9.79579	7.10389	-0.000865502	-0.00082101	-0.000860143	-0.000671573	-0.000804397
2.00529	5.88913	6.50706	2.98767	6.3759			-0.000987854	-0.000721631	-0.000846732	-0.00069494	-0.000853684		9.6132	9.18262	9.38399	9.79946	7.10787	-0.000743883	-0.000675504	-0.000796431	-0.000709643	-0.000718399
2.00781	5.89267	6.51074	2.9913	6.37835			-0.000711937	-0.000696455	-0.0009525	-0.000857814	-0.000992802		9.61616	9.18519	9.38726	9.80312	7.1118	-0.000872399	-0.00086819	-0.000648635	-0.0011357	-0.000863082
2.01037	5.89623	6.51442	2.99496	6.38079			-0.000798975	-0.000980025	-0.000873081	-0.00104862	-0.00078058		9.61912	9.18777	9.39052	9.80678	7.11574	-0.000859559	-0.000757557	-0.000868846	-0.000910161	-0.000965506
2.013	5.89983	6.51811	2.99861	6.38323			-0.000721869	-0.000624547	-0.000798175	-0.000940511	-0.000701268		9.62207	9.19034	9.39378	9.81044	7.11968	-0.000728071	-0.000872437	-0.000811612	-0.000749454	-0.000844597
2.01563	5.90343	6.52179	3.00227	6.38567			-0.000731466	-0.000826737	-0.000856254	-0.000622774	-0.00092801		9.62503	9.19292	9.39704	9.81411	7.12362	-0.000834676	-0.000659585	-0.000813552	-0.000781649	-0.00082777
2.01827	5.90702	6.52547	3.00593	6.38811			-0.00084642	-0.000749053	-0.000966315	-0.000837064	-0.000768685		9.62798	9.19549	9.4003	9.81776	7.12756	-0.000605757	-0.000772654	-0.000568895	-0.00084696	-0.00088773
2.0209	5.91062	6.52915	3.00958	6.39055			-0.000954176	-0.000928988	-0.000755673	-0.000597401	-0.000983329		9.63094	9.19807	9.40356	9.82139	7.1315	-0.000698516	-0.000757082	-0.000911553	-0.000707764	-0.00080927
2.02353	5.91421	6.53283	3.01324	6.393			-0.000821731	-0.000723402	-0.000872233	-0.000846599	-0.000852609		9.6339	9.20064	9.40683	9.82501	7.13544	-0.00075436	-0.000722194	-0.000887318	-0.000921682	-0.000707627
2.02616	5.91781	6.53651	3.0169	6.39544			-0.000894381	-0.000991007	-0.000804639	-0.000738002	-0.000950674		9.63685	9.20322	9.41009	9.82864	7.13938	-0.000733636	-0.000808291	-0.000947408	-0.000622468	-0.000617378
2.0288	5.9214	6.54017	3.02055	6.39788			-0.000768393	-0.000925433	-0.000890788	-0.000756792	-0.000873124		9.63981	9.20579	9.41335	9.83226	7.14333	-0.000769456	-0.00081989	-0.000906933	-0.000796744	-0.00109561
2.03143	5.925	6.54383	3.02421	6.40032			-0.000586595	-0.000783537	-0.000873456	-0.000621723	-0.000716203		9.64277	9.20837	9.41666	9.83589	7.14728	-0.000767163	-0.000893469	-0.000678495	-0.00088179	-0.000917804
2.03406	5.9286	6.54748	3.02786	6.40276			-0.000727497	-0.000915591	-0.000845218	-0.000799901	-0.000844164		9.64577	9.21094	9.41998	9.83951	7.15122	-0.0008878	-0.000970557	-0.000886381	-0.000748254	-0.000851456
2.03669	5.9322	6.55113	3.03152	6.4052			-0.000766818	-0.0007571	-0.00093454	-0.000888169	-0.000869471		9.6488	9.21352	9.4233	9.84313	7.15517	-0.000765744	-0.000740771	-0.000852231	-0.000721385	-0.000832645
2.03932	5.93581	6.55478	3.03517	6.40765			-0.000859083	-0.000880627	-0.000900941	-0.000694744	-0.00103106		9.65183	9.21609	9.42661	9.84676	7.15912	-0.00107412	-0.000797615	-0.000947063	-0.000713674	-0.000803916
2.04201	5.93941	6.55844	3.03882	6.41005			-0.000883464	-0.00105844	-0.000675299	-0.000903322	-0.000771539		9.65487	9.21867	9.42993	9.8504	7.16307	-0.000785471	-0.000706	-0.000806979	-0.000699143	-0.000898222
2.04472	5.94302	6.56209	3.04247	6.41238			-0.000696331	-0.000990571	-0.000920757	-0.000920828	-0.000906996		9.6579	9.22124	9.43325	9.85406	7.16702	-0.000920014	-0.000645246	-0.000780873	-0.000705227	-0.000870863
2.04743	5.94662	6.56574	3.04613	6.41471			-0.00105307	-0.000702951	-0.000949806	-0.000846985	-0.000914898		9.66093	9.22382	9.43657	9.85772	7.17096	-0.000890805	-0.000805769	-0.000817041	-0.000787739	-0.000804043
2.05015	5.95023	6.5694	3.04978	6.41703			-0.000771679	-0.000965958	-0.000678769	-0.000835628	-0.000990969		9.66396	9.22638	9.43989	9.86138	7.17483	-0.000668953	-0.000872447	-0.000945778	-0.000858249	-0.000948295
2.05286	5.95383	6.57306	3.05343	6.41936			-0.000681906	-0.000903509	-0.000932837	-0.000689841	-0.000849541		9.667	9.22893	9.44321	9.86504	7.1787	-0.000823691	-0.000877033	-0.000994996	-0.000776453	-0.000901446
2.05557	5.95744	6.57674	3.05707	6.42169			-0.000612411	-0.000840462	-0.000894635	-0.000908913	-0.000792392		9.67003	9.23149	9.44652	9.86871	7.18257	-0.000791123	-0.000663211	-0.00077486	-0.000938459	-0.000710815
2.05829	5.96103	6.58041	3.06067	6.42401			-0.00110862	-0.000881922	-0.000871389	-0.000871336	-0.000989482		9.67306	9.23404	9.4498	9.87237	7.18645	-0.00071838	-0.000610047	-0.000570278	-0.000835271	-0.000924938
2.061	5.96461	6.58408	3.06426	6.42634			-0.000942168	-0.000842647	-0.00072625	-0.000660973	-0.000716399		9.67615	9.2366	9.45308	9.87603	7.19032	-0.000878224	-0.000806465	-0.000665959	-0.000908182	-0.000849986
2.06371	5.9682	6.58775	3.06786	6.42867			-0.000726305	-0.000748	-0.000879784	-0.000723012	-0.000778888		9.67932	9.23916	9.45637	9.87969	7.19419	-0.000750897	-0.000745619	-0.000834758	-0.000800151	-0.000688359
2.06643	5.97179	6.59142	3.07146	6.43099			-0.000750383	-0.000814941	-0.000994652	-0.000877345	-0.000844994		9.68249	9.24171	9.45965	9.8834	7.19806	-0.000955987	-0.000905772	-0.00081766	-0.000509052	-0.000920573
2.06914	5.97537	6.59509	3.07505	6.43332			-0.000585617	-0.000659354	-0.000657274	-0.000827723	-0.000887156		9.68565	9.24427	9.46293	9.88712	7.20193	-0.000936162	-0.00106899	-0.000628009	-0.000755573	-0.000931336
2.07191	5.97896	6.59877	3.07865	6.43565			-0.00079624	-0.000779529	-0.000917602	-0.000759806	-0.00084582		9.68882	9.24682	9.46621	9.89084	7.20573	-0.00103245	-0.00106894	-0.000879598	-0.00083345	-0.000957824
2.07477	5.98254	6.60245	3.08224	6.43798			-0.000995954	-0.000932984	-0.000753852	-0.000644955	-0.000547304		9.69198	9.24938	9.46949	9.89456	7.20946	-0.000847218	-0.00060273	-0.000818907	-0.000657408	-0.000617606
2.07762	5.98613	6.60616	3.08584	6.4403			-0.000698405	-0.000912174	-0.000638449	-0.000813498	-0.000801695		9.69515	9.25194	9.47277	9.89828	7.21319	-0.000817548	-0.000518828	-0.000717488	-0.00087132	-0.000899705
2.08047	5.98972	6.60987	3.08942	6.44263			-0.000767848	-0.000821953	-0.000985054	-0.000704893	-0.000946405		9.69832	9.25449	9.47605	9.902	7.21692	-0.000991844	-0.00089596	-0.000828698	-0.00075983	-0.000919114
2.08332	5.99328	6.61358	3.09296	6.44486			-0.000704473	-0.000815082	-0.000989778	-0.00079644	-0.000825853		9.70148	9.25704	9.47932	9.90572	7.22064	-0.000797058	-0.000776654	-0.000931311	-0.000860663	-0.00102428
2.08617	5.99658	6.61729	3.09649	6.44706			-0.000794327	-0.000726124	-0.000841597	-0.000870828	-0.000838808		9.70465	9.25958	9.48258	9.90944	7.22437	-0.000741669	-0.0008252	-0.000813933	-0.000857538	-0.00102883
2.08902	5.99986	6.621	3.10002	6.44927			-0.000942116	-0.00100284	-0.000910557	-0.000895745	-0.000897163		9.70781	9.26212	9.48585	9.91315	7.2281	-0.000916049	-0.00108121	-0.000775748	-0.000675853	-0.000895584
2.09187	6.00314	6.62471	3.10356	6.45147			-0.000821695	-0.000870012	-0.000829551	-0.000985322	-0.000874876		9.71084	9.26465	9.48911	9.9168	7.23183	-0.000800008	-0.000777676	-0.000835425	-0.000825055	-0.000860015
2.09473	6.00642	6.62842	3.10709	6.45367			-0.000884895	-0.000885101	-0.000726031	-0.000942265	-0.000743559		9.71381	9.26719	9.49237	9.92044	7.23556	-0.000876718	-0.000713041	-0.000878584	-0.000785199	-0.000934265
2.09758	6.0097	6.63213	3.11062	6.45587			-0.000898322	-0.000820496	-0.00100428	-0.000904521	-0.00103306		9.71677	9.26973	9.49563	9.92408	7.23926	-0.000800221	-0.000700918	-0.000852857	-0.000924806	-0.000648222
2.10043	6.01298	6.63587	3.11416	6.45808			-0.000879153	-0.00106642	-0.000765326	-0.000933963	-0.00109073		9.71973	9.27227	9.49889	9.92773	7.24295	-0.000802541	-0.00036681	-0.000882805	-0.000941326	-0.000730178
2.1034	6.01626	6.63962	3.11769	6.46028			-0.000901398	-0.000780581	-0.00101221	-0.000841289	-0.000698495		9.72269	9.2748	9.50216	9.93137	7.24664	-0.000799582	-0.00117815	-0.000688597	-0.00074385	-0.00118277
2.10641	6.01954	6.64336	3.12122	6.46248			-0.00075132	-0.00072847	-0.000895977	-0.000837512	-0.00091128		9.72566	9.27734	9.50542	9.93501	7.25033	-0.000756104	-0.000643905	-0.000876965	-0.000916045	-0.000564558
2.10941	6.0229	6.64711	3.1247	6.46468			-0.000873858	-0.000679481	-0.000858111	-0.000765507	-0.000871476		9.72862	9.27987	9.50868	9.93866	7.25402	-0.000814106	-0.000704826	-0.000791275	-0.000890335	-0.000769805
2.11242	6.02653	6.65086	3.12816	6.46689			-0.000813962	-0.000843251	-0.000914881	-0.000823317	-0.000788138		9.73158	9.28241	9.51198	9.9423	7.25771	-0.000878673	-0.000741026	-0.00066525	-0.00094428	-0.000827359
2.11542	6.03015	6.65461	3.13163	6.46909			-0.000909385	-0.000768017	-0.000965424	-0.000749854	-0.000803561		9.73454	9.28495	9.51529	9.94594	7.2614	-0.000880427	-0.000851001	-0.00092346	-0.000802068	-0.00108546
2.11842	6.03378	6.65835	3.1351	6.47129			-0.000875029	-0.000932268	-0.000868547	-0.000790254	-0.000670145		9.7375	9.28749	9.51861	9.94958	7.26509	-0.000835747	-0.000647128	-0.000771497	-0.000711603	-0.000798712
2.12143	6.03741	6.6621	3.13856	6.4735			-0.000799591	-0.000822708	-0.000672528	-0.000875834	-0.000846158		9.74047	9.29	9.52193	9.95323	7.26878	-0.000711444	-0.000739314	-0.000796959	-0.000770335	-0.000864561
2.12443	6.04104	6.66586	3.14203	6.4757			-0.000785712	-0.000916699	-0.000769333	-0.000765063	-0.000781765		9.74339	9.29246	9.52525	9.95687	7.27245	-0.000690676	-0.000826292	-0.000972112	-0.000871189	-0.000844309
2.12744	6.04467	6.66964	3.1455	6.47786			-0.000785684	-0.000727193	-0.000681014	-0.000917728	-0.000923922		9.74629	9.29492	9.52857	9.96051	7.27612	-0.000848199	-0.000713169	-0.000685085	-0.000751716	-0.000724246
2.13044	6.0483	6.67341	3.14896	6.48001			-0.000832195	-0.000513312	-0.000758248	-0.000604673	-0.000649502		9.74918	9.29738	9.53189	9.96416	7.27979	-0.000753013	-0.000715667	-0.000952022	-0.000658345	-0.00101437
2.13356	6.05193	6.67719	3.15243	6.48217			-0.00081705	-0.000938643	-0.00074713	-0.000884926	-0.000755201		9.75208	9.29984	9.53521	9.9678	7.28347	-0.000906311	-0.000903378	-0.000683573	-0.0010356	-0.000981545
2.13672	6.05558	6.68097	3.15586	6.48432			-0.00100676	-0.00108017	-0.00061731	-0.00090995	-0.0007325		9.75498	9.30231	9.53853	9.97144	7.28714	-0.000787987	-0.00083097	-0.000967647	-0.0006641	-0.000614509
2.13988	6.05924	6.68474	3.15925	6.48648			-0.000956422	-0.000932745	-0.000806659	-0.000743182	-0.000753448		9.75788	9.30476	9.54185	9.97509	7.29081	-0.000688713	-0.000849452	-0.000900085	-0.000909232	-0.000844488
2.14304	6.0629	6.68852	3.16264	6.48863			-0.000966704	-0.000887734	-0.000891129	-0.000847216	-0.000915266		9.76078	9.30723	9.54521	9.97871	7.29448	-0.000890655	-0.00068818	-0.000908827	-0.000965161	-0.00070768
2.1462	6.06657	6.6923	3.16603	6.49079			-0.000683483	-0.000731201	-0.000928581	-0.000956321	-0.000930161		9.76368	9.30969	9.54856	9.98232	7.29816	-0.000683616	-0.000964358	-0.000850346	-0.000635642	-0.00084068
2.14936	6.07023	6.69607	3.16942	6.49294			-0.00102124	-0.000871566	-0.000872614	-0.00106888	-0.000894283		9.76658	9.31215	9.55192	9.98592	7.30197	-0.000781341	-0.00100484	-0.000939824	-0.000766117	-0.000804299
2.15252	6.07389	6.69982	3.17281	6.4951			-0.000925229	-0.000964067	-0.000791106	-0.000788756	-0.000956629		9.76948	9.31461	9.55528	9.98953	7.30581	-0.00102163	-0.000802425	-0.000801802	-0.000913215	-0.000860852
2.15569	6.07755	6.70356	3.1762	6.49725			-0.00103921	-0.000633273	-0.000797127	-0.0006937	-0.000774174		9.77238	9.31707	9.55863	9.99313	7.30966	-0.000911319	-0.000798069	-0.000803942	-0.000885535	-0.000873192
2.15885	6.08122	6.7073	3.17959	6.49941			-0.000768451	-0.000887955	-0.000993766	-0.000794657	-0.000843267		9.77525	9.31953	9.56199	9.99674	7.3135	-0.000960632	-0.000918606	-0.000841086	-0.00103996	-0.000793859
2.16202	6.08488	6.71103	3.18298	6.50157			-0.000795949	-0.000701686	-0.000770116	-0.000948817	-0.000738666		9.7781	9.32199	9.56535	10.0003	7.31734	-0.000960435	-0.000693476	-0.000844956	-0.000848643	-0.000834955
2.16533	6.08857	6.71477	3.18637	6.50372			-0.000838372	-0.000888198	-0.000973511	-0.000757233	-0.000805856		9.78094	9.32438	9.5687	10.004	7.32119	-0.000297281	-0.000567763	-0.000908071	-0.000743042	-0.00092516
