lap3_47_samp	lap3_48_samp	lap3_49_samp	lap3_50_samp	cur3_47_samp	cur3_48_samp	cur3_49_samp	cur3_50_samp	rp2
0.542357	3.68031	3.67894	5.29135	-0.00122374	-0.00151706	-0.0013122	-0.00135238	
0.542358	3.68463	3.68375	5.2965	-0.00142142	-0.00141851	-0.00141796	-0.00114038	
0.542358	3.68895	3.68856	5.30165	-0.00137857	-0.001359	-0.00135341	-0.00143255	
0.542359	3.69327	3.69336	5.3068	-0.00137805	-0.00142633	-0.0011908	-0.00144512	
0.542359	3.69759	3.69817	5.31193	-0.00129284	-0.00125179	-0.0013525	-0.00137291	
0.542359	3.70191	3.70297	5.31704	-0.00142045	-0.00140763	-0.0012001	-0.00110917	
0.54236	3.70623	3.70778	5.32215	-0.00139449	-0.00135202	-0.00147804	-0.00131724	
0.54236	3.71052	3.71267	5.32726	-0.0013276	-0.00164649	-0.00144032	-0.00106705	
0.542361	3.71479	3.71757	5.33238	-0.0014092	-0.00139505	-0.00124682	-0.0013048	
0.542361	3.71906	3.72247	5.33749	-0.00149442	-0.00155809	-0.0012252	-0.00121594	
0.542362	3.72333	3.72737	5.34259	-0.00136312	-0.00140398	-0.00127893	-0.00136408	
0.542362	3.72761	3.73228	5.34763	-0.00136407	-0.00133416	-0.00128363	-0.0011988	
0.542363	3.73188	3.73718	5.35268	-0.00139967	-0.00124431	-0.00134123	-0.00134626	
0.542363	3.73615	3.74213	5.35772	-0.00130243	-0.00139134	-0.00141093	-0.00145854	
0.542363	3.74042	3.74714	5.36277	-0.001354	-0.00112191	-0.00133492	-0.0014324	
0.542364	3.74467	3.75216	5.36781	-0.00126922	-0.00115502	-0.00142915	-0.00145512	
0.542364	3.74893	3.75717	5.37285	-0.00118603	-0.00144023	-0.00133354	-0.00130372	
0.542365	3.75318	3.76218	5.37782	-0.00133184	-0.00142813	-0.00142479	-0.00137016	
0.542365	3.75743	3.76719	5.38276	-0.00135237	-0.00135843	-0.00160526	-0.00127567	
0.542366	3.76169	3.77221	5.3877	-0.00140369	-0.0014137	-0.00141294	-0.00165026	
0.542366	3.76594	3.77728	5.39264	-0.00144957	-0.00109725	-0.00130615	-0.000817078	
0.542367	3.77019	3.78235	5.39758	-0.00141418	-0.00146303	-0.0013859	-0.00126469	
0.542367	3.77445	3.78742	5.40252	-0.00134771	-0.00138672	-0.00128408	-0.00150097	
0.542368	3.7787	3.79249	5.40745	-0.00117438	-0.00131284	-0.00130957	-0.00146785	
0.542368	3.78295	3.79756	5.41227	-0.00152582	-0.0014722	-0.001412	-0.00102049	
0.542369	3.78721	3.80263	5.4171	-0.00130342	-0.00152373	-0.00119937	-0.00130876	
0.542369	3.79146	3.80765	5.42192	-0.00131412	-0.00124047	-0.00141651	-0.00134597	
0.54237	3.79571	3.81267	5.42675	-0.00136957	-0.00124122	-0.00136861	-0.0013823	
0.54237	3.79997	3.81769	5.43157	-0.00124139	-0.00138254	-0.00128979	-0.00118549	
0.542371	3.80423	3.8227	5.4364	-0.00133701	-0.00158332	-0.00139529	-0.00120405	
0.542371	3.80851	3.82772	5.4412	-0.00141733	-0.00136053	-0.0013905	-0.00129572	
0.542372	3.81279	3.83274	5.44595	-0.00150655	-0.00145804	-0.00137929	-0.00142546	
0.542372	3.81707	3.83777	5.45069	-0.00132431	-0.00145225	-0.00144632	-0.00149655	
0.542372	3.82135	3.84283	5.45544	-0.00140818	-0.00132849	-0.0014902	-0.00133298	
0.542373	3.82564	3.84788	5.46019	-0.00165301	-0.00131919	-0.00130458	-0.00127483	
0.542373	3.82992	3.85293	5.46494	-0.00136688	-0.00141285	-0.00148977	-0.0012799	
0.542373	3.8342	3.85799	5.46969	-0.00130866	-0.00148863	-0.00131971	-0.00128385	
0.542374	3.83851	3.86304	5.4744	-0.00139666	-0.00142394	-0.00138952	-0.0013217	
0.542374	3.84282	3.86811	5.47907	-0.00141442	-0.00140688	-0.00133379	-0.00130014	
0.542375	3.84714	3.87323	5.48374	-0.00131057	-0.00146199	-0.00137757	-0.00136964	
0.542375	3.85145	3.87835	5.48842	-0.00149274	-0.00135012	-0.00140981	-0.00160122	
0.542376	3.85577	3.88346	5.49309	-0.00133617	-0.00142313	-0.00130286	-0.00129994	
0.542376	3.86009	3.88858	5.49776	-0.0015148	-0.00136763	-0.00129044	-0.00139739	
0.542377	3.8644	3.8937	5.50244	-0.00151542	-0.00133849	-0.00151832	-0.00143538	
0.542377	3.86874	3.89881	5.50712	-0.00135277	-0.00137654	-0.00139886	-0.00136622	
0.542378	3.87309	3.9039	5.5118	-0.00151571	-0.00124857	-0.00123038	-0.00132462	
0.542378	3.87745	3.909	5.51648	-0.00131585	-0.00135123	-0.00136331	-0.00143896	
0.542378	3.88181	3.91409	5.52116	-0.00110822	-0.00142219	-0.00129888	-0.00137622	
0.542379	3.88617	3.91918	5.52585	-0.00127704	-0.00154391	-0.00125877	-0.00155613	
0.542379	3.89053	3.92428	5.53053	-0.00128618	-0.00143681	-0.00155045	-0.001251	
0.542379	3.89489	3.92937	5.53521	-0.00153488	-0.00123524	-0.00136651	-0.00121263	
0.54238	3.89925	3.93438	5.53996	-0.00140619	-0.00125317	-0.00135298	-0.00114374	
0.54238	3.90364	3.93929	5.54471	-0.00139456	-0.00126227	-0.00143095	-0.00145896	
0.542381	3.90803	3.94421	5.54947	-0.00123718	-0.00138028	-0.00141318	-0.00154102	
0.542381	3.91242	3.94912	5.55422	-0.00123192	-0.00131041	-0.00130543	-0.00136958	
0.542382	3.91682	3.95404	5.55897	-0.00124208	-0.00133359	-0.00135253	-0.00137968	
0.542382	3.92121	3.95896	5.56372	-0.00121409	-0.00132289	-0.00116001	-0.00143007	
0.542382	3.9256	3.96391	5.5685	-0.00136151	-0.00135925	-0.00127558	-0.00137418	
0.542383	3.92999	3.96901	5.57332	-0.00145728	-0.00139771	-0.00133214	-0.00137199	
0.542383	3.93439	3.9741	5.57813	-0.00148898	-0.00152011	-0.00135329	-0.0014193	
0.542384	3.93879	3.9792	5.58295	-0.00142893	-0.00141878	-0.00133051	-0.00122165	
0.542384	3.94319	3.9843	5.58777	-0.00128134	-0.00137931	-0.00131668	-0.00137438	
0.542384	3.94759	3.9894	5.59258	-0.00129778	-0.00144779	-0.00138187	-0.00127571	
0.542385	3.952	3.99449	5.5974	-0.00144293	-0.00129549	-0.00142681	-0.00137051	
0.542385	3.9564	3.99945	5.60224	-0.00126036	-0.00126834	-0.00123274	-0.00148151	
0.542386	3.9608	4.00433	5.6071	-0.00131112	-0.00123711	-0.00129995	-0.00111904	
0.542386	3.96518	4.00922	5.61195	-0.00133628	-0.00137274	-0.00136255	-0.00140175	
0.542386	3.96955	4.0141	5.61681	-0.00149076	-0.00121625	-0.0012814	-0.00136537	
0.542387	3.97392	4.01898	5.62166	-0.00139819	-0.00139581	-0.00130109	-0.00125416	
0.542387	3.97828	4.02387	5.62652	-0.00145972	-0.00149225	-0.00138997	-0.00146288	
0.542388	3.98265	4.02875	5.63137	-0.00140484	-0.00117556	-0.00125869	-0.00119986	
0.542388	3.98702	4.03357	5.63622	-0.0015056	-0.00154786	-0.00142809	-0.00136978	
0.542389	3.99139	4.0384	5.64108	-0.00120465	-0.00146089	-0.0013832	-0.00138575	
0.542389	3.99574	4.04322	5.64593	-0.00138041	-0.00144334	-0.00132579	-0.00147595	
0.54239	4.00004	4.04805	5.65079	-0.00132627	-0.00139739	-0.00117635	-0.00141663	
0.54239	4.00434	4.05288	5.65564	-0.00137849	-0.00131521	-0.00147667	-0.00148291	
0.54239	4.00865	4.0577	5.6605	-0.0013178	-0.00138828	-0.00144205	-0.00130008	
0.542391	4.01295	4.06253	5.66534	-0.00136765	-0.00152383	-0.00130154	-0.00153539	
0.542391	4.01725	4.06735	5.67019	-0.0011373	-0.00127037	-0.00131957	-0.00152729	
0.542392	4.02155	4.07218	5.67503	-0.00127627	-0.00149365	-0.00124881	-0.00131552	
0.542392	4.02585	4.077	5.67988	-0.00139228	-0.00143191	-0.00131764	-0.00146598	
0.542392	4.03015	4.08183	5.68472	-0.00147113	-0.00113748	-0.00141733	-0.00134355	
0.542393	4.03406	4.08665	5.68957	-0.00147316	-0.00127895	-0.00133104	-0.00136458	
0.542393	4.03786	4.09148	5.69442	-0.00140813	-0.00148546	-0.00131022	-0.0015283	
0.542394	4.04166	4.09631	5.69932	-0.00135934	-0.00129103	-0.00127925	-0.00145151	
0.542394	4.04545	4.10115	5.70422	-0.00138166	-0.00133487	-0.00144002	-0.00128887	
0.542395	4.04925	4.10598	5.70912	-0.00141241	-0.0013779	-0.00144734	-0.00121713	
0.542395	4.05304	4.11082	5.71403	-0.00146354	-0.00126214	-0.00131441	-0.00150158	
0.542396	4.05684	4.11565	5.71893	-0.00129284	-0.00125315	-0.00150457	-0.00140299	
0.542396	4.06063	4.12049	5.72383	-0.00141473	-0.00128926	-0.00134761	-0.00131847	
0.542397	4.06453	4.12533	5.72875	-0.00136084	-0.00132893	-0.00135514	-0.00145164	
0.542397	4.06848	4.13018	5.73368	-0.00129685	-0.00143193	-0.00149096	-0.00119938	
0.542397	4.07243	4.13504	5.73861	-0.00114845	-0.00148237	-0.00142421	-0.00137829	
0.542398	4.07638	4.13989	5.74354	-0.00129176	-0.00153249	-0.00137785	-0.00145381	
0.542398	4.08033	4.14475	5.74847	-0.00133859	-0.0013651	-0.00147702	-0.00120825	
0.542399	4.08427	4.1496	5.7534	-0.00135308	-0.00142327	-0.00130409	-0.00136303	
0.542399	4.08822	4.15446	5.75833	-0.00132624	-0.00137376	-0.0013143	-0.00143896	
0.542399	4.09217	4.15933	5.76326	-0.0012742	-0.00112073	-0.00127844	-0.00108121	
0.5424	4.09618	4.16421	5.76819	-0.00141728	-0.0014069	-0.00135111	-0.00138645	
0.5424	4.10022	4.16909	5.77312	-0.00137798	-0.00122371	-0.00129528	-0.00120867	
0.542401	4.10425	4.17398	5.77806	-0.00131485	-0.00156526	-0.00128684	-0.0012912	
0.542401	4.10829	4.17886	5.78298	-0.00133686	-0.00127558	-0.0012578	-0.00128545	
0.542402	4.11232	4.18374	5.78791	-0.00129431	-0.00142463	-0.00134599	-0.001228	
0.542402	4.11636	4.18863	5.79283	-0.00135087	-0.00138482	-0.00122672	-0.00132076	
0.542402	4.12039	4.19353	5.79774	-0.00136068	-0.0013034	-0.00120874	-0.0015585	
0.542403	4.12442	4.19843	5.80266	-0.00151487	-0.00152349	-0.00135658	-0.00128203	
0.542403	4.12844	4.20333	5.80757	-0.00126176	-0.00139324	-0.00139117	-0.00136107	
0.542403	4.13244	4.20824	5.81248	-0.00146867	-0.00141543	-0.00149233	-0.00147205	
0.542404	4.13645	4.21314	5.81739	-0.00134959	-0.00126764	-0.0012061	-0.00128623	
0.542404	4.14045	4.21804	5.8223	-0.00136465	-0.00155274	-0.00140347	-0.00138641	
0.542405	4.14446	4.22294	5.82717	-0.00139773	-0.00142378	-0.00134955	-0.00127984	
0.542405	4.14846	4.22785	5.83205	-0.00161568	-0.00129171	-0.00120702	-0.00124862	
0.542405	4.15247	4.23275	5.83692	-0.00126034	-0.00121139	-0.00125437	-0.00150346	
0.542405	4.15647	4.23765	5.84179	-0.00110465	-0.00147764	-0.00130309	-0.00132542	
0.542406	4.16051	4.24255	5.84666	-0.00141481	-0.00127577	-0.00141488	-0.00135071	
0.542406	4.16456	4.24745	5.85154	-0.00132615	-0.00144299	-0.00138339	-0.00137395	
0.542406	4.1686	4.25235	5.85639	-0.00147917	-0.00147129	-0.00125881	-0.00136936	
0.542407	4.17265	4.25726	5.86121	-0.0013221	-0.00151267	-0.00152327	-0.00133911	
0.542407	4.17669	4.26216	5.86604	-0.001223	-0.00147026	-0.00136193	-0.00132151	
0.542408	4.18074	4.26706	5.87086	-0.00140277	-0.00136466	-0.00134628	-0.00142506	
0.542408	4.18479	4.27196	5.87569	-0.00156412	-0.00139449	-0.00157492	-0.00126861	
0.542409	4.18883	4.27686	5.88052	-0.00118197	-0.00141919	-0.00140625	-0.00134219	
0.542409	4.19289	4.28176	5.88534	-0.0013226	-0.00134752	-0.00140133	-0.00130905	
0.54241	4.19696	4.28661	5.89014	-0.00117689	-0.00129528	-0.00146408	-0.00135779	
0.54241	4.20102	4.2914	5.89494	-0.00112898	-0.00126034	-0.00133658	-0.00153495	
0.542411	4.20508	4.29619	5.89974	-0.00156032	-0.00143484	-0.00101282	-0.00149719	
0.542411	4.20914	4.30097	5.90453	-0.00141831	-0.00146637	-0.00126268	-0.00131178	
0.542412	4.21321	4.30576	5.90933	-0.00152213	-0.00135336	-0.00136819	-0.00142992	
0.542412	4.21727	4.31055	5.91413	-0.00143977	-0.00133254	-0.00128923	-0.00142056	
0.542412	4.22133	4.31534	5.91892	-0.00132543	-0.00138081	-0.0013249	-0.00136486	
0.542413	4.22537	4.32005	5.92358	-0.00129275	-0.00129159	-0.00147608	-0.00140664	
0.542413	4.22941	4.32472	5.92822	-0.00127484	-0.00132128	-0.000952254	-0.00129021	
0.542414	4.23346	4.3294	5.93287	-0.00142947	-0.00133498	-0.00140999	-0.00131271	
0.542414	4.2375	4.33407	5.93751	-0.00121567	-0.00133561	-0.00130156	-0.00154103	
0.542415	4.24155	4.33874	5.94215	-0.00153913	-0.0014074	-0.00131413	-0.00138337	
0.542415	4.24559	4.34342	5.9468	-0.00144248	-0.00128287	-0.00147103	-0.00113106	
0.542416	4.24963	4.34809	5.95144	-0.0014472	-0.00120568	-0.00119356	-0.00140055	
0.542417	4.25367	4.35268	5.95602	-0.00111553	-0.00133861	-0.00149391	-0.0013801	
0.542417	4.25768	4.35721	5.9606	-0.00138074	-0.00133612	-0.00147088	-0.0011311	
0.542418	4.26168	4.36174	5.96518	-0.00132552	-0.00130403	-0.00124234	-0.00127129	
0.542418	4.26569	4.36627	5.96976	-0.00139491	-0.00131417	-0.00130668	-0.00129357	
0.542418	4.26969	4.3708	5.97433	-0.00132208	-0.00137802	-0.00140386	-0.00124227	
0.542418	4.2737	4.37533	5.97891	-0.00151061	-0.00131476	-0.00147918	-0.00123293	
0.542419	4.2777	4.37986	5.98349	-0.00139789	-0.0015887	-0.00136242	-0.00113531	
0.542419	4.28171	4.38435	5.98803	-0.00154704	-0.0013836	-0.0013498	-0.00124257	
0.54242	4.28572	4.38878	5.99257	-0.00121208	-0.00141884	-0.00136703	-0.00146255	
0.54242	4.28977	4.39322	5.99711	-0.00143361	-0.00129785	-0.00140558	-0.00145434	
0.542421	4.29381	4.39765	6.00165	-0.00130266	-0.00142802	-0.00140239	-0.00137932	
0.542421	4.29785	4.40209	6.00618	-0.00115167	-0.00133878	-0.00128786	-0.00153934	
0.542421	4.3019	4.40652	6.01072	-0.00151214	-0.00128174	-0.0013417	-0.00108497	
0.542422	4.30594	4.41096	6.01526	-0.00127338	-0.00124928	-0.00148589	-0.00133764	
0.542422	4.30998	4.41539	6.01978	-0.00126401	-0.0014655	-0.00130775	-0.00129131	
0.542423	4.31403	4.41972	6.02429	-0.00122307	-0.00136431	-0.00137934	-0.00152317	
0.542423	4.31813	4.42405	6.0288	-0.00136731	-0.00143159	-0.00140772	-0.00114518	
0.542423	4.32228	4.42838	6.03331	-0.00139163	-0.00147263	-0.00129325	-0.00141653	
0.542424	4.32643	4.43271	6.03782	-0.00135353	-0.00139823	-0.00140634	-0.00133245	
0.542424	4.33057	4.43704	6.04233	-0.00152938	-0.00150629	-0.00130757	-0.00128087	
0.542425	4.33472	4.44137	6.04684	-0.00138824	-0.00140661	-0.00122712	-0.00116978	
0.542425	4.33887	4.4457	6.05138	-0.00138062	-0.00142567	-0.00141017	-0.00132971	
0.542426	4.34302	4.45	6.05593	-0.0014008	-0.00126748	-0.00137	-0.00120313	
0.542426	4.34717	4.45427	6.06048	-0.00137703	-0.00141098	-0.00144051	-0.00136121	
0.542427	4.35133	4.45854	6.06503	-0.00132446	-0.00121239	-0.00127783	-0.00133472	
0.542427	4.3555	4.46282	6.06958	-0.0013344	-0.00129648	-0.00138469	-0.00149666	
0.542428	4.35967	4.46709	6.07413	-0.00131635	-0.00133717	-0.00119145	-0.00137871	
0.542428	4.36384	4.47136	6.07868	-0.00146456	-0.00134275	-0.00122944	-0.00135118	
0.542429	4.368	4.47563	6.08324	-0.00136554	-0.00148659	-0.00141455	-0.00144847	
0.542429	4.37217	4.47991	6.08781	-0.00132954	-0.00112821	-0.00147989	-0.00142004	
0.54243	4.37634	4.48416	6.09238	-0.00140173	-0.00138327	-0.00155751	-0.00136037	
0.54243	4.38051	4.48841	6.09695	-0.00146918	-0.00146859	-0.00140118	-0.00136317	
0.54243	4.38467	4.49267	6.10151	-0.00147717	-0.00124628	-0.001335	-0.00132706	
0.542431	4.38884	4.49692	6.10608	-0.00139171	-0.00141381	-0.00138701	-0.00130248	
0.542432	4.39301	4.50117	6.11065	-0.00139474	-0.00135425	-0.00136543	-0.00135525	
0.542432	4.39718	4.50543	6.11527	-0.00140218	-0.00143784	-0.00148876	-0.00140092	
0.542432	4.40134	4.50968	6.1199	-0.00151481	-0.00152127	-0.00131505	-0.00126494	
0.542433	4.40551	4.51398	6.12452	-0.00135229	-0.00137567	-0.00121398	-0.00128265	
0.542433	4.40968	4.5183	6.12915	-0.00131484	-0.00114343	-0.00138507	-0.00139405	
0.542434	4.41382	4.52262	6.13377	-0.00138633	-0.0013182	-0.00133035	-0.0012625	
0.542434	4.4179	4.52694	6.1384	-0.00133165	-0.00139606	-0.00134671	-0.00113218	
0.542435	4.42198	4.53126	6.14303	-0.00129208	-0.00134242	-0.00128673	-0.00156289	
0.542435	4.42606	4.53558	6.14773	-0.00123216	-0.00147694	-0.00138488	-0.00137219	
0.542436	4.43014	4.5399	6.15242	-0.00157211	-0.00137512	-0.00118459	-0.00139204	
0.542436	4.43422	4.54431	6.15711	-0.00151576	-0.00145445	-0.00148609	-0.00132032	
0.542436	4.43831	4.54881	6.1618	-0.00134966	-0.00153337	-0.00134896	-0.00135698	
0.542437	4.44239	4.55332	6.16649	-0.00125737	-0.00147795	-0.00142667	-0.00146778	
0.542437	4.44644	4.55782	6.17119	-0.00139718	-0.00144138	-0.00125066	-0.00129985	
0.542438	4.45046	4.56232	6.1759	-0.0011708	-0.0013459	-0.00133389	-0.00146866	
0.542438	4.45447	4.56682	6.18065	-0.00128135	-0.00125463	-0.0013458	-0.00138861	
0.542439	4.45849	4.57132	6.1854	-0.00137901	-0.00121581	-0.00145961	-0.00151943	
0.542439	4.4625	4.57587	6.19015	-0.00142372	-0.00150905	-0.00146303	-0.00132757	
0.54244	4.46652	4.58046	6.1949	-0.00121861	-0.00113402	-0.00119162	-0.00130387	
0.54244	4.47053	4.58504	6.19965	-0.00150161	-0.00135375	-0.00148524	-0.00135978	
0.542441	4.47455	4.58963	6.2044	-0.00129128	-0.00148757	-0.00143467	-0.0013697	
0.542441	4.47854	4.59422	6.20913	-0.00125924	-0.00156648	-0.00138663	-0.00122495	
0.542442	4.48243	4.59881	6.21385	-0.0013138	-0.00148892	-0.00126533	-0.00147896	
0.542442	4.48632	4.60339	6.21857	-0.00130046	-0.00118614	-0.0010709	-0.00139837	
0.542443	4.49021	4.60799	6.22329	-0.00125112	-0.00134943	-0.00139072	-0.00145818	
0.542443	4.4941	4.61258	6.22801	-0.00132558	-0.00131907	-0.0011928	-0.00131016	
0.542443	4.49799	4.61718	6.23273	-0.00132548	-0.0014112	-0.00158014	-0.00132308	
0.542444	4.50188	4.62178	6.23745	-0.0012631	-0.00142184	-0.00140802	-0.00152361	
0.542444	4.50577	4.62637	6.24212	-0.00122941	-0.00132106	-0.00128051	-0.00130562	
0.542445	4.50967	4.63097	6.24678	-0.00121957	-0.00143339	-0.00130392	-0.00139531	
0.542445	4.51346	4.63557	6.25143	-0.00128607	-0.00142202	-0.00129429	-0.00123709	
0.542446	4.5172	4.64013	6.25608	-0.0011626	-0.0013151	-0.00131222	-0.0014114	
0.542446	4.52094	4.64466	6.26074	-0.00136797	-0.00127266	-0.00127851	-0.00132989	
0.542447	4.52467	4.64919	6.26539	-0.00137218	-0.00129964	-0.00125349	-0.00131952	
0.542447	4.52841	4.65372	6.27004	-0.0013679	-0.00133724	-0.0015073	-0.00146821	
0.542448	4.53215	4.65825	6.27469	-0.00137047	-0.00150272	-0.00128505	-0.00130541	
0.542448	4.53589	4.66278	6.27934	-0.00138363	-0.00129285	-0.00135153	-0.0015762	
0.542448	4.53963	4.6673	6.28398	-0.00136101	-0.00136589	-0.00138413	-0.00147943	
0.542449	4.54337	4.67181	6.28862	-0.00128805	-0.00140871	-0.00135503	-0.00142002	
0.54245	4.5471	4.67627	6.29327	-0.00115902	-0.00137822	-0.00137541	-0.00128224	
0.54245	4.55083	4.68074	6.29791	-0.00138969	-0.00143214	-0.00145775	-0.00134637	
0.54245	4.55455	4.6852	6.30256	-0.00135614	-0.00138549	-0.00147235	-0.00111511	
0.542451	4.55828	4.68966	6.3072	-0.001375	-0.00140139	-0.00136619	-0.00137434	
0.542451	4.56201	4.69412	6.31185	-0.00140481	-0.00147931	-0.00137024	-0.00137223	
0.542451	4.56574	4.69859	6.31649	-0.00145923	-0.00141782	-0.00144864	-0.0012872	
0.542452	4.56947	4.70307	6.32113	-0.00155599	-0.00126117	-0.00150275	-0.00124734	
0.542453	4.5732	4.70758	6.32578	-0.00137296	-0.00137964	-0.00148036	-0.00124158	
0.542453	4.57694	4.71209	6.33042	-0.00128442	-0.00147336	-0.00115699	-0.00139437	
0.542454	4.5807	4.7166	6.33506	-0.00147243	-0.00134625	-0.00129938	-0.00133864	
0.542454	4.58446	4.72111	6.33965	-0.00122492	-0.00134978	-0.0013244	-0.00129659	
0.542454	4.58822	4.72562	6.34424	-0.00132439	-0.00131006	-0.00142096	-0.00134137	
0.542455	4.59197	4.73013	6.34883	-0.00132567	-0.00141223	-0.00117877	-0.00144858	
0.542455	4.59573	4.73464	6.35341	-0.00154687	-0.00130282	-0.0012339	-0.00132771	
0.542456	4.59949	4.739	6.358	-0.00128624	-0.00123507	-0.00137375	-0.00130292	
0.542456	4.60325	4.74336	6.36259	-0.00130652	-0.00140027	-0.00134873	-0.00140026	
0.542457	4.60701	4.74772	6.36717	-0.00134083	-0.00130799	-0.00145524	-0.00136187	
0.542457	4.61079	4.75208	6.3716	-0.00137126	-0.00141462	-0.00131688	-0.00134949	
0.542458	4.61458	4.75644	6.37597	-0.00142479	-0.00138642	-0.00143625	-0.0012805	
0.542458	4.61837	4.76079	6.38034	-0.00123616	-0.00130153	-0.00115979	-0.00143003	
0.542459	4.62215	4.76515	6.38471	-0.00141455	-0.00116325	-0.00154117	-0.00136553	
0.542459	4.62594	4.76946	6.38908	-0.00141607	-0.00130746	-0.00127319	-0.00139904	
0.54246	4.62972	4.77374	6.39344	-0.00148917	-0.00131244	-0.00141482	-0.0013351	
0.54246	4.63351	4.77801	6.39781	-0.00139425	-0.00131625	-0.00136854	-0.00131514	
0.542461	4.6373	4.78228	6.40218	-0.00141536	-0.00145032	-0.0012628	-0.00136602	
0.542461	4.64103	4.78656	6.40633	-0.00134111	-0.00139806	-0.00146679	-0.00135888	
0.542462	4.64468	4.79083	6.41018	-0.00147598	-0.00141453	-0.00142652	-0.00124268	
0.542462	4.64832	4.7951	6.41403	-0.0012457	-0.00122598	-0.00124723	-0.00129768	
0.542463	4.65196	4.79937	6.41789	-0.00136733	-0.00134663	-0.00146941	-0.00123486	
0.542463	4.6556	4.8036	6.42174	-0.00145383	-0.00126128	-0.00151667	-0.00148791	
0.542464	4.65925	4.80782	6.42559	-0.00130888	-0.0014081	-0.00128781	-0.00123445	
0.542464	4.66289	4.81205	6.42944	-0.00146251	-0.00145671	-0.00136851	-0.00144305	
0.542465	4.66653	4.81627	6.43344	-0.00148459	-0.00148718	-0.00131442	-0.00134832	
0.542465	4.67018	4.8205	6.4379	-0.00127192	-0.00131261	-0.00135228	-0.00134488	
0.542466	4.6738	4.82472	6.44235	-0.00140971	-0.00149478	-0.00142333	-0.00141152	
0.542466	4.67726	4.82895	6.4468	-0.00137152	-0.00145426	-0.00131486	-0.00134205	
0.542467	4.68072	4.83316	6.45126	-0.00115923	-0.00155419	-0.00133982	-0.00148294	
0.542467	4.68418	4.83733	6.45571	-0.00141519	-0.00138877	-0.00136265	-0.00128545	
0.542468	4.68764	4.84151	6.46016	-0.00126672	-0.00126924	-0.00128617	-0.00136386	
0.542468	4.69111	4.84569	6.46463	-0.00130948	-0.00140545	-0.00145615	-0.00129068	
0.542468	4.69457	4.84987	6.46914	-0.00125527	-0.00145083	-0.00146975	-0.00114926	
0.542469	4.69803	4.85404	6.47365	-0.00135324	-0.00143109	-0.00144617	-0.00123954	
0.542469	4.70149	4.85822	6.47816	-0.00122832	-0.00138781	-0.00152123	-0.00136492	
0.54247	4.70496	4.8624	6.48267	-0.00141957	-0.00129091	-0.00132987	-0.00148176	
0.54247	4.70835	4.86657	6.48718	-0.00131581	-0.00126191	-0.00126838	-0.00129168	
0.542471	4.71167	4.87074	6.49169	-0.00141687	-0.00141079	-0.00146566	-0.0013296	
0.542471	4.71498	4.8749	6.49621	-0.00120214	-0.00136945	-0.00135407	-0.0012042	
0.542472	4.7183	4.87907	6.50073	-0.00133459	-0.00132965	-0.0013351	-0.00135511	
0.542472	4.72162	4.88324	6.50525	-0.00139235	-0.00135659	-0.00138451	-0.00134007	
0.542473	4.72494	4.88741	6.50978	-0.00157521	-0.00140046	-0.00154392	-0.00138418	
0.542473	4.72826	4.89157	6.5143	-0.00144653	-0.00130136	-0.00130373	-0.00138875	
0.542473	4.73158	4.89576	6.51883	-0.00137412	-0.00149027	-0.00137924	-0.00133807	
0.542474	4.7349	4.90003	6.52336	-0.00143137	-0.00140365	-0.00147964	-0.00137095	
0.542474	4.73821	4.9043	6.52789	-0.00142481	-0.00126596	-0.00126025	-0.00144147	
0.542475	4.7415	4.90858	6.53245	-0.00129725	-0.00120715	-0.00125324	-0.00135479	
0.542475	4.74477	4.91285	6.53702	-0.00135843	-0.00136433	-0.00142825	-0.00138263	
0.542476	4.74804	4.91712	6.54159	-0.00125696	-0.00168057	-0.00139733	-0.00133334	
0.542476	4.75131	4.92139	6.54616	-0.00150539	-0.00149499	-0.00144325	-0.00136113	
0.542476	4.75458	4.92567	6.55073	-0.0013411	-0.00149565	-0.00128165	-0.00127211	
0.542477	4.75785	4.92996	6.5553	-0.00126338	-0.00118429	-0.00133549	-0.00150151	
0.542477	4.76113	4.93426	6.5599	-0.00122876	-0.00126516	-0.00143236	-0.00136093	
