lap3_21_samp	lap3_22_samp	lap3_23_samp	lap3_24_samp	lap3_25_samp	lap3_26_samp	rp315	rp2840	cur3_21_samp	cur3_22_samp	cur3_23_samp	cur3_24_samp	cur3_25_samp	cur3_26_samp
1.42763	1.159	1.08509	1.40487	1.14207	1.22858			-0.00110227	-0.000935564	-0.00111566	-0.00114371	-0.00096044	-0.00110205
1.42822	1.16015	1.08509	1.40626	1.14207	1.22858			-0.0012004	-0.00104239	-0.00122481	-0.000961186	-0.000946995	-0.00122738
1.42881	1.16129	1.08509	1.4076	1.14207	1.22858			-0.00118443	-0.00104282	-0.00130537	-0.00115672	-0.00119903	-0.00123543
1.42939	1.16243	1.08509	1.40894	1.14207	1.22858			-0.00105564	-0.00119634	-0.00100445	-0.00114808	-0.000939409	-0.00110226
1.42998	1.16358	1.08509	1.41028	1.14207	1.22858			-0.00111351	-0.00120185	-0.00114231	-0.000954327	-0.00132264	-0.00100919
1.43056	1.16472	1.08509	1.41162	1.14207	1.22858			-0.00123467	-0.00112803	-0.00126621	-0.00119291	-0.00128394	-0.00115418
1.43115	1.16587	1.08509	1.41296	1.14207	1.22858			-0.00116649	-0.00103238	-0.00119343	-0.00114576	-0.00123811	-0.000966284
1.43174	1.16701	1.08509	1.4143	1.14207	1.22858			-0.00116896	-0.0010311	-0.0011414	-0.00106103	-0.00102955	-0.00119233
1.43232	1.1681	1.08509	1.41564	1.14207	1.22858			-0.00102339	-0.00119755	-0.00105686	-0.00119342	-0.00100795	-0.00104515
1.43291	1.16915	1.08509	1.41698	1.14207	1.22858			-0.00120435	-0.00103831	-0.00100732	-0.00119675	-0.00130897	-0.00122779
1.4335	1.1702	1.08509	1.41832	1.14207	1.22858			-0.00114217	-0.00119069	-0.00104774	-0.00102745	-0.00117153	-0.00107796
1.43408	1.17125	1.08509	1.41966	1.14207	1.22858			-0.00124119	-0.000925191	-0.00115222	-0.00101702	-0.00106128	-0.00100364
1.43467	1.1723	1.08509	1.421	1.14207	1.22858			-0.00114723	-0.00129078	-0.0011454	-0.00122517	-0.00103517	-0.00094443
1.43526	1.17335	1.08509	1.42234	1.14207	1.22858			-0.00101558	-0.000991157	-0.000932615	-0.0012506	-0.000992595	-0.000952502
1.43584	1.1744	1.08509	1.42368	1.14207	1.22858			-0.0011877	-0.000909546	-0.000950011	-0.000955204	-0.00110975	-0.00123032
1.43643	1.17545	1.08509	1.42502	1.14207	1.22858			-0.00102864	-0.00124136	-0.00097144	-0.000941993	-0.00117562	-0.0011811
1.43702	1.1765	1.08509	1.42636	1.14207	1.22858			-0.00118405	-0.00109942	-0.00119891	-0.00124948	-0.00118593	-0.001326
1.4376	1.17755	1.08509	1.4277	1.14207	1.22858			-0.00111248	-0.00120793	-0.00121759	-0.00105544	-0.00126484	-0.00116899
1.43819	1.1786	1.08509	1.42904	1.14207	1.22858			-0.00101877	-0.00101342	-0.000964298	-0.00104399	-0.00104051	-0.00110417
1.43878	1.17965	1.08509	1.43038	1.14207	1.22858			-0.00109212	-0.00118602	-0.00101531	-0.00120553	-0.0011678	-0.00114217
1.43936	1.1807	1.08509	1.43172	1.14207	1.22858			-0.000999773	-0.00114586	-0.00104509	-0.000846123	-0.00121809	-0.00103919
1.43995	1.18175	1.08509	1.43306	1.14207	1.22858			-0.00101664	-0.00124005	-0.00109794	-0.00104786	-0.00129492	-0.00103493
1.44054	1.1828	1.08509	1.4344	1.14208	1.22858			-0.00113688	-0.00117908	-0.00114249	-0.000929475	-0.00112536	-0.00126111
1.44112	1.18385	1.08509	1.43574	1.14208	1.22858			-0.00104646	-0.00116643	-0.000963778	-0.00112558	-0.00120925	-0.00108445
1.44171	1.1849	1.08509	1.43708	1.14208	1.22858			-0.00115442	-0.00112557	-0.0011482	-0.00115035	-0.00106861	-0.00107316
1.44229	1.18595	1.08509	1.43842	1.14208	1.22858			-0.00113932	-0.00130221	-0.00102041	-0.000917757	-0.000994049	-0.0010625
1.44288	1.187	1.08509	1.43976	1.14208	1.22858			-0.00124438	-0.00111588	-0.00108514	-0.00122907	-0.00123569	-0.00110123
1.44347	1.18805	1.08509	1.4411	1.14208	1.22858			-0.00101208	-0.00115376	-0.000946201	-0.00113161	-0.00110686	-0.0012231
1.44405	1.18911	1.08509	1.44244	1.14208	1.22858			-0.00122119	-0.0010838	-0.00107525	-0.000970343	-0.0012932	-0.000923984
1.44464	1.19016	1.08509	1.44378	1.14208	1.22858			-0.00101822	-0.00101174	-0.00103603	-0.00096134	-0.0011071	-0.00121175
1.44523	1.19121	1.08509	1.44512	1.14208	1.22858			-0.00110765	-0.0011769	-0.0010708	-0.000980318	-0.00114194	-0.00105401
1.44581	1.19226	1.08509	1.44646	1.14208	1.22858			-0.00125171	-0.00111053	-0.000987626	-0.00123245	-0.00110438	-0.00105163
1.4464	1.19331	1.08509	1.4478	1.14208	1.22858			-0.00131799	-0.00103021	-0.00110029	-0.00111176	-0.000985243	-0.00126237
1.44699	1.19436	1.08509	1.44914	1.14208	1.22858			-0.00112833	-0.000990575	-0.000941222	-0.00114442	-0.00115279	-0.000997722
1.44757	1.19541	1.08509	1.45048	1.14208	1.22858			-0.00109252	-0.00115828	-0.00114585	-0.00104977	-0.00108245	-0.000976778
1.44816	1.19646	1.08509	1.45182	1.14208	1.22858			-0.000946742	-0.00105589	-0.00119357	-0.0011674	-0.00114438	-0.00109385
1.44875	1.19751	1.08509	1.45316	1.14208	1.22858			-0.00108979	-0.00121787	-0.00111707	-0.00110594	-0.00132926	-0.00084857
1.44933	1.19856	1.08509	1.4545	1.14208	1.22858			-0.00117117	-0.00123532	-0.00115155	-0.00110221	-0.00118866	-0.00108015
1.44992	1.19961	1.08509	1.45584	1.14208	1.22858			-0.00107667	-0.00120839	-0.000946738	-0.00114529	-0.000999691	-0.00106716
1.45051	1.20066	1.08509	1.45698	1.14208	1.22858			-0.00102462	-0.000927998	-0.00110499	-0.00109102	-0.0011797	-0.000950031
1.45109	1.20171	1.08509	1.45781	1.14208	1.22858			-0.00104885	-0.00111492	-0.00106746	-0.00132646	-0.001026	-0.00100827
1.45168	1.20276	1.08509	1.45865	1.14208	1.22858			-0.000975242	-0.00113182	-0.0010047	-0.00109821	-0.00121655	-0.00101495
1.45227	1.20381	1.08509	1.45949	1.14208	1.22858			-0.001027	-0.00123971	-0.00109119	-0.00111111	-0.00111921	-0.00112672
1.45285	1.20486	1.08509	1.46032	1.14208	1.22858			-0.00116114	-0.0011183	-0.00100893	-0.00100958	-0.001161	-0.00119463
1.45344	1.20591	1.08509	1.46116	1.14208	1.22858			-0.000935661	-0.00119853	-0.00116964	-0.000925995	-0.00132715	-0.00108888
1.45403	1.20696	1.08509	1.462	1.14208	1.22858			-0.00109375	-0.00104976	-0.000975482	-0.000854432	-0.00107264	-0.00107731
1.45461	1.20801	1.08509	1.46283	1.14208	1.22858			-0.00126009	-0.000953745	-0.00111536	-0.00118486	-0.000962311	-0.00105058
1.4552	1.20907	1.08509	1.46367	1.14208	1.22858			-0.00114712	-0.0012142	-0.00105195	-0.000942476	-0.00121444	-0.00127183
1.45578	1.21012	1.08509	1.46451	1.14208	1.22858			-0.00113469	-0.00126765	-0.00106137	-0.00102396	-0.00114982	-0.0012554
1.45637	1.21117	1.08509	1.46534	1.14208	1.22858			-0.00117157	-0.00125071	-0.00115369	-0.000997607	-0.000812774	-0.00095881
1.45696	1.21222	1.08509	1.46618	1.14208	1.22858			-0.00102697	-0.00106074	-0.00124646	-0.00106967	-0.00111133	-0.00109655
1.45754	1.21327	1.08509	1.46702	1.14208	1.22858			-0.00096676	-0.00106779	-0.00122475	-0.000996457	-0.000901377	-0.00113075
1.45813	1.21432	1.08509	1.46786	1.14208	1.22858			-0.00111968	-0.000974022	-0.00103406	-0.00099509	-0.00111076	-0.00134936
1.45872	1.21537	1.08509	1.46869	1.14208	1.22858			-0.00101592	-0.00103045	-0.0011222	-0.00108306	-0.00123748	-0.00108397
1.4593	1.21642	1.08509	1.46953	1.14208	1.22858			-0.000892346	-0.00116211	-0.00121084	-0.00122436	-0.00120388	-0.00123446
1.45989	1.21747	1.08509	1.47037	1.14208	1.22858			-0.00108978	-0.00115566	-0.00101212	-0.00127077	-0.00113052	-0.00119266
1.46048	1.21852	1.08509	1.4712	1.14208	1.22858			-0.00115714	-0.00121234	-0.00117833	-0.00102695	-0.0011421	-0.00130137
1.46106	1.21957	1.08509	1.47204	1.14208	1.22858			-0.00114736	-0.000862208	-0.00105605	-0.00094736	-0.00116142	-0.001232
1.46165	1.22062	1.08509	1.47288	1.14208	1.22858			-0.00119309	-0.00138475	-0.00104302	-0.00106706	-0.00109987	-0.0010977
1.46224	1.22167	1.08509	1.47371	1.14208	1.22858			-0.00114322	-0.001131	-0.00118087	-0.0010936	-0.000804078	-0.000985554
1.46282	1.22272	1.08509	1.47455	1.14208	1.22858			-0.00119409	-0.00110111	-0.0011688	-0.00113065	-0.00105	-0.00121653
1.46341	1.22377	1.08509	1.47539	1.14208	1.22858			-0.00106144	-0.00115011	-0.00118787	-0.00111859	-0.00104727	-0.00111037
1.464	1.22482	1.08509	1.47622	1.14208	1.22858			-0.00105307	-0.00113936	-0.00100037	-0.00117054	-0.00116026	-0.00102924
1.46458	1.22587	1.08509	1.47706	1.14208	1.22858			-0.00107706	-0.000955982	-0.00104182	-0.00104053	-0.00107368	-0.00103252
1.46517	1.22692	1.08509	1.4779	1.14208	1.22858			-0.00116141	-0.00118547	-0.000894882	-0.00122632	-0.00114437	-0.000960708
1.46576	1.22797	1.08509	1.47873	1.14208	1.22858			-0.00114453	-0.00117058	-0.00106897	-0.00109064	-0.00117343	-0.00107691
1.46634	1.22902	1.08509	1.47957	1.14208	1.22858			-0.00118281	-0.00121276	-0.00118338	-0.000964057	-0.00112972	-0.00123174
1.46693	1.23007	1.08509	1.48041	1.14208	1.22858			-0.000915607	-0.000843987	-0.000985587	-0.00103895	-0.00118035	-0.0012406
1.46751	1.23113	1.08509	1.48125	1.14208	1.22858			-0.00114767	-0.00126984	-0.00127625	-0.00113998	-0.00133337	-0.00120558
1.4681	1.23218	1.08509	1.48208	1.14208	1.22858			-0.001249	-0.00109849	-0.00118502	-0.00116404	-0.0012055	-0.00125626
1.46869	1.23323	1.08509	1.48292	1.14208	1.22858			-0.00110994	-0.00107686	-0.00116073	-0.00135568	-0.00110053	-0.00126886
1.46927	1.23428	1.08509	1.48376	1.14208	1.22858			-0.000967518	-0.00108642	-0.0011131	-0.000892839	-0.00114833	-0.00100979
1.46986	1.23533	1.08509	1.48459	1.14208	1.22858			-0.00121691	-0.00127591	-0.0011664	-0.00105522	-0.00103437	-0.00100099
1.47045	1.23638	1.08509	1.48543	1.14208	1.22858			-0.00109164	-0.00108386	-0.00118136	-0.00102258	-0.000933893	-0.00119516
1.47103	1.23743	1.08509	1.48627	1.14208	1.22858			-0.00113312	-0.00110733	-0.00111451	-0.00105595	-0.0010572	-0.00101333
1.47162	1.23848	1.08509	1.4871	1.14208	1.22858			-0.000987066	-0.00100339	-0.00115022	-0.000916728	-0.00103978	-0.0011657
1.47221	1.23953	1.08509	1.48794	1.14208	1.22858			-0.00115745	-0.00138912	-0.000979232	-0.00103583	-0.00124523	-0.00109785
1.47279	1.24058	1.08509	1.48878	1.14208	1.22858			-0.00115208	-0.00109127	-0.00102226	-0.00108875	-0.0012243	-0.00124648
1.47338	1.24163	1.08509	1.48961	1.14208	1.22858			-0.00114016	-0.00115191	-0.000924251	-0.00121722	-0.00108409	-0.00141433
1.47397	1.24268	1.08509	1.49045	1.14208	1.22858			-0.00112403	-0.00102217	-0.00131255	-0.000876527	-0.00111923	-0.000903007
1.47455	1.24373	1.08509	1.49129	1.14208	1.22858			-0.00122798	-0.00105681	-0.00109441	-0.00117571	-0.00106098	-0.00112636
1.47514	1.24478	1.08509	1.49212	1.14208	1.22858			-0.00128036	-0.00101414	-0.0010276	-0.000961423	-0.00111894	-0.00104801
1.47573	1.24583	1.08509	1.49296	1.14208	1.22858			-0.00116672	-0.00109043	-0.000954551	-0.00109781	-0.00119602	-0.00103032
1.47631	1.24688	1.08509	1.4938	1.14208	1.22858			-0.00107301	-0.00139804	-0.00116316	-0.00128793	-0.000942794	-0.00115346
1.4769	1.24793	1.08509	1.49463	1.14208	1.22858			-0.00111271	-0.00120443	-0.00123832	-0.00106634	-0.00116693	-0.00103126
1.47749	1.24898	1.08509	1.49547	1.14208	1.22858			-0.00101586	-0.000932756	-0.00121871	-0.00113558	-0.00122002	-0.00108753
1.47807	1.25004	1.08509	1.49631	1.14208	1.22858			-0.00110618	-0.00117817	-0.0010251	-0.00130113	-0.000993799	-0.00111068
1.47866	1.25109	1.08509	1.49715	1.14208	1.22858			-0.00115906	-0.00107947	-0.00122135	-0.000929307	-0.00106198	-0.00112028
1.47924	1.25214	1.08509	1.49798	1.14208	1.22858			-0.00104688	-0.00103933	-0.00106257	-0.00108122	-0.00107101	-0.00109419
1.47983	1.25319	1.08509	1.49882	1.14208	1.22858			-0.00114291	-0.00126873	-0.00124258	-0.00118741	-0.00114028	-0.00113925
1.48042	1.25424	1.08509	1.49966	1.14208	1.22858			-0.00100799	-0.00100225	-0.00105242	-0.00096883	-0.00105	-0.00111852
1.481	1.25529	1.08509	1.50049	1.14208	1.22858			-0.00112027	-0.0011	-0.000938999	-0.00111641	-0.00127949	-0.00105911
1.48159	1.25634	1.08509	1.50133	1.14208	1.22858			-0.00115931	-0.00112154	-0.00109691	-0.00105466	-0.000985109	-0.00113667
1.48218	1.25739	1.08509	1.50217	1.14208	1.22858			-0.00100461	-0.0013018	-0.00104688	-0.00125462	-0.00110733	-0.00117826
1.48276	1.25844	1.08509	1.503	1.14208	1.22858			-0.00111475	-0.00111794	-0.000992932	-0.000988064	-0.000961517	-0.00120181
1.48335	1.25949	1.08509	1.50384	1.14208	1.22858			-0.00120999	-0.00115321	-0.00114576	-0.000945577	-0.0013264	-0.00122823
1.48394	1.26054	1.08509	1.50468	1.14208	1.22858			-0.000996472	-0.00103037	-0.00109636	-0.00108059	-0.00118538	-0.00105868
1.48435	1.26159	1.08509	1.50551	1.14208	1.22858			-0.00115767	-0.00115272	-0.00102333	-0.00113647	-0.0010516	-0.00120031
1.48435	1.26264	1.08509	1.50635	1.14208	1.22858			-0.00106851	-0.00119921	-0.00112571	-0.00103313	-0.00113267	-0.000850855
1.48435	1.26369	1.08509	1.50719	1.14208	1.22858			-0.000808289	-0.00107246	-0.00112415	-0.00104398	-0.00108825	-0.0011745
1.48435	1.26474	1.08509	1.50802	1.14208	1.22858			-0.00107675	-0.000858528	-0.00110103	-0.000938213	-0.00121065	-0.00108293
1.48435	1.26579	1.08509	1.50886	1.14208	1.22858			-0.00116968	-0.000940499	-0.00125686	-0.00113975	-0.000840701	-0.00105307
1.48435	1.26684	1.08509	1.5097	1.14208	1.22858			-0.00109469	-0.00113913	-0.00123202	-0.00108115	-0.00108648	-0.00118483
1.48435	1.26789	1.08509	1.51053	1.14208	1.22858			-0.00100154	-0.00109527	-0.00105973	-0.00112375	-0.00103488	-0.000880847
1.48435	1.26894	1.08509	1.51137	1.14208	1.22858			-0.00115177	-0.00102319	-0.000918451	-0.00111828	-0.00109296	-0.00103733
1.48435	1.26999	1.08509	1.51221	1.14208	1.22858			-0.00112049	-0.00114538	-0.00112778	-0.00100008	-0.0011458	-0.00112791
1.48435	1.27105	1.08509	1.51305	1.14208	1.22858			-0.00123423	-0.00106811	-0.00120905	-0.000987761	-0.00106068	-0.00115637
1.48435	1.27209	1.08509	1.51388	1.14208	1.22858			-0.00121131	-0.00105005	-0.000831997	-0.0010992	-0.00123385	-0.00116588
1.48435	1.27242	1.08509	1.51472	1.14208	1.22858			-0.00132068	-0.00114443	-0.000962552	-0.000871402	-0.00118716	-0.00107942
1.48435	1.27242	1.08509	1.51556	1.14208	1.22858			-0.0010747	-0.00109275	-0.00140041	-0.00113043	-0.00107368	-0.000951501
1.48435	1.27242	1.08509	1.51639	1.14208	1.22858			-0.00124672	-0.00114352	-0.00122035	-0.0011436	-0.00113391	-0.000869029
1.48435	1.27242	1.08509	1.51723	1.14208	1.22858			-0.00118458	-0.00106394	-0.000943182	-0.00100219	-0.00108827	-0.00141594
1.48435	1.27242	1.08509	1.51807	1.14208	1.22858			-0.00102503	-0.00122213	-0.00131792	-0.00108767	-0.00112051	-0.00102746
1.48435	1.27242	1.08509	1.5189	1.14208	1.22858			-0.00107763	-0.00103114	-0.00125737	-0.00105276	-0.00104963	-0.00114632
1.48435	1.27242	1.08509	1.51974	1.14208	1.22858			-0.00101758	-0.00112528	-0.00105554	-0.00107511	-0.000899232	-0.00118418
1.48435	1.27242	1.08509	1.52058	1.14208	1.22858			-0.00108918	-0.00101338	-0.00116731	-0.00100434	-0.000814825	-0.00110575
1.48435	1.27242	1.08509	1.52141	1.14208	1.22872			-0.00104385	-0.00123366	-0.000957768	-0.00121969	-0.00104364	-0.0012308
1.48435	1.27242	1.08509	1.52225	1.14208	1.2292			-0.00115395	-0.00117355	-0.00103131	-0.00130175	-0.00104724	-0.00124278
1.48435	1.27242	1.08509	1.52309	1.14208	1.22969			-0.00111857	-0.00094844	-0.00114983	-0.00103996	-0.000956641	-0.000951293
1.48435	1.27242	1.08509	1.52392	1.14208	1.23018			-0.00121165	-0.00111973	-0.00115931	-0.00112363	-0.00115615	-0.00111372
1.48435	1.27242	1.08509	1.52476	1.14208	1.23067			-0.00121647	-0.00114264	-0.00106327	-0.000953534	-0.00108039	-0.00101648
1.48435	1.27242	1.08509	1.5256	1.14208	1.23116			-0.00117908	-0.000961955	-0.00120358	-0.00114951	-0.00115555	-0.00106683
1.48435	1.27242	1.08509	1.52643	1.14208	1.23165			-0.00114972	-0.000990442	-0.0011361	-0.00121998	-0.00112902	-0.00126954
1.48435	1.27242	1.08509	1.52727	1.14208	1.23214			-0.00111668	-0.00126623	-0.00114201	-0.00109211	-0.00126788	-0.00123094
1.48435	1.27242	1.08509	1.52811	1.14208	1.23262			-0.000981622	-0.00129558	-0.00105744	-0.000918802	-0.00113979	-0.00100117
1.48435	1.27242	1.08509	1.52895	1.14208	1.23311			-0.00135111	-0.00110025	-0.00101795	-0.00123376	-0.00127855	-0.00118847
1.48435	1.27242	1.08509	1.52978	1.14208	1.2336			-0.00117608	-0.00115914	-0.00101546	-0.00103579	-0.00127616	-0.00111744
1.48435	1.27242	1.08509	1.53062	1.14208	1.23409			-0.00112645	-0.00109983	-0.00101463	-0.00110398	-0.00118257	-0.00104062
1.48435	1.27242	1.08509	1.53146	1.14208	1.23458			-0.000904037	-0.00120432	-0.00089655	-0.00107771	-0.00113019	-0.00100638
1.48435	1.27242	1.08509	1.53229	1.14208	1.23507			-0.00106417	-0.00117132	-0.00118405	-0.00115885	-0.00101092	-0.00114766
1.48435	1.27242	1.08509	1.53313	1.14208	1.23556			-0.0011336	-0.001131	-0.0011711	-0.00119685	-0.00117026	-0.00116854
1.48435	1.27242	1.08509	1.53397	1.14208	1.23605			-0.00109342	-0.000977531	-0.000903985	-0.00118121	-0.00105281	-0.00128673
1.48435	1.27242	1.08509	1.5348	1.14208	1.23653			-0.00109646	-0.00110681	-0.00118102	-0.00104205	-0.00115933	-0.00115138
1.48435	1.27242	1.08509	1.53518	1.14208	1.23702			-0.00113713	-0.001032	-0.00112771	-0.00106221	-0.000975991	-0.00108677
1.48435	1.27242	1.08509	1.53484	1.14208	1.23751			-0.00100414	-0.00118015	-0.0011141	-0.0010873	-0.0010937	-0.00110696
1.48435	1.27242	1.08509	1.5345	1.14208	1.238			-0.0011324	-0.00106295	-0.000939152	-0.000975677	-0.00147005	-0.00102149
1.48435	1.27242	1.08509	1.53416	1.14208	1.23849			-0.000995603	-0.00137275	-0.00108617	-0.00124429	-0.0011843	-0.000925884
1.48435	1.27242	1.08509	1.53382	1.14208	1.23898			-0.000953466	-0.00108361	-0.00112884	-0.00104042	-0.00116073	-0.000887646
1.48435	1.27242	1.08509	1.53348	1.14208	1.23947			-0.00107857	-0.00120758	-0.00118551	-0.000828693	-0.00120332	-0.00130014
1.48435	1.27242	1.08509	1.53315	1.14208	1.23996			-0.00112346	-0.000924991	-0.0010832	-0.00118097	-0.00105829	-0.00113669
1.48435	1.27242	1.08509	1.53281	1.14208	1.24045			-0.000984706	-0.00121203	-0.00110234	-0.00109963	-0.0010206	-0.00122989
1.48435	1.27242	1.08509	1.53247	1.14208	1.24093			-0.000970443	-0.00109877	-0.00104282	-0.000867896	-0.00125386	-0.00114311
1.48435	1.27242	1.08509	1.53213	1.14208	1.24142			-0.00126702	-0.00102955	-0.0011351	-0.00112734	-0.0012705	-0.0012873
1.48435	1.27242	1.08509	1.53179	1.14208	1.24191			-0.00114262	-0.00102226	-0.0013376	-0.00117772	-0.00125637	-0.00104731
1.48435	1.27242	1.08509	1.53145	1.14208	1.2424			-0.00113479	-0.00111845	-0.000962053	-0.000921333	-0.0010823	-0.00116817
1.48435	1.27242	1.08509	1.53111	1.14208	1.24289			-0.000941146	-0.0011033	-0.000986319	-0.00112821	-0.000950447	-0.00106366
1.48435	1.27242	1.08509	1.53078	1.14208	1.24338			-0.000988408	-0.00111083	-0.00102354	-0.00109237	-0.000991486	-0.00137774
1.48435	1.27242	1.08509	1.53044	1.14208	1.24387			-0.001122	-0.00111092	-0.00124451	-0.00121351	-0.0011801	-0.000919908
1.48435	1.27242	1.08509	1.5301	1.14208	1.24436			-0.00121961	-0.00119256	-0.000973411	-0.000942755	-0.00121537	-0.000939473
1.48435	1.27242	1.08509	1.52976	1.14208	1.24484			-0.00125696	-0.00086778	-0.00111584	-0.00100845	-0.000964658	-0.00097524
1.48435	1.27242	1.08509	1.52942	1.14208	1.24533			-0.000940246	-0.00139233	-0.0010357	-0.0011156	-0.00113949	-0.00142849
1.48435	1.27242	1.08509	1.52908	1.14208	1.24582			-0.00130481	-0.00106795	-0.00110048	-0.00130632	-0.000986346	-0.00112917
1.48435	1.27242	1.08509	1.52874	1.14208	1.24631			-0.00110609	-0.0011992	-0.00101438	-0.000887729	-0.00119316	-0.00108681
1.48435	1.27242	1.08509	1.52841	1.14208	1.2468			-0.00105285	-0.00110217	-0.000997151	-0.00102105	-0.00120212	-0.000975557
1.48435	1.27242	1.08509	1.52807	1.14208	1.24748			-0.00114713	-0.00123488	-0.0011556	-0.00105799	-0.0012339	-0.00127094
1.48435	1.27242	1.08509	1.52773	1.14208	1.24833			-0.00100412	-0.00107769	-0.00126503	-0.00112103	-0.00128496	-0.00106742
1.48435	1.27242	1.08509	1.52739	1.14208	1.24917			-0.000996468	-0.000967124	-0.000844169	-0.00102665	-0.00111573	-0.00123737
1.48435	1.27242	1.08509	1.52705	1.14208	1.25002			-0.000993363	-0.00127473	-0.000999247	-0.000949729	-0.00115657	-0.00109869
1.48435	1.27242	1.08509	1.52671	1.14208	1.25087			-0.00128666	-0.00124228	-0.000787333	-0.00120464	-0.00115985	-0.00102446
1.48435	1.27242	1.08509	1.52637	1.14208	1.25171			-0.0012554	-0.000969294	-0.00100709	-0.00100384	-0.00127305	-0.00101067
1.48435	1.27242	1.08509	1.52604	1.14208	1.25256			-0.0010624	-0.00128326	-0.00110368	-0.00092683	-0.00118034	-0.00112484
1.48435	1.27242	1.08509	1.5257	1.14208	1.2534			-0.00116213	-0.0010786	-0.00110885	-0.00120561	-0.00106347	-0.00124751
1.48435	1.27242	1.08509	1.52536	1.14208	1.25425			-0.0010582	-0.00128636	-0.00100905	-0.0011958	-0.00120278	-0.00118244
1.48435	1.27242	1.08509	1.52502	1.14208	1.2551			-0.00121076	-0.00110404	-0.00122566	-0.00117158	-0.000990683	-0.00116669
1.48435	1.27242	1.08509	1.52468	1.14208	1.25594			-0.00101292	-0.00113469	-0.00117959	-0.00116459	-0.00119148	-0.00107867
1.48435	1.27242	1.08509	1.52434	1.14208	1.25679			-0.0011874	-0.00109222	-0.00131949	-0.000962907	-0.00122359	-0.00099572
1.48435	1.27242	1.08509	1.524	1.14208	1.25764			-0.0011695	-0.00117697	-0.00104323	-0.00097303	-0.00118821	-0.00131738
1.48435	1.27242	1.08509	1.52367	1.14208	1.25848			-0.00098674	-0.00121781	-0.00135939	-0.000989241	-0.00132865	-0.00103334
1.48435	1.27242	1.08509	1.52333	1.14208	1.25933			-0.000953382	-0.00104631	-0.00113751	-0.00116668	-0.00104525	-0.00120036
1.48435	1.27242	1.08509	1.52299	1.14208	1.26018			-0.00084849	-0.00126198	-0.00122032	-0.00120615	-0.0010997	-0.00109312
1.48435	1.27242	1.08509	1.52265	1.14208	1.26102			-0.00111679	-0.00113653	-0.00100296	-0.00119692	-0.00120743	-0.00112783
1.48435	1.27242	1.08509	1.52231	1.14208	1.26187			-0.00104101	-0.00119322	-0.00111256	-0.00103806	-0.00107899	-0.00124205
1.48435	1.27242	1.08509	1.52197	1.14208	1.26272			-0.00105792	-0.00105445	-0.00103788	-0.00109717	-0.00111229	-0.0010726
1.48435	1.27242	1.08509	1.52163	1.14208	1.26356			-0.0012043	-0.00110406	-0.000971452	-0.00103674	-0.001123	-0.00110487
1.48435	1.27242	1.08509	1.5213	1.14208	1.26441			-0.00104234	-0.00111947	-0.00121044	-0.00099468	-0.00115594	-0.00113975
1.48435	1.27242	1.08509	1.52096	1.14208	1.26525			-0.0010203	-0.0011834	-0.00114703	-0.000996081	-0.00100653	-0.00102809
1.48435	1.27242	1.08509	1.52062	1.14208	1.2661			-0.00104151	-0.00122909	-0.00119452	-0.0011474	-0.00118057	-0.00110151
