lap2_5_samp	lap2_6_samp	lap2_7_samp	lap2_8_samp	lap2_9_samp	rp1728	cur2_5_samp	cur2_6_samp	cur2_7_samp	cur2_8_samp	cur2_9_samp	rp3655	lap2_29_samp	lap2_30_samp	lap2_31_samp	lap2_32_samp	lap2_33_samp	cur2_29_samp	cur2_30_samp	cur2_31_samp	cur2_32_samp	cur2_33_samp
9.95256	6.65243	9.07756	7.70266	7.65571		-0.000551194	-0.000598858	-0.000638715	-0.00077112	-0.000633849		12.6525	10.4796	10.7265	9.65643	7.66714	-0.000577543	-0.000613787	-0.0004438	-0.000521078	-0.000619546
9.95256	6.65243	9.07848	7.70266	7.65571		-0.00068017	-0.00070917	-0.00085765	-0.000554326	-0.000668692		12.6542	10.4796	10.7265	9.65643	7.66681	-0.00067848	-0.000529239	-0.00053159	-0.000623173	-0.000630584
9.95256	6.65243	9.07939	7.70266	7.65571		-0.000632997	-0.000580616	-0.000622806	-0.00060238	-0.00066316		12.6559	10.4796	10.7265	9.65643	7.66648	-0.000753996	-0.000601349	-0.000581275	-0.000573424	-0.000735858
9.95256	6.65243	9.08031	7.70266	7.65571		-0.00052464	-0.000464288	-0.00050359	-0.000743169	-0.000600007		12.6577	10.4796	10.7265	9.65643	7.66614	-0.000528917	-0.000495347	-0.000621316	-0.000652202	-0.000619046
9.95256	6.65243	9.08123	7.70266	7.65571		-0.000707073	-0.000859939	-0.000816732	-0.000659408	-0.000488588		12.6594	10.4796	10.7265	9.65643	7.66581	-0.000425417	-0.000624848	-0.000571701	-0.000778024	-0.000769925
9.95256	6.65243	9.08214	7.70266	7.65571		-0.000568464	-0.000548681	-0.000659663	-0.000546432	-0.000602202		12.6611	10.4796	10.7265	9.65643	7.66548	-0.00048511	-0.000594777	-0.000597266	-0.000726988	-0.00061486
9.95256	6.65243	9.08306	7.70266	7.65571		-0.000693365	-0.000431671	-0.000498022	-0.000480472	-0.000492011		12.6628	10.4796	10.7265	9.65643	7.66515	-0.000471082	-0.000524578	-0.000781221	-0.000533199	-0.000491577
9.95256	6.65243	9.08397	7.70266	7.65571		-0.00088085	-0.000530447	-0.000490888	-0.00075446	-0.000856241		12.6645	10.4796	10.7265	9.65643	7.66482	-0.000474823	-0.000479459	-0.000549105	-0.000628004	-0.000715578
9.95256	6.65243	9.08489	7.70266	7.65571		-0.00081122	-0.00054658	-0.00041446	-0.000699741	-0.000459347		12.6662	10.4796	10.7265	9.65643	7.66449	-0.000594716	-0.000519158	-0.000486151	-0.000681512	-0.000580376
9.95256	6.65243	9.0858	7.70266	7.65571		-0.000582574	-0.000516185	-0.000609481	-0.000699476	-0.000546605		12.668	10.4796	10.7265	9.65643	7.66416	-0.000753771	-0.0007725	-0.00058678	-0.000612158	-0.000631904
9.95256	6.65243	9.08672	7.70266	7.65571		-0.000552258	-0.00087954	-0.000867176	-0.000663468	-0.000542221		12.6697	10.4796	10.7265	9.65643	7.66382	-0.000793452	-0.000777726	-0.000616979	-0.000659353	-0.000743822
9.95256	6.65243	9.08763	7.70266	7.65571		-0.000498501	-0.000858139	-0.000567455	-0.000485779	-0.000727437		12.6714	10.4796	10.7265	9.65643	7.66349	-0.000604836	-0.000467542	-0.000783108	-0.000596239	-0.000656199
9.95256	6.65243	9.08855	7.70266	7.65571		-0.000628075	-0.000530881	-0.000520518	-0.000687168	-0.000616669		12.6731	10.4796	10.7265	9.65643	7.66316	-0.000787606	-0.000549826	-0.000603007	-0.000303609	-0.000701246
9.95256	6.65243	9.08947	7.70266	7.65571		-0.000818992	-0.000374414	-0.000606737	-0.000641778	-0.000668829		12.6746	10.4796	10.7265	9.65643	7.66283	-0.000851977	-0.000419756	-0.000586964	-0.000468325	-0.000472459
9.95256	6.65243	9.09038	7.70266	7.65571		-0.000557684	-0.000509843	-0.000617256	-0.000488194	-0.000550493		12.6762	10.4796	10.7265	9.65643	7.66249	-0.000615347	-0.000776733	-0.000680953	-0.000494368	-0.000462739
9.95256	6.65243	9.0913	7.70266	7.65571		-0.000517563	-0.000575449	-0.000299895	-0.00057308	-0.000701869		12.6777	10.4796	10.7265	9.65643	7.66216	-0.000639057	-0.000641946	-0.000400589	-0.000641451	-0.000725935
9.95256	6.65243	9.09235	7.70266	7.65571		-0.000668062	-0.000578069	-0.000740278	-0.000623049	-0.000752298		12.6792	10.4796	10.7265	9.65643	7.66183	-0.000720206	-0.000795554	-0.000563193	-0.000729166	-0.000527005
9.95256	6.65243	9.09343	7.70266	7.65571		-0.000629812	-0.000629889	-0.00079477	-0.000736322	-0.000600245		12.6807	10.4796	10.7265	9.65643	7.6615	-0.000714845	-0.000471741	-0.000505186	-0.000570946	-0.000589413
9.95256	6.65243	9.09452	7.70266	7.65571		-0.000394734	-0.000685549	-0.000570064	-0.000620557	-0.00058838		12.6823	10.4796	10.7265	9.65643	7.66117	-0.000649592	-0.000773617	-0.000459968	-0.000444445	-0.000406144
9.95256	6.65243	9.09561	7.70266	7.65571		-0.000522556	-0.000773038	-0.000907094	-0.000683935	-0.000517412		12.6838	10.4796	10.7265	9.65643	7.66083	-0.000564085	-0.000682593	-0.000361816	-0.000481034	-0.000529343
9.95256	6.65243	9.09669	7.70266	7.65571		-0.000523193	-0.000636447	-0.000617618	-0.000701127	-0.000773144		12.6853	10.4796	10.7265	9.65643	7.6605	-0.000705486	-0.000526473	-0.000580377	-0.000678367	-0.000632984
9.95256	6.65243	9.09778	7.70266	7.65571		-0.000512089	-0.000680348	-0.000769247	-0.00061379	-0.000868127		12.6868	10.4796	10.7265	9.65643	7.66017	-0.000540961	-0.000765189	-0.000577427	-0.000569323	-0.000569023
9.95256	6.65243	9.09887	7.70266	7.65571		-0.000407082	-0.000564676	-0.000559512	-0.00066863	-0.000768427		12.6884	10.4796	10.7265	9.65643	7.65983	-0.000754128	-0.000449142	-0.000560994	-0.000757713	-0.000519629
9.95256	6.65243	9.09996	7.70266	7.65571		-0.000788152	-0.000626547	-0.00073174	-0.000573928	-0.000595787		12.6899	10.4796	10.7265	9.65643	7.6595	-0.000874059	-0.000736897	-0.00071173	-0.000830649	-0.00049182
9.95256	6.65243	9.10105	7.70266	7.65571		-0.000519487	-0.0006158	-0.000481941	-0.000677344	-0.000385933		12.6914	10.4796	10.7265	9.65643	7.65917	-0.000403117	-0.000609031	-0.000455736	-0.000574234	-0.000394177
9.95256	6.65243	9.10213	7.70266	7.65571		-0.000476312	-0.000716318	-0.000657121	-0.000635112	-0.000567609		12.6929	10.4796	10.7265	9.65643	7.65884	-0.000575834	-0.000771711	-0.000517634	-0.000710088	-0.000628283
9.95256	6.65243	9.10322	7.70266	7.65571		-0.000581923	-0.00050212	-0.00082416	-0.000639866	-0.000553792		12.6945	10.4796	10.7265	9.65643	7.65851	-0.000787279	-0.00060414	-0.00061083	-0.000741143	-0.000638002
9.95256	6.65243	9.10431	7.70266	7.65571		-0.000454984	-0.000617005	-0.000545443	-0.000580907	-0.000619162		12.696	10.4796	10.7265	9.65643	7.65818	-0.000717224	-0.000868734	-0.000577295	-0.000480689	-0.000446849
9.95256	6.65243	9.1054	7.70266	7.65571		-0.000556379	-0.000769954	-0.000609127	-0.000556064	-0.000524967		12.6975	10.4796	10.7265	9.65643	7.65784	-0.000491288	-0.000474063	-0.000825717	-0.000719282	-0.00062649
9.95256	6.65243	9.10648	7.70266	7.65571		-0.000831273	-0.000548427	-0.000603895	-0.000866678	-0.000499333		12.699	10.4796	10.7265	9.65643	7.65751	-0.000575956	-0.000442034	-0.000351395	-0.000657303	-0.000423801
9.95256	6.65243	9.10757	7.70266	7.65571		-0.000406953	-0.000526504	-0.000633441	-0.000692342	-0.000721769		12.7006	10.4796	10.7265	9.65643	7.65718	-0.000460281	-0.000690013	-0.000652512	-0.000712749	-0.000594911
9.95256	6.65243	9.10866	7.70266	7.65571		-0.000437151	-0.000541403	-0.000680506	-0.000824567	-0.000562122		12.7021	10.4796	10.7265	9.65643	7.65685	-0.000677125	-0.000482617	-0.000754499	-0.000691853	-0.000562622
9.95256	6.65243	9.10974	7.70266	7.65571		-0.000625892	-0.000478896	-0.00065829	-0.000525101	-0.000527677		12.7036	10.4796	10.7265	9.65643	7.65651	-0.000814624	-0.000578375	-0.000580791	-0.000526852	-0.000536056
9.95256	6.65243	9.11083	7.70266	7.65571		-0.000632986	-0.000657703	-0.000577483	-0.000658199	-0.000534809		12.7052	10.4796	10.7265	9.65643	7.65618	-0.000808984	-0.000414524	-0.000729926	-0.000448967	-0.000561078
9.95256	6.65243	9.11192	7.70266	7.65571		-0.000564325	-0.000730013	-0.000554088	-0.000636155	-0.000443181		12.7067	10.4796	10.7265	9.65643	7.65585	-0.000296105	-0.000892695	-0.000617515	-0.000606441	-0.000583404
9.95256	6.65243	9.113	7.70266	7.65571		-0.000763859	-0.000753097	-0.000607964	-0.000509511	-0.000645496		12.7082	10.4796	10.7265	9.65643	7.65552	-0.000807243	-0.000536303	-0.000686565	-0.000460494	-0.000614713
9.95256	6.65243	9.11409	7.70266	7.65571		-0.000576322	-0.00089962	-0.000820781	-0.00062781	-0.000614648		12.7096	10.4796	10.7265	9.65643	7.65512	-0.000427606	-0.000667978	-0.00086809	-0.000464143	-0.000650904
9.95256	6.65243	9.11518	7.70266	7.65571		-0.000550179	-0.000834689	-0.000613765	-0.000647498	-0.000410237		12.711	10.4796	10.7265	9.65643	7.65459	-0.000696609	-0.000526755	-0.00042903	-0.000340693	-0.000553458
9.95256	6.65243	9.11626	7.70266	7.65571		-0.000566763	-0.000749435	-0.000495728	-0.000687838	-0.000498601		12.7124	10.4796	10.7265	9.65643	7.65406	-0.000885651	-0.000861771	-0.000635575	-0.000591138	-0.000732239
9.95256	6.65243	9.11745	7.70266	7.65571		-0.000633555	-0.000440722	-0.000662875	-0.00074774	-0.000699491		12.7138	10.4796	10.7265	9.65643	7.65353	-0.000603828	-0.000596259	-0.000518376	-0.000640544	-0.000399344
9.95256	6.65243	9.1188	7.70266	7.65571		-0.000662206	-0.000586111	-0.000538594	-0.000577339	-0.000416949		12.7152	10.4796	10.7265	9.65643	7.653	-0.000525332	-0.000515513	-0.000793742	-0.000780176	-0.000625492
9.95256	6.65243	9.12016	7.70266	7.65571		-0.000746902	-0.000496418	-0.000427322	-0.000633062	-0.000591038		12.7166	10.4796	10.7265	9.65643	7.65248	-0.000319667	-0.000346258	-0.000361284	-0.000698799	-0.000669522
9.95256	6.65243	9.12152	7.70266	7.65571		-0.000754849	-0.000788394	-0.000624258	-0.000663268	-0.00049956		12.718	10.4796	10.7265	9.65643	7.65195	-0.00091787	-0.000764222	-0.000425261	-0.000631614	-0.00061831
9.95256	6.65243	9.12287	7.70266	7.65571		-0.00075184	-0.000640916	-0.000718966	-0.000750298	-0.000720836		12.7193	10.4796	10.7265	9.65643	7.65142	-0.00068877	-0.000652479	-0.000668143	-0.000548607	-0.000510745
9.95256	6.65243	9.12423	7.70266	7.65571		-0.00074628	-0.000460755	-0.000519561	-0.000652141	-0.00061988		12.7207	10.4796	10.7265	9.65643	7.65089	-0.00056122	-0.000578014	-0.000573419	-0.000568889	-0.000577301
9.95256	6.65243	9.12559	7.70266	7.65571		-0.000639324	-0.000618831	-0.000603189	-0.000818703	-0.000485788		12.7221	10.4796	10.7265	9.65643	7.65036	-0.000648315	-0.000866013	-0.00064739	-0.000480927	-0.000738064
9.95256	6.65243	9.12695	7.70266	7.65571		-0.000584107	-0.000556392	-0.000414178	-0.000288012	-0.000605692		12.7235	10.4796	10.7265	9.65643	7.64983	-0.000384524	-0.000656115	-0.000590978	-0.000308962	-0.00056995
9.95256	6.65243	9.12831	7.70266	7.65571		-0.000670289	-0.000491192	-0.000833142	-0.000655232	-0.000614912		12.7249	10.4796	10.7265	9.65643	7.6493	-0.0007375	-0.000688563	-0.000618886	-0.000549508	-0.000466557
9.95256	6.65243	9.12967	7.70266	7.65571		-0.000537555	-0.000621219	-0.00053578	-0.000557049	-0.000691152		12.7263	10.4796	10.7265	9.65643	7.64877	-0.000600321	-0.000612861	-0.000571194	-0.000450537	-0.000520089
9.95256	6.65243	9.13103	7.70266	7.65571		-0.000774442	-0.000526307	-0.000554603	-0.000641585	-0.000549757		12.7277	10.4796	10.7265	9.65643	7.64824	-0.000544908	-0.000558455	-0.000625022	-0.000555472	-0.000802505
9.95256	6.65243	9.13239	7.70266	7.65571		-0.00066904	-0.000680565	-0.00049006	-0.000687116	-0.000575823		12.7291	10.4796	10.7265	9.65643	7.64771	-0.000724868	-0.000624147	-0.000528947	-0.000744751	-0.000534573
9.95256	6.65243	9.13375	7.70266	7.65571		-0.000702328	-0.000678306	-0.000496297	-0.000662747	-0.000716524		12.7305	10.4796	10.7265	9.65643	7.64719	-0.000692699	-0.000807356	-0.000392069	-0.000580346	-0.000614319
9.95256	6.65243	9.13511	7.70266	7.65571		-0.000539484	-0.000675991	-0.000552176	-0.00053677	-0.000505849		12.7319	10.4796	10.7265	9.65643	7.64666	-0.000632038	-0.000633117	-0.000718412	-0.000532151	-0.000664655
9.95256	6.65243	9.13647	7.70266	7.65571		-0.000527092	-0.000682014	-0.000581574	-0.000716246	-0.000635484		12.7333	10.4796	10.7265	9.65643	7.64613	-0.000584753	-0.000554428	-0.000685008	-0.00052468	-0.000558991
9.95256	6.65243	9.13783	7.70266	7.65571		-0.000260124	-0.000553954	-0.000525745	-0.000637784	-0.000655453		12.7347	10.4796	10.7265	9.65643	7.6456	-0.000461098	-0.000583392	-0.000536293	-0.000589768	-0.000645395
9.95256	6.65243	9.13918	7.70266	7.65571		-0.000746326	-0.000644226	-0.000505839	-0.00074876	-0.000813081		12.7361	10.4796	10.7265	9.65643	7.64507	-0.000698301	-0.00056	-0.000557891	-0.000632032	-0.000691805
9.95256	6.65243	9.14054	7.70266	7.65571		-0.000838962	-0.000727759	-0.000389216	-0.000309231	-0.000541119		12.7375	10.4796	10.7265	9.65643	7.64455	-0.000742906	-0.000469969	-0.000764707	-0.000472113	-0.000581745
9.95256	6.65243	9.1419	7.70266	7.65571		-0.000589916	-0.000499313	-0.00066717	-0.000442447	-0.000800545		12.7388	10.4796	10.7265	9.65643	7.64402	-0.000628537	-0.000625176	-0.000647202	-0.000595422	-0.00048458
9.95256	6.65243	9.14326	7.70266	7.65571		-0.000662552	-0.000698886	-0.000531165	-0.000580511	-0.000570882		12.7402	10.4796	10.7265	9.65643	7.64349	-0.000553023	-0.000680845	-0.000672315	-0.000432462	-0.000709707
9.95256	6.65243	9.14462	7.70266	7.65571		-0.000507193	-0.000543606	-0.000758067	-0.000734305	-0.000326831		12.7416	10.4796	10.7265	9.65643	7.64296	-0.000417728	-0.000569692	-0.000532448	-0.000721102	-0.00033456
9.95256	6.65243	9.14598	7.70266	7.65571		-0.000519538	-0.000709678	-0.000522735	-0.000722044	-0.000599342		12.743	10.4796	10.7265	9.65643	7.64243	-0.000794258	-0.000678972	-0.000643406	-0.000762557	-0.000581148
9.95256	6.65243	9.14734	7.70266	7.65571		-0.000595748	-0.000614452	-0.00057002	-0.000535639	-0.000398803		12.7444	10.4796	10.7265	9.65643	7.64191	-0.000538467	-0.000697949	-0.000523407	-0.000731442	-0.000733031
9.95256	6.65243	9.14873	7.70266	7.65571		-0.000348046	-0.000564661	-0.000676486	-0.000693392	-0.000528387		12.7458	10.4796	10.7265	9.65643	7.64138	-0.000662972	-0.000418818	-0.00057582	-0.000557509	-0.000605355
9.95256	6.65243	9.15014	7.70266	7.65571		-0.000770321	-0.000672403	-0.000787388	-0.000498047	-0.000734362		12.7471	10.4796	10.7265	9.65643	7.64085	-0.000542205	-0.00075457	-0.000766455	-0.000543984	-0.00046652
9.95256	6.65243	9.15156	7.70266	7.65571		-0.000485755	-0.000573956	-0.000481049	-0.000646079	-0.000596851		12.7482	10.4796	10.7265	9.65643	7.64032	-0.000518253	-0.000738995	-0.000672757	-0.000442047	-0.000706852
9.95256	6.65243	9.15297	7.70266	7.65571		-0.000632464	-0.000630023	-0.000579155	-0.000552746	-0.000503544		12.7494	10.4796	10.7265	9.65643	7.63979	-0.000503654	-0.000632801	-0.000607788	-0.000683175	-0.000507617
9.95256	6.65243	9.15438	7.70266	7.65571		-0.000700105	-0.00043774	-0.000627973	-0.000684595	-0.000730829		12.7505	10.4796	10.7265	9.65643	7.63926	-0.000623985	-0.000638514	-0.000482218	-0.000619783	-0.000526789
9.95256	6.65243	9.15579	7.70266	7.65571		-0.000463676	-0.000694813	-0.000323546	-0.000504966	-0.000648218		12.7517	10.4796	10.7265	9.65643	7.63873	-0.000582473	-0.000446191	-0.000487345	-0.000560156	-0.000742104
9.95256	6.65243	9.1572	7.70266	7.65571		-0.000674909	-0.000716284	-0.000646665	-0.000768606	-0.000642081		12.7529	10.4796	10.7265	9.65643	7.6382	-0.000484679	-0.000754775	-0.00066631	-0.000371395	-0.000622967
9.95256	6.65243	9.15861	7.70266	7.65571		-0.000529847	-0.000688639	-0.000745411	-0.000566897	-0.000677543		12.754	10.4796	10.7265	9.65643	7.63767	-0.000702155	-0.000650684	-0.000543165	-0.000517314	-0.000463467
9.95256	6.65243	9.16002	7.70266	7.65571		-0.000539598	-0.000559201	-0.000742131	-0.000459943	-0.000602543		12.7552	10.4796	10.7265	9.65643	7.63715	-0.000684521	-0.000710693	-0.000744466	-0.000558476	-0.000400793
9.95256	6.65243	9.16144	7.70266	7.65571		-0.000557951	-0.000601527	-0.000708015	-0.000639149	-0.000523591		12.7564	10.4796	10.7265	9.65643	7.63662	-0.000747074	-0.000729774	-0.000383771	-0.000741564	-0.000447982
9.95256	6.65243	9.16285	7.70266	7.65571		-0.000771235	-0.000710213	-0.000539239	-0.000668278	-0.000612962		12.7575	10.4796	10.7265	9.65643	7.63609	-0.000659202	-0.000640007	-0.000527876	-0.000408964	-0.000531008
9.95256	6.65243	9.16426	7.70266	7.65571		-0.000574357	-0.000785896	-0.000502782	-0.000501006	-0.000476165		12.7587	10.4796	10.7265	9.65643	7.63556	-0.000555299	-0.000627377	-0.000693044	-0.000578723	-0.00069564
9.95256	6.65243	9.16567	7.70266	7.65571		-0.000638471	-0.000435887	-0.000614278	-0.000603629	-0.000528575		12.7599	10.4796	10.7265	9.65643	7.63503	-0.00057604	-0.000565484	-0.000742372	-0.00063249	-0.000638633
9.95256	6.65243	9.16708	7.70266	7.65571		-0.0006601	-0.000685633	-0.000570356	-0.000694367	-0.00058097		12.761	10.4796	10.7265	9.65643	7.63451	-0.00069116	-0.000667761	-0.000606532	-0.00065709	-0.00056673
9.95256	6.65243	9.16849	7.70266	7.65571		-0.000546361	-0.000444523	-0.000705143	-0.000702616	-0.000828552		12.7622	10.4796	10.7265	9.65643	7.63398	-0.000611575	-0.000619188	-0.00073217	-0.000611721	-0.000376814
9.95256	6.65243	9.1699	7.70266	7.65571		-0.000493794	-0.000693746	-0.00071009	-0.000640634	-0.000653135		12.7633	10.4796	10.7265	9.65643	7.63345	-0.000578176	-0.000581899	-0.000602098	-0.000822722	-0.00043264
9.95256	6.65243	9.17132	7.70266	7.65571		-0.000660156	-0.000804626	-0.000519691	-0.000668818	-0.000661059		12.7645	10.4796	10.7265	9.65643	7.63292	-0.000588625	-0.000559223	-0.000646341	-0.000592858	-0.000659944
9.95256	6.65243	9.17273	7.70266	7.65571		-0.000644092	-0.000747354	-0.00055256	-0.000683476	-0.000715701		12.7657	10.4796	10.7265	9.65643	7.63239	-0.000585029	-0.000616425	-0.000710575	-0.000694917	-0.000799595
9.95256	6.65243	9.17414	7.70266	7.65571		-0.000595113	-0.000524113	-0.000769262	-0.000742237	-0.000721516		12.7668	10.4796	10.7265	9.65643	7.63186	-0.000590375	-0.000476857	-0.000573129	-0.000486065	-0.000578885
9.95256	6.65243	9.17555	7.70266	7.65571		-0.000492381	-0.000604732	-0.000530154	-0.000372888	-0.00074671		12.768	10.4796	10.7265	9.65643	7.63133	-0.000619278	-0.000740789	-0.00061586	-0.000532436	-0.000720704
9.95256	6.65243	9.17696	7.70266	7.65571		-0.000381246	-0.000573887	-0.000410886	-0.000730596	-0.000517469		12.7692	10.4796	10.7265	9.65643	7.6308	-0.00065894	-0.000635535	-0.00060273	-0.00053884	-0.000653825
9.95256	6.65243	9.17838	7.70266	7.65571		-0.000640384	-0.000747574	-0.000502221	-0.00068817	-0.000680753		12.7703	10.4796	10.7265	9.65643	7.63028	-0.000603624	-0.000698141	-0.000700758	-0.000703242	-0.00053708
9.95256	6.65243	9.17984	7.70266	7.65571		-0.000607685	-0.000587878	-0.000692566	-0.000460112	-0.000726065		12.7715	10.4796	10.7265	9.65643	7.62975	-0.00069784	-0.000515579	-0.000643301	-0.000543401	-0.000661247
9.95256	6.65243	9.18131	7.70266	7.65571		-0.000568667	-0.000623104	-0.00066248	-0.000424797	-0.000453986		12.7726	10.4796	10.7265	9.65643	7.62922	-0.000613739	-0.000796976	-0.000501885	-0.000576927	-0.000597883
9.95256	6.65243	9.18278	7.70266	7.65571		-0.000619308	-0.000795175	-0.000726115	-0.000604434	-0.000577986		12.7738	10.4796	10.7265	9.65643	7.62869	-0.00057613	-0.000696304	-0.000502363	-0.0004517	-0.000600872
9.95256	6.65243	9.18425	7.70266	7.65571		-0.000515507	-0.000573328	-0.000514742	-0.000702101	-0.000508041		12.775	10.4796	10.7265	9.65643	7.62816	-0.000492644	-0.000559156	-0.000788984	-0.000583681	-0.000632753
9.95256	6.65243	9.18572	7.70266	7.65571		-0.000690528	-0.000595704	-0.000768998	-0.000582614	-0.000658253		12.7761	10.4796	10.7265	9.65643	7.62764	-0.000390597	-0.000621812	-0.000794628	-0.000604183	-0.000489729
9.95256	6.65243	9.18719	7.70266	7.65571		-0.00061198	-0.000689265	-0.000656987	-0.000520687	-0.000333417		12.7773	10.4796	10.7265	9.65643	7.62711	-0.000682734	-0.000705762	-0.000683322	-0.000526965	-0.000584317
9.95256	6.65243	9.18865	7.70266	7.65571		-0.000749861	-0.000667871	-0.00061261	-0.000793026	-0.000646494		12.7785	10.4796	10.7265	9.65643	7.62658	-0.000597156	-0.000591477	-0.000494572	-0.000531477	-0.000753937
9.95256	6.65243	9.19012	7.70266	7.65571		-0.000672304	-0.000402209	-0.000784788	-0.000617753	-0.000462737		12.7796	10.4796	10.7265	9.65643	7.62605	-0.000551551	-0.000514671	-0.000537352	-0.000584167	-0.000572381
9.95256	6.65243	9.19159	7.70266	7.65571		-0.000757792	-0.000611563	-0.000711662	-0.000565139	-0.000661668		12.7808	10.4796	10.7265	9.65643	7.62552	-0.000634632	-0.000575866	-0.000737905	-0.000440098	-0.000436395
9.95256	6.65243	9.19306	7.70266	7.65571		-0.000664954	-0.000457379	-0.000754379	-0.000818914	-0.000624043		12.782	10.4796	10.7265	9.65643	7.625	-0.000603501	-0.000880665	-0.000543207	-0.000706858	-0.000761813
9.95256	6.65243	9.19453	7.70266	7.65571		-0.000539716	-0.000654112	-0.000429018	-0.000838224	-0.000551135		12.7831	10.4796	10.7265	9.65643	7.62447	-0.000535162	-0.000684548	-0.000687005	-0.000789244	-0.000422137
9.95256	6.65243	9.196	7.70266	7.65571		-0.000457207	-0.000626948	-0.000560778	-0.000606924	-0.000626135		12.7843	10.4796	10.7265	9.65643	7.62394	-0.000547746	-0.000515274	-0.000536709	-0.000838985	-0.000628183
9.95256	6.65243	9.19747	7.70266	7.65571		-0.000478564	-0.000597612	-0.000625453	-0.000645274	-0.000638815		12.7854	10.4796	10.7265	9.65643	7.62341	-0.000682691	-0.000591739	-0.00089796	-0.000672649	-0.000466312
9.95256	6.65243	9.19894	7.70266	7.65571		-0.000637273	-0.000590064	-0.000596725	-0.000674447	-0.000197389		12.7866	10.4796	10.7265	9.65643	7.62288	-0.00078923	-0.000599553	-0.00057777	-0.000532953	-0.0004123
9.95256	6.65243	9.2004	7.70266	7.65571		-0.000549766	-0.00067128	-0.000580685	-0.000625872	-0.000802257		12.7878	10.4796	10.7265	9.65643	7.62235	-0.000885813	-0.00057241	-0.000633091	-0.000693151	-0.000486358
