lap2_17_samp	lap2_18_samp	lap2_19_samp	lap2_20_samp	lap2_21_samp	lap2_22_samp	lap2_23_samp	cur2_17_samp	cur2_18_samp	cur2_19_samp	cur2_20_samp	cur2_21_samp	cur2_22_samp	cur2_23_samp	rp24332
8.73435	4.47533	11.7003	10.6079	14.8361	13.8549	14.637	-0.00065878	-0.000490659	-0.000691759	-0.000892997	-0.000995266	-0.000601599	-0.000524104	
8.73814	4.47533	11.702	10.611	14.8385	13.8577	14.637	-0.00053245	-0.000611514	-0.000493742	-0.000538436	-0.000665036	-0.000791169	-0.000725143	
8.74194	4.47533	11.7038	10.6141	14.8408	13.8604	14.637	-0.000517621	-0.000773915	-0.000664663	-0.000546779	-0.000658007	-0.000523348	-0.00052534	
8.74574	4.47533	11.7056	10.6172	14.8432	13.8632	14.637	-0.000728095	-0.000686719	-0.000412821	-0.000715364	-0.000967398	-0.000808609	-0.000447161	
8.74953	4.47533	11.7073	10.6203	14.8455	13.866	14.637	-0.000385436	-0.000529643	-0.000707729	-0.000765206	-0.000527557	-0.000730504	-0.000276727	
8.75333	4.47533	11.7091	10.6233	14.8479	13.8687	14.637	-0.000888006	-0.000544721	-0.000742352	-0.000574051	-0.000649488	-0.000617232	-0.000620255	
8.75712	4.47533	11.7109	10.6264	14.8502	13.8715	14.637	-0.000554317	-0.000578477	-0.00110207	-0.000764246	-0.000663958	-0.000273124	-0.000425552	
8.76092	4.47533	11.7127	10.6295	14.8525	13.8743	14.637	-0.000496172	-0.000764089	-0.000661568	-0.000962721	-0.000457789	-0.000965764	-0.000415031	
8.76472	4.47533	11.7144	10.6325	14.8549	13.877	14.637	-0.000707312	-0.000626563	-0.000778766	-0.000544989	-0.000540571	-0.000686612	-0.000828336	
8.76851	4.47533	11.7162	10.6356	14.8573	13.8798	14.637	-0.000953116	-0.000606719	-0.000734097	-0.000698571	-0.000952598	-0.000609124	-0.000603158	
8.77231	4.47533	11.718	10.6387	14.8598	13.8825	14.637	-0.000834101	-0.000646861	-0.000623166	-0.000488131	-0.000649885	-0.000920147	-0.000333623	
8.7761	4.47533	11.7198	10.6417	14.8623	13.8853	14.637	-0.000693685	-0.000670522	-0.000497376	-0.000534273	-0.000951505	-0.000236478	-0.000554682	
8.7799	4.47533	11.7215	10.6448	14.8647	13.888	14.637	-0.00053963	-0.000567915	-0.000667807	-0.000715098	-0.000228366	-0.000434976	-0.000895913	
8.78369	4.47533	11.7233	10.6479	14.8672	13.8907	14.637	-0.00041069	-0.000579868	-0.000794914	-0.000640894	-0.000603952	-0.000372981	-0.000415173	
8.78749	4.47533	11.7251	10.651	14.8696	13.8935	14.637	-0.000366274	-0.000726073	-0.000704672	-0.000581733	-0.000546314	-0.000562885	-0.000736263	
8.79128	4.47533	11.7269	10.654	14.8721	13.8962	14.637	-0.000506704	-0.000995325	-0.000701043	-0.000528804	-0.000748216	-0.000611071	-0.00060656	
8.79508	4.47533	11.7286	10.657	14.8746	13.899	14.637	-0.000595233	-0.000716358	-0.000836592	-0.00078915	-0.000609596	-0.000563858	-0.000686996	
8.79887	4.47533	11.7304	10.66	14.877	13.9017	14.637	-0.000764815	-0.000564612	-0.000600185	-0.00053507	-0.000674571	-0.000572452	-0.000574926	
8.80267	4.47533	11.7322	10.663	14.8795	13.9045	14.637	-0.000759952	-0.000545719	-0.000609376	-0.000677029	-0.000553624	-0.000360244	-0.000597954	
8.80647	4.47533	11.734	10.666	14.8819	13.9072	14.637	-0.000411938	-0.00108507	-0.000611086	-0.000720245	-0.000691219	-0.000804725	-0.000793015	
8.81026	4.47533	11.7357	10.6689	14.8844	13.9099	14.637	-0.00103509	-0.000410477	-0.000427765	-0.000798901	-0.00071031	-0.00083825	-0.000587443	
8.81406	4.47533	11.7372	10.6719	14.8869	13.9126	14.637	-0.000627781	-0.000826419	-0.000851434	-0.000670441	-0.000794562	-0.000796741	-0.000576477	
8.81785	4.47533	11.7386	10.6749	14.8894	13.9153	14.637	-0.000760243	-0.000766246	-0.000625105	-0.00076556	-0.000611304	-0.000520444	-0.000417493	
8.82165	4.47533	11.7399	10.6779	14.892	13.9179	14.637	-0.000724905	-0.000757145	-0.000870665	-0.000553293	-0.000491088	-0.000630526	-0.000334764	
8.82545	4.47533	11.7413	10.6809	14.8945	13.9206	14.637	-0.000472316	-0.000512838	-0.000821516	-0.000721824	-0.000706227	-0.000353061	-0.000394885	
8.82924	4.47533	11.7427	10.6839	14.897	13.9233	14.637	-0.000575147	-0.0006801	-0.000540888	-0.000681884	-0.000687134	-0.000888269	-0.000561889	
8.83307	4.47533	11.744	10.6868	14.8996	13.926	14.637	-0.00065321	-0.000839441	-0.000654647	-0.000555179	-0.000642926	-0.000366251	-0.000872152	
8.8369	4.47533	11.7454	10.6897	14.9021	13.9287	14.637	-0.000727313	-0.000660667	-0.000610595	-0.000780676	-0.000659395	-0.000298681	-0.00060537	
8.84074	4.47533	11.7467	10.6926	14.9046	13.9314	14.637	-0.000732124	-0.000811617	-0.000441908	-0.000800883	-0.000680963	-0.00063152	-0.000694664	
8.84457	4.47533	11.7481	10.6955	14.9072	13.9341	14.637	-0.000710227	-0.000556815	-0.000684125	-0.000875374	-0.000697351	-0.000771986	-0.000830511	
8.84841	4.47533	11.7494	10.6984	14.9097	13.9368	14.637	-0.000535841	-0.00073386	-0.000724114	-0.000331113	-0.000626292	-0.000968586	-0.0005388	
8.85224	4.47533	11.7508	10.7012	14.9123	13.9394	14.637	-0.000661715	-0.000367447	-0.00037306	-0.000494485	-0.000856072	-0.000771342	-0.000738794	
8.85607	4.47533	11.7521	10.7041	14.9148	13.942	14.637	-0.000596046	-0.00086897	-0.000737063	-0.00055281	-0.00080361	-0.000250834	-0.00054445	
8.85991	4.47533	11.7535	10.707	14.9173	13.9446	14.637	-0.00046824	-0.000987338	-0.000541573	-0.000542146	-0.000827334	-0.000704127	-0.000539987	
8.86378	4.47533	11.7548	10.7099	14.9199	13.9472	14.637	-0.000455432	-0.000492032	-0.00055589	-0.000667708	-0.000501493	-0.000775278	-0.000692489	
8.86767	4.47533	11.7562	10.7128	14.9224	13.9497	14.637	-0.000823523	-0.00079623	-0.000535869	-0.00053056	-0.000516176	-0.000448834	-0.000621174	
8.87156	4.47533	11.7575	10.7156	14.9249	13.9523	14.637	-0.000712987	-0.000635035	-0.000922621	-0.000590706	-0.000460363	-0.000495078	-0.000809447	
8.87545	4.47533	11.7589	10.7185	14.9274	13.9549	14.637	-0.000771209	-0.000801309	-0.000591954	-0.000500327	-0.000686411	-0.000634558	-0.000507975	
8.87935	4.47533	11.7603	10.7213	14.9299	13.9575	14.637	-0.000626547	-0.000869549	-0.00065731	-0.000417288	-0.000812752	-0.000944604	-0.000425806	
8.88324	4.47533	11.7616	10.7241	14.9324	13.96	14.637	-0.000541013	-0.000925284	-0.000785496	-0.000802418	-0.000757507	-0.00041617	-0.000807806	
8.88713	4.47533	11.763	10.7269	14.935	13.9626	14.637	-0.000763191	-0.000369322	-0.00069722	-0.000545085	-0.000389643	-0.000828264	-0.000513588	
8.89102	4.47533	11.7643	10.7297	14.9375	13.9652	14.637	-0.000903866	-0.000807421	-0.00059755	-0.000195323	-0.000494533	-0.000657559	-0.000470729	
8.89498	4.47533	11.7657	10.7325	14.94	13.9678	14.637	-0.000419207	-0.000547568	-0.000755568	-0.000619256	-0.00050556	-0.000523004	-0.00079671	
8.89896	4.47533	11.767	10.7353	14.9425	13.9703	14.637	-0.000961203	-0.000401218	-0.000649796	-0.000888016	-0.00068912	-0.000848818	-0.000801952	
8.90295	4.47533	11.7684	10.7381	14.945	13.9729	14.637	-0.000544913	-0.000555569	-0.000695275	-0.000764462	-0.00044015	-0.000947928	-0.000653251	
8.90694	4.47533	11.7697	10.7409	14.9475	13.9754	14.637	-0.000565986	-0.000818283	-0.000685698	-0.000741061	-0.000482573	-0.000671632	-0.000750903	
8.91092	4.47533	11.7711	10.7437	14.9501	13.9779	14.637	-0.000804592	-0.000895167	-0.000545906	-0.000430591	-0.000453542	-0.00090508	-0.00073615	
8.91491	4.47533	11.7724	10.7465	14.9526	13.9804	14.637	-0.000795062	-0.000558681	-0.000702367	-0.000539995	-0.00084742	-0.000651199	-0.000604886	
8.91889	4.47533	11.7738	10.7493	14.9551	13.9829	14.637	-0.000696242	-0.000782292	-0.000758754	-0.000570171	-0.000400613	-0.000860135	-0.000425681	
8.92288	4.47533	11.7752	10.7521	14.9576	13.9855	14.637	-0.000609702	-0.000689044	-0.000629365	-0.000750851	-0.000359949	-0.000692321	-0.000660434	
8.92693	4.47533	11.7765	10.7548	14.9601	13.988	14.637	-0.000937261	-0.000926874	-0.00066307	-0.000935461	-0.000677633	-0.000251608	-0.000412439	
8.93099	4.47533	11.7779	10.7576	14.9626	13.9905	14.637	-0.00100058	-0.000562354	-0.000797216	-0.000730807	-0.000849349	-0.000603575	-0.000508305	
8.93506	4.47533	11.7792	10.7603	14.9651	13.993	14.637	-0.000569123	-0.000711211	-0.000316916	-0.000623469	-0.000869003	-0.000749076	-0.000658257	
8.93912	4.47533	11.7806	10.7631	14.9676	13.9955	14.637	-0.000470788	-0.000816196	-0.000909988	-0.000674498	-0.00068794	-0.000709066	-0.000773017	
8.94318	4.47533	11.7819	10.7658	14.9701	13.9981	14.637	-0.000634264	-0.00101863	-0.000576346	-0.000738398	-0.000442323	-0.000399496	-0.000823655	
8.94725	4.47533	11.7833	10.7686	14.9726	14.0006	14.637	-0.000988375	-0.000826448	-0.00111048	-0.00091385	-0.000846976	-0.000757713	-0.000788456	
8.95131	4.47533	11.7846	10.7713	14.9751	14.0031	14.637	-0.000368051	-0.000604601	-0.000319419	-0.000485465	-0.000521738	-0.000833873	-0.000377559	
8.95537	4.47533	11.7859	10.7741	14.9776	14.0056	14.637	-0.000917851	-0.000291011	-0.000671077	-0.000970718	-0.000431512	-0.000476309	-0.000472666	
8.95945	4.47533	11.7868	10.7768	14.9801	14.0081	14.637	-0.000990424	-0.000851524	-0.000549273	-0.000519878	-0.000662351	-0.000729341	-0.000670731	
8.96353	4.47533	11.7876	10.7796	14.9826	14.0106	14.637	-0.000845904	-0.000772231	-0.000469868	-0.000777585	0.0348763	-0.000733978	-0.000700434	
8.96762	4.47533	11.7885	10.7823	14.985	14.0132	14.637	-0.0006487	-0.000908661	-0.000620158	-0.000884578	0.0592545	-0.000565284	-0.000521241	
8.9717	4.47533	11.7894	10.7851	14.9875	14.0157	14.637	-0.000549103	-0.00095037	-0.000570165	-0.000933131	0.059164	-0.000640126	-0.000603811	
8.97578	4.47533	11.7903	10.7878	14.99	14.0182	14.637	-0.00102253	-0.000824963	-0.000445622	-0.000507479	0.0591796	-0.000976618	-0.000887144	
8.97986	4.47533	11.7911	10.7905	14.9925	14.0207	14.637	-0.000429681	-0.000570403	-0.000645721	-0.000630053	0.0596424	-0.000862873	-0.000743401	
8.98394	4.47533	11.792	10.7933	14.995	14.0232	14.637	-0.00084868	-0.000463309	-0.000472639	-0.000753547	0.0592422	-0.000615975	-0.000618422	
8.98803	4.47533	11.7929	10.796	14.9975	14.0257	14.637	-0.000885899	-0.000578102	-0.000712756	-0.000655656	0.0592336	-0.000561459	-0.000644256	
8.99211	4.47533	11.7938	10.7988	15	14.0283	14.637	-0.000438692	-0.000663476	-0.000583369	-0.000697617	0.0593658	-0.00091027	-0.000675687	
8.99619	4.47533	11.7947	10.8015	15.0025	14.0308	14.637	-0.00103413	-0.000539896	-0.00082112	-0.000674417	0.0595724	-0.000589914	-0.000690031	
9.00027	4.47533	11.7955	10.8043	15.005	14.0333	14.637	-0.000507888	-0.00085072	-0.000424089	-0.00061629	0.0591326	-0.000312015	-0.000782382	
9.00435	4.47533	11.7964	10.807	15.0075	14.0358	14.637	-0.000676441	-0.000619894	-0.000678814	-0.000870018	0.0591547	-0.000433691	-0.00049288	
9.00843	4.47533	11.7973	10.8098	15.01	14.0383	14.637	-0.000778668	-0.000920468	-0.000633375	-0.000522238	0.0593005	-0.000570156	-0.000719043	
9.01252	4.47533	11.7982	10.8125	15.0125	14.0407	14.637	-0.00063531	-0.000336148	-0.000542316	-0.000589552	0.0592218	-0.000501271	-0.000613368	
9.0166	4.47533	11.799	10.8153	15.015	14.0432	14.637	-0.000631066	-0.000694306	-0.000515606	-0.00067989	0.0596003	-0.000579702	-0.000634297	
9.02067	4.47533	11.7999	10.818	15.0175	14.0457	14.637	-0.00058836	-0.000484285	-0.000605836	-0.000684725	0.0596562	-0.000555631	-0.000227328	
9.02471	4.47533	11.8008	10.8207	15.02	14.0481	14.637	-0.000703654	-0.00063696	-0.000623552	-0.00080575	0.0595992	-0.00089219	-0.000654939	
9.02876	4.47533	11.8017	10.8234	15.0225	14.0506	14.637	-0.000632578	-0.00047373	-0.000460027	-0.000334057	0.0595091	-0.000647071	-0.000953602	
9.0328	4.47533	11.8025	10.8262	15.025	14.053	14.637	-0.000557411	-0.000743849	-0.000795759	-0.000505422	0.0596093	-0.000720972	-0.000493955	
9.03684	4.47533	11.8034	10.8289	15.0275	14.0555	14.637	-0.000525084	-0.000436933	-0.000675203	-0.000850059	0.0594323	-0.000574834	-0.000292491	
9.04088	4.47533	11.8043	10.8316	15.03	14.058	14.637	-0.000877819	-0.000786865	-0.000590594	-0.000782361	0.0597726	-0.000376971	-0.000436195	
9.04493	4.47533	11.8052	10.8343	15.0325	14.0604	14.637	-0.000556874	-0.000675142	-0.000703249	-0.000570468	0.0591873	-0.000530676	-0.000575545	
9.04897	4.47533	11.8061	10.8371	15.035	14.0629	14.637	-0.000730292	-0.000793827	-0.000538736	-0.000499959	0.0596456	-0.000875897	-0.000728323	
9.053	4.47533	11.8069	10.8398	15.0375	14.0653	14.637	-0.000341841	-0.000491546	-0.000502533	-0.00038411	0.0593733	-0.000535459	-0.000935643	
9.05699	4.47533	11.8078	10.8425	15.04	14.0678	14.637	-0.000666697	-0.000581084	-0.00059409	-0.000725399	0.0593778	-0.000717469	-0.000969863	
9.06097	4.47533	11.8087	10.8453	15.0425	14.0702	14.637	-0.000551222	-0.000719413	-0.000859742	-0.000671167	0.0593323	-0.000352803	-0.000738612	
9.06496	4.47533	11.8096	10.848	15.045	14.0726	14.637	-0.000895476	-0.000661143	-0.000860792	-0.000844944	0.059157	-0.000656851	-0.000866957	
9.06895	4.47533	11.8104	10.8507	15.0476	14.0749	14.637	-0.00075896	-0.000975457	-0.000804029	-0.000421685	0.0590998	-0.000704287	-0.000369041	
9.07293	4.47533	11.8113	10.8535	15.0501	14.0772	14.637	-0.000859065	-0.000707423	-0.00117526	-0.000667748	0.059319	-0.000804297	-0.000815122	
9.07692	4.47533	11.8122	10.8562	15.0527	14.0795	14.637	-0.000760411	-0.000773976	-0.000718779	-0.00086049	0.0591061	-0.000679305	-0.000700137	
9.08091	4.47533	11.8131	10.859	15.0552	14.0819	14.637	-0.000476001	-0.000813802	-0.00056884	-0.0010149	0.0592479	-0.000706726	-0.000567855	
9.08488	4.47533	11.814	10.8617	15.0578	14.0842	14.637	-0.000516068	-0.000611172	-0.000560164	-0.000309914	0.059244	-0.000814954	-0.000611054	
9.08881	4.47533	11.8148	10.8645	15.0603	14.0865	14.637	-0.00077203	-0.000589307	-0.000606193	-0.000402362	0.0595314	-0.000706647	-0.000503592	
9.09274	4.47533	11.8157	10.8672	15.0629	14.0889	14.637	-0.000559624	-0.000786173	-0.00085332	-0.000729451	0.0593387	-0.000465342	-0.000336646	
9.09667	4.47533	11.8166	10.87	15.0654	14.0912	14.637	-0.000717051	-0.000485542	-0.000647556	-0.000371539	0.0593165	-0.000568004	-0.000948483	
9.1006	4.47533	11.8175	10.8727	15.068	14.0935	14.637	-0.000951722	-0.00073799	-0.000625104	-0.000710207	0.0593445	-0.000638815	-0.000705903	
9.10453	4.47533	11.8183	10.8755	15.0705	14.0958	14.637	-0.000697297	-0.00079608	-0.000493664	-0.000839952	0.0594124	-0.000480528	-0.000584132	
9.10846	4.47533	11.8192	10.8782	15.0731	14.0982	14.637	-0.000769435	-0.00069339	-0.000772225	-0.000819799	0.059608	-0.000610222	-0.000345434	
9.11239	4.47533	11.8201	10.881	15.0756	14.1005	14.637	-0.000437081	-0.000853496	-0.000919994	-0.000786637	0.0592936	-0.000525333	-0.000594204	
9.11632	4.47533	11.821	10.8837	15.0782	14.1028	14.637	-0.000831831	-0.000682646	-0.000909952	-0.000597949	0.0590606	-0.000663384	-0.000652261	
9.12018	4.47533	11.8219	10.8865	15.0809	14.1051	14.637	-0.000567865	-0.00099776	-0.000319692	-0.000484137	0.0595294	-0.000598313	-0.000535931	
9.12403	4.47533	11.8227	10.8892	15.0835	14.1073	14.637	-0.000711962	-0.000645449	-0.0006982	-0.000578151	0.0592677	-0.000842004	-0.000867067	
9.12788	4.47533	11.8236	10.8919	15.0861	14.1096	14.637	-0.000825502	-0.000626799	-0.00073203	-0.000759555	0.0592065	-0.000639371	-0.000891531	
9.13174	4.47533	11.8245	10.8947	15.0888	14.1119	14.637	-0.000683731	-0.000344395	-0.000959727	-0.000353702	0.0593762	-0.000624993	-0.000918822	
9.13559	4.47533	11.8254	10.8974	15.0914	14.1141	14.637	-0.000822804	-0.00074069	-0.00044561	-0.000617003	0.0591625	-0.00063761	-0.000543689	
9.13944	4.47533	11.8262	10.9002	15.094	14.1164	14.637	-0.000633358	-0.000477113	-0.000571275	-0.000418968	0.0590698	-0.00123002	-0.000835792	
9.14329	4.47533	11.8271	10.9029	15.0967	14.1187	14.637	-0.00105882	-0.000835179	-0.000872197	-0.000453389	0.0590647	-0.000914811	-0.000606498	
9.14715	4.47533	11.828	10.9057	15.0993	14.1209	14.637	-0.000639141	-0.000885662	-0.000618788	-0.000426875	0.0592732	-0.000538197	-0.000711206	
9.15096	4.47533	11.8289	10.9084	15.1019	14.1232	14.637	-0.000833899	-0.0007499	-0.000614123	-0.00063241	0.0590764	-0.000572047	-0.000877698	
9.15467	4.47533	11.8297	10.9112	15.1046	14.1255	14.637	-0.000743157	-0.000822815	-0.000904874	-0.000509378	0.0595602	-0.000647384	-0.000762181	
9.15839	4.47533	11.8306	10.914	15.1072	14.1277	14.637	-0.000604172	-0.000645283	-0.0005429	-0.000407914	0.0596375	-0.000621498	-0.000702635	
9.16211	4.47533	11.8315	10.9168	15.1098	14.13	14.637	-0.000422585	-0.000646587	-0.000746364	-0.000672246	0.0591989	-0.000491671	-0.000484998	
9.16583	4.47533	11.8324	10.9196	15.1125	14.1323	14.637	-0.000516572	-0.000792741	-0.000232132	-0.000566366	0.0595004	-0.000941555	-0.000750646	
9.16955	4.47533	11.8333	10.9224	15.1151	14.1345	14.637	-0.000867987	-0.000720705	-0.000452359	-0.000511573	0.0593928	-0.000578673	-0.000511407	
9.17327	4.47533	11.8341	10.9252	15.1178	14.1368	14.637	-0.000705026	-0.00056338	-0.000318166	-0.000631406	0.0592403	-0.000786863	-0.0008374	
9.17699	4.47533	11.835	10.928	15.1204	14.139	14.637	-0.000845692	-0.000840921	-0.000775811	-0.000708845	0.0590596	-0.00048182	-0.000556829	
9.18071	4.47533	11.8359	10.9308	15.1231	14.1413	14.637	-0.000711356	-0.000662555	-0.000833606	-0.000809119	0.0592336	-0.000304041	-0.000611666	
9.18437	4.47533	11.8368	10.9336	15.1257	14.1435	14.637	-0.000692417	-0.000580834	-0.000742078	-0.000393652	0.0591277	-0.000655191	-0.000989509	
9.18794	4.47533	11.8376	10.9364	15.1284	14.1458	14.637	-0.000433329	-0.000587849	-0.000571292	-0.000638643	0.0595003	-0.000718136	-0.000708473	
9.1915	4.47533	11.8385	10.9393	15.131	14.148	14.637	-0.000761796	-0.000527269	-0.00073307	-0.0009708	0.0590994	-0.00064325	-0.000653727	
9.19507	4.47533	11.8394	10.9421	15.1337	14.1503	14.637	-0.000730078	-0.000673375	-0.000572007	-0.000748167	0.0594333	-0.000407249	-0.000619176	
9.19864	4.47533	11.8403	10.945	15.1363	14.1525	14.637	-0.000927196	-0.000546083	-0.000962594	-0.000563214	0.059165	-0.00064809	-0.000589384	
9.20221	4.47533	11.8412	10.9478	15.139	14.1548	14.637	-0.00104366	-0.000635418	-0.000668016	-0.000608898	0.0590474	-0.000823525	-0.000839365	
9.20577	4.47533	11.842	10.9507	15.1416	14.157	14.637	-0.000413143	-0.000744799	-0.000919349	-0.000583226	0.0590453	-0.00061141	-0.00059588	
9.20934	4.47533	11.8429	10.9535	15.1442	14.1593	14.637	-0.000489701	-0.000429498	-0.000322055	-0.000709204	0.0594262	-0.00082795	-0.000749371	
9.21291	4.47533	11.8438	10.9564	15.1468	14.1615	14.637	-0.000445279	-0.000639271	-0.000538509	-0.000603196	0.0591763	-0.000680125	-0.000261693	
9.21647	4.47533	11.8447	10.9593	15.1494	14.1638	14.637	-0.000348284	-0.00058316	-0.000585545	-0.000713175	0.0594137	-0.000783057	-0.000762378	
9.21987	4.47533	11.8455	10.9621	15.1519	14.166	14.637	-0.000681023	-0.000636458	-0.000742658	-0.00054434	0.0591299	-0.00061474	-0.000368887	
9.22327	4.47533	11.8464	10.965	15.1545	14.1683	14.637	-0.000702848	-0.000629643	-0.000432679	-0.000825775	0.059316	-0.000868598	-0.000741389	
9.22666	4.47533	11.8473	10.9678	15.1571	14.1706	14.637	-0.000610035	-0.000759409	-0.000602706	-0.000886385	0.0594098	-0.000571155	-0.000503316	
9.23006	4.47533	11.8482	10.9707	15.1597	14.1728	14.637	-0.000611571	-0.000813153	-0.000500582	-0.000652716	0.0593802	-0.000285293	-0.000572889	
9.23345	4.47533	11.849	10.9736	15.1622	14.1751	14.637	-0.000753607	-0.000544553	-0.000555029	-0.000442244	0.0592111	-0.000495162	-0.000822834	
9.23685	4.47533	11.8499	10.9764	15.1648	14.1774	14.637	-0.000891274	-0.00065684	-0.000786567	-0.00100977	0.0592408	-0.000743933	-0.000523229	
9.24024	4.47533	11.8508	10.9793	15.1674	14.1796	14.637	-0.000819323	-0.00105468	-0.000807545	-0.000766638	0.0594983	-0.000621839	-0.000462571	
9.24364	4.47533	11.8517	10.9821	15.17	14.1819	14.637	-0.000641471	-0.000825465	-0.000523464	-0.000629553	0.0593318	-0.000823804	-0.00061017	
9.24703	4.47533	11.8526	10.985	15.1725	14.1842	14.637	-0.00066205	-0.000293551	-0.000564939	-0.000622376	0.0593455	-0.000806098	-0.000391032	
9.25042	4.47533	11.8534	10.9879	15.1751	14.1865	14.637	-0.000798367	-0.000538213	-0.000691869	-0.000640503	0.05975	-0.000603714	-0.000596181	
9.25363	4.47533	11.8543	10.9907	15.1777	14.1887	14.637	-0.0010735	-0.000442994	-0.000574951	-0.000684742	0.0594623	-0.000600596	-0.000694852	
9.25683	4.47533	11.8552	10.9936	15.1803	14.191	14.637	-0.000951631	-0.000811932	-0.000693107	-0.000737139	0.0593479	-0.000702128	-0.000764982	
9.26004	4.47533	11.8561	10.9965	15.1828	14.1933	14.637	-0.000537418	-0.000873701	-0.000524757	-0.000674009	0.0594065	-0.000645966	-0.000752357	
9.26324	4.47533	11.8569	10.9993	15.1854	14.1955	14.637	-0.000627301	-0.000545657	-0.000705597	-0.000775204	0.0589431	-0.0010271	-0.000806561	
9.26645	4.47533	11.8578	11.0022	15.188	14.1978	14.637	-0.000626087	-0.000421712	-0.000627224	-0.000772023	0.0592475	-0.000714421	-0.000784548	
9.26965	4.47533	11.8587	11.005	15.1906	14.2001	14.637	-0.000441062	-0.000733469	-0.000714462	-0.000360786	0.059541	-0.000778429	-0.000731862	
9.27285	4.47533	11.8596	11.0079	15.1931	14.2023	14.637	-0.000353074	-0.000656692	-0.000501221	-0.00063902	0.0591709	-0.000790893	-0.000674023	
9.27606	4.47533	11.8605	11.0107	15.1957	14.2046	14.637	-0.000625725	-0.000659401	-0.000657646	-0.000590848	0.0593293	-0.000758569	-0.000541924	
9.27927	4.47533	11.8613	11.0135	15.1983	14.2069	14.637	-0.000804086	-0.00106011	-0.000764091	-0.000497232	0.0593821	-0.000443034	-0.000384901	
9.28247	4.47533	11.8622	11.0163	15.2009	14.2092	14.637	-0.000788762	-0.000824507	-0.000923742	-0.00047282	0.0592602	-0.000979735	-0.000520828	
9.28559	4.47533	11.8631	11.0191	15.2034	14.2114	14.637	-0.000360491	-0.000717357	-0.00043137	-0.00065663	0.0591877	-0.000723834	-0.000688087	
9.2886	4.47533	11.864	11.022	15.206	14.2137	14.637	-0.000683446	-0.000771007	-0.000670756	-0.000854949	0.0592189	-0.00072949	-0.000391792	
