lap4_11_samp	lap4_12_samp	lap4_13_samp	lap4_14_samp	lap4_15_samp	lap4_16_samp	rp711	rp1727	cur4_12_samp	cur4_13_samp	cur4_14_samp	cur4_15_samp	cur4_16_samp
0.748982	10.6084	1.74134	7.8024		6.20017			-0.00112201	-0.000947209	-0.000828299		-0.000944679
0.748982	10.6093	1.74134	7.80369		6.20421			-0.00106823	-0.00084168	-0.000937626		-0.000634167
0.748983	10.6103	1.74134	7.80498		6.20825			-0.000778447	-0.000878167	-0.000835661		-0.000867825
0.748984	10.6112	1.74134	7.80626		6.2123			-0.000822117	-0.000870106	-0.000925172		-0.0010956
0.748984	10.6122	1.74134	7.80755		6.21634			-0.000895393	-0.000964068	-0.00107925		-0.000851432
0.748985	10.6131	1.74134	7.80884		6.22042			-0.00100161	-0.000957549	-0.000875616		-0.000980863
0.748985	10.614	1.74134	7.81013		6.2245			-0.000998174	-0.000839308	-0.000832997		-0.000898054
0.748986	10.615	1.74134	7.81141		6.22858			-0.000834683	-0.000822626	-0.000982276		-0.000784833
0.748986	10.6159	1.74134	7.8127		6.23266			-0.000869207	-0.000735953	-0.000851802		-0.00100423
0.748987	10.6168	1.74134	7.81399		6.23674			-0.000987297	-0.000868509	-0.00106954		-0.000903933
0.748987	10.6178	1.74134	7.81528		6.24082			-0.00108391	-0.000933778	-0.000841088		-0.00101905
0.748988	10.6187	1.74134	7.81656		6.2449			-0.000881398	-0.000856032	-0.000848052		-0.000790285
0.748989	10.6196	1.74134	7.81785		6.24899			-0.00084721	-0.000907818	-0.000860803		-0.000933926
0.748989	10.6206	1.74134	7.81914		6.2531			-0.000815452	-0.00094968	-0.00087438		-0.000952818
0.74899	10.6215	1.74134	7.82043		6.25721			-0.000969224	-0.000925045	-0.000909053		-0.000784651
0.748991	10.6224	1.74134	7.82171		6.26132			-0.00103081	-0.000929471	-0.000633298		-0.000912367
0.748991	10.6234	1.74134	7.823		6.26544			-0.00072304	-0.000830366	-0.000710192		-0.000898626
0.748992	10.6243	1.74134	7.82429		6.26954			-0.00108023	-0.000790283	-0.000750316		-0.00102465
0.748992	10.6252	1.74134	7.82558		6.27366			-0.000908642	-0.000961235	-0.000803648		-0.000867591
0.748993	10.6262	1.74134	7.82686		6.27777			-0.00104807	-0.00106841	-0.000971114		-0.000908098
0.748993	10.6271	1.74134	7.82815		6.2819			-0.000998817	-0.00105885	-0.000840605		-0.000783854
0.748994	10.6278	1.74134	7.82944		6.28605			-0.000880407	-0.000841771	-0.00109279		-0.000925426
0.748994	10.6282	1.74134	7.83073		6.29019			-0.000811863	-0.000838689	-0.00100965		-0.00101431
0.748995	10.6286	1.74134	7.83201		6.29434			-0.000944302	-0.00104206	-0.000801251		-0.000871265
0.748996	10.629	1.74134	7.8333		6.29849			-0.00105883	-0.0010124	-0.00110458		-0.000903161
0.748996	10.6295	1.74134	7.83459		6.30264			-0.00104744	-0.000727035	-0.000860611		-0.000713191
0.748997	10.6299	1.74134	7.83588		6.30679			-0.000800402	-0.00105271	-0.000853745		-0.000842231
0.748997	10.6303	1.74134	7.83716		6.31094			-0.000924527	-0.000812644	-0.000883547		-0.00075264
0.748998	10.6307	1.74134	7.83845		6.31507			-0.000930458	-0.000937355	-0.000902985		-0.000779046
0.748998	10.6311	1.74134	7.83974		6.31921			-0.000840837	-0.00109014	-0.000952535		-0.000933198
0.748999	10.6316	1.74134	7.84102		6.32335			-0.00109429	-0.00115217	-0.000948595		-0.000983303
0.748999	10.632	1.74134	7.84231		6.32748			-0.00100835	-0.00106285	-0.000807214		-0.000940435
0.749	10.6324	1.74134	7.8436		6.33162			-0.000829162	-0.000814158	-0.000888716		-0.00082385
0.749	10.6328	1.74134	7.84489		6.33576			-0.000798966	-0.0009481	-0.000848358		-0.000827573
0.749001	10.6332	1.74134	7.84618		6.33989			-0.000871523	-0.000957658	-0.000908523		-0.000743857
0.749002	10.6337	1.74134	7.84746		6.34402			-0.000741064	-0.00076769	-0.000833483		-0.00100188
0.749002	10.6341	1.74134	7.84875		6.34814			-0.000881281	-0.000750203	-0.000839635		-0.000975122
0.749003	10.6345	1.74134	7.85004		6.35225			-0.000855618	-0.000937184	-0.000880826		-0.000946042
0.749003	10.6349	1.74134	7.85132		6.35636			-0.000814694	-0.000794547	-0.00100588		-0.000910234
0.749004	10.6353	1.74134	7.85261		6.36047			-0.000902827	-0.00102509	-0.000865296		-0.000886583
0.749004	10.6358	1.74134	7.8539		6.36458			-0.000860348	-0.00102891	-0.00110077		-0.000678878
0.749005	10.6362	1.74134	7.85519		6.36869			-0.000807012	-0.000799067	-0.000944337		-0.000808568
0.749005	10.6366	1.74134	7.85641		6.3728			-0.000818286	-0.00100414	-0.000653971		-0.000970811
0.749006	10.637	1.74134	7.85689		6.37691			-0.000735981	-0.000874137	-0.00110269		-0.000990083
0.749006	10.6374	1.74134	7.8573		6.38102			-0.000759419	-0.00110069	-0.00098269		-0.00095147
0.749007	10.6379	1.74134	7.85771		6.38514			-0.000822514	-0.000672553	-0.000868373		-0.000788615
0.749007	10.6383	1.74134	7.85812		6.38925			-0.00100607	-0.000724421	-0.000762162		-0.000866386
0.749008	10.6387	1.74134	7.85853		6.39337			-0.000971927	-0.000874401	-0.000949792		-0.000783504
0.749008	10.6391	1.74134	7.85894		6.39748			-0.000783165	-0.000841121	-0.00102563		-0.000817589
0.749009	10.6395	1.74134	7.85935		6.4016			-0.000800474	-0.00104173	-0.000828803		-0.000898684
0.749009	10.64	1.74134	7.85976		6.40571			-0.00102255	-0.000917902	-0.000618064		-0.000996536
0.74901	10.6404	1.74134	7.86017		6.40983			-0.000791367	-0.000910055	-0.000864162		-0.000826911
0.749011	10.6408	1.74134	7.86058		6.41395			-0.00086491	-0.00107708	-0.00071871		-0.000653584
0.749011	10.6412	1.74134	7.86099		6.41807			-0.000769695	-0.00085124	-0.000872471		-0.000874579
0.749012	10.6416	1.74134	7.8614		6.42219			-0.000757715	-0.000813868	-0.00101155		-0.000813945
0.749012	10.6421	1.74134	7.86181		6.42631			-0.000712409	-0.000999225	-0.00102888		-0.000718107
0.749013	10.6425	1.74134	7.86222		6.43043			-0.00095357	-0.0010142	-0.000896384		-0.000869336
0.749013	10.6429	1.74134	7.86263		6.43455			-0.000931705	-0.000974681	-0.000984976		-0.000753037
0.749014	10.6433	1.74134	7.86304		6.43866			-0.00097614	-0.00116089	-0.000824343		-0.000820106
0.749014	10.6437	1.74134	7.86345		6.44276			-0.000933352	-0.0010251	-0.000687981		-0.000835341
0.749015	10.6442	1.74134	7.86386		6.44684			-0.00077275	-0.000890386	-0.000872608		-0.00089053
0.749016	10.6446	1.74134	7.86427		6.45092			-0.000971163	-0.000905539	-0.00077944		-0.000746764
0.749016	10.645	1.74134	7.86468		6.455			-0.000978339	-0.000845171	-0.000851966		-0.00100411
0.749017	10.6454	1.74134	7.86509		6.45908			-0.000857237	-0.000894677	-0.00116552		-0.000995741
0.749018	10.6458	1.74134	7.8655		6.46316			-0.000972478	-0.000786101	-0.000767886		-0.00101983
0.749018	10.6462	1.74134	7.86591		6.46724			-0.000840099	-0.00108104	-0.000921615		-0.00106847
0.749019	10.6467	1.74134	7.86632		6.47132			-0.000927638	-0.000944269	-0.000721094		-0.000771039
0.749019	10.6471	1.74134	7.86673		6.47535			-0.00103239	-0.000832212	-0.000872423		-0.000930985
0.74902	10.6475	1.74134	7.86714		6.47935			-0.00100008	-0.000979358	-0.000699663		-0.00107145
0.749021	10.6479	1.74134	7.86755		6.48336			-0.000780569	-0.000914698	-0.000744338		-0.00088521
0.749021	10.6483	1.74134	7.86796		6.48736			-0.000831507	-0.000950636	-0.000914968		-0.000916478
0.749021	10.6488	1.74134	7.86837		6.49137			-0.000905277	-0.000921651	-0.000869489		-0.000745925
0.749022	10.6492	1.74134	7.86878		6.49537			-0.000967185	-0.000987594	-0.000825699		-0.000910528
0.749023	10.6496	1.74134	7.86919		6.49938			-0.00078776	-0.00103959	-0.0010477		-0.000832496
0.749023	10.65	1.74134	7.8696		6.50338			-0.000985863	-0.000901937	-0.000793367		-0.000822399
0.749024	10.6504	1.74134	7.87001		6.50734			-0.000944458	-0.000903204	-0.000888603		-0.000971867
0.749024	10.6509	1.74134	7.87042		6.51125			-0.000859524	-0.00100015	-0.000820264		-0.00092596
0.749025	10.6513	1.74134	7.87083		6.51516			-0.00109036	-0.000939627	-0.00095691		-0.000915773
0.749026	10.6517	1.74134	7.87124		6.51907			-0.000936825	-0.000878978	-0.00070183		-0.000837834
0.749026	10.6521	1.74134	7.87165		6.52298			-0.000804674	-0.000887748	-0.000910605		-0.000701031
0.749027	10.6525	1.74134	7.87206		6.52689			-0.000931177	-0.000798114	-0.000939535		-0.000922827
0.749027	10.653	1.74134	7.87247		6.5308			-0.000983887	-0.00101669	-0.00103556		-0.00087931
0.749027	10.6534	1.74134	7.87288		6.53471			-0.000975533	-0.000664294	-0.000945312		-0.00083819
0.749028	10.6538	1.74134	7.87329		6.5386			-0.000929779	-0.000711548	-0.00110165		-0.00088451
0.749029	10.6542	1.74134	7.8737		6.54242			-0.000903452	-0.000910868	-0.00105022		-0.000845522
0.749029	10.6546	1.74134	7.87411		6.54623			-0.00071943	-0.000829555	-0.000863183		-0.000976909
0.749029	10.6551	1.74134	7.87452		6.55005			-0.00094581	-0.00108687	-0.000766062		-0.000964627
0.74903	10.6555	1.74134	7.87493		6.55386			-0.000950569	-0.000914334	-0.00109338		-0.000960446
0.749031	10.6559	1.74134	7.87534		6.55768			-0.000893723	-0.000781802	-0.000855625		-0.00111263
0.749031	10.6563	1.74134	7.87575		6.56149			-0.000872787	-0.00106589	-0.000837412		-0.000756818
0.749032	10.6567	1.74134	7.87616		6.56531			-0.00090746	-0.00110116	-0.000978651		-0.000974198
0.749032	10.6572	1.74134	7.87657		6.56912			-0.000871078	-0.00105596	-0.000848521		-0.000948155
0.749033	10.6576	1.74134	7.87698		6.5729			-0.000833132	-0.000827342	-0.000687499		-0.000803008
0.749034	10.658	1.74134	7.87739		6.57664			-0.00109929	-0.000971755	-0.000994233		-0.00092709
0.749034	10.6584	1.74134	7.8778		6.58039			-0.000664716	-0.000829847	-0.000800324		-0.000846963
0.749035	10.6588	1.74134	7.87822		6.58414			-0.00113397	-0.000941097	-0.000867977		-0.000839661
0.749036	10.6593	1.74134	7.87862		6.58789			-0.000981468	-0.000888643	-0.000902123		-0.000892037
0.749037	10.6597	1.74134	7.87903		6.59164			-0.000809203	-0.000993099	-0.000950682		-0.000898746
0.749037	10.6601	1.74134	7.87944		6.59538			-0.000999834	-0.000926476	-0.00105844		-0.000820622
0.749038	10.6605	1.74134	7.87986		6.59913			-0.000882094	-0.000770293	-0.000918532		-0.000851244
0.749038	10.6609	1.74134	7.88026		6.60288			-0.000808797	-0.00109193	-0.000979081		-0.000988351
0.749039	10.6614	1.74134	7.88067		6.60658			-0.000868557	-0.00085067	-0.000734881		-0.000893766
0.749039	10.6618	1.74134	7.88108		6.61028			-0.000950619	-0.000843355	-0.000842804		-0.000888224
0.749039	10.6622	1.74134	7.88149		6.61398			-0.000774608	-0.000874338	-0.00096914		-0.000795619
0.74904	10.6626	1.74134	7.88191		6.61768			-0.000777254	-0.000856639	-0.000930019		-0.000991738
0.74904	10.663	1.74134	7.88231		6.62138			-0.000789236	-0.000900111	-0.000718488		-0.000962833
0.749041	10.6635	1.74134	7.88273		6.62508			-0.00111615	-0.0009681	-0.00085451		-0.000836146
0.749042	10.6639	1.74134	7.88313		6.62878			-0.000896441	-0.00084834	-0.000824092		-0.00097509
0.749042	10.6643	1.74134	7.88355		6.63248			-0.000905487	-0.000803617	-0.000898889		-0.00101956
0.749043	10.6647	1.74134	7.88396		6.63617			-0.000944132	-0.000730747	-0.000909269		-0.00082074
0.749043	10.6651	1.74134	7.88437		6.63985			-0.00082	-0.00106403	-0.000797789		-0.00093652
0.749044	10.6656	1.74134	7.88477		6.64352			-0.00114886	-0.000861685	-0.000906246		-0.000756316
0.749044	10.666	1.74134	7.88519		6.64719			-0.000750093	-0.000919903	-0.000766545		-0.000960292
0.749045	10.6664	1.74134	7.88559		6.65086			-0.000907165	-0.000703511	-0.000934668		-0.000829153
0.749045	10.6668	1.74134	7.88601		6.65453			-0.00113289	-0.000861846	-0.000748634		-0.000739668
0.749046	10.6672	1.74134	7.88642		6.6582			-0.00100794	-0.00083	-0.000731534		-0.000943412
0.749047	10.6677	1.74134	7.88683		6.66188			-0.00095212	-0.00108255	-0.00108423		-0.000839447
0.749047	10.6681	1.74134	7.88724		6.66555			-0.000959215	-0.000949381	-0.000964169		-0.000843789
0.749048	10.6685	1.74134	7.88765		6.66924			-0.000887882	-0.000985904	-0.0010131		-0.00115736
0.749048	10.6689	1.74134	7.88806		6.67294			-0.000898627	-0.000705109	-0.000985087		-0.000664362
0.749049	10.6693	1.74134	7.88847		6.67664			-0.00093435	-0.000942549	-0.000868698		-0.000814686
0.749049	10.6695	1.74134	7.88888		6.68034			-0.000773419	-0.00094585	-0.000800396		-0.000886471
0.74905	10.6695	1.74134	7.88929		6.68404			-0.000961866	-0.000855955	-0.00077815		-0.000838481
0.749051	10.6695	1.74134	7.8897		6.68774			-0.000894598	-0.000948966	-0.00082866		-0.0010091
0.749051	10.6695	1.74134	7.89011		6.69144			-0.00084148	-0.00089192	-0.000745457		-0.00084386
0.749052	10.6695	1.74134	7.89052		6.69514			-0.00103033	-0.000679184	-0.000942372		-0.000837828
0.749052	10.6695	1.74134	7.89093		6.69885			-0.000931892	-0.000965865	-0.000752835		-0.000893766
0.749053	10.6695	1.74134	7.89134		6.70258			-0.000872931	-0.000992226	-0.00081553		-0.000812705
0.749053	10.6695	1.74134	7.89175		6.70632			-0.000994176	-0.000838236	-0.000796869		-0.000971395
0.749054	10.6695	1.74134	7.89216		6.71006			-0.000774667	-0.000754504	-0.00103642		-0.00107358
0.749054	10.6695	1.74134	7.89257		6.7138			-0.000975158	-0.000960316	-0.000978487		-0.000798349
0.749055	10.6695	1.74134	7.89298		6.71754			-0.000783858	-0.000717122	-0.00100163		-0.000618066
0.749056	10.6695	1.74134	7.89339		6.72128			-0.000774341	-0.000864968	-0.000781775		-0.000683242
0.749056	10.6695	1.74134	7.8938		6.72501			-0.000962942	-0.00087608	-0.00093939		-0.000846265
0.749057	10.6695	1.74134	7.89421		6.72875			-0.00081963	-0.000875276	-0.0009107		-0.000937223
0.749057	10.6695	1.74134	7.89462		6.73252			-0.00105841	-0.000895053	-0.000646189		-0.000802706
0.749058	10.6695	1.74134	7.89503		6.73631			-0.000855159	-0.000911174	-0.000922581		-0.000976654
0.749058	10.6695	1.74134	7.89544		6.7401			-0.000868457	-0.000695653	-0.00091022		-0.000957451
0.749059	10.6695	1.74134	7.89585		6.74388			-0.000815352	-0.0011176	-0.000953945		-0.000928715
0.74906	10.6695	1.74134	7.89626		6.74767			-0.000802772	-0.000843501	-0.00103336		-0.000910792
0.749061	10.6695	1.74134	7.89667		6.75145			-0.000882808	-0.00102632	-0.000814038		-0.000957981
0.749061	10.6695	1.74134	7.89708		6.75524			-0.00104905	-0.0010765	-0.00108825		-0.00083055
0.749062	10.6695	1.74134	7.89745		6.75903			-0.00103856	-0.000848128	-0.000778102		-0.000966732
0.749062	10.6695	1.74134	7.89747		6.76282			-0.000723331	-0.00082535	-0.000914177		-0.00102564
0.749063	10.6695	1.74134	7.89747		6.76662			-0.00111768	-0.00101281	-0.00106493		-0.00083885
0.749063	10.6695	1.74134	7.89747		6.77043			-0.000908758	-0.000866108	-0.000856141		-0.000967458
0.749064	10.6695	1.74134	7.89747		6.77423			-0.000877807	-0.000801735	-0.000833613		-0.000834012
0.749064	10.6695	1.74134	7.89747		6.77804			-0.000901773	-0.00087658	-0.000894504		-0.000817392
0.749065	10.6695	1.74134	7.89747		6.78184			-0.000975702	-0.000828452	-0.000800903		-0.000889222
0.749065	10.6695	1.74134	7.89747		6.78565			-0.000951951	-0.000888262	-0.000729793		-0.0011417
0.749066	10.6695	1.74134	7.89747		6.78945			-0.000961157	-0.000615927	-0.000849017		-0.000747326
0.749066	10.6695	1.74134	7.89747		6.79326			-0.000940947	-0.000942374	-0.000752326		-0.000843457
0.749067	10.6695	1.74134	7.89747		6.79703			-0.000898836	-0.000795582	-0.000870232		-0.00089148
0.749068	10.6695	1.74134	7.89747		6.8008			-0.000978845	-0.000866342	-0.000869083		-0.000334785
0.749068	10.6695	1.74134	7.89747		6.80457			-0.000822087	-0.000726273	-0.000890311		-0.000895453
0.749069	10.6695	1.74134	7.89747		6.80833			-0.00107139	-0.000793245	-0.00096761		-0.000901383
0.74907	10.6695	1.74134	7.89747		6.8121			-0.00102439	-0.000853454	-0.000817486		-0.00103863
0.74907	10.6695	1.74134	7.89747		6.81587			-0.000955118	-0.000852796	-0.000999633		-0.000856394
0.749071	10.6695	1.74134	7.89747		6.81964			-0.00102796	-0.000767473	-0.000866183		-0.000814309
0.749071	10.6695	1.74134	7.89747		6.8234			-0.000683794	-0.000641687	-0.00107047		-0.000719806
0.749072	10.6695	1.74134	7.89747		6.82716			-0.000965645	-0.000982326	-0.000953655		-0.00059665
0.749072	10.6695	1.74134	7.89747		6.8309			-0.000714181	-0.00116634	-0.000969745		-0.0010904
0.749073	10.6695	1.74134	7.89747		6.83464			-0.000687057	-0.000860453	-0.000919418		-0.000966962
0.749073	10.6695	1.74134	7.89747		6.83838			-0.000977244	-0.000961702	-0.00088223		-0.000852396
0.749074	10.6695	1.74134	7.89747		6.84212			-0.0009098	-0.000762599	-0.000971788		-0.000702038
0.749075	10.6695	1.74134	7.89747		6.84585			-0.000962667	-0.00102208	-0.000768185		-0.000769009
0.749075	10.6695	1.74134	7.89747		6.84959			-0.00107277	-0.000957583	-0.00106768		-0.00088373
0.749076	10.6695	1.74134	7.89747		6.85333			-0.000802972	-0.000814371	-0.000807704		-0.000992715
0.749076	10.6695	1.74134	7.89747		6.85707			-0.000804384	-0.000947412	-0.000810595		-0.00102387
0.749076	10.6695	1.74134	7.89747		6.86078			-0.00096346	-0.000980699	-0.000943566		-0.000858297
0.749077	10.6695	1.74134	7.89747		6.86448			-0.000742111	-0.000938532	-0.000938106		-0.000849776
0.749078	10.6695	1.74134	7.89747		6.86818			-0.00078324	-0.000975909	-0.000922355		-0.000871933
0.749078	10.6695	1.74134	7.89747		6.87188			-0.000912545	-0.000915646	-0.000900351		-0.00102251
0.749079	10.6695	1.74134	7.89747		6.87558			-0.000774879	-0.000955674	-0.000916144		-0.000702228
0.749079	10.6695	1.74134	7.89747		6.87928			-0.00102273	-0.00079113	-0.00084562		-0.000883743
0.74908	10.6695	1.74134	7.89747		6.88299			-0.000994207	-0.000914354	-0.000820104		-0.000992016
0.749081	10.6695	1.74135	7.89747		6.88669			-0.000846903	-0.000847685	-0.000901439		-0.000883945
0.749082	10.6695	1.74135	7.89747		6.89038			-0.000874198	-0.000811736	-0.00115809		-0.000872795
0.749082	10.6695	1.74135	7.89747		6.89408			-0.00096938	-0.000762614	-0.000806779		-0.000871318
0.749083	10.6695	1.74135	7.89747		6.89777			-0.000845578	-0.000832216	-0.000924032		-0.000894092
0.749084	10.6695	1.74135	7.89747		6.90146			-0.000987514	-0.000973458	-0.000900455		-0.000738264
0.749084	10.6695	1.74135	7.89747		6.90515			-0.000762506	-0.000965777	-0.00077867		-0.000787386
0.749085	10.6695	1.74135	7.89747		6.90884			-0.000878091	-0.000951362	-0.00103901		-0.000703172
0.749085	10.6695	1.74135	7.89747		6.91253			-0.000978714	-0.00110947	-0.000943204		-0.000842663
0.749086	10.6695	1.74135	7.89747		6.91622			-0.000891463	-0.000742955	-0.000975251		-0.000842872
0.749086	10.6695	1.74135	7.89747		6.91991			-0.000932344	-0.000910487	-0.00074035		-0.000773766
0.749087	10.6695	1.74135	7.89747		6.92361			-0.000765121	-0.000771135	-0.000892417		-0.000920189
0.749087	10.6695	1.74135	7.89747		6.92732			-0.000674862	-0.00101994	-0.00087066		-0.000972179
0.749088	10.6695	1.74135	7.89747		6.93103			-0.00113111	-0.000911694	-0.000917918		-0.000929516
0.749088	10.6695	1.74135	7.89747		6.93474			-0.000930034	-0.0010436	-0.000813129		-0.000963498
0.749089	10.6695	1.74135	7.89747		6.93845			-0.000968787	-0.000974543	-0.000753464		-0.000895859
0.74909	10.6695	1.74135	7.89747		6.94216			-0.000941127	-0.000768069	-0.000804104		-0.000811008
0.74909	10.6695	1.74135	7.89747		6.94587			-0.000961273	-0.000823058	-0.00083584		-0.000925289
0.749091	10.6695	1.74135	7.89747		6.94958			-0.000834027	-0.00107789	-0.000956206		-0.000955585
0.749091	10.6695	1.74135	7.89747		6.95329			-0.000809768	-0.000929551	-0.000839151		-0.000929956
0.749092	10.6695	1.74135	7.89747		6.957			-0.000900772	-0.00113387	-0.000833552		-0.000882104
0.749093	10.6695	1.74135	7.89747		6.96072			-0.0010202	-0.000953058	-0.00105474		-0.00068209
0.749093	10.6695	1.74135	7.89747		6.96444			-0.0010048	-0.00089495	-0.00108893		-0.000824376
0.749094	10.6695	1.74135	7.89747		6.96816			-0.000889308	-0.000769038	-0.000790208		-0.000879598
0.749094	10.6695	1.74135	7.89747		6.97188			-0.000869591	-0.000977127	-0.000834658		-0.000956349
0.749095	10.6695	1.74135	7.89747		6.9756			-0.000797684	-0.000858441	-0.00116814		-0.000839329
0.749095	10.6695	1.74135	7.89747		6.97932			-0.000825192	-0.000916651	-0.000780632		-0.00092972
0.749096	10.6695	1.74135	7.89747		6.98304			-0.000996017	-0.00107225	-0.000933226		-0.000763047
0.749097	10.6695	1.74135	7.89747		6.98675			-0.000915978	-0.000901007	-0.000955351		-0.0008212
0.749098	10.6695	1.74135	7.89747		6.99045			-0.000901209	-0.000742189	-0.000973646		-0.00068165
0.749098	10.6695	1.74135	7.89747		6.99414			-0.000982299	-0.000912108	-0.00103836		-0.000974485
0.749099	10.6695	1.74135	7.89747		6.99783			-0.000883923	-0.000775375	-0.000992216		-0.000879464
0.7491	10.6695	1.74135	7.89747		7.00152			-0.0011032	-0.000794757	-0.000849366		-0.0010299
0.7491	10.6695	1.74135	7.89747		7.00521			-0.000965463	-0.000822859	-0.000806172		-0.000659751
0.749101	10.6695	1.74135	7.89747		7.0089			-0.000848165	-0.000901314	-0.000902578		-0.000937502
